data.average.firstView.Colordepth,data.average.firstView.FirstInteractive,data.average.firstView.LastInteractive,data.average.firstView.PerformancePaintTiming.first-contentful-paint,data.average.firstView.PerformancePaintTiming.first-paint,data.average.firstView.SpeedIndex,data.average.firstView.TTFB,data.average.firstView.TTIMeasurementEnd,data.average.firstView.TimeToInteractive,data.average.firstView.aft,data.average.firstView.avgRun,data.average.firstView.basePageSSLTime,data.average.firstView.bigImageCount,data.average.firstView.bytesIn,data.average.firstView.bytesInDoc,data.average.firstView.bytesOut,data.average.firstView.bytesOutDoc,data.average.firstView.cached,data.average.firstView.chromeUserTiming.InteractiveTime,data.average.firstView.chromeUserTiming.domComplete,data.average.firstView.chromeUserTiming.domContentLoadedEventEnd,data.average.firstView.chromeUserTiming.domContentLoadedEventStart,data.average.firstView.chromeUserTiming.domInteractive,data.average.firstView.chromeUserTiming.domLoading,data.average.firstView.chromeUserTiming.fetchStart,data.average.firstView.chromeUserTiming.firstContentfulPaint,data.average.firstView.chromeUserTiming.firstImagePaint,data.average.firstView.chromeUserTiming.firstLayout,data.average.firstView.chromeUserTiming.firstMeaningfulPaint,data.average.firstView.chromeUserTiming.firstMeaningfulPaintCandidate,data.average.firstView.chromeUserTiming.firstPaint,data.average.firstView.chromeUserTiming.firstTextPaint,data.average.firstView.chromeUserTiming.loadEventEnd,data.average.firstView.chromeUserTiming.loadEventStart,data.average.firstView.chromeUserTiming.responseEnd,data.average.firstView.chromeUserTiming.unloadEventEnd,data.average.firstView.chromeUserTiming.unloadEventStart,data.average.firstView.connections,data.average.firstView.cpu.Idle,data.average.firstView.cpu.Paint,data.average.firstView.date,data.average.firstView.docTime,data.average.firstView.domComplete,data.average.firstView.domContentLoadedEventEnd,data.average.firstView.domContentLoadedEventStart,data.average.firstView.domElements,data.average.firstView.domInteractive,data.average.firstView.domLoading,data.average.firstView.domTime,data.average.firstView.effectiveBps,data.average.firstView.effectiveBpsDoc,data.average.firstView.final_base_page_request,data.average.firstView.firstContentfulPaint,data.average.firstView.firstImagePaint,data.average.firstView.firstLayout,data.average.firstView.firstMeaningfulPaint,data.average.firstView.firstPaint,data.average.firstView.firstTextPaint,data.average.firstView.fullyLoaded,data.average.firstView.fullyLoadedCPUms,data.average.firstView.fullyLoadedCPUpct,data.average.firstView.gzip_savings,data.average.firstView.gzip_total,data.average.firstView.image_savings,data.average.firstView.image_total,data.average.firstView.lastVisualChange,data.average.firstView.lighthouse.Accessibility,data.average.firstView.lighthouse.BestPractices,data.average.firstView.lighthouse.Performance,data.average.firstView.lighthouse.Performance.estimated-input-latency,data.average.firstView.lighthouse.Performance.first-contentful-paint,data.average.firstView.lighthouse.Performance.first-cpu-idle,data.average.firstView.lighthouse.Performance.first-meaningful-paint,data.average.firstView.lighthouse.Performance.interactive,data.average.firstView.lighthouse.Performance.speed-index,data.average.firstView.lighthouse.ProgressiveWebApp,data.average.firstView.lighthouse.SEO,data.average.firstView.loadEventEnd,data.average.firstView.loadEventStart,data.average.firstView.loadTime,data.average.firstView.maybeCaptcha,data.average.firstView.minify_savings,data.average.firstView.minify_total,data.average.firstView.optimization_checked,data.average.firstView.render,data.average.firstView.requests,data.average.firstView.requestsDoc,data.average.firstView.requestsFull,data.average.firstView.responses_200,data.average.firstView.responses_404,data.average.firstView.responses_other,data.average.firstView.result,data.average.firstView.run,data.average.firstView.score_cache,data.average.firstView.score_cdn,data.average.firstView.score_combine,data.average.firstView.score_compress,data.average.firstView.score_cookies,data.average.firstView.score_etags,data.average.firstView.score_gzip,data.average.firstView.score_keep-alive,data.average.firstView.score_minify,data.average.firstView.score_progressive_jpeg,data.average.firstView.server_rtt,data.average.firstView.smallImageCount,data.average.firstView.start_epoch,data.average.firstView.step,data.average.firstView.testStartOffset,data.average.firstView.test_run_time_ms,data.average.firstView.titleTime,data.average.firstView.userTime,data.average.firstView.userTime.snaptr,data.average.firstView.visualComplete,data.average.firstView.visualComplete85,data.average.firstView.visualComplete90,data.average.firstView.visualComplete95,data.average.firstView.visualComplete99,data.bwDown,data.bwUp,data.completed,data.connectivity,data.from,data.fvonly,data.id,data.latency,data.location,data.mobile,data.plr,data.successfulFVRuns,data.summary,data.testUrl,data.tester,data.url,speedtracker.day,speedtracker.month,speedtracker.slug,speedtracker.week,speedtracker.year,statusCode,statusText,webPagetestVersion
24,4437.0,4437.0,4437.9000000044,4437.9000000044,4922,2066,8894.0,,0,1,706,9,4580297,4534054,32723,28723,0,,14572,4195,4186,4185,2077,27,4437,4437,4388,4437,4437,4437,4437,14588,14572,2550,2076,2076,23,18581.0,0.0,1544726686.8244991,14572,14572,4195,4186,883,4186,0,0,277341,362550,1,4438,4438,4388,4438,4437.9000000044,4438,18581,16000,35.842293906799995,15451,1752191,1140008,2758385,13800,0.66,0.87,0.18,1380.182,4989.455,6048.413000000001,4989.469,31898.832999992403,10008,0.31,0.9,14589,14572,14572,0,-1,-1,1,4500,160,135,160,126,1,33,99999,1,42,90,-1,59,-1,-1,100,100,-1,70,0,3,0,1,0,28872,0,10784,10784,13200,4900,4900,4900,4900,9000,9000,1544726778,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181213_JX_b9725c3b25757ed049952fc7a67865db,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181213_JX_b9725c3b25757ed049952fc7a67865db,https://jet.com/c/fashion/shop-by-brand/bonobos/3620660400?experienceId=24,VM1-05-192.168.10.63,https://jet.com/c/fashion/shop-by-brand/bonobos/3620660400?experienceId=24,13,12,browse24,50,2018,200,Test Complete,18.1
24,4036.0,3979.0,3978.9999999994,3978.9999999994,4471,1884,8976.0,,0,1,731,9,4724403,4590163,37217,30906,0,,15413,4035,4028,4027,1902,14,3979,3979,3960,3979,3979,3978,3979,15460,15413,2334,1897,1897,28,21771.0,0.0,1544770549.042011,15414,15413,4036,4028,886,4027,0,0,237562,339258,1,3979,3979,3960,3979,3978.9999999994,3979,21771,18130,35.0,15449,1744225,1159335,2819601,13200,0.66,0.87,0.15,1392.445,5441.83,6372.276,5441.8409999999985,38064.843,10585,0.31,0.9,15460,15414,15414,0,-1,-1,1,4000,208,146,208,149,1,58,99999,1,44,92,-1,59,-1,-1,100,100,-1,68,0,4,0,1,0,32061,0,10306,10306,12600,4500,4500,4500,4500,9000,9000,1544770644,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181214_WP_1bfd815d1781cfc74eb6582cdda9d7aa,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181214_WP_1bfd815d1781cfc74eb6582cdda9d7aa,https://jet.com/c/fashion/shop-by-brand/bonobos/3620660400?experienceId=24,VM1-01-192.168.10.43,https://jet.com/c/fashion/shop-by-brand/bonobos/3620660400?experienceId=24,14,12,browse24,50,2018,200,Test Complete,18.1
24,4510.0,4510.0,4510.100000014099,4510.100000014099,5172,1856,9067.0,,0,1,705,9,4557205,4510786,35095,29326,0,,14505,4247,4232,4232,1871,22,4510,4510,4468,4510,4510,4510,4510,14553,14505,2312,1870,1870,28,19051.0,0.0,1544814658.457108,14506,14506,4248,4233,883,4233,0,0,265030,356583,1,4510,4510,4469,4510,4510.100000014099,4510,19051,17509,38.2815916047,44877,1771313,1131951,2714585,13200,0.66,0.87,0.16,1481.682,5621.766,6423.239000000001,5621.785,37375.143,9387,0.31,0.9,14554,14506,14506,0,-1,-1,1,4500,173,139,173,133,1,39,99999,1,44,93,-1,59,-1,-1,98,100,-1,71,0,2,0,1,0,29221,0,10431,10431,12700,5200,5200,5200,5200,9000,9000,1544814747,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181214_3G_bdaa204e1b42f5d3c834178193b8c5c0,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181214_3G_bdaa204e1b42f5d3c834178193b8c5c0,https://jet.com/c/fashion/shop-by-brand/bonobos/3620660400?experienceId=24,VM2-08-192.168.10.76,https://jet.com/c/fashion/shop-by-brand/bonobos/3620660400?experienceId=24,14,12,browse24,50,2018,200,Test Complete,18.1
24,4154.0,4095.0,4095.699999998,4095.699999998,4572,1996,12497.0,4095.0,0,1,703,9,4700845,4566159,35049,30484,0,,15805,4153,4144,4143,2005,14,4095,4095,4074,4095,4095,4095,4095,15822,15805,2458,2005,2005,25,22060.0,0.0,1544858052.986664,15806,15806,4154,4144,884,4144,0,0,234292,330641,1,4096,4096,4074,4096,4095.699999998,4096,22060,16229,31.465684373800002,15452,1745790,1151937,2794008,13400,0.66,0.87,0.08,1299.306,7735.760999999998,8668.519,7735.781999999997,32820.381,9455,0.31,0.9,15823,15806,15806,0,-1,-1,1,4100,203,144,203,148,1,54,99999,1,44,92,-1,59,-1,-1,100,100,-1,69,0,4,0,1,0,32036,0,10706,10706,12900,4600,4600,4600,4600,9000,9000,1544858146,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181215_XS_5476e335150ea22293790e101db99898,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181215_XS_5476e335150ea22293790e101db99898,https://jet.com/c/fashion/shop-by-brand/bonobos/3620660400?experienceId=24,VM1-01-192.168.10.43,https://jet.com/c/fashion/shop-by-brand/bonobos/3620660400?experienceId=24,15,12,browse24,50,2018,200,Test Complete,18.1
24,3661.0,3606.0,3606.7000000039,3606.7000000039,4117,1842,6539.0,,0,1,700,9,4597830,4551408,35011,29822,0,,14751,3660,3650,3650,1852,21,3606,3606,3587,3606,3606,3606,3606,14788,14751,2329,1851,1851,26,19300.0,0.0,1544902160.48571,14752,14752,3661,3651,881,3651,0,0,263365,352549,1,3607,3607,3587,3607,3606.7000000039,3607,19300,15509,33.761427949499996,44882,1770460,1137862,2755946,13500,0.66,0.87,0.09,1253.285,7548.135999999998,8488.851,7548.155,31686.683999999997,9129,0.31,0.9,14788,14752,14752,0,-1,-1,1,3600,171,138,171,131,1,39,99999,1,44,93,-1,59,-1,-1,98,100,-1,70,0,2,0,1,0,28001,0,10549,10549,13200,4100,4100,4100,4100,9000,9000,1544902245,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181215_JZ_40d94ffe74ab73edc2e4dca8b23f9369,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181215_JZ_40d94ffe74ab73edc2e4dca8b23f9369,https://jet.com/c/fashion/shop-by-brand/bonobos/3620660400?experienceId=24,VM4-05-192.168.10.93,https://jet.com/c/fashion/shop-by-brand/bonobos/3620660400?experienceId=24,15,12,browse24,50,2018,200,Test Complete,18.1
24,4687.0,4616.0,4616.8000000034,4616.8000000034,5011,2076,12448.0,4616.0,0,1,713,9,4776896,4651924,35000,30417,0,,16283,4687,4677,4676,2087,4,4616,4616,4593,4616,4616,4616,4616,16316,16283,2539,2086,2086,26,22083.0,0.0,1544945926.621208,16284,16283,4687,4677,880,4676,0,0,238761,327415,1,4617,4617,4593,4617,4616.8000000034,4617,22083,16790,32.7801639984,15452,1744729,1171621,2871118,13600,0.66,0.87,0.14,519.1633333333,5653.246,6605.177,5653.269,32739.582000000002,10315,0.31,0.9,16316,16283,16284,0,-1,-1,1,4700,206,148,206,148,1,57,99999,1,45,93,-1,60,-1,-1,100,100,-1,67,0,4,0,1,0,32483,0,10666,10666,13200,5000,5000,5000,5000,9000,9000,1544946016,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181216_PJ_b7748ffc77e89ac774358339f0583183,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181216_PJ_b7748ffc77e89ac774358339f0583183,https://jet.com/c/fashion/shop-by-brand/bonobos/3620660400?experienceId=24,VM1-08-192.168.10.66,https://jet.com/c/fashion/shop-by-brand/bonobos/3620660400?experienceId=24,16,12,browse24,50,2018,200,Test Complete,18.1
24,4046.0,3997.0,3997.4999999995002,3997.4000000002,4644,1855,6711.0,,0,1,722,9,4574275,4528369,34140,30116,0,,14842,4045,4036,4036,1866,5,3997,3997,3973,3997,3997,3997,3997,14862,14842,2318,1865,1865,26,18569.0,0.0,1544990027.121999,14843,14843,4046,4037,880,4037,0,0,273679,348657,1,3998,3998,3973,3998,3997.4000000002,3998,18569,14559,32.0916905444,15449,1742607,1144613,2761983,13300,0.66,0.87,0.14,1212.503,5765.406999999997,6485.456,5765.418000000002,31777.962000000003,10062,0.31,0.9,14863,14843,14843,0,-1,-1,1,4000,162,140,162,127,1,34,99999,1,44,92,-1,59,-1,-1,100,100,-1,70,0,2,0,1,0,28422,0,10770,10770,12800,4700,4700,4700,4700,9000,9000,1544990109,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181216_S6_43c4bcd38af18c366bddc761da0c7481,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181216_S6_43c4bcd38af18c366bddc761da0c7481,https://jet.com/c/fashion/shop-by-brand/bonobos/3620660400?experienceId=24,VM1-02-192.168.10.60,https://jet.com/c/fashion/shop-by-brand/bonobos/3620660400?experienceId=24,16,12,browse24,50,2018,200,Test Complete,18.1
24,4049.0,3997.0,3997.0999999932,3997.0999999932,4416,1859,15849.0,3997.0,0,1,701,9,4608220,4563677,36552,29612,0,,14833,4048,4037,4036,1869,10,3997,3997,3980,3997,3997,3997,3997,14889,14833,2315,1868,1868,27,17636.0,0.0,1545033409.220841,14833,14833,4049,4037,886,4036,0,0,292084,351755,1,3997,3997,3981,3997,3997.0999999932,3997,17636,15940,34.1986698134,15452,1742084,1153752,2796036,13700,0.66,0.87,0.15,1091.4080000000001,5465.12,6438.376,5465.141,37799.547999999995,10963,0.31,0.9,14889,14833,14833,0,-1,-1,1,4000,160,139,160,129,1,30,99999,1,44,93,-1,59,-1,-1,100,100,-1,69,0,2,0,1,0,29527,0,10907,10907,13300,4400,4400,4400,4400,9000,9000,1545033493,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181217_TX_7530860a4b588a009ccce5db40206474,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181217_TX_7530860a4b588a009ccce5db40206474,https://jet.com/c/fashion/shop-by-brand/bonobos/3620660400?experienceId=24,VM4-01-192.168.10.80,https://jet.com/c/fashion/shop-by-brand/bonobos/3620660400?experienceId=24,17,12,browse24,51,2018,200,Test Complete,18.1
24,4473.0,4425.0,4425.9000000020005,4425.9000000020005,4862,2281,7093.0,,0,1,696,9,4590058,4558440,36513,30335,0,,16055,4473,4463,4463,2293,4,4425,4425,4404,4425,4425,4425,4425,16132,16055,2740,2292,2292,26,21062.0,0.0,1545077529.171367,16056,16056,4473,4464,823,4463,0,0,244399,330921,1,4426,4426,4405,4426,4425.9000000020005,4426,21062,17880,33.5270954435,44876,1759203,1142520,2759355,14100,0.72,0.87,0.1,1215.2169999999999,6671.6640000000025,7419.689,6671.677,32695.317000003797,10536,0.31,0.9,16132,16056,16056,0,-1,-1,1,4400,174,146,174,137,1,36,99999,1,44,93,-1,59,-1,-1,98,100,-1,70,0,3,0,1,0,32859,0,11235,11235,14000,4900,4900,4900,4900,9000,9000,1545077618,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181217_VW_a3ef9a6ec037b58e9711ef983f120610,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181217_VW_a3ef9a6ec037b58e9711ef983f120610,https://jet.com/c/fashion/shop-by-brand/bonobos/3620660400?experienceId=24,VM4-04-192.168.10.92,https://jet.com/c/fashion/shop-by-brand/bonobos/3620660400?experienceId=24,17,12,browse24,51,2018,200,Test Complete,18.1
24,4579.0,4540.0,4540.3000000005995,4540.3000000005995,4908,2021,10084.0,4540.0,0,1,715,9,4631157,4584737,34798,27888,0,,14200,4579,4568,4568,2031,11,4540,4540,4491,4540,4540,4540,4540,14277,14200,2444,2030,2029,26,18730.0,0.0,1545120793.496269,14200,14200,4579,4569,888,4568,0,0,277165,376446,1,4540,4540,4491,4540,4540.3000000005995,4540,18730,15530,34.5725734639,44880,1775471,1149614,2784438,13100,0.72,0.87,0.09,1373.724,7651.933000000001,8701.134,7651.946999999999,38120.0549999962,9197,0.31,0.9,14277,14200,14200,0,-1,-1,1,4600,169,137,169,135,1,33,99999,1,44,91,-1,59,-1,-1,98,100,-1,69,0,2,0,1,0,29536,0,10127,10127,12600,4900,4900,4900,4900,9000,9000,1545120882,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181218_DW_4863a973c7820fe764149bc711805bfc,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181218_DW_4863a973c7820fe764149bc711805bfc,https://jet.com/c/fashion/shop-by-brand/bonobos/3620660400?experienceId=24,VM1-07-192.168.10.65,https://jet.com/c/fashion/shop-by-brand/bonobos/3620660400?experienceId=24,18,12,browse24,51,2018,200,Test Complete,18.1
24,4415.0,4415.0,4415.1999999958,4415.1999999958,5102,2089,9027.0,,0,1,721,9,4533907,4488162,33333,29319,0,,14237,4210,4198,4197,2108,24,4415,4415,4387,4415,4415,4415,4415,14249,14237,2572,2105,2105,26,18219.0,0.0,1545164892.238492,14238,14238,4210,4199,880,4198,0,0,281085,369426,1,4415,4415,4387,4415,4415.1999999958,4415,18219,16389,37.0228145471,15452,1746381,1129318,2717954,13300,0.72,0.87,0.17,1213.3139999999999,5479.491999999998,6373.994000000002,5479.5019999999995,32053.722999992402,9151,0.31,0.9,14250,14238,14238,0,-1,-1,1,4600,160,138,160,125,1,34,99999,1,44,93,-1,59,-1,-1,100,100,-1,71,0,1,0,1,0,27949,0,10444,10444,13300,5100,5100,5100,5100,9000,9000,1545164976,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181218_B4_b0fe6d1754aa1f1c326a72b2ac0bf3a3,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181218_B4_b0fe6d1754aa1f1c326a72b2ac0bf3a3,https://jet.com/c/fashion/shop-by-brand/bonobos/3620660400?experienceId=24,VM3-03-192.168.10.82,https://jet.com/c/fashion/shop-by-brand/bonobos/3620660400?experienceId=24,18,12,browse24,51,2018,200,Test Complete,18.1
24,4438.0,4385.0,4385.5000000003,4385.5000000003,4797,2051,7671.0,,0,1,717,9,4608664,4570776,34393,30375,0,,14941,4437,4427,4426,2060,12,4385,4385,4363,4385,4385,4385,4385,14960,14941,2519,2059,2059,26,18914.0,0.0,1545208852.563801,14942,14942,4438,4427,815,4427,0,0,273300,354571,1,4386,4386,4363,4386,4385.5000000003,4386,18914,15500,33.5570469799,15451,1728677,1152803,2805224,13700,0.72,0.87,0.15,603.3035,5421.724,6349.562,5421.735,31596.201,10271,0.31,0.9,14961,14942,14942,0,-1,-1,1,4400,164,139,164,124,1,39,99999,1,43,91,-1,59,-1,-1,100,100,-1,69,0,3,0,1,0,28195,0,11162,11162,13300,4800,4800,4800,4800,9000,9000,1545208928,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181219_2Z_218887f28a5706521df231399ae35c43,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181219_2Z_218887f28a5706521df231399ae35c43,https://jet.com/c/fashion/shop-by-brand/bonobos/3620660400?experienceId=24,VM2-06-192.168.10.74,https://jet.com/c/fashion/shop-by-brand/bonobos/3620660400?experienceId=24,19,12,browse24,51,2018,200,Test Complete,18.1
24,4413.0,4342.0,4342.800000002199,4342.800000002199,4905,2219,7036.0,,0,1,707,9,4584453,4450139,35559,30980,0,,16797,4413,4404,4403,2230,15,4342,4342,4306,4342,4342,4342,4342,16813,16797,2672,2229,2229,26,22968.0,0.0,1545252954.886847,16798,16798,4413,4405,879,4404,0,0,220948,305243,1,4343,4343,4307,4343,4342.800000002199,4343,22968,20109,37.8291948834,15449,1705140,1131623,2718538,14600,0.72,0.87,0.16,1213.778,5381.455,6362.224,5381.465,31594.976000000002,9756,0.31,0.9,16814,16798,16798,0,-1,-1,1,4400,203,147,203,147,1,55,99999,1,45,93,-1,59,-1,-1,100,100,-1,71,0,4,0,1,0,33359,0,11712,11712,14000,4900,4900,4900,4900,9000,9000,1545253040,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181219_YW_fd175ed35c13c399c0456d836cb24dfd,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181219_YW_fd175ed35c13c399c0456d836cb24dfd,https://jet.com/c/fashion/shop-by-brand/bonobos/3620660400?experienceId=24,VM2-04-192.168.10.72,https://jet.com/c/fashion/shop-by-brand/bonobos/3620660400?experienceId=24,19,12,browse24,51,2018,200,Test Complete,18.1
24,3999.0,3952.0,3952.1000000021995,3952.1000000021995,4402,1829,7072.0,,0,1,701,9,4516929,4478534,37369,29854,0,,14966,3999,3990,3990,1837,15,3952,3952,3925,3952,3952,3952,3952,15019,14966,2283,1836,1836,27,19383.0,0.0,1545296233.592389,14967,14966,3999,3990,823,3990,0,0,257316,340884,1,3952,3952,3925,3952,3952.1000000021995,3952,19383,15519,33.190761334499996,44883,1715940,1135177,2729506,13900,0.72,0.87,0.11,1668.533,6470.054,7402.768,6470.065,31625.287999996202,10123,0.31,0.9,15019,14966,14967,0,-1,-1,1,4000,171,139,171,135,1,35,99999,1,44,93,-1,59,-1,-1,98,100,-1,71,0,4,0,1,0,28789,0,10996,10996,13400,4400,4400,4400,4400,9000,9000,1545296312,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181220_V5_c8edc7934e67a91e678756e5ad2d2aa7,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181220_V5_c8edc7934e67a91e678756e5ad2d2aa7,https://jet.com/c/fashion/shop-by-brand/bonobos/3620660400?experienceId=24,VM1-07-192.168.10.65,https://jet.com/c/fashion/shop-by-brand/bonobos/3620660400?experienceId=24,20,12,browse24,51,2018,200,Test Complete,18.1
24,4217.0,4159.0,4159.3999999968,4159.3999999968,4590,1849,10698.0,4159.0,0,1,709,9,4601599,4555354,33436,29420,0,,14019,4216,4207,4206,1857,8,4159,4159,4127,4159,4159,4159,4159,14049,14020,2303,1856,1856,26,17980.0,0.0,1545340335.4809391,14020,14020,4217,4207,880,4207,0,0,285264,374279,1,4159,4159,4127,4159,4159.3999999968,4159,17980,16259,37.276478679499995,44877,1732923,1154232,2797566,12800,0.72,0.93,0.15,655.2919999999998,5469.531,6485.246,5469.55,30845.928,10557,0.31,0.9,14049,14020,14020,0,-1,-1,1,4200,164,139,164,128,0,36,0,1,44,93,-1,59,-1,-1,98,100,-1,69,0,2,0,1,0,28725,0,9850,9850,12400,4600,4600,4600,4600,9000,9000,1545340416,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181220_4V_17bc233876d20ecd6a1b1c64d47139fc,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181220_4V_17bc233876d20ecd6a1b1c64d47139fc,https://jet.com/c/fashion/shop-by-brand/bonobos/3620660400?experienceId=24,VM3-05-192.168.10.84,https://jet.com/c/fashion/shop-by-brand/bonobos/3620660400?experienceId=24,20,12,browse24,51,2018,200,Test Complete,18.1
24,4082.0,4034.0,4034.1999999982,4034.1999999982,4414,1946,12643.0,4034.0,0,1,708,9,4543573,4409952,35618,31041,0,,15045,4082,4075,4074,1956,4,4034,4034,4015,4034,4034,4034,4034,15060,15045,2453,1955,1955,27,19906.0,0.0,1545384169.242858,15045,15045,4082,4075,880,4075,0,0,252982,336663,1,4034,4034,4016,4034,4034.1999999982,4034,19906,14479,28.28125,15448,1705524,1122136,2678024,13200,0.72,0.93,0.13,1137.665,5713.637,6626.653,5713.656999999997,38026.369,11155,0.31,0.9,15061,15045,15045,0,-1,-1,1,4000,175,148,175,137,0,38,0,1,45,93,-1,59,-1,-1,100,100,-1,72,0,4,0,1,0,31036,0,10497,10497,13100,4400,4400,4400,4400,9000,9000,1545384248,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181221_HW_8d7b96deda308a2786b2c1a03969285e,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181221_HW_8d7b96deda308a2786b2c1a03969285e,https://jet.com/c/fashion/shop-by-brand/bonobos/3620660400?experienceId=24,VM4-06-192.168.10.94,https://jet.com/c/fashion/shop-by-brand/bonobos/3620660400?experienceId=24,21,12,browse24,51,2018,200,Test Complete,18.1
24,3784.0,3727.0,3727.7000000031,3727.7000000031,4316,1918,7296.0,,0,1,746,9,4692875,4565324,59391,48923,0,,16631,3784,3775,3774,1934,28,3727,3727,3699,3727,3727,3727,3727,16731,16631,2388,1931,1931,62,22405.0,0.0,1545428276.8442519,16631,16631,3784,3775,888,3774,0,0,229065,310291,1,3728,3728,3699,3728,3727.7000000031,3728,22405,19049,36.341091186599996,44877,1737233,1138464,2761323,13600,0.72,0.93,0.14,1321.362,5581.235,6548.496,5581.254,37407.261,10980,0.31,0.9,16731,16631,16631,0,-1,-1,1,3800,209,147,209,158,0,51,0,1,44,93,-1,59,-1,-1,98,100,-1,70,0,5,0,1,0,32581,0,10966,10966,13300,4300,4300,4300,4300,9000,9000,1545428358,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181221_MQ_8e00bf5e7aa1b5fc218d524eff3b983f,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181221_MQ_8e00bf5e7aa1b5fc218d524eff3b983f,https://jet.com/c/fashion/shop-by-brand/bonobos/3620660400?experienceId=24,VM2-08-192.168.10.76,https://jet.com/c/fashion/shop-by-brand/bonobos/3620660400?experienceId=24,21,12,browse24,51,2018,200,Test Complete,18.1
24,5080.0,5028.0,5028.2000000007,5028.2000000007,5476,2478,7689.0,,0,1,697,9,4652978,4515056,59946,49037,0,,16599,5080,5072,5071,2486,9,5028,5028,5007,5028,5028,5028,5028,16685,16599,2904,2485,2485,63,23473.0,0.0,1545472046.016634,16600,16600,5080,5072,889,5072,0,0,221623,319717,1,5028,5028,5008,5028,5028.2000000007,5028,23473,16870,31.1369509044,15450,1707195,1140913,2752345,14700,0.72,0.93,0.14,591.531,5632.982,6499.679,5632.9919999999975,30619.542,10385,0.31,0.9,16686,16600,16600,0,-1,-1,1,5000,215,148,215,158,0,57,0,1,44,93,-1,59,-1,-1,100,100,-1,70,0,5,0,1,0,33197,0,11884,11884,14300,5500,5500,5500,5500,9000,9000,1545472124,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181222_BH_fec68b93751a87045f729e1bb9b2273a,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181222_BH_fec68b93751a87045f729e1bb9b2273a,https://jet.com/c/fashion/shop-by-brand/bonobos/3620660400?experienceId=24,VM4-07-192.168.10.95,https://jet.com/c/fashion/shop-by-brand/bonobos/3620660400?experienceId=24,22,12,browse24,51,2018,200,Test Complete,18.1
