data.average.firstView.Colordepth,data.average.firstView.FirstInteractive,data.average.firstView.FirstPaintedHero,data.average.firstView.LastInteractive,data.average.firstView.LastPaintedHero,data.average.firstView.PerformancePaintTiming.first-contentful-paint,data.average.firstView.PerformancePaintTiming.first-paint,data.average.firstView.SpeedIndex,data.average.firstView.TTFB,data.average.firstView.TTIMeasurementEnd,data.average.firstView.TimeToInteractive,data.average.firstView.aft,data.average.firstView.avgRun,data.average.firstView.basePageSSLTime,data.average.firstView.bigImageCount,data.average.firstView.bytesIn,data.average.firstView.bytesInDoc,data.average.firstView.bytesOut,data.average.firstView.bytesOutDoc,data.average.firstView.cached,data.average.firstView.chromeUserTiming.InteractiveTime,data.average.firstView.chromeUserTiming.domComplete,data.average.firstView.chromeUserTiming.domContentLoadedEventEnd,data.average.firstView.chromeUserTiming.domContentLoadedEventStart,data.average.firstView.chromeUserTiming.domInteractive,data.average.firstView.chromeUserTiming.domLoading,data.average.firstView.chromeUserTiming.fetchStart,data.average.firstView.chromeUserTiming.firstContentfulPaint,data.average.firstView.chromeUserTiming.firstImagePaint,data.average.firstView.chromeUserTiming.firstLayout,data.average.firstView.chromeUserTiming.firstMeaningfulPaint,data.average.firstView.chromeUserTiming.firstMeaningfulPaintCandidate,data.average.firstView.chromeUserTiming.firstPaint,data.average.firstView.chromeUserTiming.firstTextPaint,data.average.firstView.chromeUserTiming.loadEventEnd,data.average.firstView.chromeUserTiming.loadEventStart,data.average.firstView.chromeUserTiming.responseEnd,data.average.firstView.chromeUserTiming.unloadEventEnd,data.average.firstView.chromeUserTiming.unloadEventStart,data.average.firstView.connections,data.average.firstView.cpu.Idle,data.average.firstView.cpu.Paint,data.average.firstView.date,data.average.firstView.docTime,data.average.firstView.domComplete,data.average.firstView.domContentLoadedEventEnd,data.average.firstView.domContentLoadedEventStart,data.average.firstView.domElements,data.average.firstView.domInteractive,data.average.firstView.domLoading,data.average.firstView.domTime,data.average.firstView.effectiveBps,data.average.firstView.effectiveBpsDoc,data.average.firstView.final_base_page_request,data.average.firstView.firstContentfulPaint,data.average.firstView.firstImagePaint,data.average.firstView.firstLayout,data.average.firstView.firstMeaningfulPaint,data.average.firstView.firstPaint,data.average.firstView.firstTextPaint,data.average.firstView.fullyLoaded,data.average.firstView.fullyLoadedCPUms,data.average.firstView.fullyLoadedCPUpct,data.average.firstView.gzip_savings,data.average.firstView.gzip_total,data.average.firstView.heroElementTimes.BackgroundImage,data.average.firstView.heroElementTimes.FirstPaintedHero,data.average.firstView.heroElementTimes.Heading,data.average.firstView.heroElementTimes.Image,data.average.firstView.heroElementTimes.LastPaintedHero,data.average.firstView.image_savings,data.average.firstView.image_total,data.average.firstView.lastVisualChange,data.average.firstView.lighthouse.Accessibility,data.average.firstView.lighthouse.BestPractices,data.average.firstView.lighthouse.Performance,data.average.firstView.lighthouse.Performance.estimated-input-latency,data.average.firstView.lighthouse.Performance.first-contentful-paint,data.average.firstView.lighthouse.Performance.first-cpu-idle,data.average.firstView.lighthouse.Performance.first-meaningful-paint,data.average.firstView.lighthouse.Performance.interactive,data.average.firstView.lighthouse.Performance.max-potential-fid,data.average.firstView.lighthouse.Performance.speed-index,data.average.firstView.lighthouse.ProgressiveWebApp,data.average.firstView.lighthouse.SEO,data.average.firstView.loadEventEnd,data.average.firstView.loadEventStart,data.average.firstView.loadTime,data.average.firstView.maybeCaptcha,data.average.firstView.minify_savings,data.average.firstView.minify_total,data.average.firstView.optimization_checked,data.average.firstView.render,data.average.firstView.requests,data.average.firstView.requestsDoc,data.average.firstView.requestsFull,data.average.firstView.responses_200,data.average.firstView.responses_404,data.average.firstView.responses_other,data.average.firstView.result,data.average.firstView.run,data.average.firstView.score_cache,data.average.firstView.score_cdn,data.average.firstView.score_combine,data.average.firstView.score_compress,data.average.firstView.score_cookies,data.average.firstView.score_etags,data.average.firstView.score_gzip,data.average.firstView.score_keep-alive,data.average.firstView.score_minify,data.average.firstView.score_progressive_jpeg,data.average.firstView.server_rtt,data.average.firstView.smallImageCount,data.average.firstView.start_epoch,data.average.firstView.step,data.average.firstView.testStartOffset,data.average.firstView.test_run_time_ms,data.average.firstView.titleTime,data.average.firstView.userTime,data.average.firstView.userTime.addthis.render_toolbox,data.average.firstView.userTime.optimizely_blockBegin,data.average.firstView.userTime.optimizely_blockEnd,data.average.firstView.userTime.optimizely_projectJSBegin,data.average.firstView.userTime.optimizely_projectJSEnd,data.average.firstView.visualComplete,data.average.firstView.visualComplete85,data.average.firstView.visualComplete90,data.average.firstView.visualComplete95,data.average.firstView.visualComplete99,data.bwDown,data.bwUp,data.completed,data.connectivity,data.from,data.fvonly,data.id,data.latency,data.location,data.mobile,data.plr,data.successfulFVRuns,data.summary,data.testRuns,data.testUrl,data.tester,data.url,speedtracker.day,speedtracker.month,speedtracker.slug,speedtracker.week,speedtracker.year,statusCode,statusText,webPagetestVersion
24,7353.0,0.0,5840.0,11700.0,5840.6299999999,5840.6299999999,6883,3274,12861.0,7353.0,0,1,1153.0,1,1697910,1681383,89729,86027,0,,15302,7352,7135,7135,3286,11.0,5840.0,6547.0,5391.0,6748.0,6748.0,5840.0,,15363,15302,3614,3284.0,3284.0,45,20034.0,0.0,1555108778.154334,15303,15303,7353,7136,3621,7135,0,0,101307,139777.0,2,5841.0,6548.0,5392.0,6748.0,5840.6299999999,,20034,16059,40.3416227079,22986,1242861,0.0,0.0,11600.0,11700.0,11700.0,30476,402375,11800,0.64,0.57,0.09,2489.187,6339.298,18126.847,7772.285,18126.847,,8895.0,0.23,0.67,15364,15303,15303,0,-1,-1,1,5800,240,176,240,195,0,45,0,1,41,92,-1,93,-1,-1,99,100,-1,100,0,52,0,1,0,35087,0,5335,,5335,,,,11800,6900,7700,11800,11800,9000,9000,1555108729,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190412_43_11f33f0d9ced94be2d293b18200108dc,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190412_43_11f33f0d9ced94be2d293b18200108dc,1.0,https://www.freshdirect.com/pdp.jsp?productId=gro_goya_regular_02&catId=gro_beans_kidney_black,VM01-03-192.168.10.61,https://www.freshdirect.com/pdp.jsp?productId=gro_goya_regular_02&catId=gro_beans_kidney_black,12,04,freshdirect-product,15,2019,200,Test Complete,19.04
24,5553.0,5700.0,4305.0,5700.0,4305.8799999999,4305.8799999999,4664,2338,8540.0,,0,1,868.0,1,1613784,1597693,77840,74208,0,,9784,5553,5406,5406,2348,12.0,4305.0,4558.0,3793.0,5034.0,5034.0,4305.0,,9824,9785,2570,2347.0,2347.0,44,14662.0,0.0,1555152837.45174,9785,9785,5553,5406,3476,5406,0,0,130946,214541.0,2,4306.0,4559.0,3793.0,5034.0,4305.8799999999,,14662,12370,42.160872529,22994,1222015,5700.0,5700.0,5700.0,5700.0,5700.0,15306,345274,5800,0.64,0.57,0.12,1084.381,5973.917,13317.622,7079.381,16887.127,,8246.0,0.23,0.67,9824,9785,9785,0,-1,-1,1,4300,224,155,224,176,0,48,0,1,40,92,-1,96,-1,-1,99,100,-1,100,0,45,0,1,0,26241,0,3764,,3764,,,,5800,4900,4900,5100,5500,9000,9000,1555152769,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190413_9H_75dd3b7bdc97e32661f0016c948af1d7,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190413_9H_75dd3b7bdc97e32661f0016c948af1d7,1.0,https://www.freshdirect.com/pdp.jsp?productId=gro_goya_regular_02&catId=gro_beans_kidney_black,VM03-06-192.168.10.85,https://www.freshdirect.com/pdp.jsp?productId=gro_goya_regular_02&catId=gro_beans_kidney_black,13,04,freshdirect-product,15,2019,200,Test Complete,19.04
24,5679.0,5800.0,4201.0,6300.0,4201.0199999932,4201.0149999987,4819,2310,8893.0,,0,1,884.0,1,1704163,1687690,80086,75824,0,,10142,5678,5537,5537,2321,8.0,4201.0,4513.0,3782.0,5001.0,5001.0,4201.0,,10216,10142,2552,2320.0,2320.0,45,15134.0,0.0,1555197025.173515,10143,10143,5679,5538,3488,5538,0,0,132888,215458.0,2,4201.0,4513.0,3783.0,5001.0,4201.0149999987,,15134,13719,46.4769647696,22994,1223118,5800.0,5800.0,5800.0,6300.0,6300.0,81507,434519,6300,0.64,0.57,0.16,1027.404,5206.444,12363.115,6934.307,16178.6139999847,,7432.0,0.23,0.67,10217,10143,10143,0,-1,-1,1,4200,224,156,224,180,0,44,0,1,40,92,-1,82,-1,-1,99,100,-1,100,0,46,0,1,0,26459,0,3754,,3754,,,,6300,5000,6200,6200,6300,9000,9000,1555196906,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190413_MQ_a52b15e333c6158d880456491e703eac,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190413_MQ_a52b15e333c6158d880456491e703eac,1.0,https://www.freshdirect.com/pdp.jsp?productId=gro_goya_regular_02&catId=gro_beans_kidney_black,VM04-02-192.168.10.90,https://www.freshdirect.com/pdp.jsp?productId=gro_goya_regular_02&catId=gro_beans_kidney_black,13,04,freshdirect-product,15,2019,200,Test Complete,19.04
24,5530.0,5800.0,4268.0,5800.0,4268.9450000034,4268.9450000034,4709,2375,10437.0,4268.0,0,1,946.0,1,1620654,1603969,78653,74093,0,,9666,5530,5395,5395,2386,8.0,4268.0,4648.0,3823.0,4987.0,4987.0,4268.0,,9719,9666,2654,2386.0,2386.0,45,14806.0,0.0,1555285128.110328,9666,9666,5530,5396,3439,5395,0,0,130371,219993.0,2,4269.0,4648.0,3824.0,4987.0,4268.9450000034,,14806,12769,44.1257774706,22993,1221329,5800.0,5800.0,5800.0,5800.0,5800.0,15306,352804,5800,0.75,0.64,0.19,33.7645,5591.257,12580.381,7305.309,14984.2670000153,,6473.0,0.23,0.67,9719,9666,9666,0,-1,-1,1,4300,223,153,223,178,0,45,0,1,40,92,-1,96,-1,-1,99,100,-1,100,0,45,0,1,0,25517,0,3793,,3793,,,,5800,5000,5000,5000,5800,9000,9000,1555285029,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190414_X6_fa92914b9618165c76d14af913ac89c0,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190414_X6_fa92914b9618165c76d14af913ac89c0,1.0,https://www.freshdirect.com/pdp.jsp?productId=gro_goya_regular_02&catId=gro_beans_kidney_black,VM02-04-192.168.10.72,https://www.freshdirect.com/pdp.jsp?productId=gro_goya_regular_02&catId=gro_beans_kidney_black,14,04,freshdirect-product,15,2019,200,Test Complete,19.04
24,6106.0,0.0,4764.0,9100.0,4764.5049999992,4764.5000000011,5621,2812,9842.0,4764.0,0,1,887.0,1,1683362,1667443,87218,83515,0,,12041,6105,5976,5975,2822,21.0,4764.0,5044.0,4280.0,5487.0,5487.0,4764.0,,12097,12041,3031,2821.0,2821.0,44,16327.0,0.0,1555374106.509786,12041,12041,6106,5976,3536,5976,0,0,124555,180674.0,2,4765.0,5044.0,4280.0,5488.0,4764.5000000011,,16327,14420,44.8522550544,23002,1237789,0.0,0.0,9000.0,9100.0,9100.0,30476,393697,9100,0.75,0.64,0.24,45.5466666667,5331.09,7232.958,5795.047,22133.7690000038,,6175.0,0.23,0.67,12097,12041,12041,0,-1,-1,1,4800,238,171,238,189,0,49,0,1,41,92,-1,93,-1,-1,99,100,-1,100,0,48,0,1,0,30214,0,4239,,4239,,,,9100,5500,5600,9000,9100,9000,9000,1555374046,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190416_1Q_222f455bd4ab6fbdb40b29e0300360c5,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190416_1Q_222f455bd4ab6fbdb40b29e0300360c5,1.0,https://www.freshdirect.com/pdp.jsp?productId=gro_goya_regular_02&catId=gro_beans_kidney_black,VM01-02-192.168.10.60,https://www.freshdirect.com/pdp.jsp?productId=gro_goya_regular_02&catId=gro_beans_kidney_black,15,04,freshdirect-product,16,2019,200,Test Complete,19.04
24,5752.0,0.0,4231.0,9100.0,4231.5149999922,4231.5099999978,5109,2256,9916.0,4231.0,0,1,878.0,1,1703417,1687509,89514,85572,0,,12009,5752,5583,5583,2265,9.0,4231.0,4574.0,3726.0,5076.0,5076.0,4231.0,,12064,12009,2559,2264.0,2264.0,47,16244.0,0.0,1555417577.14414,12009,12009,5752,5583,3611,5583,0,0,121777,173024.0,2,4232.0,4575.0,3727.0,5077.0,4231.5099999978,,16244,14119,43.9601494396,23002,1250916,0.0,0.0,9000.0,9100.0,9100.0,30476,400655,9200,0.68,0.64,0.21,42.7918181818,5400.39,14425.389,7015.004,14425.389,,6186.0,0.23,0.67,12065,12009,12009,0,-1,-1,1,4200,237,175,237,192,0,45,0,1,41,92,-1,93,-1,-1,99,100,-1,100,0,50,0,1,0,30297,0,3690,,3690,,,,9200,4900,5100,9000,9100,9000,9000,1555417455,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190416_HV_7c18f2ceaaa6d978d48a0c7bb0f34eda,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190416_HV_7c18f2ceaaa6d978d48a0c7bb0f34eda,1.0,https://www.freshdirect.com/pdp.jsp?productId=gro_goya_regular_02&catId=gro_beans_kidney_black,VM04-07-192.168.10.95,https://www.freshdirect.com/pdp.jsp?productId=gro_goya_regular_02&catId=gro_beans_kidney_black,16,04,freshdirect-product,16,2019,200,Test Complete,19.04
24,5748.0,0.0,4276.0,8700.0,4276.7100000001,4276.7050000002,5095,2304,10281.0,4276.0,0,1,877.0,1,1699562,1683546,88937,85233,0,,11525,5747,5592,5592,2313,11.0,4276.0,4587.0,3806.0,5262.0,5262.0,4276.0,,11577,11525,2535,2312.0,2312.0,45,15851.0,0.0,1555461534.021969,11526,11526,5748,5593,3595,5592,0,0,125456,182557.0,2,4277.0,4587.0,3806.0,5262.0,4276.7050000002,,15851,14190,45.1479478206,28928,1247887,0.0,0.0,8500.0,8700.0,8700.0,30476,399289,8800,0.64,0.57,0.16,1254.051,5296.492,12549.04,6791.992,16059.071,,7568.0,0.23,0.67,11577,11526,11526,0,-1,-1,1,4300,236,174,236,192,0,44,0,1,41,92,-1,93,-1,-1,98,100,-1,100,0,50,0,1,0,29204,0,3775,,3775,,,,8700,5300,5300,8500,8700,9000,9000,1555461468,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190417_6D_9a36c1a5541cc39f75f3aef3a36be8f5,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190417_6D_9a36c1a5541cc39f75f3aef3a36be8f5,1.0,https://www.freshdirect.com/pdp.jsp?productId=gro_goya_regular_02&catId=gro_beans_kidney_black,VM01-03-192.168.10.61,https://www.freshdirect.com/pdp.jsp?productId=gro_goya_regular_02&catId=gro_beans_kidney_black,16,04,freshdirect-product,16,2019,200,Test Complete,19.04
24,6227.0,0.0,4408.0,9100.0,4408.2549999948,4408.2500000004,5383,2472,10181.0,4408.0,0,1,871.0,1,1715943,1699819,90200,85935,0,,12385,6227,6058,6057,2489,17.0,4408.0,4840.0,3816.0,5575.0,5575.0,4408.0,,12441,12385,2702,2488.0,2488.0,47,16639.0,0.0,1555505688.598822,12385,12385,6227,6058,3613,6058,0,0,121122,171473.0,2,4408.0,4840.0,3816.0,5575.0,4408.2500000004,,16639,14979,46.5506525792,23001,1265346,0.0,0.0,8900.0,9100.0,9100.0,30476,398525,9100,0.68,0.57,0.2,36.1595454545,5452.571,12756.509,6919.526,14978.687,,6229.0,0.23,0.67,12442,12385,12385,0,-1,-1,1,4400,243,176,243,196,0,47,0,1,41,92,-1,93,-1,-1,99,100,-1,100,0,50,0,1,0,31912,0,3778,,3778,,,,9100,5300,5600,9100,9100,9000,9000,1555505624,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190417_PW_668cb36ccb03e6855d406f5ab566f376,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190417_PW_668cb36ccb03e6855d406f5ab566f376,1.0,https://www.freshdirect.com/pdp.jsp?productId=gro_goya_regular_02&catId=gro_beans_kidney_black,VM01-07-192.168.10.65,https://www.freshdirect.com/pdp.jsp?productId=gro_goya_regular_02&catId=gro_beans_kidney_black,17,04,freshdirect-product,16,2019,200,Test Complete,19.04
24,6184.0,0.0,4582.0,10000.0,4582.4399999997,4582.4349999998,5551,2547,10667.0,4582.0,0,1,872.0,1,2682942,2666968,90330,85996,0,13013.0,12892,6183,6017,6017,2562,21.0,4582.0,4848.0,4040.0,5387.0,5387.0,4582.0,,12983,12892,2779,2561.0,2561.0,46,17957.0,0.0,1555549900.86976,12893,12893,6184,6017,3650,6017,0,0,174103,257777.0,2,4582.0,4849.0,4041.0,5388.0,4582.4349999998,,17957,15920,45.1759364359,22994,1242873,0.0,0.0,9800.0,10000.0,10000.0,853203,1388132,10000,0.68,0.64,0.21,44.7061111111,5481.72,12252.892,6495.861,14779.231,,6165.0,0.23,0.67,12983,12893,12893,0,-1,-1,1,4600,240,175,240,194,0,46,0,1,41,92,-1,39,-1,-1,99,100,-1,100,0,51,0,1,0,33215,0,3999,,3999,,,,10000,5600,5900,10000,10000,9000,9000,1555549832,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190418_MD_ac6f2a4d357551f2484d01fa151f3d87,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190418_MD_ac6f2a4d357551f2484d01fa151f3d87,1.0,https://www.freshdirect.com/pdp.jsp?productId=gro_goya_regular_02&catId=gro_beans_kidney_black,VM03-06-192.168.10.85,https://www.freshdirect.com/pdp.jsp?productId=gro_goya_regular_02&catId=gro_beans_kidney_black,17,04,freshdirect-product,16,2019,200,Test Complete,19.04
24,5793.0,0.0,4326.0,11700.0,4326.8499999976,4326.8499999976,5463,2174,15335.0,4326.0,0,1,878.0,1,2680065,2664092,89706,85371,0,,14559,5793,5663,5663,2187,6.0,4326.0,4674.0,3799.0,5247.0,5247.0,4326.0,,14628,14559,2417,2184.0,2184.0,47,19048.0,0.0,1555593930.832139,14559,14559,5793,5663,3620,5663,0,0,158828,215106.0,2,4327.0,4674.0,3800.0,5248.0,4326.8499999976,,19048,15920,42.396804261,23009,1245962,0.0,0.0,11600.0,11700.0,11700.0,853203,1382203,11800,0.68,0.64,0.18,31.8066153846,5730.993,11507.014,7443.606,15414.929,,6577.0,0.23,0.67,14628,14559,14559,0,-1,-1,1,4400,239,174,239,193,0,46,0,1,41,92,-1,39,-1,-1,99,100,-1,100,0,50,0,1,0,35105,0,3767,,3767,,,,11800,5200,5300,11800,11800,9000,9000,1555593863,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190418_KQ_ffcfc6fda08c869629e28b536d58fc7c,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190418_KQ_ffcfc6fda08c869629e28b536d58fc7c,1.0,https://www.freshdirect.com/pdp.jsp?productId=gro_goya_regular_02&catId=gro_beans_kidney_black,VM03-03-192.168.10.82,https://www.freshdirect.com/pdp.jsp?productId=gro_goya_regular_02&catId=gro_beans_kidney_black,18,04,freshdirect-product,16,2019,200,Test Complete,19.04
24,6155.0,0.0,4651.0,9100.0,4651.5949999994,4651.5900000013,5482,2676,12967.0,4651.0,0,1,876.0,1,1692161,1675992,90309,85999,0,,12043,6155,6016,6016,2697,10.0,4651.0,4978.0,4132.0,5546.0,5546.0,4651.0,,12132,12044,2909,2695.0,2695.0,46,16550.0,0.0,1555637979.680856,12044,12044,6155,6016,3648,6016,0,0,121966,178906.0,2,4652.0,4979.0,4132.0,5546.0,4651.5900000013,,16550,13160,39.7823458283,23002,1249545,0.0,0.0,9000.0,9100.0,9100.0,30476,390511,9100,0.68,0.64,0.2,46.825,5563.79,12439.029,6547.005,14876.157,,6284.0,0.23,0.67,12132,12044,12044,0,-1,-1,1,4600,239,175,239,196,0,43,0,1,41,92,-1,93,-1,-1,99,100,-1,100,0,51,0,1,0,31574,0,4101,,4101,,,,9100,5500,5500,9000,9100,9000,9000,1555637911,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190419_PQ_5a235248f022bbd62bf30294c19604e5,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190419_PQ_5a235248f022bbd62bf30294c19604e5,1.0,https://www.freshdirect.com/pdp.jsp?productId=gro_goya_regular_02&catId=gro_beans_kidney_black,VM01-01-192.168.10.43,https://www.freshdirect.com/pdp.jsp?productId=gro_goya_regular_02&catId=gro_beans_kidney_black,18,04,freshdirect-product,16,2019,200,Test Complete,19.04
24,5546.0,0.0,4116.0,8300.0,4116.7149999965,4116.7149999965,4906,2150,9214.0,4116.0,0,1,887.0,1,1800200,1784152,89757,86052,0,,11843,5545,5408,5407,2163,9.0,4116.0,4415.0,3618.0,5011.0,5011.0,4116.0,,11921,11843,2383,2162.0,2162.0,46,16046.0,0.0,1555770262.366838,11844,11844,5546,5409,3629,5408,0,0,129548,184047.0,2,4117.0,4416.0,3619.0,5011.0,4116.7149999965,,16046,13929,43.6814048291,23002,1278771,0.0,0.0,8200.0,8300.0,8300.0,30476,390839,8400,0.69,0.64,0.15,40.3824166667,5530.013,12339.35,7092.91,15281.0150000076,,7573.0,0.23,0.67,11922,11844,11844,0,-1,-1,1,4100,246,182,246,200,0,46,0,1,41,92,-1,93,-1,-1,99,100,-1,100,0,50,0,1,0,29192,0,3584,,3584,,,,8400,5000,5000,8200,8300,9000,9000,1555770133,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190420_98_6953be4c0aad50c0841133e6be9f223a,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190420_98_6953be4c0aad50c0841133e6be9f223a,1.0,https://www.freshdirect.com/pdp.jsp?productId=gro_goya_regular_02&catId=gro_beans_kidney_black,VM04-08-192.168.10.96,https://www.freshdirect.com/pdp.jsp?productId=gro_goya_regular_02&catId=gro_beans_kidney_black,20,04,freshdirect-product,16,2019,200,Test Complete,19.04
24,5861.0,0.0,4158.0,8900.0,4158.3250000003,4158.3150000006,5226,2182,9853.0,4158.0,0,1,874.0,1,1799397,1783230,90844,85930,0,12213.0,12087,5860,5683,5683,2195,26.0,4158.0,4626.0,3640.0,5199.0,5199.0,4158.0,,12186,12088,2421,2194.0,2194.0,47,17180.0,0.0,1555814345.579871,12088,12088,5861,5684,3627,5683,0,0,119975,180015.0,2,4158.0,4627.0,3640.0,5200.0,4158.3150000006,,17180,17069,50.8035714286,22986,1277964,0.0,0.0,8700.0,8900.0,8900.0,30476,390708,9300,0.65,0.57,0.13,1010.033,5557.467,13743.216,6098.358,16615.175,,8118.0,0.23,0.67,12186,12088,12088,0,-1,-1,1,4200,250,181,250,201,0,49,0,1,40,92,-1,93,-1,-1,99,100,-1,100,0,51,0,1,0,31836,0,3609,,3609,,,,9300,5000,5200,9300,9300,9000,9000,1555814247,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190421_ZX_3877252d21d5f461711b171e8573d804,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190421_ZX_3877252d21d5f461711b171e8573d804,1.0,https://www.freshdirect.com/pdp.jsp?productId=gro_goya_regular_02&catId=gro_beans_kidney_black,VM02-01-192.168.10.69,https://www.freshdirect.com/pdp.jsp?productId=gro_goya_regular_02&catId=gro_beans_kidney_black,20,04,freshdirect-product,16,2019,200,Test Complete,19.04
24,6327.0,6500.0,4627.0,8700.0,4627.9500000019,4627.9450000002,5684,2338,9586.0,,0,1,882.0,1,1725674,1709595,79446,75809,0,,11275,6327,6126,6125,2352,10.0,4627.0,5006.0,3989.0,5607.0,5607.0,4627.0,,11328,11275,2569,2350.0,2350.0,46,15794.0,0.0,1555858446.772991,11276,11275,6327,6127,3502,6126,0,0,128245,191272.0,2,4628.0,5006.0,3990.0,5608.0,4627.9450000002,,15794,16349,51.5772870662,22994,1261857,6500.0,6500.0,8700.0,8700.0,8700.0,15306,342701,9600,0.69,0.64,0.15,53.5751666667,5706.415,15579.453,7081.446,15579.4530000076,,7546.0,0.23,0.67,11328,11275,11276,0,-1,-1,1,4600,227,164,227,183,0,44,0,1,40,92,-1,96,-1,-1,99,100,-1,100,0,46,0,1,0,30937,0,3954,,3954,,,,9600,5300,5600,9600,9600,9000,9000,1555858316,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190421_V2_5a11f23f641c757859c9e8402e10bcf8,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190421_V2_5a11f23f641c757859c9e8402e10bcf8,1.0,https://www.freshdirect.com/pdp.jsp?productId=gro_goya_regular_02&catId=gro_beans_kidney_black,VM04-03-192.168.10.91,https://www.freshdirect.com/pdp.jsp?productId=gro_goya_regular_02&catId=gro_beans_kidney_black,21,04,freshdirect-product,16,2019,200,Test Complete,19.04
24,11319.0,0.0,9964.0,14200.0,9964.4449999996,9964.4449999996,10810,7961,15123.0,11319.0,0,1,896.0,1,1798793,1782862,89490,85789,0,,17186,11318,11186,11186,7971,7.0,9964.0,10294.0,9441.0,10782.0,10782.0,9964.0,,17237,17187,8193,7970.0,7970.0,47,21388.0,0.0,1555902576.300334,17187,17187,11319,11186,3632,11186,0,0,133968,193243.0,2,9964.0,10294.0,9442.0,10783.0,9964.4449999996,,21388,14369,34.3697679981,23001,1282728,0.0,0.0,14100.0,14200.0,14200.0,30476,389561,14300,0.65,0.57,0.15,956.61,5268.537,12316.126,6828.909,17919.226,,7832.0,0.23,0.67,17237,17187,17187,0,-1,-1,1,10000,243,181,243,197,0,46,0,1,41,92,-1,93,-1,-1,99,100,-1,100,0,50,0,1,0,34429,0,9411,,9411,,,,14300,10800,11000,14300,14300,9000,9000,1555902477,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190422_TJ_033b05c532f0b6f2b6196cc1c515d564,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190422_TJ_033b05c532f0b6f2b6196cc1c515d564,1.0,https://www.freshdirect.com/pdp.jsp?productId=gro_goya_regular_02&catId=gro_beans_kidney_black,VM02-08-192.168.10.76,https://www.freshdirect.com/pdp.jsp?productId=gro_goya_regular_02&catId=gro_beans_kidney_black,21,04,freshdirect-product,16,2019,200,Test Complete,19.04
24,11892.0,12000.0,10590.0,14100.0,10590.1599999997,10590.154999998,11654,8508,14705.0,11892.0,0,1,911.0,1,1725053,1709072,79291,75657,0,,16274,11892,11742,11742,8525,16.0,10590.0,11055.0,10033.0,11055.0,11055.0,10590.0,,16323,16274,8742,8523.0,8523.0,46,20499.0,0.0,1555947085.605153,16275,16274,11892,11742,3501,11742,0,0,143862,220042.0,2,10590.0,11056.0,10033.0,11056.0,10590.154999998,,20499,15609,38.222331048,22993,1262679,12000.0,12000.0,14100.0,14100.0,14100.0,15306,341348,15000,0.65,0.57,0.14,1139.897,5318.641,16480.322,5784.597,16480.3219999924,,8059.0,0.23,0.67,16323,16274,16275,0,-1,-1,1,10600,225,163,225,182,0,43,0,1,40,92,-1,96,-1,-1,99,100,-1,100,0,45,0,1,0,33867,0,9995,,9995,,,,15000,11600,11600,15000,15000,9000,9000,1555947015,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190422_N6_9090fec9435708fb11dc3973840c8444,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190422_N6_9090fec9435708fb11dc3973840c8444,1.0,https://www.freshdirect.com/pdp.jsp?productId=gro_goya_regular_02&catId=gro_beans_kidney_black,VM03-06-192.168.10.85,https://www.freshdirect.com/pdp.jsp?productId=gro_goya_regular_02&catId=gro_beans_kidney_black,22,04,freshdirect-product,17,2019,200,Test Complete,19.04
