data.average.firstView.Colordepth,data.average.firstView.FirstInteractive,data.average.firstView.LastInteractive,data.average.firstView.PerformancePaintTiming.first-contentful-paint,data.average.firstView.PerformancePaintTiming.first-paint,data.average.firstView.SpeedIndex,data.average.firstView.TTFB,data.average.firstView.TTIMeasurementEnd,data.average.firstView.TimeToInteractive,data.average.firstView.aft,data.average.firstView.avgRun,data.average.firstView.basePageSSLTime,data.average.firstView.bigImageCount,data.average.firstView.bytesIn,data.average.firstView.bytesInDoc,data.average.firstView.bytesOut,data.average.firstView.bytesOutDoc,data.average.firstView.cached,data.average.firstView.chromeUserTiming.InteractiveTime,data.average.firstView.chromeUserTiming.domComplete,data.average.firstView.chromeUserTiming.domContentLoadedEventEnd,data.average.firstView.chromeUserTiming.domContentLoadedEventStart,data.average.firstView.chromeUserTiming.domInteractive,data.average.firstView.chromeUserTiming.domLoading,data.average.firstView.chromeUserTiming.fetchStart,data.average.firstView.chromeUserTiming.firstContentfulPaint,data.average.firstView.chromeUserTiming.firstImagePaint,data.average.firstView.chromeUserTiming.firstLayout,data.average.firstView.chromeUserTiming.firstMeaningfulPaint,data.average.firstView.chromeUserTiming.firstMeaningfulPaintCandidate,data.average.firstView.chromeUserTiming.firstPaint,data.average.firstView.chromeUserTiming.firstTextPaint,data.average.firstView.chromeUserTiming.loadEventEnd,data.average.firstView.chromeUserTiming.loadEventStart,data.average.firstView.chromeUserTiming.responseEnd,data.average.firstView.chromeUserTiming.unloadEventEnd,data.average.firstView.chromeUserTiming.unloadEventStart,data.average.firstView.connections,data.average.firstView.cpu.Idle,data.average.firstView.cpu.Paint,data.average.firstView.date,data.average.firstView.docTime,data.average.firstView.domComplete,data.average.firstView.domContentLoadedEventEnd,data.average.firstView.domContentLoadedEventStart,data.average.firstView.domElements,data.average.firstView.domInteractive,data.average.firstView.domLoading,data.average.firstView.domTime,data.average.firstView.effectiveBps,data.average.firstView.effectiveBpsDoc,data.average.firstView.final_base_page_request,data.average.firstView.firstContentfulPaint,data.average.firstView.firstImagePaint,data.average.firstView.firstLayout,data.average.firstView.firstMeaningfulPaint,data.average.firstView.firstPaint,data.average.firstView.firstTextPaint,data.average.firstView.fullyLoaded,data.average.firstView.fullyLoadedCPUms,data.average.firstView.fullyLoadedCPUpct,data.average.firstView.gzip_savings,data.average.firstView.gzip_total,data.average.firstView.image_savings,data.average.firstView.image_total,data.average.firstView.lastVisualChange,data.average.firstView.lighthouse.Accessibility,data.average.firstView.lighthouse.BestPractices,data.average.firstView.lighthouse.Performance,data.average.firstView.lighthouse.Performance.estimated-input-latency,data.average.firstView.lighthouse.Performance.first-contentful-paint,data.average.firstView.lighthouse.Performance.first-cpu-idle,data.average.firstView.lighthouse.Performance.first-meaningful-paint,data.average.firstView.lighthouse.Performance.interactive,data.average.firstView.lighthouse.Performance.speed-index,data.average.firstView.lighthouse.ProgressiveWebApp,data.average.firstView.lighthouse.SEO,data.average.firstView.loadEventEnd,data.average.firstView.loadEventStart,data.average.firstView.loadTime,data.average.firstView.maybeCaptcha,data.average.firstView.minify_savings,data.average.firstView.minify_total,data.average.firstView.optimization_checked,data.average.firstView.render,data.average.firstView.requests,data.average.firstView.requestsDoc,data.average.firstView.requestsFull,data.average.firstView.responses_200,data.average.firstView.responses_404,data.average.firstView.responses_other,data.average.firstView.result,data.average.firstView.run,data.average.firstView.score_cache,data.average.firstView.score_cdn,data.average.firstView.score_combine,data.average.firstView.score_compress,data.average.firstView.score_cookies,data.average.firstView.score_etags,data.average.firstView.score_gzip,data.average.firstView.score_keep-alive,data.average.firstView.score_minify,data.average.firstView.score_progressive_jpeg,data.average.firstView.server_rtt,data.average.firstView.smallImageCount,data.average.firstView.start_epoch,data.average.firstView.step,data.average.firstView.testStartOffset,data.average.firstView.test_run_time_ms,data.average.firstView.titleTime,data.average.firstView.userTime,data.average.firstView.userTime.core_execution_end,data.average.firstView.userTime.core_execution_start,data.average.firstView.userTime.with_airbnb_interactive_did_mount,data.average.firstView.userTimingMeasure.Google TTI Polyfill,data.average.firstView.userTimingMeasure.Time to AirbnbInteractive,data.average.firstView.visualComplete,data.average.firstView.visualComplete85,data.average.firstView.visualComplete90,data.average.firstView.visualComplete95,data.average.firstView.visualComplete99,data.bwDown,data.bwUp,data.completed,data.connectivity,data.from,data.fvonly,data.id,data.latency,data.location,data.mobile,data.plr,data.successfulFVRuns,data.summary,data.testUrl,data.tester,data.url,speedtracker.day,speedtracker.month,speedtracker.slug,speedtracker.week,speedtracker.year,statusCode,statusText,webPagetestVersion
24,,,2417.1100000003,2417.0999999997002,2871,1350,,,0,1,733,1,3305860,1399866,69909,37705,0,,4613,3786,3786,2172,1362,28,2417,2417,2132,5808,5808,2417,2417,4620,4613,1929,1361,1361,23,,,1549405737.363854,4614,4613,3787,3787,1517,2172,0,0,387693,428880,1,2417,2417,2132,5808,2417.0999999997002,2417,9877,11080,46.8300929839,4139,1815393,2938,1401642,6000,0.85,0.93,0.36,17.454245614,2826.95,9993.224,9311.313,23307.275,4926,0.38,1.0,4620,4614,4614,0,-1,-1,1,2400,196,55,196,152,0,44,0,1,91,99,-1,100,-1,-1,100,100,-1,0,0,4,0,1,0,18186,0,5184,3208,3092,5184,13285.0,5824,6000,4000,4200,4300,6000,9000,9000,1549405711,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190205_E8_4d0e7fc51bc69c554768c551a7594ea0,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190205_E8_4d0e7fc51bc69c554768c551a7594ea0,https://www.airbnb.com/,VM04-02-192.168.10.90,https://www.airbnb.com/,5,2,airbnb-home,6,2019,200,Test Complete,18.1
24,3780.0,2458.0,2458.4850000028,2458.4850000028,2837,1358,8346.0,2458.0,0,1,725,1,3487252,1341702,70397,35583,0,,4475,3779,3779,2172,1381,6,2458,2458,2126,5534,5534,2458,2458,4495,4475,1951,1379,1379,24,9630.0,1.0,1549406329.6059618,4476,4476,3780,3780,1523,2173,0,0,421522,430308,1,2458,2458,2126,5535,2458.4850000028,2458,9631,11789,50.298634812299994,4139,1815932,2928,1582092,4300,0.85,0.93,0.27,18.9940789474,2920.873,10967.448,9987.663,22579.981,6768,0.38,1.0,4496,4476,4476,0,-1,-1,1,2500,201,52,201,156,0,45,0,1,91,99,-1,100,-1,-1,100,100,-1,0,0,4,0,1,0,18164,0,4923,3095,2960,4923,,5577,4300,4100,4200,4300,4300,9000,9000,1549406328,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190205_YE_9fdfc193c8be6b9319e6334274620afa,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190205_YE_9fdfc193c8be6b9319e6334274620afa,https://www.airbnb.com/,VM01-05-192.168.10.63,https://www.airbnb.com/,5,2,airbnb-home,6,2019,200,Test Complete,18.1
24,3829.0,2335.0,2335.7200000028,2335.7150000010997,3457,1274,10146.0,2335.0,0,1,711,1,3323876,3184955,66025,51128,0,,9129,3829,3829,2049,1292,5,2335,2335,2293,5375,5375,2335,2335,9158,9130,1857,1289,1289,25,11986.0,0.0,1549449385.501376,9130,9129,3829,3829,1529,2049,0,0,310294,405416,1,2336,2336,2293,5375,2335.7150000010997,2336,11986,11340,40.7766990291,4143,1813403,2923,1401625,4300,0.85,0.93,0.33,19.3166296296,2899.863,10905.47,9991.419,22289.752999999997,5322,0.38,1.0,9158,9130,9130,0,-1,-1,1,2300,197,145,197,155,0,42,0,1,90,99,-1,100,-1,-1,100,100,-1,0,0,4,0,1,0,20520,0,4758,3243,3121,4758,,5424,4300,4200,4300,4300,4300,9000,9000,1549449386,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190206_NW_2f2371ec905c30a95825c3d0518932f5,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190206_NW_2f2371ec905c30a95825c3d0518932f5,https://www.airbnb.com/,VM01-03-192.168.10.61,https://www.airbnb.com/,6,2,airbnb-home,6,2019,200,Test Complete,18.1
24,3700.0,2440.0,2440.7649999994,2440.754999996,3489,1258,10461.0,2440.0,0,1,707,1,3307429,3177696,69042,55683,0,,9153,3700,3700,2080,1270,21,2440,2440,2038,5482,5482,2440,2440,9158,9154,1860,1269,1269,25,11605.0,61.0,1549450467.492322,9154,9154,3700,3700,1535,2081,0,0,317777,402443,1,2441,2441,2038,5482,2440.754999996,2441,11666,12999,48.6709097716,4143,1817568,2938,1401640,4200,0.85,0.93,0.27,17.9535106383,2930.615,10891.114,9870.764000000001,22763.947999999997,6801,0.38,1.0,9159,9154,9154,0,-1,-1,1,2500,198,149,198,153,0,45,0,1,90,99,-1,100,-1,-1,100,100,-1,0,0,4,0,1,0,20921,0,4870,2977,2839,4870,15432.0,5528,4200,4200,4200,4200,4200,9000,9000,1549450444,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190206_AK_f8e886d066de7cf91a3b93e328cf1231,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190206_AK_f8e886d066de7cf91a3b93e328cf1231,https://www.airbnb.com/,VM04-02-192.168.10.90,https://www.airbnb.com/,6,2,airbnb-home,6,2019,200,Test Complete,18.1
24,3644.0,2295.0,2295.6149999955,2295.6149999955,2741,1295,11030.0,2295.0,0,1,728,1,3269760,3148768,57785,44570,0,,9458,3644,3644,2082,1304,14,2295,2295,2035,5173,5173,2295,2295,9470,9458,1883,1303,1303,25,12137.0,0.0,1549493481.08686,9459,9459,3644,3644,1531,2082,0,0,301582,385689,1,2296,2296,2035,5174,2295.6149999955,2296,12137,9580,33.851590105999996,4142,1777614,2968,1401670,5200,0.85,0.93,0.4,16.0,2303.618,9084.466,8716.284,20083.666,4828,0.38,1.0,9470,9459,9459,0,-1,-1,1,2300,194,146,194,152,0,42,0,1,90,99,-1,100,-1,-1,100,100,-1,0,0,4,0,1,0,20399,0,4557,3030,2888,4557,15613.0,5245,5200,3900,4100,4200,5200,9000,9000,1549493478,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190206_4N_c3381b9e58d5d86f07d7ad4c145744c7,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190206_4N_c3381b9e58d5d86f07d7ad4c145744c7,https://www.airbnb.com/,VM01-07-192.168.11.94,https://www.airbnb.com/,6,2,airbnb-home,6,2019,200,Test Complete,18.1
24,,,2358.3900000012,2358.3850000068,2733,1358,,,0,1,722,1,3501169,1343415,67675,33607,0,,4582,3921,3921,2144,1367,12,2358,2358,2113,5479,5479,2358,2358,4584,4582,1936,1366,1366,23,,,1549494531.245703,4583,4583,3921,3921,1534,2145,0,0,425622,416562,1,2358,2358,2114,5479,2358.3850000068,2358,9584,9799,41.5782774713,4144,1817100,2930,1592394,4600,0.85,0.93,0.28,17.4504032258,2841.845,10851.551000000001,10057.203000000001,23352.207999992403,6660,0.38,1.0,4585,4583,4583,0,-1,-1,1,2300,197,49,197,154,0,43,0,1,92,99,-1,100,-1,-1,100,100,-1,0,0,4,0,1,0,17522,0,4893,3289,3175,4893,,5532,4600,4300,4400,4500,4600,9000,9000,1549494524,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190206_59_e4356753ad408b827f0d2a51b1c2a20d,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190206_59_e4356753ad408b827f0d2a51b1c2a20d,https://www.airbnb.com/,VM03-08-192.168.11.116,https://www.airbnb.com/,6,2,airbnb-home,6,2019,200,Test Complete,18.1
24,,,2313.8299999991,2313.8299999991,2661,1300,,,0,1,708,3,3603436,1329919,71987,38525,0,,4391,3731,3730,2083,1310,8,2313,2313,2050,5550,5550,2313,2313,4396,4391,1889,1309,1309,23,,,1549537208.074936,4392,4391,3731,3731,1426,2083,0,0,433678,430116,1,2314,2314,2051,5550,2313.8299999991,2314,9609,10250,43.3403805497,4143,1806399,2939,1708056,4200,0.85,0.93,0.34,17.0087027027,2829.369,10925.969,10011.902,23239.414,5245,0.38,1.0,4396,4391,4392,0,-1,-1,1,2300,195,53,195,149,0,46,0,1,91,99,-1,100,-1,-1,100,100,-1,57,0,4,0,1,0,17862,0,4960,3133,3016,4960,,5573,4200,3900,4000,4100,4200,9000,9000,1549537204,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190207_DC_c11fb091872e2199e6e658a37431f5fb,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190207_DC_c11fb091872e2199e6e658a37431f5fb,https://www.airbnb.com/,VM03-02-192.168.10.81,https://www.airbnb.com/,7,2,airbnb-home,6,2019,200,Test Complete,18.1
24,,,2453.7850000052,2453.7800000107,3455,1408,,,0,1,707,1,3289133,3150132,66438,52586,0,,9108,3694,3694,2172,1417,12,2453,2453,2418,5303,5303,2453,2453,9123,9108,1993,1417,1417,24,,,1549538658.0851312,9109,9109,3694,3694,1548,2173,0,0,304295,409054,1,2454,2454,2419,5303,2453.7800000107,2454,12217,10839,38.453352252600006,4145,1778937,2919,1401621,4200,0.85,0.93,0.32,16.764546511600003,2924.9629999999997,11154.704,10247.931,23258.527000000002,5423,0.38,1.0,9124,9109,9109,0,-1,-1,1,2400,196,146,196,153,0,43,0,1,90,99,-1,100,-1,-1,100,100,-1,0,0,4,0,1,0,21607,0,4695,3138,3023,4695,,5317,4200,4200,4200,4200,4200,9000,9000,1549538633,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190207_2D_cf58c6d7f6928ca00f2d3e110a62b157,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190207_2D_cf58c6d7f6928ca00f2d3e110a62b157,https://www.airbnb.com/,VM04-08-192.168.10.96,https://www.airbnb.com/,7,2,airbnb-home,6,2019,200,Test Complete,18.1
24,3807.0,2564.0,2564.0450000064,2564.0400000048003,3625,1403,8133.0,2564.0,0,1,795,1,3300267,1332862,69916,37222,0,,4468,3806,3806,2214,1412,12,2564,2564,2165,5815,5815,2564,2564,4474,4468,1994,1411,1411,23,9884.0,0.0,1549581322.628926,4468,4469,3807,3807,1547,2215,0,0,389136,434865,1,2564,2564,2165,5815,2564.0400000048003,2564,9884,12039,50.524548888000005,4147,1809723,2922,1401626,4400,0.85,0.93,0.11,22.3995882353,6842.274,37338.591,32272.992000000002,69785.552,6939,0.38,1.0,4475,4469,4468,0,-1,-1,1,2500,197,52,197,153,0,44,0,1,91,99,-1,100,-1,-1,100,100,-1,0,0,4,0,1,0,18945,0,5003,3148,3001,5003,13316.0,5856,4400,4400,4400,4400,4400,9000,9000,1549581365,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190207_EV_306cbb077eef3921f59afb449f25f81d,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190207_EV_306cbb077eef3921f59afb449f25f81d,https://www.airbnb.com/,VM02-02-192.168.10.70,https://www.airbnb.com/,7,2,airbnb-home,6,2019,200,Test Complete,18.1
24,4610.0,3048.0,3048.9799999996003,3048.9750000052004,3446,1922,8810.0,3048.0,0,1,713,1,3436826,1332711,73850,37250,0,,5307,4610,4610,2732,1932,15,3048,3048,2693,6304,6304,3048,3048,5313,5307,2521,1932,1932,24,10525.0,0.0,1549582734.037589,5307,5307,4610,4610,1537,2732,0,0,399491,393710,1,3049,3049,2693,6304,3048.9750000052004,3049,10525,11300,45.4362685967,4151,1770552,2931,1577459,5000,0.85,0.93,0.27,18.215999999999998,3020.7059999999997,10905.336000000001,10226.528,22654.8109999924,6729,0.38,1.0,5313,5307,5307,0,-1,-1,1,3100,204,52,204,158,0,46,0,1,92,99,-1,100,-1,-1,100,100,-1,0,0,4,0,1,0,19152,0,5676,3891,3714,5676,,6325,5000,4800,4900,5000,5000,9000,9000,1549582733,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190207_VF_3915fa9cb8d90f7b4f221971457b2477,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190207_VF_3915fa9cb8d90f7b4f221971457b2477,https://www.airbnb.com/,VM01-06-192.168.10.64,https://www.airbnb.com/,7,2,airbnb-home,6,2019,200,Test Complete,18.1
24,,,2346.4799999929,2346.4749999985,3290,1321,,,0,1,708,1,3257636,3136388,60588,47759,0,,8806,3546,3546,2086,1328,22,2346,2346,2326,4892,4892,2346,2346,8809,8806,1904,1327,1327,24,,,1549624863.614224,8807,8807,3546,3546,1547,2086,0,0,329253,418967,1,2346,2346,2326,4893,2346.4749999985,2346,11215,9250,34.984871407,4148,1766169,2952,1401654,4000,0.85,0.93,0.34,18.021060000000002,2835.59,10877.641000000001,9991.167,22323.915999984703,5259,0.38,1.0,8810,8807,8807,0,-1,-1,1,2300,194,146,194,152,0,42,0,1,90,99,-1,100,-1,-1,100,100,-1,0,0,4,0,1,0,19282,0,4343,2931,2817,4343,,4949,4000,4000,4000,4000,4000,9000,9000,1549624861,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190208_5F_5fa9443951ac650d5e7d11ebae16bd89,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190208_5F_5fa9443951ac650d5e7d11ebae16bd89,https://www.airbnb.com/,VM01-04-192.168.10.62,https://www.airbnb.com/,8,2,airbnb-home,6,2019,200,Test Complete,18.1
24,3740.0,2408.0,2408.9299999904997,2408.9249999961,2856,1363,10616.0,2408.0,0,1,736,1,3454935,3333625,68730,55439,0,,9469,3740,3739,2179,1374,10,2408,2408,2132,5460,5460,2408,2408,9473,9469,1944,1373,1373,25,11803.0,0.0,1549626859.510271,9469,9469,3740,3740,1528,2180,0,0,330932,411254,1,2409,2409,2133,5461,2408.9249999961,2409,11803,11189,40.5287939152,4140,1806968,2931,1560533,5500,0.85,0.93,0.01,16.0,7442.903,36100.918,31075.974,41274.842000000004,20205,0.38,1.0,9473,9469,9469,0,-1,-1,1,2400,204,155,204,157,0,47,0,1,91,99,-1,100,-1,-1,100,100,-1,0,0,4,0,1,0,20421,0,4841,2988,2863,4841,,5475,5500,4000,4200,4300,5500,9000,9000,1549626892,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190208_50_a4393bc6c251756aa0388cc48e530efb,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190208_50_a4393bc6c251756aa0388cc48e530efb,https://www.airbnb.com/,VM04-08-192.168.10.96,https://www.airbnb.com/,8,2,airbnb-home,6,2019,200,Test Complete,18.1
24,,,2325.1300000047,2325.125000003,2770,1340,,,0,1,699,1,3369624,3236667,64450,51482,0,,8892,3647,3647,2071,1351,15,2325,2325,2026,5289,5289,2325,2325,8894,8892,1909,1349,1349,24,,,1549668967.747835,8892,8893,3648,3648,1531,2072,0,0,343909,428584,1,2325,2325,2027,5289,2325.125000003,2325,11138,10719,40.4681011703,2976,1750831,0,1509056,5500,0.89,0.93,0.21,18.3996206897,3359.0209999999997,14630.7,12746.073,14630.7,8872,0.38,1.0,8895,8893,8892,0,-1,-1,1,2300,196,147,196,152,0,44,0,1,83,99,-1,100,-1,-1,100,100,-1,62,0,3,0,1,0,19646,0,4675,2793,2672,4675,,5300,5500,4000,4100,4400,5500,9000,9000,1549668965,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190208_52_932b8869b4d9cfc4df463b64ace892ed,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190208_52_932b8869b4d9cfc4df463b64ace892ed,https://www.airbnb.com/,VM01-04-192.168.10.62,https://www.airbnb.com/,8,2,airbnb-home,6,2019,200,Test Complete,18.1
24,,,2525.1350000035,2525.1350000035,3126,1440,,,0,1,725,1,3310599,3104284,67298,54202,0,,10110,4193,4193,2240,1453,13,2525,2525,2201,7428,7428,2525,2525,10114,10110,2023,1452,1452,24,,,1549671233.491757,10111,10110,4193,4193,1531,2240,0,0,302089,358007,1,2525,2525,2201,7428,2525.1350000035,2525,12399,14400,50.9734513274,4143,1817976,2925,1401627,7500,0.89,0.93,0.23,18.176711111099998,2932.724,12110.823999999999,11363.436000000002,24131.254,7762,0.38,1.0,10114,10111,10111,0,-1,-1,1,2500,195,145,195,152,0,43,0,1,90,99,-1,100,-1,-1,100,100,-1,0,0,4,0,1,0,22087,0,6484,3306,3173,6484,16437.0,7477,7500,4500,4800,4800,7500,9000,9000,1549671207,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190209_QT_916e28b99dbb0f91cd882d1bab214713,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190209_QT_916e28b99dbb0f91cd882d1bab214713,https://www.airbnb.com/,VM04-05-192.168.10.93,https://www.airbnb.com/,8,2,airbnb-home,6,2019,200,Test Complete,18.1
24,3757.0,2379.0,2379.0900000022,2379.0850000078,3795,1418,7499.0,2379.0,0,1,727,1,2963342,1547874,57180,28253,0,,4362,3756,3756,2184,1427,12,2379,2379,2362,5481,5481,2379,2379,4367,4362,1999,1427,1427,23,9207.0,0.0,1549713004.16908,4362,4363,3757,3757,1618,2185,0,0,380452,525772,1,2379,2379,2363,5482,2379.0850000078,2379,9207,9560,42.263483642800004,4144,1764297,2932,1108000,5000,0.85,0.93,0.4,16.0,2210.277,9230.698,8806.837,19951.07,4745,0.38,1.0,4368,4363,4362,0,-1,-1,1,2400,174,48,174,132,0,42,0,1,89,99,-1,100,-1,-1,100,100,-1,0,0,3,0,1,0,17223,0,4827,3101,2989,4827,12602.0,5512,4700,4600,4600,4700,4700,9000,9000,1549712993,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190209_5K_91bcbcfd7aa24d81c78501f0fe4d7de7,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190209_5K_91bcbcfd7aa24d81c78501f0fe4d7de7,https://www.airbnb.com/,VM03-03-192.168.10.82,https://www.airbnb.com/,9,2,airbnb-home,6,2019,200,Test Complete,18.1
24,3814.0,2346.0,2346.635000009,2346.63,2855,1241,7907.0,2346.0,0,1,704,1,2786761,1332031,65465,33514,0,,4451,3814,3814,2031,1256,5,2346,2346,1983,5584,5584,2346,2346,4454,4451,1822,1255,1255,24,9430.0,0.0,1549715035.205538,4452,4451,3814,3814,1637,2031,0,0,340305,414833,1,2347,2347,1983,5585,2346.63,2347,9430,10799,47.0793374019,4141,1803429,2933,891421,5600,0.89,0.93,0.24,20.919226666700002,2832.8920000000003,12065.296999999999,11372.062,20602.203,7908,0.38,1.0,4454,4451,4452,0,-1,-1,1,2300,178,49,178,135,0,43,0,1,89,99,-1,100,-1,-1,100,100,-1,0,0,3,0,1,0,17286,0,4842,3089,2949,4842,12878.0,5605,5600,4100,4200,4300,5600,9000,9000,1549715029,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190209_CJ_4474fd902a6612a5ccb588a6de1251f4,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190209_CJ_4474fd902a6612a5ccb588a6de1251f4,https://www.airbnb.com/,VM03-02-192.168.10.81,https://www.airbnb.com/,9,2,airbnb-home,6,2019,200,Test Complete,18.1
24,4550.0,3011.0,3011.8550000043,3011.8500000026,4472,1790,11336.0,3011.0,0,1,973,1,3015668,2885660,55731,42777,0,,9589,4549,4549,2787,1803,35,3011,3011,2739,6427,6427,3011,3011,9595,9589,2526,1802,1802,24,12056.0,0.0,1549757560.643507,9589,9589,4550,4549,1619,2787,0,0,293752,370003,1,3012,3012,2739,6428,3011.8500000026,3012,12056,13240,47.936278059399996,4140,1817216,2920,1107986,5300,0.85,0.93,0.32,22.603417475700002,2911.775,10909.242,10196.979,21159.8650000076,5576,0.38,1.0,9596,9589,9589,0,-1,-1,1,3000,173,124,173,132,0,41,0,1,87,99,-1,100,-1,-1,100,100,-1,0,0,3,0,1,0,21062,0,5631,3698,3551,5631,,6428,5300,5300,5300,5300,5300,9000,9000,1549757534,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190210_5Y_a84d3006327b68e32258638d826a5606,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190210_5Y_a84d3006327b68e32258638d826a5606,https://www.airbnb.com/,VM04-03-192.168.10.91,https://www.airbnb.com/,9,2,airbnb-home,6,2019,200,Test Complete,18.1
24,,,2316.0599999973997,2316.0599999973997,2807,1235,,,0,1,702,1,2786733,2656364,68051,55130,0,,9223,3800,3800,2036,1253,11,2316,2316,1999,6050,6050,2316,2316,9226,9224,1819,1249,1249,24,,,1549758568.067938,9224,9224,3801,3801,1638,2037,0,0,272141,332502,1,2316,2316,2000,6050,2316.0599999973997,2316,11475,12289,46.0472086924,4150,1806822,2936,891422,6100,0.85,0.93,0.33,23.7992298851,2861.295,10906.948999999999,10219.594000000001,21278.8299999924,5502,0.38,1.0,9227,9224,9224,0,-1,-1,1,2300,180,131,180,135,0,45,0,1,88,99,-1,100,-1,-1,100,100,-1,0,0,3,0,1,0,20561,0,5343,3023,2891,5343,,6060,6100,4100,4300,4300,6100,9000,9000,1549758540,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190210_B4_4725e35f12f0ce3a99a50968ca439ab4,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190210_B4_4725e35f12f0ce3a99a50968ca439ab4,https://www.airbnb.com/,VM04-03-192.168.10.91,https://www.airbnb.com/,9,2,airbnb-home,6,2019,200,Test Complete,18.1
24,3954.0,2434.0,2434.6300000034,2434.6300000034,2956,1397,10208.0,2434.0,0,1,745,1,2799139,2669535,63496,50007,0,,8689,3954,3954,2191,1407,12,2434,2434,2155,5488,5488,2434,2434,8692,8690,1985,1406,1406,25,10851.0,0.0,1549801006.674065,8690,8690,3954,3954,1638,2192,0,0,296079,366040,1,2435,2435,2156,5488,2434.6300000034,2435,10851,11150,42.5085779642,4151,1817468,2924,891410,5500,0.89,0.93,0.24,21.4412276423,2783.429,12372.018999999998,11715.396,21778.65,7888,0.38,1.0,8692,8690,8690,0,-1,-1,1,2500,177,127,177,135,0,42,0,1,88,99,-1,100,-1,-1,100,100,-1,0,0,3,0,1,0,19055,0,4803,3316,3187,4803,,5529,5500,4200,4300,4400,5500,9000,9000,1549801000,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190210_3M_fc438dc98dd5680dc81679714bec7615,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190210_3M_fc438dc98dd5680dc81679714bec7615,https://www.airbnb.com/,VM03-05-192.168.10.84,https://www.airbnb.com/,10,2,airbnb-home,6,2019,200,Test Complete,18.1
24,3748.0,2349.0,2349.8850000033,2349.8800000016,3739,1330,10198.0,2349.0,0,1,712,1,3003413,2873376,61251,47297,0,,8995,3747,3747,2114,1345,22,2349,2349,2322,5939,5939,2349,2349,8999,8995,1915,1344,1344,25,11208.0,0.0,1549845152.991329,8995,8995,3748,3748,1621,2114,0,0,304050,374869,1,2350,2350,2322,5939,2349.8800000016,2350,11208,11910,45.5275229358,4145,1804950,2960,1108026,4700,0.85,0.93,0.33,22.811210526300002,2850.2909999999997,10932.28,10088.225,21287.735,5500,0.38,1.0,8999,8995,8995,0,-1,-1,1,2400,176,125,176,134,0,42,0,1,88,99,-1,100,-1,-1,100,100,-1,0,0,3,0,1,0,21568,0,4929,3152,3009,4929,15356.0,5928,4600,4400,4400,4400,4500,9000,9000,1549845122,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190211_7X_650f3a7ccd880d138e36c7ba04546f84,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190211_7X_650f3a7ccd880d138e36c7ba04546f84,https://www.airbnb.com/,VM04-06-192.168.10.94,https://www.airbnb.com/,10,2,airbnb-home,6,2019,200,Test Complete,18.1
