data.average.firstView,data.average.firstView.Colordepth,data.average.firstView.FirstInteractive,data.average.firstView.FirstPaintedHero,data.average.firstView.LastInteractive,data.average.firstView.LastPaintedHero,data.average.firstView.PerformancePaintTiming.first-contentful-paint,data.average.firstView.PerformancePaintTiming.first-paint,data.average.firstView.SpeedIndex,data.average.firstView.TTFB,data.average.firstView.TTIMeasurementEnd,data.average.firstView.TimeToInteractive,data.average.firstView.aft,data.average.firstView.avgRun,data.average.firstView.basePageSSLTime,data.average.firstView.bigImageCount,data.average.firstView.bytesIn,data.average.firstView.bytesInDoc,data.average.firstView.bytesOut,data.average.firstView.bytesOutDoc,data.average.firstView.cached,data.average.firstView.chromeUserTiming.InteractiveTime,data.average.firstView.chromeUserTiming.domComplete,data.average.firstView.chromeUserTiming.domContentLoadedEventEnd,data.average.firstView.chromeUserTiming.domContentLoadedEventStart,data.average.firstView.chromeUserTiming.domInteractive,data.average.firstView.chromeUserTiming.domLoading,data.average.firstView.chromeUserTiming.fetchStart,data.average.firstView.chromeUserTiming.firstContentfulPaint,data.average.firstView.chromeUserTiming.firstImagePaint,data.average.firstView.chromeUserTiming.firstLayout,data.average.firstView.chromeUserTiming.firstMeaningfulPaint,data.average.firstView.chromeUserTiming.firstMeaningfulPaintCandidate,data.average.firstView.chromeUserTiming.firstPaint,data.average.firstView.chromeUserTiming.firstTextPaint,data.average.firstView.chromeUserTiming.loadEventEnd,data.average.firstView.chromeUserTiming.loadEventStart,data.average.firstView.chromeUserTiming.responseEnd,data.average.firstView.chromeUserTiming.unloadEventEnd,data.average.firstView.chromeUserTiming.unloadEventStart,data.average.firstView.connections,data.average.firstView.cpu.Idle,data.average.firstView.cpu.Paint,data.average.firstView.date,data.average.firstView.docTime,data.average.firstView.domComplete,data.average.firstView.domContentLoadedEventEnd,data.average.firstView.domContentLoadedEventStart,data.average.firstView.domElements,data.average.firstView.domInteractive,data.average.firstView.domLoading,data.average.firstView.domTime,data.average.firstView.effectiveBps,data.average.firstView.effectiveBpsDoc,data.average.firstView.final_base_page_request,data.average.firstView.firstContentfulPaint,data.average.firstView.firstImagePaint,data.average.firstView.firstLayout,data.average.firstView.firstMeaningfulPaint,data.average.firstView.firstPaint,data.average.firstView.firstTextPaint,data.average.firstView.fullyLoaded,data.average.firstView.fullyLoadedCPUms,data.average.firstView.fullyLoadedCPUpct,data.average.firstView.gzip_savings,data.average.firstView.gzip_total,data.average.firstView.heroElementTimes.FirstPaintedHero,data.average.firstView.heroElementTimes.Heading,data.average.firstView.heroElementTimes.Image,data.average.firstView.heroElementTimes.LastPaintedHero,data.average.firstView.image_savings,data.average.firstView.image_total,data.average.firstView.lastVisualChange,data.average.firstView.lighthouse.Accessibility,data.average.firstView.lighthouse.BestPractices,data.average.firstView.lighthouse.Performance,data.average.firstView.lighthouse.Performance.estimated-input-latency,data.average.firstView.lighthouse.Performance.first-contentful-paint,data.average.firstView.lighthouse.Performance.first-cpu-idle,data.average.firstView.lighthouse.Performance.first-meaningful-paint,data.average.firstView.lighthouse.Performance.interactive,data.average.firstView.lighthouse.Performance.max-potential-fid,data.average.firstView.lighthouse.Performance.speed-index,data.average.firstView.lighthouse.ProgressiveWebApp,data.average.firstView.lighthouse.SEO,data.average.firstView.loadEventEnd,data.average.firstView.loadEventStart,data.average.firstView.loadTime,data.average.firstView.maybeCaptcha,data.average.firstView.minify_savings,data.average.firstView.minify_total,data.average.firstView.optimization_checked,data.average.firstView.render,data.average.firstView.requests,data.average.firstView.requestsDoc,data.average.firstView.requestsFull,data.average.firstView.responses_200,data.average.firstView.responses_404,data.average.firstView.responses_other,data.average.firstView.result,data.average.firstView.run,data.average.firstView.score_cache,data.average.firstView.score_cdn,data.average.firstView.score_combine,data.average.firstView.score_compress,data.average.firstView.score_cookies,data.average.firstView.score_etags,data.average.firstView.score_gzip,data.average.firstView.score_keep-alive,data.average.firstView.score_minify,data.average.firstView.score_progressive_jpeg,data.average.firstView.server_rtt,data.average.firstView.smallImageCount,data.average.firstView.start_epoch,data.average.firstView.step,data.average.firstView.testStartOffset,data.average.firstView.test_run_time_ms,data.average.firstView.titleTime,data.average.firstView.userTime,data.average.firstView.userTime.snaptr,data.average.firstView.visualComplete,data.average.firstView.visualComplete85,data.average.firstView.visualComplete90,data.average.firstView.visualComplete95,data.average.firstView.visualComplete99,data.bwDown,data.bwUp,data.completed,data.connectivity,data.from,data.fvonly,data.id,data.latency,data.location,data.mobile,data.plr,data.successfulFVRuns,data.summary,data.testRuns,data.testUrl,data.tester,data.url,speedtracker.day,speedtracker.month,speedtracker.slug,speedtracker.week,speedtracker.year,statusCode,statusText,webPagetestVersion
,24.0,3859.0,,3833.0,,3833.2000000082003,3833.2000000082003,7377.0,1893.0,8215.0,,0.0,1.0,704.0,1.0,2999777.0,2970063.0,46622.0,42005.0,0.0,,12616.0,3858.0,3850.0,3848.0,1906.0,33.0,3833.0,6891.0,3791.0,6891.0,6891.0,3833.0,3833.0,12676.0,12616.0,2313.0,1905.0,1905.0,57.0,16578.0,0.0,1548745665.253323,12617.0,12617.0,3859.0,3851.0,733.0,3849.0,0.0,0.0,204274.0,276954.0,1.0,3833.0,6892.0,3791.0,6892.0,3833.2000000082003,3833.0,16578.0,15779.0,47.818181818199996,15439.0,1578618.0,,,,,344178.0,1343878.0,11200.0,0.8,0.86,0.24,1678.8120000000001,3706.0229999999997,4745.932,4745.932,26083.395,,14597.0,0.38,0.9,12677.0,12617.0,12617.0,0.0,-1.0,-1.0,1.0,4000.0,200.0,152.0,200.0,147.0,1.0,52.0,99999.0,1.0,63.0,89.0,-1.0,75.0,-1.0,-1.0,100.0,100.0,-1.0,6.0,0.0,4.0,0.0,1.0,0.0,24817.0,0.0,9104.0,9104.0,10700.0,7700.0,7700.0,8100.0,8100.0,9000,9000,1548745667,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190129_GJ_f713cd4aa920c58b8a04a8e1a701b72d,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190129_GJ_f713cd4aa920c58b8a04a8e1a701b72d,,https://jet.com/c/city-grocery/drugstore/0445055069?experienceId=22,VM02-03-192.168.10.71,https://jet.com/c/city-grocery/drugstore/0445055069?experienceId=22,29,1,browse22,5,2019,200,Test Complete,18.1
,24.0,3417.0,,3417.0,,3417.5849999991997,3417.5849999991997,6839.0,1761.0,8945.0,3417.0,0.0,1.0,705.0,1.0,3125914.0,3003454.0,53057.0,42218.0,0.0,,12694.0,3406.0,3393.0,3392.0,1770.0,14.0,3417.0,6462.0,3343.0,6462.0,6462.0,3417.0,3417.0,12788.0,12694.0,2181.0,1769.0,1769.0,61.0,20484.0,0.0,1548833857.880625,12695.0,12694.0,3406.0,3393.0,740.0,3392.0,0.0,0.0,166955.0,274689.0,1.0,3418.0,6463.0,3343.0,6463.0,3417.5849999991997,3418.0,20484.0,15849.0,36.664353458200004,47854.0,1612517.0,,,,,344178.0,1346062.0,10800.0,0.8,0.79,0.26,1133.7,3572.8709999999996,4504.91,4504.91,24785.892000000003,,15234.0,0.38,0.9,12788.0,12694.0,12695.0,0.0,-1.0,-1.0,1.0,3400.0,221.0,156.0,221.0,164.0,1.0,56.0,99999.0,1.0,63.0,93.0,-1.0,75.0,-1.0,-1.0,98.0,100.0,-1.0,6.0,0.0,4.0,0.0,1.0,0.0,29262.0,0.0,8883.0,8883.0,10300.0,7000.0,7600.0,7600.0,7600.0,9000,9000,1548833875,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190130_BC_890cf1b6d9101e319af9e4f48543e780,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190130_BC_890cf1b6d9101e319af9e4f48543e780,,https://jet.com/c/city-grocery/drugstore/0445055069?experienceId=22,VM03-01-192.168.10.79,https://jet.com/c/city-grocery/drugstore/0445055069?experienceId=22,30,1,browse22,5,2019,200,Test Complete,18.1
,24.0,3875.0,,3875.0,,3875.6049999938,3875.5999999994,7812.0,2047.0,9983.0,3875.0,0.0,1.0,705.0,1.0,3025288.0,2995321.0,46623.0,42007.0,0.0,,13089.0,3616.0,3606.0,3605.0,2056.0,10.0,3875.0,7321.0,3824.0,7321.0,7321.0,3875.0,3875.0,13144.0,13089.0,2450.0,2055.0,2055.0,57.0,16861.0,0.0,1548877939.301805,13090.0,13089.0,3616.0,3606.0,670.0,3605.0,0.0,0.0,204218.0,271241.0,1.0,3876.0,7322.0,3824.0,7322.0,3875.5999999994,3876.0,16861.0,16089.0,47.2957084068,47854.0,1603197.0,,,,,344178.0,1343920.0,11700.0,0.8,0.79,0.17,1401.0839999999994,4308.77,6418.757,5248.65,24241.86,,17587.0,0.38,0.9,13145.0,13089.0,13090.0,0.0,-1.0,-1.0,1.0,3900.0,199.0,151.0,199.0,147.0,1.0,51.0,99999.0,1.0,61.0,88.0,-1.0,75.0,-1.0,-1.0,98.0,100.0,-1.0,6.0,0.0,2.0,0.0,1.0,0.0,24265.0,0.0,9653.0,9653.0,11300.0,8100.0,8600.0,8600.0,8600.0,9000,9000,1548877965,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190130_1A_c73e719184133d7b4d8d518872da1dd8,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190130_1A_c73e719184133d7b4d8d518872da1dd8,,https://jet.com/c/city-grocery/drugstore/0445055069?experienceId=22,VM03-01-192.168.10.79,https://jet.com/c/city-grocery/drugstore/0445055069?experienceId=22,30,1,browse22,5,2019,200,Test Complete,18.1
,24.0,3501.0,,3442.0,,3442.2699999996003,3442.2699999996003,6598.0,1846.0,8094.0,,0.0,1.0,742.0,1.0,3001014.0,2971133.0,46413.0,41796.0,0.0,,12013.0,3500.0,3490.0,3489.0,1855.0,14.0,3442.0,6336.0,3420.0,6336.0,6336.0,3442.0,3442.0,12059.0,12013.0,2262.0,1855.0,1855.0,56.0,16050.0,0.0,1548922053.424922,12013.0,12014.0,3501.0,3491.0,732.0,3490.0,0.0,0.0,211279.0,292233.0,1.0,3442.0,6336.0,3421.0,6336.0,3442.2699999996003,3442.0,16050.0,12310.0,38.7960920265,18426.0,1580066.0,,,,,344178.0,1343921.0,10500.0,0.8,0.79,0.24,1255.7089999999996,3911.2209999999995,4686.899,4686.899,23650.604,,14210.0,0.38,0.9,12060.0,12014.0,12013.0,0.0,-1.0,-1.0,1.0,3400.0,197.0,150.0,197.0,144.0,1.0,52.0,99999.0,1.0,63.0,89.0,-1.0,75.0,-1.0,-1.0,99.0,100.0,-1.0,6.0,0.0,2.0,0.0,1.0,0.0,22621.0,0.0,8703.0,8703.0,10100.0,6700.0,7800.0,7800.0,7800.0,9000,9000,1548922049,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190131_K1_4b7dc8a6afa758c22940cb44beb4cf8e,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190131_K1_4b7dc8a6afa758c22940cb44beb4cf8e,,https://jet.com/c/city-grocery/drugstore/0445055069?experienceId=22,VM04-01-192.168.10.80,https://jet.com/c/city-grocery/drugstore/0445055069?experienceId=22,31,1,browse22,5,2019,200,Test Complete,18.1
,24.0,3726.0,,3726.0,,3726.8000000004,3726.7950000022997,7129.0,1957.0,8365.0,,0.0,1.0,700.0,1.0,3115394.0,2993038.0,48150.0,41796.0,0.0,,12853.0,3428.0,3420.0,3419.0,1966.0,10.0,3726.0,6712.0,3667.0,6712.0,6712.0,3726.0,3726.0,12914.0,12853.0,2373.0,1965.0,1965.0,56.0,18353.0,0.0,1548966154.988745,12854.0,12854.0,3428.0,3421.0,733.0,3419.0,0.0,0.0,190009.0,274666.0,1.0,3727.0,6712.0,3668.0,6712.0,3726.7950000022997,3727.0,18353.0,14780.0,39.9028077754,18426.0,1603597.0,,,,,344178.0,1346103.0,11100.0,0.8,0.79,0.18,1298.1860000000001,4471.675,5426.031,5426.031,30079.7219999962,,14734.0,0.38,0.9,12915.0,12854.0,12854.0,0.0,-1.0,-1.0,1.0,3800.0,206.0,152.0,206.0,155.0,1.0,50.0,99999.0,1.0,63.0,90.0,-1.0,75.0,-1.0,-1.0,99.0,100.0,-1.0,6.0,0.0,3.0,0.0,1.0,0.0,26318.0,0.0,8991.0,8991.0,11100.0,7500.0,8000.0,8000.0,8000.0,9000,9000,1548966145,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190131_3M_e2554100eeef876ccd6970c75dd5aecf,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190131_3M_e2554100eeef876ccd6970c75dd5aecf,,https://jet.com/c/city-grocery/drugstore/0445055069?experienceId=22,VM04-08-192.168.10.96,https://jet.com/c/city-grocery/drugstore/0445055069?experienceId=22,31,1,browse22,5,2019,200,Test Complete,18.1
,24.0,3429.0,,3395.0,,3395.875000002,3395.875000002,7011.0,1783.0,7802.0,,0.0,1.0,718.0,1.0,3024199.0,2994592.0,46247.0,41623.0,0.0,,12049.0,3428.0,3420.0,3420.0,1793.0,23.0,3395.0,6392.0,3371.0,6392.0,6392.0,3395.0,3395.0,12098.0,12049.0,2300.0,1792.0,1792.0,55.0,16183.0,0.0,1549054373.99397,12049.0,12049.0,3429.0,3420.0,733.0,3420.0,0.0,0.0,210013.0,291699.0,1.0,3396.0,6392.0,3372.0,6392.0,3395.875000002,3396.0,16183.0,13149.0,40.561381863,18426.0,1603271.0,,,,,344178.0,1343921.0,10700.0,0.8,0.79,0.22,1344.95,4102.876,5060.867,5060.867,36287.704,,12603.0,0.38,0.9,12098.0,12049.0,12049.0,0.0,-1.0,-1.0,1.0,3400.0,196.0,150.0,196.0,147.0,1.0,48.0,99999.0,1.0,63.0,93.0,-1.0,75.0,-1.0,-1.0,99.0,100.0,-1.0,6.0,0.0,2.0,0.0,1.0,0.0,22677.0,0.0,8658.0,8658.0,10300.0,7200.0,7900.0,7900.0,7900.0,9000,9000,1549054364,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190201_DZ_b32ae8d49f1a513542b5845a701968d4,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190201_DZ_b32ae8d49f1a513542b5845a701968d4,,https://jet.com/c/city-grocery/drugstore/0445055069?experienceId=22,VM04-05-192.168.10.93,https://jet.com/c/city-grocery/drugstore/0445055069?experienceId=22,1,2,browse22,5,2019,200,Test Complete,18.1
,24.0,3560.0,,3528.0,,3528.4099999990003,3528.4049999973,7201.0,1916.0,8504.0,,0.0,1.0,737.0,1.0,3118423.0,2995810.0,51740.0,42049.0,0.0,,12601.0,3560.0,3552.0,3552.0,1925.0,26.0,3528.0,6837.0,3503.0,6837.0,6837.0,3528.0,3528.0,12700.0,12602.0,2322.0,1924.0,1924.0,58.0,20920.0,0.0,1549066156.668669,12602.0,12602.0,3560.0,3552.0,738.0,3552.0,0.0,0.0,164092.0,280349.0,1.0,3528.0,6838.0,3504.0,6838.0,3528.4049999973,3528.0,20920.0,15329.0,35.1283226398,18426.0,1606525.0,,,,,344178.0,1346063.0,10700.0,0.8,0.79,0.18,1260.59,4606.834,5535.286,5535.286,26158.6930000076,,15657.0,0.38,0.9,12700.0,12602.0,12602.0,0.0,-1.0,-1.0,1.0,3500.0,211.0,152.0,211.0,161.0,1.0,49.0,99999.0,1.0,62.0,89.0,-1.0,75.0,-1.0,-1.0,99.0,100.0,-1.0,6.0,0.0,4.0,0.0,1.0,0.0,29923.0,0.0,9139.0,9139.0,10700.0,7400.0,7900.0,7900.0,7900.0,9000,9000,1549066172,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190202_XF_c8bf697d3894c7e1909e368e1232bd85,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190202_XF_c8bf697d3894c7e1909e368e1232bd85,,https://jet.com/c/city-grocery/drugstore/0445055069?experienceId=22,VM01-02-192.168.10.60,https://jet.com/c/city-grocery/drugstore/0445055069?experienceId=22,1,2,browse22,5,2019,200,Test Complete,18.1
,24.0,3725.0,,3680.0,,3680.9450000001,3680.9450000001,7238.0,2075.0,10555.0,3680.0,0.0,1.0,713.0,1.0,3118563.0,2995994.0,50017.0,42053.0,0.0,,12686.0,3725.0,3715.0,3715.0,2082.0,6.0,3680.0,4504.0,3655.0,6808.0,6808.0,3680.0,3680.0,12739.0,12686.0,2485.0,2082.0,2082.0,59.0,21026.0,0.0,1549075052.419359,12686.0,12686.0,3725.0,3716.0,735.0,3716.0,0.0,0.0,164559.0,282347.0,1.0,3681.0,4504.0,3656.0,6809.0,3680.9450000001,3681.0,21026.0,14989.0,34.0991810737,18426.0,1606711.0,,,,,344178.0,1346063.0,11200.0,0.8,0.79,0.25,1470.114,3624.113,4569.172000000001,4569.172000000001,24256.004,,14434.0,0.38,0.9,12740.0,12687.0,12686.0,0.0,-1.0,-1.0,1.0,3800.0,215.0,152.0,215.0,159.0,1.0,55.0,99999.0,1.0,62.0,92.0,-1.0,75.0,-1.0,-1.0,99.0,100.0,-1.0,6.0,0.0,3.0,0.0,1.0,0.0,30121.0,0.0,9102.0,9102.0,10700.0,7400.0,8200.0,8200.0,8200.0,9000,9000,1549075068,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190202_0Q_4440648af922b6d62f689bab06a37adb,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190202_0Q_4440648af922b6d62f689bab06a37adb,,https://jet.com/c/city-grocery/drugstore/0445055069?experienceId=22,VM01-08-192.168.10.66,https://jet.com/c/city-grocery/drugstore/0445055069?experienceId=22,1,2,browse22,5,2019,200,Test Complete,18.1
,24.0,3527.0,,3479.0,,3479.1899999982,3479.185000003801,7696.0,1702.0,7005.0,,0.0,1.0,701.0,1.0,3055594.0,3025957.0,48028.0,43404.0,0.0,,13006.0,3527.0,3518.0,3518.0,1715.0,23.0,3479.0,4220.0,3457.0,7120.0,7120.0,3479.0,3479.0,13059.0,13006.0,2114.0,1714.0,1714.0,57.0,16428.0,0.0,1549097650.654498,13007.0,13007.0,3527.0,3519.0,733.0,3518.0,0.0,0.0,207496.0,267665.0,1.0,3479.0,4221.0,3458.0,7121.0,3479.185000003801,3479.0,16428.0,15209.0,45.4844497608,47854.0,1633567.0,,,,,344178.0,1343920.0,11500.0,0.8,0.79,0.27,1290.2269999999999,3865.177,4575.014,4575.014,14393.2099999847,,14017.0,0.38,0.9,13060.0,13007.0,13007.0,0.0,-1.0,-1.0,1.0,3500.0,197.0,152.0,197.0,148.0,1.0,48.0,99999.0,1.0,63.0,89.0,-1.0,75.0,-1.0,-1.0,98.0,100.0,-1.0,6.0,0.0,2.0,0.0,1.0,0.0,24882.0,0.0,9228.0,9228.0,11500.0,8000.0,8600.0,8600.0,8600.0,9000,9000,1549097655,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190202_TA_d8fbad6a358ea556b23a69f74c7d7da5,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190202_TA_d8fbad6a358ea556b23a69f74c7d7da5,,https://jet.com/c/city-grocery/drugstore/0445055069?experienceId=22,VM04-03-192.168.10.91,https://jet.com/c/city-grocery/drugstore/0445055069?experienceId=22,2,2,browse22,5,2019,200,Test Complete,18.1
,24.0,3442.0,,3403.0,,3403.0750000020007,3403.0750000020007,7625.0,1770.0,6970.0,,0.0,1.0,701.0,1.0,3149472.0,3120834.0,50457.0,46071.0,0.0,10310.0,33270.0,3442.0,3433.0,3432.0,1781.0,12.0,3403.0,4978.0,3380.0,6868.0,6868.0,3403.0,3403.0,33305.0,33270.0,2183.0,1780.0,1780.0,57.0,35397.0,0.0,1549141748.569983,33270.0,33270.0,3442.0,3433.0,733.0,3433.0,0.0,0.0,93659.0,99074.0,1.0,3403.0,4978.0,3381.0,6868.0,3403.0750000020007,3403.0,35397.0,15819.0,22.3194130925,47854.0,1635584.0,,,,,344178.0,1346063.0,11100.0,0.8,0.79,0.28,957.76,3565.5959999999995,4442.169,4442.169,17554.349,,12018.0,0.38,0.9,33305.0,33270.0,33270.0,0.0,-1.0,-1.0,1.0,3400.0,215.0,206.0,215.0,158.0,1.0,56.0,99999.0,1.0,62.0,92.0,-1.0,75.0,-1.0,-1.0,98.0,100.0,-1.0,6.0,0.0,3.0,0.0,1.0,0.0,45499.0,0.0,8613.0,8613.0,11100.0,7900.0,8100.0,8500.0,8600.0,9000,9000,1549141760,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190202_5C_2c3f5b7e62f1e9fa65a8bcb5c59f50d6,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190202_5C_2c3f5b7e62f1e9fa65a8bcb5c59f50d6,,https://jet.com/c/city-grocery/drugstore/0445055069?experienceId=22,VM04-01-192.168.10.80,https://jet.com/c/city-grocery/drugstore/0445055069?experienceId=22,2,2,browse22,5,2019,200,Test Complete,18.1
,24.0,3625.0,,3577.0,,3577.1499999973,3577.1450000029,7071.0,1998.0,6694.0,,0.0,1.0,703.0,1.0,3114039.0,2992639.0,49324.0,42270.0,0.0,14605.0,12668.0,3625.0,3615.0,3615.0,2008.0,11.0,3577.0,5261.0,3538.0,6642.0,6642.0,3577.0,3577.0,12713.0,12668.0,2409.0,2007.0,2007.0,56.0,20064.0,0.0,1549185851.703004,12668.0,12668.0,3625.0,3616.0,732.0,3615.0,0.0,0.0,172370.0,280472.0,1.0,3577.0,5261.0,3539.0,6643.0,3577.1450000029,3577.0,20064.0,13739.0,31.6080055211,18426.0,1604608.0,,,,,344178.0,1346063.0,10600.0,0.8,0.79,0.19,1365.12,4386.735,5337.316,5337.316,24394.48,,15178.0,0.38,0.9,12713.0,12668.0,12668.0,0.0,-1.0,-1.0,1.0,3600.0,164.0,146.0,164.0,131.0,1.0,32.0,99999.0,1.0,63.0,94.0,-1.0,75.0,-1.0,-1.0,99.0,100.0,-1.0,6.0,0.0,2.0,0.0,1.0,0.0,29164.0,0.0,8599.0,8599.0,10200.0,7300.0,8000.0,8000.0,8000.0,9000,9000,1549185841,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190203_0B_d0212f1ed25fbc0e69267bb89c747ff2,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190203_0B_d0212f1ed25fbc0e69267bb89c747ff2,,https://jet.com/c/city-grocery/drugstore/0445055069?experienceId=22,VM04-03-192.168.10.91,https://jet.com/c/city-grocery/drugstore/0445055069?experienceId=22,3,2,browse22,5,2019,200,Test Complete,18.1
,24.0,3771.0,,3771.0,,3771.225,3771.2149999997996,7080.0,2045.0,8251.0,,0.0,1.0,708.0,1.0,3025656.0,2996049.0,46255.0,41656.0,0.0,,12393.0,3521.0,3512.0,3511.0,2057.0,17.0,3771.0,6765.0,3727.0,6472.0,6472.0,3771.0,3771.0,12444.0,12393.0,2486.0,2056.0,2056.0,55.0,16406.0,0.0,1549229950.93561,12394.0,12394.0,3522.0,3513.0,734.0,3512.0,0.0,0.0,210685.0,289501.0,1.0,3771.0,6766.0,3728.0,6473.0,3771.2149999997996,3771.0,16406.0,12749.0,39.2549261084,19878.0,1606664.0,,,,,344178.0,1343970.0,10800.0,0.8,0.79,0.25,1466.2089999999994,3688.341,4592.206,4592.206,25141.10200000001,,14699.0,0.38,0.9,12445.0,12394.0,12394.0,0.0,-1.0,-1.0,1.0,3800.0,198.0,150.0,198.0,146.0,1.0,51.0,99999.0,1.0,64.0,90.0,-1.0,75.0,-1.0,-1.0,99.0,100.0,-1.0,6.0,0.0,2.0,0.0,1.0,0.0,23399.0,0.0,9013.0,9013.0,10800.0,7200.0,8300.0,8300.0,8300.0,9000,9000,1549229933,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190203_GX_64ecbd3ab897c3ad6b2576c9085329cd,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190203_GX_64ecbd3ab897c3ad6b2576c9085329cd,,https://jet.com/c/city-grocery/drugstore/0445055069?experienceId=22,VM04-02-192.168.10.90,https://jet.com/c/city-grocery/drugstore/0445055069?experienceId=22,3,2,browse22,5,2019,200,Test Complete,18.1
,24.0,3186.0,,3148.0,,3148.6449999938,3148.6399999994,7144.0,1645.0,15284.0,3148.0,0.0,1.0,700.0,1.0,3019038.0,2989357.0,51008.0,42264.0,0.0,13497.0,13319.0,3186.0,3172.0,3171.0,1654.0,19.0,3148.0,6854.0,3090.0,6358.0,6358.0,3148.0,3148.0,13497.0,13319.0,2052.0,1653.0,1653.0,61.0,20617.0,0.0,1549274041.180443,13320.0,13320.0,3186.0,3172.0,676.0,3172.0,0.0,0.0,159131.0,256047.0,1.0,3149.0,6855.0,3090.0,6359.0,3148.6399999994,3149.0,20617.0,15819.0,36.7565055762,18426.0,1597058.0,,,,,344620.0,1344575.0,11400.0,0.8,0.79,0.15,830.566,3748.658,14258.558,4700.264,23413.457000000002,,13814.0,0.38,0.9,13497.0,13320.0,13320.0,0.0,-1.0,-1.0,1.0,3200.0,214.0,156.0,214.0,159.0,1.0,54.0,99999.0,1.0,62.0,92.0,-1.0,75.0,-1.0,-1.0,99.0,100.0,-1.0,6.0,0.0,3.0,0.0,1.0,0.0,30583.0,0.0,9062.0,9062.0,11400.0,7500.0,7900.0,7900.0,7900.0,9000,9000,1549274040,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190204_QE_25a56ce9916d22a54e126644585116ea,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190204_QE_25a56ce9916d22a54e126644585116ea,,https://jet.com/c/city-grocery/drugstore/0445055069?experienceId=22,VM02-08-192.168.10.76,https://jet.com/c/city-grocery/drugstore/0445055069?experienceId=22,4,2,browse22,6,2019,200,Test Complete,18.1
,24.0,6521.0,,6474.0,,6474.6350000005,6474.6350000005,10228.0,4867.0,9647.0,6521.0,0.0,1.0,700.0,1.0,3118271.0,2995743.0,49939.0,43150.0,0.0,20638.0,16120.0,6520.0,6511.0,6511.0,4881.0,13.0,6474.0,8252.0,6446.0,9731.0,9731.0,6474.0,6474.0,16178.0,16120.0,5280.0,4880.0,4880.0,57.0,24301.0,0.0,1549300415.379016,16120.0,16120.0,6521.0,6511.0,733.0,6511.0,0.0,0.0,160454.0,266217.0,1.0,6475.0,8253.0,6447.0,9731.0,6474.6350000005,6475.0,24301.0,15819.0,32.0762368208,18426.0,1606173.0,,,,,344178.0,1346063.0,14300.0,0.8,0.79,0.23,1521.192,3818.075,4859.819,4859.819,24798.812,,15801.0,0.38,0.9,16178.0,16120.0,16120.0,0.0,-1.0,-1.0,1.0,6500.0,210.0,151.0,210.0,155.0,1.0,54.0,99999.0,1.0,63.0,94.0,-1.0,75.0,-1.0,-1.0,99.0,100.0,-1.0,6.0,0.0,3.0,0.0,1.0,0.0,33909.0,0.0,11629.0,11629.0,13700.0,10500.0,10500.0,10900.0,10900.0,9000,9000,1549300409,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190204_N0_1f633432526ac7b97312f4a00962d147,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190204_N0_1f633432526ac7b97312f4a00962d147,,https://jet.com/c/city-grocery/drugstore/0445055069?experienceId=22,VM04-08-192.168.10.96,https://jet.com/c/city-grocery/drugstore/0445055069?experienceId=22,4,2,browse22,6,2019,200,Test Complete,18.1
