data.average.firstView.Colordepth,data.average.firstView.FirstInteractive,data.average.firstView.LastInteractive,data.average.firstView.PerformancePaintTiming.first-contentful-paint,data.average.firstView.PerformancePaintTiming.first-paint,data.average.firstView.SpeedIndex,data.average.firstView.TTFB,data.average.firstView.TTIMeasurementEnd,data.average.firstView.TimeToInteractive,data.average.firstView.aft,data.average.firstView.avgRun,data.average.firstView.basePageSSLTime,data.average.firstView.bigImageCount,data.average.firstView.bytesIn,data.average.firstView.bytesInDoc,data.average.firstView.bytesOut,data.average.firstView.bytesOutDoc,data.average.firstView.cached,data.average.firstView.chromeUserTiming.InteractiveTime,data.average.firstView.chromeUserTiming.domComplete,data.average.firstView.chromeUserTiming.domContentLoadedEventEnd,data.average.firstView.chromeUserTiming.domContentLoadedEventStart,data.average.firstView.chromeUserTiming.domInteractive,data.average.firstView.chromeUserTiming.domLoading,data.average.firstView.chromeUserTiming.fetchStart,data.average.firstView.chromeUserTiming.firstContentfulPaint,data.average.firstView.chromeUserTiming.firstImagePaint,data.average.firstView.chromeUserTiming.firstLayout,data.average.firstView.chromeUserTiming.firstMeaningfulPaint,data.average.firstView.chromeUserTiming.firstMeaningfulPaintCandidate,data.average.firstView.chromeUserTiming.firstPaint,data.average.firstView.chromeUserTiming.firstTextPaint,data.average.firstView.chromeUserTiming.loadEventEnd,data.average.firstView.chromeUserTiming.loadEventStart,data.average.firstView.chromeUserTiming.responseEnd,data.average.firstView.chromeUserTiming.unloadEventEnd,data.average.firstView.chromeUserTiming.unloadEventStart,data.average.firstView.connections,data.average.firstView.cpu.Idle,data.average.firstView.cpu.Paint,data.average.firstView.date,data.average.firstView.docTime,data.average.firstView.domComplete,data.average.firstView.domContentLoadedEventEnd,data.average.firstView.domContentLoadedEventStart,data.average.firstView.domElements,data.average.firstView.domInteractive,data.average.firstView.domLoading,data.average.firstView.domTime,data.average.firstView.effectiveBps,data.average.firstView.effectiveBpsDoc,data.average.firstView.final_base_page_request,data.average.firstView.firstContentfulPaint,data.average.firstView.firstImagePaint,data.average.firstView.firstLayout,data.average.firstView.firstMeaningfulPaint,data.average.firstView.firstPaint,data.average.firstView.firstTextPaint,data.average.firstView.fullyLoaded,data.average.firstView.fullyLoadedCPUms,data.average.firstView.fullyLoadedCPUpct,data.average.firstView.gzip_savings,data.average.firstView.gzip_total,data.average.firstView.image_savings,data.average.firstView.image_total,data.average.firstView.lastVisualChange,data.average.firstView.lighthouse.Accessibility,data.average.firstView.lighthouse.BestPractices,data.average.firstView.lighthouse.Performance,data.average.firstView.lighthouse.Performance.estimated-input-latency,data.average.firstView.lighthouse.Performance.first-contentful-paint,data.average.firstView.lighthouse.Performance.first-cpu-idle,data.average.firstView.lighthouse.Performance.first-meaningful-paint,data.average.firstView.lighthouse.Performance.interactive,data.average.firstView.lighthouse.Performance.speed-index,data.average.firstView.lighthouse.ProgressiveWebApp,data.average.firstView.lighthouse.SEO,data.average.firstView.loadEventEnd,data.average.firstView.loadEventStart,data.average.firstView.loadTime,data.average.firstView.maybeCaptcha,data.average.firstView.minify_savings,data.average.firstView.minify_total,data.average.firstView.optimization_checked,data.average.firstView.render,data.average.firstView.requests,data.average.firstView.requestsDoc,data.average.firstView.requestsFull,data.average.firstView.responses_200,data.average.firstView.responses_404,data.average.firstView.responses_other,data.average.firstView.result,data.average.firstView.run,data.average.firstView.score_cache,data.average.firstView.score_cdn,data.average.firstView.score_combine,data.average.firstView.score_compress,data.average.firstView.score_cookies,data.average.firstView.score_etags,data.average.firstView.score_gzip,data.average.firstView.score_keep-alive,data.average.firstView.score_minify,data.average.firstView.score_progressive_jpeg,data.average.firstView.server_rtt,data.average.firstView.smallImageCount,data.average.firstView.start_epoch,data.average.firstView.step,data.average.firstView.testStartOffset,data.average.firstView.test_run_time_ms,data.average.firstView.titleTime,data.average.firstView.userTime,data.average.firstView.userTime.component_render_end,data.average.firstView.userTime.component_render_start,data.average.firstView.userTime.core_execution_end,data.average.firstView.userTime.core_execution_start,data.average.firstView.userTime.with_airbnb_interactive_did_mount,data.average.firstView.userTimingMeasure.Component execution,data.average.firstView.userTimingMeasure.Google TTI Polyfill,data.average.firstView.userTimingMeasure.Time to AirbnbInteractive,data.average.firstView.visualComplete,data.average.firstView.visualComplete85,data.average.firstView.visualComplete90,data.average.firstView.visualComplete95,data.average.firstView.visualComplete99,data.bwDown,data.bwUp,data.completed,data.connectivity,data.from,data.fvonly,data.id,data.latency,data.location,data.mobile,data.plr,data.successfulFVRuns,data.summary,data.testUrl,data.tester,data.url,speedtracker.day,speedtracker.month,speedtracker.slug,speedtracker.week,speedtracker.year,statusCode,statusText,webPagetestVersion
24,,,2509.0799999998003,2509.0749999999,6737,1428,,,0,1,732.0,6,3918226,3812077,81074,68838,0,,10597,4044,4043,2246,1438,22,2509,6712.0,2213,6712,6712,2509,2509.0,10600,10597,2011,1437,1437,31,,,1551902840.193866,10597,10597,4044,4044,2193,2247,0,0,272496,415757,1,2509,6712.0,2213,6712,2509.0749999999,2509.0,15807,14960,44.5503275759,19711,1965542,199411,1886305,7100,0.95,0.93,0.17,18.9681481481,3230.993,10873.636999999999,10519.833,27065.417,11887.0,0.38,1.0,10600,10597,10597,0,-1,-1,1,2500,270,231,270,198,0,72,0,1,87,99,-1,90,-1,-1,99,100,-1,0,0,2,0,1,0,24503,0,6139,6139.0,5657.0,3159,3006,6139.0,,17636.0,6723.0,7100,7100,7100,7100,7100,9000,9000,1551902802,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190306_QV_06ae41b04a3ed644c321d3a7d92054a1,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190306_QV_06ae41b04a3ed644c321d3a7d92054a1,https://www.airbnb.com/s/homes,VM02-05-192.168.10.73,https://www.airbnb.com/s/homes,6,3,airbnb-homes,10,2019,200,Test Complete,18.1
24,3779.0,2285.0,2285.0000000035,2284.9950000018,5842,1323,8246.0,2285.0,0,1,706.0,5,3566404,3384598,81194,70253,0,,9165,3778,3778,2112,1332,18,2285,5788.0,2087,5788,5788,2285,2285.0,9168,9165,1912,1331,1331,31,12188.0,0.0,1551933389.702041,9166,9165,3779,3779,1493,2112,0,0,328247,431543,1,2285,5788.0,2087,5788,2284.9950000018,2285.0,12188,11839,42.5746134484,19721,1952730,162832,1548109,6400,0.95,0.79,0.19,18.5695833333,2931.178,10319.212,10319.212,26270.063,11924.0,0.31,1.0,9168,9166,9166,0,-1,-1,1,2300,259,223,259,188,0,71,0,1,84,99,-1,90,-1,-1,99,100,-1,0,0,2,0,1,0,20774,0,5287,5287.0,4974.0,2997,2874,5287.0,,,5743.0,6400,6400,6400,6400,6400,9000,9000,1551933368,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190307_EH_3ebf5d4cd54d6113916a2f06541bb1cb,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190307_EH_3ebf5d4cd54d6113916a2f06541bb1cb,https://www.airbnb.com/s/homes,VM01-02-192.168.10.60,https://www.airbnb.com/s/homes,6,3,airbnb-homes,10,2019,200,Test Complete,18.1
24,3670.0,2286.0,2286.834999999,2286.8300000045997,6159,1308,11468.0,2286.0,0,1,709.0,5,3920020,3738317,76931,64653,0,,9283,3669,3669,2080,1318,4,2286,5965.0,2272,5965,5965,2286,2286.0,9300,9283,1902,1317,1317,31,11708.0,0.0,1551946957.946667,9283,9284,3670,3670,2216,2081,0,0,376925,468754,1,2287,5965.0,2273,5965,2286.8300000045997,2287.0,11708,12089,43.0096051227,19716,1964816,208171,1887083,6500,0.95,0.93,0.2,16.0,2816.65,10243.905,10048.553,26598.384000007598,11578.0,0.38,1.0,9301,9284,9283,0,-1,-1,1,2300,263,225,263,195,0,68,0,1,85,99,-1,89,-1,-1,99,100,-1,0,0,2,0,1,0,19816,0,5461,5461.0,4986.0,3036,2933,5461.0,,,5978.0,6500,6500,6500,6500,6500,9000,9000,1551946896,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190307_RT_e89bb1af70d9c805bf472ed1c5d52a84,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190307_RT_e89bb1af70d9c805bf472ed1c5d52a84,https://www.airbnb.com/s/homes,VM04-08-192.168.10.96,https://www.airbnb.com/s/homes,7,3,airbnb-homes,10,2019,200,Test Complete,18.1
24,3701.0,2184.0,2183.9949999994,2183.9949999994,5846,1256,15389.0,2184.0,0,1,707.0,5,3921262,3737575,77971,65042,0,,10468,3700,3700,2023,1266,19,2184,5530.0,1993,5530,5530,2183,2184.0,10476,10468,1844,1265,1265,31,15377.0,0.0,1551977513.183305,10469,10469,3701,3701,2139,2024,0,0,277690,405684,1,2184,5530.0,1994,5530,2183.9949999994,2184.0,15377,12099,36.991745643499996,19722,1965068,208194,1887106,6200,0.95,0.93,0.19,16.0,2980.949,9915.434,9915.434,22316.597,11426.0,0.35,1.0,10477,10469,10469,0,-1,-1,1,2200,267,224,267,198,0,69,0,1,85,99,-1,89,-1,-1,99,100,-1,0,0,2,0,1,0,23698,0,5094,5094.0,4559.0,2982,2847,5094.0,,18747.0,5644.0,6200,6200,6200,6200,6200,9000,9000,1551977539,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190307_R0_9eca2ffb43fbd5f94e5982654ebeddf9,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190307_R0_9eca2ffb43fbd5f94e5982654ebeddf9,https://www.airbnb.com/s/homes,VM03-04-192.168.10.83,https://www.airbnb.com/s/homes,7,3,airbnb-homes,10,2019,200,Test Complete,18.1
24,,,2344.19,2344.1850000002,6814,1406,,,0,1,760.0,5,3921803,3815814,77922,65055,0,,10490,3938,3938,2161,1418,5,2344,6548.0,2135,6548,6548,2344,2344.0,10500,10490,1993,1417,1417,32,,,1551991074.166983,10491,10491,3938,3938,2195,2162,0,0,273582,420012,1,2344,6548.0,2136,6548,2344.1850000002,2344.0,15741,13319,39.6664681358,19715,1964991,208160,1887072,7200,0.95,0.93,0.2,16.8965125,2839.419000000001,10198.577,10198.577,25115.263,11855.0,0.38,1.0,10501,10491,10491,0,-1,-1,1,2300,267,227,267,198,0,69,0,1,85,99,-1,89,-1,-1,99,100,-1,0,0,2,0,1,0,24330,0,6091,6091.0,5161.0,3274,3163,6091.0,,17615.0,6572.0,7200,7200,7200,7200,7200,9000,9000,1551991019,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190307_CX_20a96521957cedd1ff24a4afd677edbd,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190307_CX_20a96521957cedd1ff24a4afd677edbd,https://www.airbnb.com/s/homes,VM04-08-192.168.10.96,https://www.airbnb.com/s/homes,7,3,airbnb-homes,10,2019,200,Test Complete,18.1
24,,,2297.4,2297.4,5902,1371,,,0,1,733.0,6,3789850,3606235,84109,69839,0,,10781,3797,3797,2145,1380,27,2297,5720.0,2288,5720,5720,2297,2297.0,10807,10781,1970,1380,1380,35,,,1552021643.0057552,10781,10782,3798,3798,2227,2146,0,0,266646,383234,1,2297,5721.0,2289,5721,2297.4,2297.0,15584,14359,43.581183611499995,20175,1966684,114554,1756320,6300,0.95,0.93,0.21,16.0,2690.048,9875.54,9875.54,24935.712000000003,11265.0,0.38,1.0,10807,10782,10781,0,-1,-1,1,2300,273,228,273,201,0,72,0,1,86,99,-1,94,-1,-1,99,100,-1,0,0,2,0,1,0,23928,0,5219,5219.0,4639.0,3095,2969,5219.0,,,5812.0,6300,6200,6300,6300,6300,9000,9000,1552021626,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190308_FV_b0b1690c7493fb00a13415e20da467c9,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190308_FV_b0b1690c7493fb00a13415e20da467c9,https://www.airbnb.com/s/homes,VM01-03-192.168.10.61,https://www.airbnb.com/s/homes,8,3,airbnb-homes,10,2019,200,Test Complete,18.1
24,5398.0,2285.0,2285.8049999995,2285.8049999995,8238,1377,12109.0,2285.0,0,1,744.0,6,3757249,3632587,119495,110193,0,,11315,5398,5398,1756,1388,11,2285,8057.0,2253,8057,8057,2285,2285.0,11322,11316,1743,1387,1387,30,13366.0,0.0,1552079156.6673448,11316,11316,5398,5398,1802,1757,0,0,313391,365488,1,2286,8057.0,2253,8057,2285.8049999995,2286.0,13366,17450,57.5148319051,20186,2210982,104489,1480926,8800,0.95,0.93,0.21,16.0,2735.823,10190.576,10068.17,21251.673,11421.0,0.35,1.0,11322,11316,11316,0,-1,-1,1,2300,400,369,400,332,0,68,0,1,96,99,-1,93,-1,-1,100,100,-1,0,0,2,0,1,0,24358,0,7481,7481.0,7142.0,5651,3662,7481.0,,18132.0,8092.0,8800,8800,8800,8800,8800,9000,9000,1552079174,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190308_7A_82596ef3f0b8cb505a40686fa76a7c25,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190308_7A_82596ef3f0b8cb505a40686fa76a7c25,https://www.airbnb.com/s/homes,VM02-08-192.168.10.76,https://www.airbnb.com/s/homes,8,3,airbnb-homes,10,2019,200,Test Complete,18.1
24,5471.0,2224.0,2224.5000000039004,2224.4950000022,7371,1357,12217.0,2224.0,0,1,714.0,5,3879001,3831993,117523,108957,0,,11281,5471,5471,1780,1377,27,2224,7117.0,2208,7117,7117,2224,2224.0,11287,11281,1773,1375,1375,32,12735.0,0.0,1552123046.1258268,11282,11281,5471,5471,2503,1780,0,0,340921,386095,1,2225,7117.0,2208,7117,2224.4950000022,2225.0,12735,15220,52.0519835841,20183,2092503,114626,1720973,8100,0.95,0.93,0.43,16.0,1996.966,12965.286,12777.192,23615.576,3648.0,0.35,1.0,11287,11281,11282,0,-1,-1,1,2300,398,370,398,330,0,68,0,1,95,99,-1,94,-1,-1,100,100,-1,0,0,2,0,1,0,21863,0,6548,6548.0,5938.0,4255,3315,6548.0,,17540.0,7127.0,8100,8100,8100,8100,8100,9000,9000,1552123052,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190309_CS_ff2c6ba40ce8346ab4d3a132c856361e,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190309_CS_ff2c6ba40ce8346ab4d3a132c856361e,https://www.airbnb.com/s/homes,VM02-02-192.168.10.70,https://www.airbnb.com/s/homes,9,3,airbnb-homes,10,2019,200,Test Complete,18.1
24,3885.0,2257.0,2257.3100000009,2257.3100000009,5896,1301,11807.0,2257.0,0,1,722.0,5,3676172,3492529,82024,68760,0,,9673,3885,3885,2064,1310,11,2257,5745.0,2237,5745,5745,2257,2257.0,9683,9673,1896,1310,1310,34,15531.0,53.0,1552166228.926411,9674,9674,3885,3885,2143,2065,0,0,257380,417117,1,2257,5745.0,2238,5745,2257.3100000009,2257.0,15584,12870,38.1446354475,20177,1970529,83223,1636205,6400,0.95,0.86,0.43,16.0,2140.318,14024.141,14024.141,29012.371,3563.0,0.35,1.0,9683,9674,9674,0,-1,-1,1,2300,272,229,272,198,0,74,0,1,85,99,-1,95,-1,-1,99,100,-1,0,0,2,0,1,0,23942,0,5190,5190.0,4769.0,3164,3029,5190.0,,17047.0,5731.0,6400,6400,6400,6400,6400,9000,9000,1552166211,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190309_QX_383be24ddcaf98d519626c0162c4fd1c,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190309_QX_383be24ddcaf98d519626c0162c4fd1c,https://www.airbnb.com/s/homes,VM01-08-192.168.10.66,https://www.airbnb.com/s/homes,9,3,airbnb-homes,10,2019,200,Test Complete,18.1
24,5245.0,2061.0,2061.1749999953,2061.1700000009,7227,1248,10056.0,2061.0,0,1,705.0,6,4479286,4432309,119033,111077,0,,12098,5244,5244,1727,1258,14,2061,6875.0,2021,6875,6875,2061,2061.0,12101,12098,1682,1258,1258,31,13393.0,0.0,1552198079.814345,12098,12099,5245,5245,2557,1727,0,0,368817,408507,1,2061,6876.0,2022,6876,2061.1700000009,2061.0,13393,15810,51.6329196604,20170,2303006,286711,2110348,7800,0.95,0.79,0.43,16.170537037,2135.4970000000008,14266.93,14266.93,26692.124,3622.0,0.27,1.0,12102,12099,12098,0,-1,-1,1,2100,408,381,408,340,0,68,0,1,96,99,-1,87,-1,-1,100,100,-1,0,0,2,0,1,0,22546,0,6402,6402.0,5805.0,4222,2947,6402.0,,18168.0,6909.0,7800,7800,7800,7800,7800,9000,9000,1552198058,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190310_3F_101363490cea78af16f8035c322dfad0,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190310_3F_101363490cea78af16f8035c322dfad0,https://www.airbnb.com/s/homes,VM01-06-192.168.10.64,https://www.airbnb.com/s/homes,10,3,airbnb-homes,10,2019,200,Test Complete,18.1
24,5673.0,2103.0,2103.8200000039,2103.8200000039,8095,1323,12820.0,2103.0,0,1,723.0,6,4205890,4158906,119515,110341,0,,11868,5673,5673,1707,1341,5,2103,7744.0,2090,7744,7744,2103,2103.0,11883,11868,1699,1339,1339,30,13649.0,0.0,1552210367.726832,11868,11868,5673,5673,2537,1707,0,0,341220,394396,1,2104,7744.0,2091,7744,2103.8200000039,2104.0,13649,15719,50.9892961401,20182,2250430,157472,1890394,8700,0.95,0.86,0.4,17.424,2375.098,14390.403,14069.365,28682.994,4023.0,0.35,1.0,11883,11868,11868,0,-1,-1,1,2200,407,378,407,340,0,67,0,1,96,99,-1,92,-1,-1,100,100,-1,0,0,2,0,1,0,23193,0,7269,7269.0,6704.0,4496,3588,7269.0,,18354.0,7824.0,8700,8600,8700,8700,8700,9000,9000,1552210310,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190310_N0_f2cd2777dec58a3724bdc8a9ac2c90af,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190310_N0_f2cd2777dec58a3724bdc8a9ac2c90af,https://www.airbnb.com/s/homes,VM04-03-192.168.10.91,https://www.airbnb.com/s/homes,10,3,airbnb-homes,10,2019,200,Test Complete,18.1
24,5395.0,2050.0,2050.3800000006,2050.3750000062,7143,1279,13175.0,2050.0,0,1,747.0,6,4322178,4275235,124136,114944,0,,11964,5395,5395,1683,1291,5,2050,7024.0,2033,7024,7024,2050,2050.0,11979,11964,1674,1289,1289,30,13844.0,0.0,1552242100.290884,11965,11965,5395,5395,2548,1683,0,0,343985,400078,1,2050,7024.0,2033,7024,2050.3750000062,2050.0,13844,16070,51.048284625200004,20176,2347484,226936,1908846,7700,0.95,0.86,0.2,16.452787878800002,2753.513,10245.338,9994.57,25604.76,11393.0,0.38,1.0,11980,11965,11965,0,-1,-1,1,2000,415,386,415,346,0,69,0,1,96,99,-1,89,-1,-1,100,100,-1,0,0,2,0,1,0,24190,0,6569,6569.0,6109.0,4331,2995,6569.0,,18133.0,7003.0,7700,7700,7700,7700,7700,9000,9000,1552242075,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190310_RT_9b0449146518e1bce8be4df40c1ad855,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190310_RT_9b0449146518e1bce8be4df40c1ad855,https://www.airbnb.com/s/homes,VM01-05-192.168.10.63,https://www.airbnb.com/s/homes,10,3,airbnb-homes,10,2019,200,Test Complete,18.1
24,3867.0,2485.0,2485.9199999992,2485.9149999975,6355,1361,11194.0,2485.0,0,1,715.0,6,3826990,3341574,84378,71345,0,,8852,3866,3866,2241,1372,19,2485,5998.0,2212,5998,5998,2485,2485.0,8872,8852,2010,1371,1371,32,11368.0,74.0,1552253528.6883366,8852,8852,3867,3867,2202,2242,0,0,379624,446078,1,2486,5998.0,2212,5998,2485.9149999975,2486.0,11442,13359,49.280708225699996,20180,1958907,124875,1802295,6800,1.0,0.86,0.42,22.3431111111,2102.431,13354.779,10866.675,29446.129,3743.0,0.35,1.0,8873,8852,8852,0,-1,-1,1,2500,268,227,268,197,0,71,0,1,86,99,-1,94,-1,-1,99,100,-1,0,0,2,0,1,0,20351,0,5526,5526.0,5066.0,3094,2823,5526.0,,,6051.0,6800,6700,6800,6800,6800,9000,9000,1552253508,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190310_VK_0b7288eb07b82435578c1ba916f9da73,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190310_VK_0b7288eb07b82435578c1ba916f9da73,https://www.airbnb.com/s/homes,VM01-03-192.168.10.61,https://www.airbnb.com/s/homes,10,3,airbnb-homes,10,2019,200,Test Complete,18.1
24,3619.0,2327.0,2327.3700000063,2327.3650000046,6288,1275,13276.0,2327.0,0,1,709.0,6,3994239,3810587,81048,67287,0,,10915,3618,3618,2157,1290,5,2327,5838.0,2117,5838,5838,2327,2327.0,10931,10915,1960,1289,1289,34,15415.0,0.0,1552286196.996752,10915,10915,3619,3619,2220,2158,0,0,282478,395289,1,2327,5838.0,2118,5838,2327.3650000046,2327.0,15415,16749,50.9893455099,20174,1971482,237894,1956735,6800,1.0,0.86,0.17,26.2791666667,2827.098,13007.827,10169.521,28045.021,14648.0,0.35,1.0,10932,10916,10915,0,-1,-1,1,2300,273,229,273,200,0,73,0,1,85,99,-1,88,-1,-1,99,100,-1,0,0,2,0,1,0,25352,0,5120,5120.0,4570.0,2801,2677,5120.0,,18190.0,5952.0,6800,6800,6800,6800,6800,9000,9000,1552286180,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190311_S2_2eb428e4079d0ee994a178fc3c71c7e6,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190311_S2_2eb428e4079d0ee994a178fc3c71c7e6,https://www.airbnb.com/s/homes,VM03-01-192.168.10.79,https://www.airbnb.com/s/homes,11,3,airbnb-homes,11,2019,200,Test Complete,18.1
24,3890.0,2420.0,2420.1099999991,2420.1099999991,6393,1377,11605.0,2420.0,0,1,726.0,6,3727638,3408717,77104,65694,0,,9243,3889,3889,2225,1386,19,2420,6235.0,2192,6235,6235,2420,2420.0,9249,9243,1964,1385,1385,32,12052.0,0.0,1552297623.342606,9244,9244,3890,3890,2139,2225,0,0,349193,433293,1,2420,6235.0,2193,6235,2420.1099999991,2420.0,12052,12869,45.8007117438,20177,1970776,122976,1688552,6800,0.95,0.86,0.43,16.0,2022.89,14011.361,14011.361,29293.7530000019,3657.0,0.35,1.0,9250,9244,9244,0,-1,-1,1,2400,261,224,261,193,0,68,0,1,85,99,-1,93,-1,-1,99,100,-1,0,0,2,0,1,0,20196,0,5419,5419.0,4816.0,3236,3063,5419.0,,,6177.0,6800,6700,6800,6800,6800,9000,9000,1552297599,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190311_1K_35cec2e0722a40beeb9ed5db78c84c27,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190311_1K_35cec2e0722a40beeb9ed5db78c84c27,https://www.airbnb.com/s/homes,VM01-08-192.168.10.66,https://www.airbnb.com/s/homes,11,3,airbnb-homes,11,2019,200,Test Complete,18.1
24,3778.0,2299.0,2299.0799999998003,2299.0799999998003,5400,1307,12142.0,2299.0,0,1,719.0,6,3471117,3287378,85362,72507,0,,9913,3778,3778,2089,1319,26,2299,5306.0,2273,5306,5306,2299,2299.0,9918,9914,1904,1318,1318,33,15476.0,0.0,1552374419.460994,9914,9914,3778,3778,1493,2089,0,0,244979,381942,1,2299,5306.0,2274,5306,2299.0799999998003,2299.0,15476,13949,41.3946587537,20180,1966002,142882,1438509,5800,0.95,0.86,0.42,16.853226087,2283.5170000000003,13660.732,13638.921,25231.164,3800.0,0.35,1.0,9918,9914,9914,0,-1,-1,1,2300,267,225,267,192,0,75,0,1,84,99,-1,91,-1,-1,99,100,-1,0,0,2,0,1,0,23842,0,4894,4894.0,4441.0,3033,2905,4894.0,,16845.0,5383.0,5800,5800,5800,5800,5800,9000,9000,1552374372,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190312_CD_6efe3bc1aaf8ccea823ea6f5ac2ff42f,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190312_CD_6efe3bc1aaf8ccea823ea6f5ac2ff42f,https://www.airbnb.com/s/homes,VM02-04-192.168.10.72,https://www.airbnb.com/s/homes,12,3,airbnb-homes,11,2019,200,Test Complete,18.1
24,4520.0,3183.0,3183.0799999952,3183.0750000008,6843,2066,9330.0,3183.0,0,1,700.0,5,3931616,3609512,75634,64534,0,,10100,4520,4519,2986,2080,16,3183,6353.0,2938,6353,6353,3183,3183.0,10107,10100,2792,2079,2079,31,12710.0,0.0,1552385907.721608,10101,10101,4520,4520,2195,2986,0,0,369373,449223,1,3183,6353.0,2939,6353,3183.0750000008,3183.0,12710,13909,46.9932432432,18983,1962986,150461,1883529,7300,0.95,0.93,0.26,326.347,2891.4040000000005,7873.483,2891.406,24648.82,13133.0,0.38,1.0,10108,10101,10101,0,-1,-1,1,3200,261,224,261,193,0,68,0,1,58,99,-1,93,-1,-1,100,100,-1,14,0,2,0,1,0,22441,0,5888,5888.0,5441.0,3599,3480,5888.0,,17347.0,6584.0,7300,7300,7300,7300,7300,9000,9000,1552385879,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190312_96_c269bd2347056a826de94966f35c3027,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190312_96_c269bd2347056a826de94966f35c3027,https://www.airbnb.com/s/homes,VM03-02-192.168.10.81,https://www.airbnb.com/s/homes,12,3,airbnb-homes,11,2019,200,Test Complete,18.1
24,,,2417.9050000020998,2417.9050000020998,6230,1379,,,0,1,715.0,5,3743933,3560160,84735,70957,0,,10478,3885,3885,2195,1395,28,2417,5945.0,2151,5945,5945,2417,2417.0,10486,10478,1988,1393,1393,34,,,1552430032.226031,10479,10479,3886,3886,2228,2195,0,0,261338,391226,1,2418,5946.0,2151,5946,2417.9050000020998,2418.0,15705,14999,44.418122593999996,20184,1967771,89517,1709414,6800,0.95,0.86,0.4,16.6831101695,2433.445,15405.41,14972.893999999998,20877.25,4055.0,0.35,1.0,10487,10479,10479,0,-1,-1,1,2400,273,229,273,200,0,73,0,1,85,99,-1,95,-1,-1,99,100,-1,0,0,2,0,1,0,24975,0,5358,5358.0,4812.0,3136,3001,5358.0,,18660.0,6045.0,6800,6800,6800,6800,6800,9000,9000,1552430021,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190312_27_bbf33a6814d0ed65067d7a91ff20a6d1,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190312_27_bbf33a6814d0ed65067d7a91ff20a6d1,https://www.airbnb.com/s/homes,VM04-04-192.168.10.92,https://www.airbnb.com/s/homes,12,3,airbnb-homes,11,2019,200,Test Complete,18.1
