data.average.firstView.Colordepth,data.average.firstView.FirstInteractive,data.average.firstView.FirstPaintedHero,data.average.firstView.LastInteractive,data.average.firstView.LastPaintedHero,data.average.firstView.PerformancePaintTiming.first-contentful-paint,data.average.firstView.PerformancePaintTiming.first-paint,data.average.firstView.SpeedIndex,data.average.firstView.TTFB,data.average.firstView.TTIMeasurementEnd,data.average.firstView.TimeToInteractive,data.average.firstView.aft,data.average.firstView.avgRun,data.average.firstView.basePageSSLTime,data.average.firstView.bigImageCount,data.average.firstView.bytesIn,data.average.firstView.bytesInDoc,data.average.firstView.bytesOut,data.average.firstView.bytesOutDoc,data.average.firstView.cached,data.average.firstView.chromeUserTiming.InteractiveTime,data.average.firstView.chromeUserTiming.domComplete,data.average.firstView.chromeUserTiming.domContentLoadedEventEnd,data.average.firstView.chromeUserTiming.domContentLoadedEventStart,data.average.firstView.chromeUserTiming.domInteractive,data.average.firstView.chromeUserTiming.domLoading,data.average.firstView.chromeUserTiming.fetchStart,data.average.firstView.chromeUserTiming.firstContentfulPaint,data.average.firstView.chromeUserTiming.firstImagePaint,data.average.firstView.chromeUserTiming.firstLayout,data.average.firstView.chromeUserTiming.firstMeaningfulPaint,data.average.firstView.chromeUserTiming.firstMeaningfulPaintCandidate,data.average.firstView.chromeUserTiming.firstPaint,data.average.firstView.chromeUserTiming.firstTextPaint,data.average.firstView.chromeUserTiming.loadEventEnd,data.average.firstView.chromeUserTiming.loadEventStart,data.average.firstView.chromeUserTiming.responseEnd,data.average.firstView.chromeUserTiming.unloadEventEnd,data.average.firstView.chromeUserTiming.unloadEventStart,data.average.firstView.connections,data.average.firstView.cpu.Idle,data.average.firstView.cpu.Paint,data.average.firstView.date,data.average.firstView.docTime,data.average.firstView.domComplete,data.average.firstView.domContentLoadedEventEnd,data.average.firstView.domContentLoadedEventStart,data.average.firstView.domElements,data.average.firstView.domInteractive,data.average.firstView.domLoading,data.average.firstView.domTime,data.average.firstView.effectiveBps,data.average.firstView.effectiveBpsDoc,data.average.firstView.final_base_page_request,data.average.firstView.firstContentfulPaint,data.average.firstView.firstImagePaint,data.average.firstView.firstLayout,data.average.firstView.firstMeaningfulPaint,data.average.firstView.firstPaint,data.average.firstView.firstTextPaint,data.average.firstView.fullyLoaded,data.average.firstView.fullyLoadedCPUms,data.average.firstView.fullyLoadedCPUpct,data.average.firstView.gzip_savings,data.average.firstView.gzip_total,data.average.firstView.heroElementTimes.BackgroundImage,data.average.firstView.heroElementTimes.FirstPaintedHero,data.average.firstView.heroElementTimes.Heading,data.average.firstView.heroElementTimes.Image,data.average.firstView.heroElementTimes.LastPaintedHero,data.average.firstView.image_savings,data.average.firstView.image_total,data.average.firstView.lastVisualChange,data.average.firstView.lighthouse.Accessibility,data.average.firstView.lighthouse.BestPractices,data.average.firstView.lighthouse.Performance,data.average.firstView.lighthouse.Performance.estimated-input-latency,data.average.firstView.lighthouse.Performance.first-contentful-paint,data.average.firstView.lighthouse.Performance.first-cpu-idle,data.average.firstView.lighthouse.Performance.first-meaningful-paint,data.average.firstView.lighthouse.Performance.interactive,data.average.firstView.lighthouse.Performance.max-potential-fid,data.average.firstView.lighthouse.Performance.speed-index,data.average.firstView.lighthouse.ProgressiveWebApp,data.average.firstView.lighthouse.SEO,data.average.firstView.loadEventEnd,data.average.firstView.loadEventStart,data.average.firstView.loadTime,data.average.firstView.maybeCaptcha,data.average.firstView.minify_savings,data.average.firstView.minify_total,data.average.firstView.optimization_checked,data.average.firstView.render,data.average.firstView.requests,data.average.firstView.requestsDoc,data.average.firstView.requestsFull,data.average.firstView.responses_200,data.average.firstView.responses_404,data.average.firstView.responses_other,data.average.firstView.result,data.average.firstView.run,data.average.firstView.score_cache,data.average.firstView.score_cdn,data.average.firstView.score_combine,data.average.firstView.score_compress,data.average.firstView.score_cookies,data.average.firstView.score_etags,data.average.firstView.score_gzip,data.average.firstView.score_keep-alive,data.average.firstView.score_minify,data.average.firstView.score_progressive_jpeg,data.average.firstView.server_rtt,data.average.firstView.smallImageCount,data.average.firstView.start_epoch,data.average.firstView.step,data.average.firstView.testStartOffset,data.average.firstView.test_run_time_ms,data.average.firstView.titleTime,data.average.firstView.userTime,data.average.firstView.userTime.snaptr,data.average.firstView.visualComplete,data.average.firstView.visualComplete85,data.average.firstView.visualComplete90,data.average.firstView.visualComplete95,data.average.firstView.visualComplete99,data.bwDown,data.bwUp,data.completed,data.connectivity,data.from,data.fvonly,data.id,data.latency,data.location,data.mobile,data.plr,data.successfulFVRuns,data.summary,data.testRuns,data.testUrl,data.tester,data.url,speedtracker.day,speedtracker.month,speedtracker.slug,speedtracker.week,speedtracker.year,statusCode,statusText,webPagetestVersion
24,3443.0,,3443.0,,3443.4999999939,3443.4999999939,3651,1672,7299.0,,0,1,704.0,3,3040236,2807459,97205,82862,0,,13121,3144,3140,3140,1687,15,3443,3443,3335,8257,8257,3443,3443.0,13280,13121,2073,1686,1686,70,18708.0,0.0,1548525152.7923892,13121,13121,3145,3141,1138,3140,0,0,178459,245214.0,1,3444,3444,3336,8258,3443.4999999939,3444.0,18708,18870,50.5762530153,44879,2249144,,,,,,95942,618414,6800,0.6,0.86,0.2,1498.388,4908.337,25099.952,5788.053000000001,25099.952,,6063.0,0.38,1.0,13281,13122,13121,0,-1,-1,1,3400,243,172,243,182,1,60,99999,1,45,93,-1,85,-1,-1,99,100,-1,0,0,10,0,1,0,26587,0,8347.0,8347.0,6800,3400,3400,6400,6800,9000,9000,1548525156,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190126_SE_640d09e4f1d33a5a86abc21fa918d3fa,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190126_SE_640d09e4f1d33a5a86abc21fa918d3fa,,https://jet.com/product/Bobkona-Soft-Touch-Reversible-Bonded-Leather-Match-3-Piece-Sectional-Sofa-Set-Es/824d9d7a4b5c49ec87aa89cb1c26cf75?experienceId=25,VM04-02-192.168.10.90,https://jet.com/product/Bobkona-Soft-Touch-Reversible-Bonded-Leather-Match-3-Piece-Sectional-Sofa-Set-Es/824d9d7a4b5c49ec87aa89cb1c26cf75?experienceId=25,26,1,product25,4,2019,200,Test Complete,18.1
24,3388.0,,3369.0,,3369.6999999956,3369.6999999956,3681,1737,7447.0,,0,1,701.0,3,2991876,2749531,98439,82509,0,,12403,3387,3382,3382,1749,32,3369,3369,3321,8688,8688,3369,3369.0,12447,12403,2147,1748,1748,70,20857.0,0.0,1548569408.921047,12403,12404,3388,3383,1131,3383,0,0,156478,257784.0,1,3370,3370,3321,8689,3369.6999999956,3370.0,20857,17479,39.8813597992,15439,2202063,,,,,,95942,618457,7100,0.6,0.86,0.21,1661.977,4765.507000000001,21491.987999999998,5689.806,29268.791,,5900.0,0.38,1.0,12448,12404,12403,0,-1,-1,1,3400,245,169,245,184,1,60,99999,1,43,93,-1,85,-1,-1,100,100,-1,0,0,10,0,1,0,30402,0,8738.0,8738.0,7100,3400,3400,6800,7100,9000,9000,1548569431,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190127_G0_2fbf3f0a2d86c4615f5e2d77671cdc91,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190127_G0_2fbf3f0a2d86c4615f5e2d77671cdc91,,https://jet.com/product/Bobkona-Soft-Touch-Reversible-Bonded-Leather-Match-3-Piece-Sectional-Sofa-Set-Es/824d9d7a4b5c49ec87aa89cb1c26cf75?experienceId=25,VM03-08-192.168.10.87,https://jet.com/product/Bobkona-Soft-Touch-Reversible-Bonded-Leather-Match-3-Piece-Sectional-Sofa-Set-Es/824d9d7a4b5c49ec87aa89cb1c26cf75?experienceId=25,27,1,product25,4,2019,200,Test Complete,18.1
24,3682.0,,3651.0,,3651.700000000301,3651.700000000301,3834,1829,6623.0,,0,1,701.0,3,3021569,2779236,98881,87230,0,,12374,3682,3677,3677,1839,14,3651,3651,3609,8634,8634,3651,3651.0,12413,12374,2236,1839,1839,69,20877.0,0.0,1548657482.6662278,12375,12374,3682,3677,1155,3677,0,0,158629,263534.0,1,3652,3652,3609,8634,3651.700000000301,3652.0,20877,17380,39.455164585700004,44867,2169128,,,,,,95942,618458,7300,0.6,0.86,0.17,1303.363,5278.408,24239.014,5992.148,28368.836,,6291.0,0.38,1.0,12413,12374,12375,0,-1,-1,1,3600,242,171,242,181,1,60,99999,1,45,93,-1,85,-1,-1,98,100,-1,0,0,10,0,1,0,30101,0,8712.0,8712.0,7300,3700,3700,6700,7300,9000,9000,1548657494,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190128_6G_21f357dfada7d5370284c7a9d87438ba,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190128_6G_21f357dfada7d5370284c7a9d87438ba,,https://jet.com/product/Bobkona-Soft-Touch-Reversible-Bonded-Leather-Match-3-Piece-Sectional-Sofa-Set-Es/824d9d7a4b5c49ec87aa89cb1c26cf75?experienceId=25,VM02-01-192.168.10.69,https://jet.com/product/Bobkona-Soft-Touch-Reversible-Bonded-Leather-Match-3-Piece-Sectional-Sofa-Set-Es/824d9d7a4b5c49ec87aa89cb1c26cf75?experienceId=25,28,1,product25,5,2019,200,Test Complete,18.1
24,3806.0,,3793.0,,3794.0000000017,3794.0000000017,4204,1879,13445.0,3793.0,0,1,711.0,2,2768235,2525262,95384,83731,0,,15246,3806,3795,3795,1894,20,3793,3793,3703,10314,10314,3793,3793.0,15278,15247,2332,1892,1892,70,23038.0,0.0,1548789743.78104,15247,15246,3806,3795,1163,3795,0,0,130830,188903.0,1,3794,3794,3704,10314,3794.0000000017,3794.0,23038,24130,52.0043103448,15439,2195269,,,,,,62108,401126,8600,0.6,0.79,0.22,2380.8,4627.308,22813.961,5550.669,27554.8869999962,,5819.0,0.38,1.0,15278,15247,15247,0,-1,-1,1,3900,243,175,243,181,1,61,99999,1,45,93,-1,85,-1,-1,100,100,-1,0,0,13,0,1,0,34288,0,10473.0,10473.0,8600,3900,3900,7700,8600,9000,9000,1548789757,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190129_P0_71bdcc6b2f4c245c89054cbbcab58243,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190129_P0_71bdcc6b2f4c245c89054cbbcab58243,,https://jet.com/product/Bobkona-Soft-Touch-Reversible-Bonded-Leather-Match-3-Piece-Sectional-Sofa-Set-Es/824d9d7a4b5c49ec87aa89cb1c26cf75?experienceId=25,VM02-05-192.168.10.73,https://jet.com/product/Bobkona-Soft-Touch-Reversible-Bonded-Leather-Match-3-Piece-Sectional-Sofa-Set-Es/824d9d7a4b5c49ec87aa89cb1c26cf75?experienceId=25,29,1,product25,5,2019,200,Test Complete,18.1
24,3400.0,,3347.0,,3347.0999999990004,3347.0999999990004,3531,1595,10183.0,3347.0,0,1,704.0,2,2688517,2545745,93382,81771,0,12092.0,12026,3399,3391,3391,1609,12,3347,3347,3259,8220,8220,3347,3347.0,12087,12027,2072,1607,1607,68,21446.0,0.0,1548833880.2857401,12027,12027,3400,3392,1098,3391,0,0,135434,244032.0,1,3347,3347,3260,8220,3347.0999999990004,3347.0,21446,17799,39.9551066218,44867,2144139,,,,,,62108,398942,6900,0.54,0.79,0.19,1361.3339999999996,5057.67,20877.621,5983.728,27214.4430000076,,6095.0,0.38,1.0,12088,12027,12027,0,-1,-1,1,3300,235,166,235,175,1,59,99999,1,44,93,-1,85,-1,-1,98,100,-1,0,0,11,0,1,0,31404,0,8323.0,8323.0,6900,3300,3300,6500,6900,9000,9000,1548833876,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190130_AW_22dfa95623d0ea1625c6c1c616746952,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190130_AW_22dfa95623d0ea1625c6c1c616746952,,https://jet.com/product/Bobkona-Soft-Touch-Reversible-Bonded-Leather-Match-3-Piece-Sectional-Sofa-Set-Es/824d9d7a4b5c49ec87aa89cb1c26cf75?experienceId=25,VM04-04-192.168.10.92,https://jet.com/product/Bobkona-Soft-Touch-Reversible-Bonded-Leather-Match-3-Piece-Sectional-Sofa-Set-Es/824d9d7a4b5c49ec87aa89cb1c26cf75?experienceId=25,30,1,product25,5,2019,200,Test Complete,18.1
24,3416.0,,3411.0,,3411.3199999993,3411.3199999993,3582,1805,7353.0,,0,1,702.0,2,2799234,2556303,96148,84497,0,,12580,3415,3410,3406,1812,7,3411,3411,3343,8464,8464,3411,3411.0,12654,12580,2202,1811,1811,71,20352.0,0.0,1548877966.395638,12581,12581,3416,3411,1163,3407,0,0,150926,237221.0,1,3411,3411,3344,8464,3411.3199999993,3411.0,20352,16919,39.9433427762,44867,2163882,,,,,,62108,400998,6300,0.6,0.79,0.21,1240.828,4844.85,15802.166000000001,5747.9569999999985,27622.759,,5981.0,0.38,1.0,12655,12581,12581,0,-1,-1,1,3400,243,176,243,181,1,61,99999,1,44,93,-1,85,-1,-1,98,100,-1,0,0,12,0,1,0,29895,0,8538.0,8538.0,6300,3400,3400,6100,6300,9000,9000,1548877961,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190130_FY_f97536cf82cce8dda9f707c2e2d6d60a,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190130_FY_f97536cf82cce8dda9f707c2e2d6d60a,,https://jet.com/product/Bobkona-Soft-Touch-Reversible-Bonded-Leather-Match-3-Piece-Sectional-Sofa-Set-Es/824d9d7a4b5c49ec87aa89cb1c26cf75?experienceId=25,VM04-06-192.168.10.94,https://jet.com/product/Bobkona-Soft-Touch-Reversible-Bonded-Leather-Match-3-Piece-Sectional-Sofa-Set-Es/824d9d7a4b5c49ec87aa89cb1c26cf75?experienceId=25,30,1,product25,5,2019,200,Test Complete,18.1
24,3359.0,,3334.0,,3334.0800000004997,3334.0800000004997,3521,1724,7555.0,,0,1,765.0,2,2768540,2525295,95831,84175,0,,12496,3358,3354,3353,1732,28,3334,3334,3284,8488,8488,3334,3334.0,12523,12496,2205,1732,1731,69,20535.0,0.0,1548922043.2388554,12497,12496,3359,3354,1186,3354,0,0,147176,234409.0,1,3334,3334,3285,8488,3334.0800000004997,3334.0,20535,16969,39.1826368044,15439,2130580,,,,,,62108,400997,6700,0.54,0.79,0.26,1306.767,4234.5509999999995,15512.623,5174.745,27644.988999984704,,5379.0,0.38,1.0,12523,12497,12497,0,-1,-1,1,3300,242,173,242,181,1,60,99999,1,45,93,-1,85,-1,-1,100,100,-1,0,0,12,0,1,0,29819,0,8545.0,8545.0,6700,3300,3300,6400,6700,9000,9000,1548922046,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190131_98_7362a9f2cec62b7fc645e8801055807b,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190131_98_7362a9f2cec62b7fc645e8801055807b,,https://jet.com/product/Bobkona-Soft-Touch-Reversible-Bonded-Leather-Match-3-Piece-Sectional-Sofa-Set-Es/824d9d7a4b5c49ec87aa89cb1c26cf75?experienceId=25,VM02-08-192.168.10.76,https://jet.com/product/Bobkona-Soft-Touch-Reversible-Bonded-Leather-Match-3-Piece-Sectional-Sofa-Set-Es/824d9d7a4b5c49ec87aa89cb1c26cf75?experienceId=25,31,1,product25,5,2019,200,Test Complete,18.1
24,3879.0,,3879.0,,3879.7799999957,3879.7750000012,4160,2133,8305.0,,0,1,736.0,2,2788282,2545113,96734,82745,0,,13289,3825,3819,3819,2144,18,3879,3879,3767,9267,9267,3879,3879.0,13363,13289,2593,2143,2143,69,21492.0,0.0,1548966147.152544,13290,13289,3825,3819,1189,3819,0,0,144030,228118.0,1,3880,3880,3767,9267,3879.7750000012,3880.0,21492,18689,42.2563870676,15439,2173884,,,,,,62108,400998,7900,0.6,0.79,0.24,1378.789,4485.071,24438.877,5421.205,24438.877,,5672.0,0.38,1.0,13363,13289,13290,0,-1,-1,1,3900,240,169,240,185,1,54,99999,1,45,93,-1,85,-1,-1,100,100,-1,0,0,11,0,1,0,31732,0,9318.0,9318.0,7900,4000,4000,7300,7900,9000,9000,1548966154,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190131_B1_42b9d7c1c6f619a89eb62cdb0903e897,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190131_B1_42b9d7c1c6f619a89eb62cdb0903e897,,https://jet.com/product/Bobkona-Soft-Touch-Reversible-Bonded-Leather-Match-3-Piece-Sectional-Sofa-Set-Es/824d9d7a4b5c49ec87aa89cb1c26cf75?experienceId=25,VM02-07-192.168.10.75,https://jet.com/product/Bobkona-Soft-Touch-Reversible-Bonded-Leather-Match-3-Piece-Sectional-Sofa-Set-Es/824d9d7a4b5c49ec87aa89cb1c26cf75?experienceId=25,31,1,product25,5,2019,200,Test Complete,18.1
24,3323.0,,3323.0,,3323.9499999981,3323.9499999981,3522,1685,10502.0,3323.0,0,1,757.0,2,2790358,2547166,98529,86869,0,,11774,3063,3058,3058,1693,12,3323,3323,3250,8754,8754,3323,3323.0,11815,11774,2089,1693,1693,69,20361.0,0.0,1549054334.743736,11775,11774,3063,3058,1186,3058,0,0,149408,252444.0,1,3324,3324,3250,8754,3323.9499999981,3324.0,20361,15799,36.6249420491,15439,2217913,,,,,,62108,400999,7200,0.6,0.79,0.41,1159.1680000000001,3791.262,4719.096,4719.096,19930.6089999924,,5037.0,0.38,1.0,11815,11774,11775,0,-1,-1,1,3300,242,170,242,181,1,60,99999,1,45,93,-1,85,-1,-1,100,100,-1,0,0,11,0,1,0,29646,0,7786.0,7786.0,7200,3400,3400,4800,7200,9000,9000,1549054352,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190201_E9_6d605dc7fb545572f6e99a919aa18094,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190201_E9_6d605dc7fb545572f6e99a919aa18094,,https://jet.com/product/Bobkona-Soft-Touch-Reversible-Bonded-Leather-Match-3-Piece-Sectional-Sofa-Set-Es/824d9d7a4b5c49ec87aa89cb1c26cf75?experienceId=25,VM01-05-192.168.10.63,https://jet.com/product/Bobkona-Soft-Touch-Reversible-Bonded-Leather-Match-3-Piece-Sectional-Sofa-Set-Es/824d9d7a4b5c49ec87aa89cb1c26cf75?experienceId=25,1,2,product25,5,2019,200,Test Complete,18.1
24,3472.0,,3472.0,,3472.2250000013,3472.1300000019,3729,1660,9304.0,3472.0,0,1,702.0,2,2792155,2548915,103141,86845,0,,12304,3425,3421,3421,1669,9,3472,3472,3371,8402,8402,3472,3472.0,12405,12304,2056,1669,1669,68,20771.0,0.0,1549076373.948097,12304,12304,3426,3422,1189,3422,0,0,146101,239469.0,1,3472,3472,3371,8402,3472.1300000019,3472.0,20771,15190,34.9275695562,15439,2169061,,,,,,62108,400999,7100,0.6,0.79,0.39,934.1360000000001,3904.066,4755.588,4755.588,26119.052000000003,,5140.0,0.38,1.0,12406,12305,12304,0,-1,-1,1,3500,253,171,253,188,1,64,99999,1,45,88,-1,85,-1,-1,100,100,-1,0,0,11,0,1,0,29711,0,8877.0,8877.0,7100,3500,3500,6500,7100,9000,9000,1549076362,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190202_F3_829a4d1b362248b2361431098db838ba,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190202_F3_829a4d1b362248b2361431098db838ba,,https://jet.com/product/Bobkona-Soft-Touch-Reversible-Bonded-Leather-Match-3-Piece-Sectional-Sofa-Set-Es/824d9d7a4b5c49ec87aa89cb1c26cf75?experienceId=25,VM04-02-192.168.10.90,https://jet.com/product/Bobkona-Soft-Touch-Reversible-Bonded-Leather-Match-3-Piece-Sectional-Sofa-Set-Es/824d9d7a4b5c49ec87aa89cb1c26cf75?experienceId=25,1,2,product25,5,2019,200,Test Complete,18.1
24,3582.0,,3582.0,,3582.9399999929997,3582.9149999918,3799,1632,6385.0,,0,1,705.0,2,2797863,2554924,96792,85425,0,,12816,3176,3169,3169,1642,13,3582,3582,3410,8479,8479,3582,3582.0,12868,12816,2034,1641,1641,67,17693.0,0.0,1549185829.724101,12817,12816,3176,3169,1181,3169,0,0,174202,228424.0,1,3583,3583,3411,8480,3582.9149999918,3583.0,17693,17410,46.439050413500006,15439,2225328,,,,,,62108,400953,7100,0.6,0.79,0.27,1319.8039999999999,4192.124,19649.287,5107.805,26765.324,,5333.0,0.38,1.0,12868,12816,12817,0,-1,-1,1,3600,238,171,238,176,1,61,99999,1,44,93,-1,85,-1,-1,100,100,-1,0,0,11,0,1,0,27141,0,8562.0,8562.0,7100,3600,3600,5500,7100,9000,9000,1549185838,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190203_3G_538e49cd62e3bb05f86a47df9f64ddfd,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190203_3G_538e49cd62e3bb05f86a47df9f64ddfd,,https://jet.com/product/Bobkona-Soft-Touch-Reversible-Bonded-Leather-Match-3-Piece-Sectional-Sofa-Set-Es/824d9d7a4b5c49ec87aa89cb1c26cf75?experienceId=25,VM03-03-192.168.10.82,https://jet.com/product/Bobkona-Soft-Touch-Reversible-Bonded-Leather-Match-3-Piece-Sectional-Sofa-Set-Es/824d9d7a4b5c49ec87aa89cb1c26cf75?experienceId=25,3,2,product25,5,2019,200,Test Complete,18.1
24,3714.0,,3710.0,,3710.0099999952004,3710.0050000008,3920,2099,7052.0,,0,1,699.0,2,2791638,2548438,97118,85482,0,,13428,3714,3708,3707,2107,10,3710,3710,3633,9631,9631,3710,3710.0,13457,13428,2507,2107,2107,67,22306.0,0.0,1549229952.4549491,13429,13428,3714,3708,1186,3708,0,0,138152,224928.0,1,3710,3710,3634,9632,3710.0050000008,3710.0,22306,18099,40.7657657658,15439,2218877,,,,,,62108,400999,7700,0.6,0.79,0.41,1008.307,3791.317,4690.65,4690.65,26546.536,,5054.0,0.38,1.0,13457,13429,13429,0,-1,-1,1,3700,241,168,241,179,1,61,99999,1,46,94,-1,85,-1,-1,100,100,-1,0,0,11,0,1,0,31294,0,9734.0,9734.0,7700,3700,3700,4600,7700,9000,9000,1549229940,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190203_TT_f81051a6c45697278020fdb0a280e867,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190203_TT_f81051a6c45697278020fdb0a280e867,,https://jet.com/product/Bobkona-Soft-Touch-Reversible-Bonded-Leather-Match-3-Piece-Sectional-Sofa-Set-Es/824d9d7a4b5c49ec87aa89cb1c26cf75?experienceId=25,VM04-06-192.168.10.94,https://jet.com/product/Bobkona-Soft-Touch-Reversible-Bonded-Leather-Match-3-Piece-Sectional-Sofa-Set-Es/824d9d7a4b5c49ec87aa89cb1c26cf75?experienceId=25,3,2,product25,5,2019,200,Test Complete,18.1
24,3392.0,,3392.0,,3392.31499999,3392.31499999,3719,1604,7889.0,,0,1,696.0,2,2792219,2548768,92769,81156,0,17787.0,12638,3074,3064,3063,1621,13,3392,3392,3337,8751,8751,3392,3392.0,12684,12638,2009,1620,1620,67,22229.0,0.0,1549274028.650969,12639,12638,3074,3064,1182,3064,0,0,135380,230971.0,1,3392,3392,3337,8751,3392.31499999,3392.0,22229,18620,40.4255319149,15439,2219882,,,,,,62108,400998,7500,0.6,0.79,0.27,1317.976,4254.0059999999985,15128.878,5163.959,26807.277000000002,,5401.0,0.38,1.0,12684,12638,12639,0,-1,-1,1,3400,233,164,233,179,1,53,99999,1,45,93,-1,85,-1,-1,100,100,-1,0,0,11,0,1,0,31820,0,8926.0,8926.0,7500,3500,3500,6800,7500,9000,9000,1549274041,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190204_VC_6d62e66f73c98f09386f1d2d1d967e71,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190204_VC_6d62e66f73c98f09386f1d2d1d967e71,,https://jet.com/product/Bobkona-Soft-Touch-Reversible-Bonded-Leather-Match-3-Piece-Sectional-Sofa-Set-Es/824d9d7a4b5c49ec87aa89cb1c26cf75?experienceId=25,VM01-07-192.168.10.65,https://jet.com/product/Bobkona-Soft-Touch-Reversible-Bonded-Leather-Match-3-Piece-Sectional-Sofa-Set-Es/824d9d7a4b5c49ec87aa89cb1c26cf75?experienceId=25,4,2,product25,6,2019,200,Test Complete,18.1
24,3674.0,,3674.0,,3674.1400000028,3674.1299999994,3944,1877,11417.0,3674.0,0,1,706.0,2,2795779,2552598,98326,84040,0,,12982,3378,3358,3357,1889,12,3674,3674,3589,8998,8998,3674,3674.0,13101,12982,2280,1888,1887,68,22366.0,0.0,1549300536.1304688,12983,12983,3378,3359,1186,3358,0,0,136452,229839.0,1,3674,3674,3589,8999,3674.1299999994,3674.0,22366,19529,43.75,15439,2152631,,,,,,62108,400997,7700,0.6,0.79,0.26,674.209,4297.567,14859.57,5186.502,26496.319000015297,,5364.0,0.38,1.0,13102,12983,12983,0,-1,-1,1,3700,240,166,240,181,1,58,99999,1,45,93,-1,85,-1,-1,100,100,-1,0,0,11,0,1,0,32046,0,9086.0,9086.0,7700,3700,3700,7000,7700,9000,9000,1549300584,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190204_XZ_b8a6c25beab78ad9c3dd7b3d860d02b3,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190204_XZ_b8a6c25beab78ad9c3dd7b3d860d02b3,,https://jet.com/product/Bobkona-Soft-Touch-Reversible-Bonded-Leather-Match-3-Piece-Sectional-Sofa-Set-Es/824d9d7a4b5c49ec87aa89cb1c26cf75?experienceId=25,VM04-07-192.168.10.95,https://jet.com/product/Bobkona-Soft-Touch-Reversible-Bonded-Leather-Match-3-Piece-Sectional-Sofa-Set-Es/824d9d7a4b5c49ec87aa89cb1c26cf75?experienceId=25,4,2,product25,6,2019,200,Test Complete,18.1
24,,,,,3329.0299999971003,3329.0249999990997,3507,1718,,,0,1,706.0,2,2692068,2549401,95747,83697,0,11330.0,11279,3075,3071,3071,1727,20,3329,3329,3242,8202,8202,3329,3329.0,11329,11279,2120,1726,1726,67,,,1549318131.72523,11280,11279,3075,3071,1127,3071,0,0,171764,266617.0,1,3329,3329,3242,8203,3329.0249999990997,3329.0,17391,13900,37.967768369299996,15439,2193385,,,,,,62108,398898,6500,0.6,0.79,0.27,928.3439999999999,4271.763,14546.825,5173.436,27033.738999999998,,5370.0,0.38,1.0,11330,11279,11280,0,-1,-1,1,3300,231,162,231,174,1,56,99999,1,44,93,-1,85,-1,-1,100,100,-1,0,0,10,0,1,0,26362,0,7276.0,7276.0,6500,3400,3400,4800,6500,9000,9000,1549318138,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190204_NC_fbf532cd0db5cb46352e7a973d8c6588,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190204_NC_fbf532cd0db5cb46352e7a973d8c6588,,https://jet.com/product/Bobkona-Soft-Touch-Reversible-Bonded-Leather-Match-3-Piece-Sectional-Sofa-Set-Es/824d9d7a4b5c49ec87aa89cb1c26cf75?experienceId=25,VM03-07-192.168.10.86,https://jet.com/product/Bobkona-Soft-Touch-Reversible-Bonded-Leather-Match-3-Piece-Sectional-Sofa-Set-Es/824d9d7a4b5c49ec87aa89cb1c26cf75?experienceId=25,4,2,product25,6,2019,200,Test Complete,18.1
