data.average.firstView,data.average.firstView.Colordepth,data.average.firstView.FirstInteractive,data.average.firstView.FirstPaintedHero,data.average.firstView.LastInteractive,data.average.firstView.LastPaintedHero,data.average.firstView.PerformancePaintTiming.first-contentful-paint,data.average.firstView.PerformancePaintTiming.first-paint,data.average.firstView.SpeedIndex,data.average.firstView.TTFB,data.average.firstView.TTIMeasurementEnd,data.average.firstView.TimeToInteractive,data.average.firstView.aft,data.average.firstView.avgRun,data.average.firstView.basePageSSLTime,data.average.firstView.bigImageCount,data.average.firstView.bytesIn,data.average.firstView.bytesInDoc,data.average.firstView.bytesOut,data.average.firstView.bytesOutDoc,data.average.firstView.cached,data.average.firstView.chromeUserTiming.InteractiveTime,data.average.firstView.chromeUserTiming.domComplete,data.average.firstView.chromeUserTiming.domContentLoadedEventEnd,data.average.firstView.chromeUserTiming.domContentLoadedEventStart,data.average.firstView.chromeUserTiming.domInteractive,data.average.firstView.chromeUserTiming.domLoading,data.average.firstView.chromeUserTiming.fetchStart,data.average.firstView.chromeUserTiming.firstContentfulPaint,data.average.firstView.chromeUserTiming.firstImagePaint,data.average.firstView.chromeUserTiming.firstLayout,data.average.firstView.chromeUserTiming.firstMeaningfulPaint,data.average.firstView.chromeUserTiming.firstMeaningfulPaintCandidate,data.average.firstView.chromeUserTiming.firstPaint,data.average.firstView.chromeUserTiming.firstTextPaint,data.average.firstView.chromeUserTiming.loadEventEnd,data.average.firstView.chromeUserTiming.loadEventStart,data.average.firstView.chromeUserTiming.redirectEnd,data.average.firstView.chromeUserTiming.redirectStart,data.average.firstView.chromeUserTiming.responseEnd,data.average.firstView.chromeUserTiming.unloadEventEnd,data.average.firstView.chromeUserTiming.unloadEventStart,data.average.firstView.connections,data.average.firstView.cpu.Idle,data.average.firstView.cpu.Paint,data.average.firstView.date,data.average.firstView.docTime,data.average.firstView.domComplete,data.average.firstView.domContentLoadedEventEnd,data.average.firstView.domContentLoadedEventStart,data.average.firstView.domElements,data.average.firstView.domInteractive,data.average.firstView.domLoading,data.average.firstView.domTime,data.average.firstView.effectiveBps,data.average.firstView.effectiveBpsDoc,data.average.firstView.final_base_page_request,data.average.firstView.firstContentfulPaint,data.average.firstView.firstImagePaint,data.average.firstView.firstLayout,data.average.firstView.firstMeaningfulPaint,data.average.firstView.firstPaint,data.average.firstView.firstTextPaint,data.average.firstView.fullyLoaded,data.average.firstView.fullyLoadedCPUms,data.average.firstView.fullyLoadedCPUpct,data.average.firstView.gzip_savings,data.average.firstView.gzip_total,data.average.firstView.heroElementTimes.BackgroundImage,data.average.firstView.heroElementTimes.FirstPaintedHero,data.average.firstView.heroElementTimes.Image,data.average.firstView.heroElementTimes.LastPaintedHero,data.average.firstView.image_savings,data.average.firstView.image_total,data.average.firstView.lastVisualChange,data.average.firstView.lighthouse.Accessibility,data.average.firstView.lighthouse.BestPractices,data.average.firstView.lighthouse.Performance,data.average.firstView.lighthouse.Performance.estimated-input-latency,data.average.firstView.lighthouse.Performance.first-contentful-paint,data.average.firstView.lighthouse.Performance.first-cpu-idle,data.average.firstView.lighthouse.Performance.first-meaningful-paint,data.average.firstView.lighthouse.Performance.interactive,data.average.firstView.lighthouse.Performance.max-potential-fid,data.average.firstView.lighthouse.Performance.speed-index,data.average.firstView.lighthouse.ProgressiveWebApp,data.average.firstView.lighthouse.SEO,data.average.firstView.loadEventEnd,data.average.firstView.loadEventStart,data.average.firstView.loadTime,data.average.firstView.maybeCaptcha,data.average.firstView.minify_savings,data.average.firstView.minify_total,data.average.firstView.optimization_checked,data.average.firstView.render,data.average.firstView.requests,data.average.firstView.requestsDoc,data.average.firstView.requestsFull,data.average.firstView.responses_200,data.average.firstView.responses_404,data.average.firstView.responses_other,data.average.firstView.result,data.average.firstView.run,data.average.firstView.score_cache,data.average.firstView.score_cdn,data.average.firstView.score_combine,data.average.firstView.score_compress,data.average.firstView.score_cookies,data.average.firstView.score_etags,data.average.firstView.score_gzip,data.average.firstView.score_keep-alive,data.average.firstView.score_minify,data.average.firstView.score_progressive_jpeg,data.average.firstView.server_rtt,data.average.firstView.smallImageCount,data.average.firstView.start_epoch,data.average.firstView.step,data.average.firstView.testStartOffset,data.average.firstView.test_run_time_ms,data.average.firstView.titleTime,data.average.firstView.userTime,data.average.firstView.userTime.optimizely_blockBegin,data.average.firstView.visualComplete,data.average.firstView.visualComplete85,data.average.firstView.visualComplete90,data.average.firstView.visualComplete95,data.average.firstView.visualComplete99,data.bwDown,data.bwUp,data.completed,data.connectivity,data.from,data.fvonly,data.id,data.latency,data.location,data.mobile,data.plr,data.successfulFVRuns,data.summary,data.testRuns,data.testUrl,data.tester,data.url,speedtracker.day,speedtracker.month,speedtracker.slug,speedtracker.week,speedtracker.year,statusCode,statusText,webPagetestVersion
,24.0,6131.0,0.0,4442.0,0.0,4442.4949999957,4442.4899999867,6749.0,2409.0,11519.0,4442.0,0.0,1.0,,0.0,1830026.0,1813803.0,77441.0,73530.0,0.0,,14416.0,6130.0,6114.0,6114.0,2420.0,1600.0,4442.0,4733.0,3995.0,5775.0,5775.0,4442.0,,14480.0,14417.0,1600.0,22.0,2783.0,2419.0,2419.0,53.0,18964.0,0.0,1555682080.946161,14417.0,14417.0,6131.0,6115.0,6092.0,6115.0,0.0,0.0,110542.0,151049.0,3.0,4442.0,4734.0,3995.0,5775.0,4442.4899999867,,18964.0,19940.0,53.9356234785,22994.0,1414789.0,0.0,0.0,0.0,0.0,30476.0,198383.0,11600.0,0.65,0.57,0.09,604.509,6095.555,15021.245,7380.96,18485.196,,9012.0,0.23,0.67,14481.0,14417.0,14417.0,0.0,-1.0,-1.0,1.0,4500.0,283.0,213.0,283.0,214.0,0.0,69.0,0.0,1.0,43.0,91.0,-1.0,85.0,-1.0,-1.0,99.0,100.0,-1.0,100.0,0.0,49.0,0.0,1.0,0.0,28384.0,0.0,3951.0,3951.0,11600.0,5900.0,11600.0,11600.0,11600.0,9000,9000,1555681985,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190419_CZ_bfc81f4e5fbb0f9412ff85af6fe1d8fe,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190419_CZ_bfc81f4e5fbb0f9412ff85af6fe1d8fe,1.0,https://www.freshdirect.com/,VM04-07-192.168.10.95,https://www.freshdirect.com/,19,04,freshdirect-home,16,2019,200,Test Complete,19.04
,24.0,7022.0,0.0,5020.0,0.0,5020.4599999997,5020.4550000017,6925.0,2802.0,11655.0,5020.0,0.0,1.0,,0.0,1828436.0,1812535.0,79161.0,75253.0,0.0,,15056.0,7022.0,7006.0,7006.0,2826.0,1622.0,5020.0,5431.0,4470.0,6632.0,6632.0,5020.0,,15118.0,15057.0,1622.0,7.0,3226.0,2825.0,2825.0,56.0,18992.0,0.0,1555726203.083122,15057.0,15057.0,7022.0,7006.0,6115.0,7006.0,0.0,0.0,112936.0,147901.0,3.0,5020.0,5431.0,4470.0,6632.0,5020.4550000017,,18992.0,20109.0,53.4130146082,23002.0,1413308.0,0.0,0.0,0.0,0.0,30476.0,198603.0,12500.0,0.69,0.57,0.12,154.09975,5305.073,11522.977,6951.842,16063.336,,9802.0,0.23,0.67,15118.0,15057.0,15057.0,0.0,-1.0,-1.0,1.0,5000.0,285.0,216.0,285.0,220.0,0.0,65.0,0.0,1.0,42.0,89.0,-1.0,85.0,-1.0,-1.0,99.0,100.0,-1.0,100.0,0.0,49.0,0.0,1.0,0.0,30163.0,0.0,4427.0,4427.0,12500.0,6600.0,10700.0,10700.0,12500.0,9000,9000,1555726131,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190420_KM_716794f76b7227263491d7c789081d3d,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190420_KM_716794f76b7227263491d7c789081d3d,1.0,https://www.freshdirect.com/,VM02-02-192.168.10.70,https://www.freshdirect.com/,19,04,freshdirect-home,16,2019,200,Test Complete,19.04
,24.0,5739.0,0.0,4089.0,0.0,4089.2450000028,4089.2400000012,6079.0,2205.0,10765.0,4089.0,0.0,1.0,,0.0,1827388.0,1811394.0,79135.0,75227.0,0.0,,13594.0,5739.0,5724.0,5724.0,2216.0,1436.0,4089.0,4357.0,3686.0,5383.0,5383.0,4089.0,,13656.0,13594.0,1436.0,14.0,2577.0,2216.0,2216.0,57.0,17975.0,0.0,1555770210.538261,13594.0,13594.0,5739.0,5724.0,6170.0,5724.0,0.0,0.0,115877.0,159047.0,3.0,4089.0,4358.0,3687.0,5383.0,4089.2400000012,,17975.0,19410.0,55.1733939738,23010.0,1414024.0,0.0,0.0,0.0,0.0,30476.0,196909.0,10900.0,0.69,0.64,0.11,171.44525,5106.43,14630.959,6756.548,16880.675,,9648.0,0.23,0.67,13656.0,13594.0,13594.0,0.0,-1.0,-1.0,1.0,4100.0,287.0,217.0,287.0,220.0,0.0,67.0,0.0,1.0,42.0,88.0,-1.0,85.0,-1.0,-1.0,99.0,100.0,-1.0,100.0,0.0,47.0,0.0,1.0,0.0,27688.0,0.0,3652.0,3652.0,10900.0,9400.0,10900.0,10900.0,10900.0,9000,9000,1555770157,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190420_R7_f6199f2bd15420c20450987133a949a8,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190420_R7_f6199f2bd15420c20450987133a949a8,1.0,https://www.freshdirect.com/,VM03-02-192.168.10.81,https://www.freshdirect.com/,20,04,freshdirect-home,16,2019,200,Test Complete,19.04
,24.0,5780.0,6100.0,4329.0,6100.0,4329.0200000047,4329.0200000047,6953.0,2239.0,10968.0,4329.0,0.0,1.0,,0.0,1756242.0,1739939.0,68638.0,63920.0,0.0,,11724.0,5779.0,5763.0,5763.0,2255.0,1446.0,4329.0,4467.0,3789.0,5451.0,5451.0,4329.0,,11777.0,11726.0,1446.0,22.0,2614.0,2254.0,2254.0,53.0,16161.0,0.0,1555858423.278158,11726.0,11724.0,5780.0,5763.0,6049.0,5763.0,0.0,0.0,126148.0,183402.0,3.0,4329.0,4467.0,3790.0,5451.0,4329.0200000047,,16161.0,16829.0,50.6775067751,28944.0,1398418.0,6100.0,6100.0,6100.0,6100.0,15306.0,146390.0,16100.0,0.65,0.5,0.11,694.267,5722.436,14911.541,7009.075,17434.1230000076,,8698.0,0.23,0.67,11777.0,11726.0,11726.0,0.0,-1.0,-1.0,1.0,4300.0,261.0,190.0,261.0,203.0,0.0,58.0,0.0,1.0,41.0,88.0,-1.0,90.0,-1.0,-1.0,98.0,100.0,-1.0,100.0,0.0,43.0,0.0,1.0,0.0,25957.0,0.0,3739.0,3739.0,9800.0,9800.0,9800.0,9800.0,9800.0,9000,9000,1555858372,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190421_58_ae521d66c27185a9b42e474b0a6d7702,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190421_58_ae521d66c27185a9b42e474b0a6d7702,1.0,https://www.freshdirect.com/,VM01-06-192.168.10.64,https://www.freshdirect.com/,21,04,freshdirect-home,16,2019,200,Test Complete,19.04
,24.0,6633.0,0.0,4663.0,0.0,4663.1999999991,4663.195000001,6657.0,2402.0,12110.0,4663.0,0.0,1.0,,0.0,1826271.0,1810277.0,78173.0,74268.0,0.0,,15532.0,6632.0,6611.0,6611.0,2412.0,1631.0,4663.0,5027.0,4137.0,6189.0,6189.0,4663.0,,15606.0,15532.0,1631.0,16.0,2781.0,2410.0,2410.0,55.0,19434.0,0.0,1555902558.321319,15533.0,15533.0,6633.0,6612.0,6243.0,6611.0,0.0,0.0,107225.0,137862.0,3.0,4663.0,5028.0,4138.0,6189.0,4663.195000001,,19434.0,23930.0,61.7548387097,23011.0,1412714.0,0.0,0.0,0.0,0.0,30476.0,196866.0,13000.0,0.65,0.57,0.08,683.259,5723.437,18626.731,7272.762,18626.7309999962,,9846.0,0.23,0.67,15606.0,15533.0,15533.0,0.0,-1.0,-1.0,1.0,4600.0,280.0,218.0,280.0,218.0,0.0,62.0,0.0,1.0,42.0,88.0,-1.0,85.0,-1.0,-1.0,99.0,100.0,-1.0,100.0,0.0,47.0,0.0,1.0,0.0,33088.0,0.0,4099.0,4099.0,13000.0,6200.0,10600.0,10700.0,13000.0,9000,9000,1555902488,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190422_2E_b48ca91cd765fcfe0c622a9683725f78,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190422_2E_b48ca91cd765fcfe0c622a9683725f78,1.0,https://www.freshdirect.com/,VM02-01-192.168.10.69,https://www.freshdirect.com/,21,04,freshdirect-home,16,2019,200,Test Complete,19.04
,24.0,6428.0,0.0,4694.0,0.0,4694.1950000037,4694.1950000037,6310.0,2586.0,11164.0,4694.0,0.0,1.0,,0.0,1829367.0,1813164.0,79175.0,74998.0,0.0,,14069.0,6428.0,6409.0,6408.0,2598.0,1631.0,4694.0,4961.0,4142.0,6120.0,6120.0,4694.0,,14134.0,14069.0,1631.0,7.0,2961.0,2597.0,2597.0,56.0,18391.0,0.0,1555947033.506771,14069.0,14069.0,6428.0,6409.0,6219.0,6409.0,0.0,0.0,115746.0,157899.0,3.0,4694.0,4962.0,4142.0,6120.0,4694.1950000037,,18391.0,20010.0,54.657197487,22995.0,1413914.0,0.0,0.0,0.0,0.0,30476.0,198603.0,11300.0,0.65,0.5,0.12,600.681,5385.579,12521.092,6923.159,17827.915,,8863.0,0.23,0.67,14135.0,14069.0,14069.0,0.0,-1.0,-1.0,1.0,4700.0,285.0,217.0,285.0,220.0,0.0,65.0,0.0,1.0,42.0,89.0,-1.0,85.0,-1.0,-1.0,99.0,100.0,-1.0,100.0,0.0,48.0,0.0,1.0,0.0,28436.0,0.0,4102.0,4102.0,11300.0,6100.0,9800.0,9800.0,11300.0,9000,9000,1555946987,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190422_FF_cdede0c0856495edc529fcf936c4f30f,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190422_FF_cdede0c0856495edc529fcf936c4f30f,1.0,https://www.freshdirect.com/,VM01-03-192.168.10.61,https://www.freshdirect.com/,22,04,freshdirect-home,17,2019,200,Test Complete,19.04
,24.0,5809.0,0.0,4281.0,0.0,4281.5799999998,4281.5799999998,6093.0,2337.0,10337.0,4281.0,0.0,1.0,,0.0,1820684.0,1804778.0,79341.0,75069.0,0.0,,13357.0,5809.0,5793.0,5793.0,2353.0,1466.0,4281.0,4593.0,3823.0,5483.0,5483.0,4281.0,,13414.0,13357.0,1466.0,14.0,2688.0,2351.0,2351.0,53.0,17524.0,0.0,1555990738.124462,13357.0,13357.0,5809.0,5793.0,6004.0,5793.0,0.0,0.0,119884.0,163772.0,3.0,4282.0,4593.0,3823.0,5484.0,4281.5799999998,,17524.0,17920.0,50.4788732394,26770.0,1406978.0,0.0,0.0,0.0,0.0,30476.0,197098.0,10700.0,0.65,0.57,0.13,654.926,5306.421,12307.386,6797.565,17509.9,,8697.0,0.23,0.67,13414.0,13357.0,13357.0,0.0,-1.0,-1.0,1.0,4300.0,286.0,217.0,286.0,218.0,0.0,68.0,0.0,1.0,43.0,90.0,-1.0,85.0,-1.0,-1.0,99.0,100.0,-1.0,100.0,0.0,49.0,0.0,1.0,0.0,27352.0,0.0,3792.0,3792.0,10700.0,5500.0,10700.0,10700.0,10700.0,9000,9000,1555990685,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190423_ZN_e893f7dc0becaaf0e6614623cfddbcf2,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190423_ZN_e893f7dc0becaaf0e6614623cfddbcf2,1.0,https://www.freshdirect.com/,VM01-07-192.168.10.65,https://www.freshdirect.com/,22,04,freshdirect-home,17,2019,200,Test Complete,19.04
,24.0,5909.0,0.0,4413.0,0.0,4413.9799999975,4413.9749999958,6199.0,2501.0,10764.0,4413.0,0.0,1.0,,0.0,1833644.0,1812272.0,79122.0,75219.0,0.0,13777.0,13688.0,5908.0,5891.0,5891.0,2509.0,1451.0,4413.0,4738.0,4014.0,5598.0,5598.0,4413.0,,13751.0,13688.0,1451.0,12.0,2869.0,2508.0,2508.0,57.0,18222.0,0.0,1556078954.581643,13688.0,13689.0,5909.0,5892.0,6151.0,5892.0,0.0,0.0,116636.0,161998.0,3.0,4414.0,4739.0,4015.0,5599.0,4413.9749999958,,18222.0,17159.0,45.5897980871,23465.0,1413858.0,0.0,0.0,0.0,0.0,30476.0,198242.0,10900.0,0.65,0.57,0.11,520.164,5449.473,15106.64,6806.383,17888.4530000038,,8883.0,0.23,0.67,13751.0,13689.0,13688.0,0.0,-1.0,-1.0,1.0,4400.0,285.0,218.0,285.0,224.0,0.0,61.0,0.0,1.0,42.0,89.0,-1.0,85.0,-1.0,-1.0,99.0,100.0,-1.0,100.0,0.0,49.0,0.0,1.0,0.0,28111.0,0.0,3984.0,3984.0,10900.0,5600.0,10900.0,10900.0,10900.0,9000,9000,1556078898,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190424_QM_5b285c1ec57cf1d30d86011d8561e1ac,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190424_QM_5b285c1ec57cf1d30d86011d8561e1ac,1.0,https://www.freshdirect.com/,VM03-03-192.168.11.110,https://www.freshdirect.com/,24,04,freshdirect-home,17,2019,200,Test Complete,19.04
,24.0,,0.0,,0.0,4425.0650000031,4425.0650000031,6549.0,2322.0,,,0.0,1.0,,0.0,4313412.0,4299478.0,51322.0,46640.0,0.0,,13789.0,6352.0,6331.0,6331.0,2350.0,1502.0,4425.0,4805.0,3875.0,5999.0,5999.0,4425.0,,13848.0,13789.0,1502.0,11.0,2710.0,2349.0,2349.0,56.0,,,1556167393.475592,13789.0,13790.0,6353.0,6332.0,6170.0,6332.0,0.0,0.0,253089.0,374943.0,1.0,4425.0,4806.0,3876.0,6000.0,4425.0650000031,,19365.0,19480.0,54.611718531,23466.0,2128134.0,0.0,0.0,0.0,0.0,30476.0,198686.0,11900.0,0.65,0.57,0.09,645.332,6034.221,18769.745,7498.196,18769.745,,9042.0,0.23,0.67,13849.0,13790.0,13789.0,0.0,-1.0,-1.0,1.0,4600.0,230.0,217.0,230.0,193.0,0.0,37.0,0.0,1.0,47.0,89.0,-1.0,85.0,-1.0,-1.0,99.0,100.0,-1.0,100.0,0.0,45.0,0.0,1.0,0.0,26377.0,0.0,3819.0,3819.0,11900.0,6100.0,10300.0,10300.0,11900.0,9000,9000,1556167341,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190425_4T_18066e87497be8ef56cd76e7262c8f4d,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190425_4T_18066e87497be8ef56cd76e7262c8f4d,1.0,https://www.freshdirect.com/,VM01-06-172.16.20.245,https://www.freshdirect.com/,25,04,freshdirect-home,17,2019,200,Test Complete,19.04
,24.0,,6500.0,,6500.0,4500.1349999998,4500.1349999998,7243.0,2392.0,,,0.0,1.0,,0.0,1743834.0,1728253.0,70145.0,66728.0,0.0,,13121.0,6085.0,6070.0,6069.0,2404.0,1480.0,4500.0,4656.0,3904.0,5783.0,5783.0,4500.0,,13179.0,13121.0,1480.0,12.0,2782.0,2403.0,2403.0,54.0,,,1556211275.473709,13122.0,13122.0,6086.0,6071.0,5957.0,6070.0,0.0,0.0,118700.0,161067.0,3.0,4500.0,4656.0,3904.0,5783.0,4500.1349999998,,17083.0,17740.0,51.7653924715,23486.0,1386943.0,6500.0,6500.0,6500.0,6500.0,15306.0,146065.0,17200.0,0.65,0.57,0.08,650.795,6288.082,14866.008,7466.499,20865.071,,8996.0,0.23,0.67,13180.0,13122.0,13122.0,0.0,-1.0,-1.0,1.0,4500.0,269.0,206.0,269.0,202.0,0.0,67.0,0.0,1.0,41.0,88.0,-1.0,90.0,-1.0,-1.0,99.0,100.0,-1.0,100.0,0.0,43.0,0.0,1.0,0.0,29051.0,0.0,3876.0,3876.0,10400.0,10000.0,10000.0,10000.0,10200.0,9000,9000,1556211191,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190425_KW_25b509745dd01d6f8cd9421b5eb488b0,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190425_KW_25b509745dd01d6f8cd9421b5eb488b0,1.0,https://www.freshdirect.com/,VM02-04-172.16.20.231,https://www.freshdirect.com/,25,04,freshdirect-home,17,2019,200,Test Complete,19.04
,24.0,,0.0,,0.0,4568.6999999962,4568.6999999962,6498.0,2459.0,,,0.0,1.0,,0.0,1821965.0,1806108.0,69206.0,63561.0,0.0,,14039.0,6796.0,6782.0,6781.0,2472.0,1585.0,4568.0,4949.0,4016.0,6432.0,6432.0,4568.0,,14116.0,14039.0,1585.0,6.0,2834.0,2471.0,2471.0,57.0,,,1556255359.335799,14039.0,14039.0,6797.0,6782.0,6050.0,6781.0,0.0,0.0,110670.0,155967.0,3.0,4569.0,4950.0,4016.0,6432.0,4568.6999999962,,18922.0,19149.0,52.3081125375,23474.0,1437312.0,0.0,0.0,0.0,0.0,30476.0,200416.0,11900.0,0.65,0.57,0.1,611.429,5896.118,14895.437,7353.528,18883.2189999924,,8984.0,0.23,0.67,14117.0,14039.0,14039.0,0.0,-1.0,-1.0,1.0,4700.0,291.0,223.0,291.0,223.0,0.0,68.0,0.0,1.0,42.0,88.0,-1.0,85.0,-1.0,-1.0,99.0,100.0,-1.0,100.0,0.0,48.0,0.0,1.0,0.0,28719.0,0.0,3972.0,3972.0,11900.0,6500.0,10500.0,10500.0,11900.0,9000,9000,1556255272,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190426_JG_c37cb88fff2434c5d9cdabd6b428f2bf,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190426_JG_c37cb88fff2434c5d9cdabd6b428f2bf,1.0,https://www.freshdirect.com/,VM02-08-172.16.20.225,https://www.freshdirect.com/,26,04,freshdirect-home,17,2019,200,Test Complete,19.04
,24.0,7189.0,7900.0,5046.0,7900.0,5046.6750000001,5046.6750000001,8261.0,2252.0,10986.0,5046.0,0.0,1.0,,0.0,1749411.0,1733183.0,61714.0,55023.0,0.0,,13480.0,7189.0,7173.0,7172.0,2262.0,1444.0,5046.0,5356.0,4627.0,6817.0,6817.0,5046.0,,13534.0,13481.0,1444.0,11.0,2629.0,2261.0,2261.0,55.0,17679.0,0.0,1556299589.975232,13481.0,13480.0,7189.0,7173.0,5935.0,7173.0,0.0,0.0,113399.0,154348.0,3.0,5047.0,5357.0,4627.0,6817.0,5046.6750000001,,17679.0,18539.0,53.5838150289,23480.0,1386587.0,7900.0,7900.0,7900.0,7900.0,15306.0,151904.0,16700.0,0.65,0.57,0.07,800.122,6411.822,19397.69,7802.937,19397.69,,9455.0,0.23,0.67,13535.0,13481.0,13481.0,0.0,-1.0,-1.0,1.0,5100.0,272.0,199.0,272.0,206.0,0.0,66.0,0.0,1.0,41.0,88.0,-1.0,90.0,-1.0,-1.0,99.0,100.0,-1.0,100.0,0.0,46.0,0.0,1.0,0.0,29965.0,0.0,4601.0,4601.0,11300.0,11300.0,11300.0,11300.0,11300.0,9000,9000,1556299474,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190426_QS_b0f30109ffe2ada25b1028f63926b7c2,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190426_QS_b0f30109ffe2ada25b1028f63926b7c2,1.0,https://www.freshdirect.com/,VM04-06-172.16.20.195,https://www.freshdirect.com/,26,04,freshdirect-home,17,2019,200,Test Complete,19.04
,24.0,,7000.0,,7000.0,4342.2199999986,4342.2199999986,7569.0,2186.0,,,0.0,1.0,,0.0,1773987.0,1757729.0,61267.0,54936.0,0.0,,12710.0,6194.0,6178.0,6178.0,2201.0,1482.0,4342.0,4580.0,3684.0,5791.0,5791.0,4342.0,,12769.0,12713.0,1482.0,22.0,2582.0,2200.0,2200.0,55.0,,,1556343512.46648,12714.0,12711.0,6195.0,6179.0,5944.0,6179.0,0.0,0.0,119532.0,166957.0,3.0,4342.0,4580.0,3685.0,5791.0,4342.2199999986,,17027.0,19760.0,58.4788398935,53046.0,1415523.0,7000.0,7000.0,7000.0,7000.0,15306.0,146466.0,16500.0,0.69,0.64,0.09,189.5435,5595.452,17973.506,7087.586,19247.437,,9533.0,0.23,0.67,12770.0,12714.0,12714.0,0.0,-1.0,-1.0,1.0,4400.0,275.0,198.0,275.0,205.0,0.0,70.0,0.0,1.0,41.0,88.0,-1.0,90.0,-1.0,-1.0,97.0,100.0,-1.0,100.0,0.0,44.0,0.0,1.0,0.0,29091.0,0.0,3651.0,3651.0,10900.0,10900.0,10900.0,10900.0,10900.0,9000,9000,1556343448,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190427_14_f12cf563de70bf3dd751d19e59f90123,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190427_14_f12cf563de70bf3dd751d19e59f90123,1.0,https://www.freshdirect.com/,VM03-02-172.16.20.217,https://www.freshdirect.com/,27,04,freshdirect-home,17,2019,200,Test Complete,19.04
,24.0,,0.0,,0.0,4692.3449999999,4692.3449999999,6013.0,2531.0,,,0.0,1.0,,0.0,1814255.0,1797861.0,66927.0,61267.0,0.0,,13020.0,5988.0,5971.0,5971.0,2541.0,1421.0,4692.0,4834.0,4172.0,5807.0,5807.0,4692.0,,13084.0,13020.0,1421.0,5.0,2902.0,2541.0,2541.0,57.0,,,1556387697.906993,13020.0,13020.0,5989.0,5972.0,6034.0,5972.0,0.0,0.0,124264.0,171404.0,3.0,4692.0,4834.0,4173.0,5807.0,4692.3449999999,,17131.0,17849.0,52.9516463957,23466.0,1406049.0,0.0,0.0,0.0,0.0,30476.0,194978.0,10900.0,0.65,0.57,0.09,654.637,5998.609,18991.95,7757.679,18991.9500000005,,9180.0,0.23,0.67,13084.0,13020.0,13020.0,0.0,-1.0,-1.0,1.0,4700.0,292.0,218.0,292.0,220.0,0.0,72.0,0.0,1.0,41.0,88.0,-1.0,85.0,-1.0,-1.0,99.0,100.0,-1.0,100.0,0.0,47.0,0.0,1.0,0.0,27693.0,0.0,4147.0,4147.0,10900.0,5800.0,9000.0,9000.0,10900.0,9000,9000,1556387584,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190427_V2_6814074bd99100da298061fce0b985e7,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190427_V2_6814074bd99100da298061fce0b985e7,1.0,https://www.freshdirect.com/,VM04-06-172.16.20.195,https://www.freshdirect.com/,27,04,freshdirect-home,17,2019,200,Test Complete,19.04
