data.average.firstView.Colordepth,data.average.firstView.FirstInteractive,data.average.firstView.FirstPaintedHero,data.average.firstView.LastInteractive,data.average.firstView.LastPaintedHero,data.average.firstView.PerformancePaintTiming.first-contentful-paint,data.average.firstView.PerformancePaintTiming.first-paint,data.average.firstView.SpeedIndex,data.average.firstView.TTFB,data.average.firstView.TTIMeasurementEnd,data.average.firstView.TimeToInteractive,data.average.firstView.aft,data.average.firstView.avgRun,data.average.firstView.basePageSSLTime,data.average.firstView.bigImageCount,data.average.firstView.bytesIn,data.average.firstView.bytesInDoc,data.average.firstView.bytesOut,data.average.firstView.bytesOutDoc,data.average.firstView.cached,data.average.firstView.chromeUserTiming.InteractiveTime,data.average.firstView.chromeUserTiming.domComplete,data.average.firstView.chromeUserTiming.domContentLoadedEventEnd,data.average.firstView.chromeUserTiming.domContentLoadedEventStart,data.average.firstView.chromeUserTiming.domInteractive,data.average.firstView.chromeUserTiming.domLoading,data.average.firstView.chromeUserTiming.fetchStart,data.average.firstView.chromeUserTiming.firstContentfulPaint,data.average.firstView.chromeUserTiming.firstImagePaint,data.average.firstView.chromeUserTiming.firstLayout,data.average.firstView.chromeUserTiming.firstMeaningfulPaint,data.average.firstView.chromeUserTiming.firstMeaningfulPaintCandidate,data.average.firstView.chromeUserTiming.firstPaint,data.average.firstView.chromeUserTiming.firstTextPaint,data.average.firstView.chromeUserTiming.loadEventEnd,data.average.firstView.chromeUserTiming.loadEventStart,data.average.firstView.chromeUserTiming.responseEnd,data.average.firstView.chromeUserTiming.unloadEventEnd,data.average.firstView.chromeUserTiming.unloadEventStart,data.average.firstView.connections,data.average.firstView.cpu.Idle,data.average.firstView.cpu.Paint,data.average.firstView.date,data.average.firstView.docTime,data.average.firstView.domComplete,data.average.firstView.domContentLoadedEventEnd,data.average.firstView.domContentLoadedEventStart,data.average.firstView.domElements,data.average.firstView.domInteractive,data.average.firstView.domLoading,data.average.firstView.domTime,data.average.firstView.effectiveBps,data.average.firstView.effectiveBpsDoc,data.average.firstView.final_base_page_request,data.average.firstView.firstContentfulPaint,data.average.firstView.firstImagePaint,data.average.firstView.firstLayout,data.average.firstView.firstMeaningfulPaint,data.average.firstView.firstPaint,data.average.firstView.firstTextPaint,data.average.firstView.fullyLoaded,data.average.firstView.fullyLoadedCPUms,data.average.firstView.fullyLoadedCPUpct,data.average.firstView.gzip_savings,data.average.firstView.gzip_total,data.average.firstView.heroElementTimes.BackgroundImage,data.average.firstView.heroElementTimes.FirstPaintedHero,data.average.firstView.heroElementTimes.Heading,data.average.firstView.heroElementTimes.Image,data.average.firstView.heroElementTimes.LastPaintedHero,data.average.firstView.image_savings,data.average.firstView.image_total,data.average.firstView.lastVisualChange,data.average.firstView.lighthouse.Accessibility,data.average.firstView.lighthouse.BestPractices,data.average.firstView.lighthouse.Performance,data.average.firstView.lighthouse.Performance.estimated-input-latency,data.average.firstView.lighthouse.Performance.first-contentful-paint,data.average.firstView.lighthouse.Performance.first-cpu-idle,data.average.firstView.lighthouse.Performance.first-meaningful-paint,data.average.firstView.lighthouse.Performance.interactive,data.average.firstView.lighthouse.Performance.max-potential-fid,data.average.firstView.lighthouse.Performance.speed-index,data.average.firstView.lighthouse.ProgressiveWebApp,data.average.firstView.lighthouse.SEO,data.average.firstView.loadEventEnd,data.average.firstView.loadEventStart,data.average.firstView.loadTime,data.average.firstView.maybeCaptcha,data.average.firstView.minify_savings,data.average.firstView.minify_total,data.average.firstView.optimization_checked,data.average.firstView.render,data.average.firstView.requests,data.average.firstView.requestsDoc,data.average.firstView.requestsFull,data.average.firstView.responses_200,data.average.firstView.responses_404,data.average.firstView.responses_other,data.average.firstView.result,data.average.firstView.run,data.average.firstView.score_cache,data.average.firstView.score_cdn,data.average.firstView.score_combine,data.average.firstView.score_compress,data.average.firstView.score_cookies,data.average.firstView.score_etags,data.average.firstView.score_gzip,data.average.firstView.score_keep-alive,data.average.firstView.score_minify,data.average.firstView.score_progressive_jpeg,data.average.firstView.server_rtt,data.average.firstView.smallImageCount,data.average.firstView.start_epoch,data.average.firstView.step,data.average.firstView.testStartOffset,data.average.firstView.test_run_time_ms,data.average.firstView.titleTime,data.average.firstView.userTime,data.average.firstView.userTime.snaptr,data.average.firstView.visualComplete,data.average.firstView.visualComplete85,data.average.firstView.visualComplete90,data.average.firstView.visualComplete95,data.average.firstView.visualComplete99,data.bwDown,data.bwUp,data.completed,data.connectivity,data.from,data.fvonly,data.id,data.latency,data.location,data.mobile,data.plr,data.successfulFVRuns,data.summary,data.testRuns,data.testUrl,data.tester,data.url,speedtracker.day,speedtracker.month,speedtracker.slug,speedtracker.week,speedtracker.year,statusCode,statusText,webPagetestVersion
24,3358.0,,3335.0,,3335.78750000015,3335.78499999565,3823.0,1760.5,11245.0,3335.0,0,1,699.5,0.0,1821308.5,1368566.0,37690.5,16698.5,0,,8453.0,3206.5,3195.0,3194.0,1772.5,9.0,3335.0,3335.0,3294.0,3335.0,3335.0,3335.0,3335.0,8482.0,8453.0,2176.0,1770.0,1770.0,59.0,17996.0,0.0,1550749577.022659,8453.5,8453.5,3206.5,3195.5,1734.5,3195.0,0,0,112320.0,205093.5,1.0,3336.0,3336.0,3294.5,3336.0,3335.78499999565,3336.0,17996.0,19734.0,55.8155410791,20115.5,1533385.5,,,,,,0.0,215096.5,12700.0,0.74,0.93,0.27,1249.45,4201.047000000001,13260.575,4201.049,19358.866,,5745.0,0.38,0.9,8482.5,8453.5,8453.5,0,-1,-1,1,3300,189.0,35.0,189.0,135.5,0.0,53.5,0,1.5,56.5,90.5,-1,100.0,-1,-1,99.0,100.0,-1,100.0,0,2.0,0,1,0,27280.0,0,10063.0,10063.0,12050.0,3850,3850,3850,8500,9000,9000,1550749561,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190221_9C_2984aaf204d5af2b6aebdfa7de2339b9,170,Dulles:Chrome,0,,2,https://www.webpagetest.org/results.php?test=190221_9C_2984aaf204d5af2b6aebdfa7de2339b9,,https://jet.com,VM03-05-192.168.10.84,https://jet.com,21,2,home,8,2019,200,Test Complete,18.1
24,3456.0,,3397.0,,3397.100000002001,3397.0950000075,4024.0,1769.0,11805.0,3397.0,0,1,700.0,0.0,1855539.0,1368573.0,36822.0,16561.0,0,,8292.0,3456.0,3441.0,3440.0,1778.0,27.0,3397.0,3397.0,3357.0,3397.0,3397.0,3397.0,3397.0,8317.0,8292.0,2206.0,1777.0,1777.0,58.0,17308.0,0.0,1550750145.170574,8292.0,8293.0,3456.0,3441.0,1731.0,3440.0,0,0,119411.0,209807.0,1.0,3397.0,3397.0,3357.0,3397.0,3397.0950000075,3397.0,17308.0,20030.0,57.0655270655,49542.0,1561023.0,,,,,,0.0,215096.0,12200.0,0.74,0.93,0.32,1267.855,3728.463,18699.277,3728.465,18699.277,,5294.0,0.38,0.9,8318.0,8293.0,8292.0,0,-1,-1,1,3400,189.0,35.0,189.0,132.0,0.0,57.0,0,1.0,57.0,90.0,-1,100.0,-1,-1,97.0,100.0,-1,100.0,0,2.0,0,1,0,26252.0,0,9933.0,9933.0,12100.0,4100,4100,4100,8300,9000,9000,1550750129,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190221_VQ_4f06e070005124d47fa0b57b8bd5011e,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190221_VQ_4f06e070005124d47fa0b57b8bd5011e,,https://jet.com,VM01-02-192.168.10.60,https://jet.com,21,2,home,8,2019,200,Test Complete,18.1
24,3599.5,,3584.5,,3585.26499999425,3585.26499999425,4192.0,1836.0,16885.5,3584.5,0,1,718.0,0.0,1821246.0,1368584.0,36798.0,16001.0,0,,9772.5,3450.5,3438.0,3437.5,1848.0,17.5,3584.5,3584.5,3542.0,3584.5,3584.5,3584.5,3584.5,9805.5,9772.5,2247.5,1847.5,1847.5,60.0,17797.0,1329.5,1550751030.0432734,9773.0,9772.5,3451.5,3438.5,1733.5,3438.0,0,0,105733.0,173120.0,1.0,3585.5,3585.5,3542.5,3585.5,3585.26499999425,3585.5,19126.5,22679.5,59.52371338125001,20115.5,1533156.5,,,,,,0.0,215096.5,14100.0,0.74,0.93,0.27,49.1493333333,3760.689,18741.02,13740.207,20136.953,,5361.0,0.38,0.9,9806.0,9773.0,9773.0,0,-1,-1,1,3600,187.5,35.0,187.5,134.0,0.0,53.5,0,1.5,56.5,91.5,-1,100.0,-1,-1,99.0,100.0,-1,100.0,0,2.0,0,1,0,29195.5,0,11479.0,11479.0,13700.0,4250,4250,4250,8800,9000,9000,1550751022,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190221_T8_af80476c1a6a1685b92577fa518482c6,170,Dulles:Chrome,0,,2,https://www.webpagetest.org/results.php?test=190221_T8_af80476c1a6a1685b92577fa518482c6,,https://jet.com,VM01-02-192.168.10.60,https://jet.com,21,2,home,8,2019,200,Test Complete,18.1
24,3598.5,,3575.5,,3575.6525000033503,3575.6499999989,4137.5,1974.5,8403.0,1890.5,0,1,700.5,0.0,1817125.5,1368589.0,36155.5,16561.0,0,,8407.5,3464.0,3454.0,3453.5,1984.0,13.5,3575.5,3575.5,3538.0,3575.5,3575.5,3575.5,3575.5,8432.0,8407.5,2531.5,1983.5,1983.5,59.0,17448.0,0.0,1550752810.269361,8408.5,8407.5,3464.0,3454.5,1696.5,3453.5,0,0,117436.5,212771.5,1.0,3575.5,3575.5,3538.5,3575.5,3575.6499999989,3575.5,17448.0,19070.0,53.6104909126,20113.5,1529084.5,,,,,,0.0,214068.0,12050.0,0.74,0.93,0.35,1074.221,3601.139,12753.839,3601.14,18389.7979999847,,5176.0,0.38,0.9,8432.5,8407.5,8408.5,0,-1,-1,1,3600,184.5,35.0,184.5,132.0,0.0,52.5,0,1.5,56.0,89.5,-1,100.0,-1,-1,99.0,100.0,-1,100.0,0,1.5,0,1,0,26461.5,0,10026.5,10026.5,11950.0,4150,4150,4150,9650,9000,9000,1550752789,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190221_0D_0a56ebaeb9e473973fb7f9a0e2b006d8,170,Dulles:Chrome,0,,2,https://www.webpagetest.org/results.php?test=190221_0D_0a56ebaeb9e473973fb7f9a0e2b006d8,,https://jet.com,VM03-08-192.168.10.87,https://jet.com,21,2,home,8,2019,200,Test Complete,18.1
24,3861.5,,3861.5,,3861.7024999962,3861.69499999915,4428.5,2128.0,9759.0,1906.5,0,1,704.0,0.0,1820226.5,1368585.0,38149.0,16561.0,0,,9010.0,3554.5,3541.5,3541.5,2149.0,30.0,3861.5,3861.5,3792.5,6530.5,6530.5,3861.5,3861.5,9037.0,9010.0,2657.0,2143.5,2143.5,58.5,18231.5,0.0,1550754454.7408354,9010.0,9010.0,3555.0,3542.5,1734.5,3541.5,0,0,113232.0,199137.5,1.0,3861.5,3861.5,3793.5,6531.0,3861.69499999915,3861.5,18231.5,20454.5,56.54369784805,20114.0,1532844.5,,,,,,0.0,215096.5,13250.0,0.74,0.93,0.35,1290.086,3386.16,17472.578999999998,3386.162000000001,18814.445,,5048.0,0.38,0.9,9037.0,9010.0,9010.0,0,-1,-1,1,3850,186.0,35.0,186.0,134.0,0.0,52.0,0,1.5,56.5,90.0,-1,100.0,-1,-1,99.0,100.0,-1,100.0,0,2.0,0,1,0,27469.5,0,10745.0,10745.0,12650.0,4500,4500,4500,8300,9000,9000,1550754422,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190221_1K_b2320cb07fd5b84fa04c14c54ca95da8,170,Dulles:Chrome,0,,2,https://www.webpagetest.org/results.php?test=190221_1K_b2320cb07fd5b84fa04c14c54ca95da8,,https://jet.com,VM04-08-192.168.10.96,https://jet.com,21,2,home,8,2019,200,Test Complete,18.1
24,3240.5,,3240.5,,3241.2900000058503,3241.2875000059003,3923.5,1687.0,6251.0,,0,1,698.5,0.0,1817023.5,1368557.0,37995.5,16561.0,0,,8252.0,2978.5,2969.0,2969.0,1695.5,18.0,3240.5,3240.5,3191.5,5827.0,5827.0,3240.5,3240.5,8275.5,8252.0,2209.0,1695.0,1695.0,59.5,17309.0,0.0,1550755397.914371,8253.0,8252.5,2978.5,2969.0,1700.0,2969.0,0,0,116319.5,208542.0,1.0,3241.5,3241.5,3192.0,5827.5,3241.2875000059003,3241.5,17309.0,18744.5,53.774679733599996,20114.5,1529109.5,,,,,,0.0,214068.0,12150.0,0.74,0.93,0.32,1223.837,3785.166,13129.128,3785.169,19356.451,,5449.0,0.38,0.9,8275.5,8252.5,8253.0,0,-1,-1,1,3300,189.0,35.0,189.0,135.0,0.0,54.0,0,1.5,56.0,91.0,-1,100.0,-1,-1,99.0,100.0,-1,100.0,0,1.5,0,1,0,26043.5,0,9981.5,9981.5,11700.0,4050,4050,4050,8450,9000,9000,1550755370,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190221_84_4157648c589acc309f3959b376f7e1b3,170,Dulles:Chrome,0,,2,https://www.webpagetest.org/results.php?test=190221_84_4157648c589acc309f3959b376f7e1b3,,https://jet.com,VM03-05-192.168.10.84,https://jet.com,21,2,home,8,2019,200,Test Complete,18.1
24,3241.5,,3201.5,,3201.9099999997998,3201.90500000265,3763.0,1719.0,10924.5,3201.5,0,1,703.0,0.0,1816536.5,1368560.5,36493.5,16561.0,0,,6916.0,3241.0,3230.0,3230.0,1727.0,15.0,3201.5,3201.5,3168.5,5898.0,5898.0,3201.5,3201.5,6989.0,6916.0,2145.5,1726.5,1726.5,59.0,17637.0,0.0,1550755886.847753,6916.5,6916.5,3241.5,3230.5,1696.0,3230.0,0,0,114394.5,263688.0,1.0,3202.0,3202.0,3168.5,5898.0,3201.90500000265,3202.0,17637.0,19544.0,56.06121898765,20115.0,1528504.0,,,,,,0.0,214068.0,12000.0,0.74,0.93,0.21,1753.431,4792.288,15427.19,4792.29,21370.467,,6412.0,0.38,0.9,6989.0,6917.0,6916.5,0,-1,-1,1,3200,185.5,35.0,185.5,132.0,0.0,53.5,0,1.5,55.5,89.0,-1,100.0,-1,-1,99.0,100.0,-1,100.0,0,1.5,0,1,0,27525.0,0,9351.5,9351.5,11850.0,3850,3850,3850,6800,9000,9000,1550755870,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190221_VX_ed2e84a7d54234c63b51653c151066a8,170,Dulles:Chrome,0,,2,https://www.webpagetest.org/results.php?test=190221_VX_ed2e84a7d54234c63b51653c151066a8,,https://jet.com,VM02-01-192.168.10.69,https://jet.com,21,2,home,8,2019,200,Test Complete,18.1
24,3363.5,,3329.0,,3329.3599999960998,3329.3574999988496,3831.5,1734.0,8637.0,1672.5,0,1,726.5,0.0,1825825.5,1368548.5,38483.0,16561.0,0,,8402.5,3225.5,3211.0,3211.0,1743.0,10.0,3329.0,3329.0,3270.0,3329.0,3329.0,3329.0,3329.0,8428.0,8402.5,2145.5,1742.0,1742.0,58.5,18454.5,0.0,1550756424.4214475,8403.0,8403.0,3226.0,3211.5,1735.0,3211.0,0,0,109625.0,205221.5,1.0,3329.5,3329.5,3271.0,3329.5,3329.3574999988496,3329.5,18454.5,20929.5,56.55144562705,20114.5,1533327.5,,,,,,0.0,215096.5,12550.0,0.74,0.93,0.27,30.2776176471,3898.677,17531.215,12824.58,18930.111,,5431.0,0.38,0.9,8429.0,8403.0,8403.0,0,-1,-1,1,3300,192.5,35.0,192.5,137.5,0.0,55.0,0,1.5,57.0,91.0,-1,100.0,-1,-1,99.0,100.0,-1,100.0,0,2.0,0,1,0,28151.5,0,10137.5,10137.5,11950.0,3900,3900,3900,7300,9000,9000,1550756408,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190221_CC_2465f30028d065cc41343230ca8ea4c8,170,Dulles:Chrome,0,,2,https://www.webpagetest.org/results.php?test=190221_CC_2465f30028d065cc41343230ca8ea4c8,,https://jet.com,VM03-02-192.168.10.81,https://jet.com,21,2,home,8,2019,200,Test Complete,18.1
24,3840.0,,3809.0,,3809.5825000027503,3809.5825000027503,4368.5,2191.5,6784.0,,0,1,705.5,0.0,1821206.5,1368562.5,37099.0,16561.0,0,,8557.5,3840.0,3825.5,3824.5,2199.5,19.0,3809.0,3809.0,3768.5,3809.0,3809.0,3809.0,3809.0,8581.5,8558.0,2698.5,2198.5,2198.5,59.5,17609.0,0.0,1550757000.7678065,8558.5,8558.0,3840.0,3825.5,1733.0,3825.0,0,0,118197.0,215153.5,1.0,3809.5,3809.5,3768.5,3809.5,3809.5825000027503,3809.5,17609.0,18160.0,50.60469705535,20115.0,1533156.5,,,,,,0.0,215096.5,12550.0,0.74,0.93,0.34,1085.379,3629.981,12869.184,3629.982,19090.9679999847,,5223.0,0.38,0.9,8581.5,8558.0,8558.5,0,-1,-1,1,3800,186.5,35.0,186.5,134.5,0.0,52.0,0,1.5,57.0,91.0,-1,100.0,-1,-1,99.0,100.0,-1,100.0,0,2.0,0,1,0,26335.5,0,10403.0,10403.0,12100.0,4450,4450,4450,8450,9000,9000,1550756959,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190221_9N_fa306611df00686a37f4de85bb068ff6,170,Dulles:Chrome,0,,2,https://www.webpagetest.org/results.php?test=190221_9N_fa306611df00686a37f4de85bb068ff6,,https://jet.com,VM02-06-192.168.10.74,https://jet.com,21,2,home,8,2019,200,Test Complete,18.1
24,3465.0,,3447.5,,3447.9049999972503,3447.90249999275,3945.5,1769.0,16350.5,3447.5,0,1,709.5,0.0,1817524.0,1368568.5,38341.5,16561.0,0,,9452.5,3232.0,3220.5,3220.5,1779.5,16.5,3447.5,3447.5,3383.0,3447.5,3447.5,3447.5,3447.5,9492.5,9453.0,2186.5,1778.5,1778.5,59.0,18093.0,1396.0,1550757982.7242088,9453.5,9453.5,3232.0,3221.5,1700.0,3220.5,0,0,102783.5,180831.5,1.0,3448.0,3448.0,3383.5,3448.0,3447.90249999275,3448.0,19489.0,24119.5,63.16217743635002,20116.0,1529571.0,,,,,,0.0,214046.5,13650.0,0.74,0.93,0.33,1619.5739999999994,3627.738,19981.757,3627.741,19981.757,,5221.0,0.38,0.9,9493.0,9453.5,9453.5,0,-1,-1,1,3450,189.5,35.0,189.5,135.5,0.0,54.0,0,1.5,56.0,89.5,-1,100.0,-1,-1,99.0,100.0,-1,100.0,0,1.5,0,1,0,29560.5,0,11304.5,11304.5,13100.0,3950,3950,3950,8800,9000,9000,1550757958,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190221_PE_24d805513177be0c53b45f7205cc562d,170,Dulles:Chrome,0,,2,https://www.webpagetest.org/results.php?test=190221_PE_24d805513177be0c53b45f7205cc562d,,https://jet.com,VM03-05-192.168.10.84,https://jet.com,21,2,home,8,2019,200,Test Complete,18.1
24,3413.5,,3396.5,,3396.79999999865,3396.7975000014503,3990.5,1817.5,5882.5,,0,1,734.0,0.0,1821265.0,1368554.0,36709.5,16698.5,0,,8066.0,3284.0,3272.0,3271.0,1825.5,13.0,3396.5,3396.5,3346.5,6076.0,6076.0,3396.5,3396.5,8101.0,8066.0,2229.0,1825.0,1825.0,59.0,18112.5,0.0,1550758670.322391,8066.5,8066.5,3284.5,3272.5,1732.0,3272.0,0,0,111810.0,221714.5,1.0,3397.0,3397.0,3347.0,6076.0,3396.7975000014503,3397.0,18112.5,20039.5,56.36845970745,20113.5,1533264.5,,,,,,0.0,215096.5,12900.0,0.74,0.93,0.3,1173.6660000000004,3859.572,13574.468,3859.575,19672.8369999924,,5554.0,0.38,0.9,8101.5,8066.5,8066.5,0,-1,-1,1,3400,187.5,35.0,187.5,133.0,0.0,54.5,0,1.5,57.0,90.5,-1,100.0,-1,-1,99.0,100.0,-1,100.0,0,2.0,0,1,0,26898.5,0,10212.0,10212.0,12300.0,4100,4100,4100,7300,9000,9000,1550758638,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190221_6M_5aa7574857213ff7d1c9105d11119743,170,Dulles:Chrome,0,,2,https://www.webpagetest.org/results.php?test=190221_6M_5aa7574857213ff7d1c9105d11119743,,https://jet.com,VM04-07-192.168.10.95,https://jet.com,21,2,home,8,2019,200,Test Complete,18.1
24,3425.5,,3404.0,,3404.2525000004,3404.2475000005998,3974.5,1790.0,6928.0,,0,1,701.5,0.0,1822344.0,1368556.0,36424.5,16561.0,0,,9626.0,3249.5,3238.0,3238.0,1800.0,16.5,3404.0,3404.0,3349.5,1630.5,3404.0,3404.0,3404.0,9665.0,9626.0,2210.5,1798.0,1798.0,59.0,18792.5,0.0,1550759747.6099615,9626.5,9627.0,3250.5,3239.0,1697.0,3238.5,0,0,107312.5,174750.0,1.0,3404.0,3404.0,3349.5,1630.5,3404.2475000005998,3404.0,18792.5,25309.0,68.02750098815,20113.5,1529392.0,,,,,,0.0,214046.5,14400.0,0.74,0.93,0.28,1431.344,4064.235,13777.202,4064.237,20316.886,,5670.0,0.38,0.9,9665.5,9627.0,9626.5,0,-1,-1,1,3450,186.5,35.0,186.5,132.5,0.0,54.0,0,1.5,56.0,90.0,-1,100.0,-1,-1,99.0,100.0,-1,100.0,0,1.5,0,1,0,31807.5,0,11304.0,11304.0,13950.0,3950,3950,3950,9400,9000,9000,1550759736,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190221_EJ_6ee41c62f2cc4d6cf0f47a480ea131f8,170,Dulles:Chrome,0,,2,https://www.webpagetest.org/results.php?test=190221_EJ_6ee41c62f2cc4d6cf0f47a480ea131f8,,https://jet.com,VM03-04-192.168.10.83,https://jet.com,21,2,home,8,2019,200,Test Complete,18.1
24,3525.0,,3470.0,,3470.4999999958,3470.4949999940995,4121.0,1788.0,10308.0,1739.0,0,1,720.5,0.0,1847077.5,1368592.0,36494.5,15441.0,0,,8813.0,3522.0,3509.5,3508.5,1797.5,17.0,3470.0,3470.0,3400.5,5856.0,5856.0,3470.0,3470.0,8837.0,8813.0,2200.5,1796.5,1796.5,59.5,18467.5,0.0,1550760072.2482815,8813.0,8813.0,3522.5,3509.5,1690.0,3509.0,0,0,110899.0,194830.5,1.0,3470.5,3470.5,3401.0,5857.0,3470.4949999940995,3470.5,18467.5,21279.0,58.221596996,49541.5,1557838.0,,,,,,0.0,214068.0,12700.0,0.74,0.93,0.31,1316.379,3790.497,19259.958,3790.498,19259.9580000153,,5371.0,0.38,0.9,8837.5,8813.0,8813.0,0,-1,-1,1,3450,190.0,35.0,190.0,134.0,0.0,56.0,0,1.5,56.0,90.5,-1,100.0,-1,-1,97.0,100.0,-1,100.0,0,1.5,0,1,0,27688.5,0,10505.5,10505.5,12300.0,4250,4250,4250,8400,9000,9000,1550760048,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190221_94_a1f22c5b3948a0206ce50843b22fd16d,170,Dulles:Chrome,0,,2,https://www.webpagetest.org/results.php?test=190221_94_a1f22c5b3948a0206ce50843b22fd16d,,https://jet.com,VM01-01-192.168.10.43,https://jet.com,21,2,home,8,2019,200,Test Complete,18.1
24,3941.0,,3907.0,,3907.3625000001,3907.3600000001497,4583.0,2334.0,9286.0,1989.0,0,1,702.5,0.0,1850544.5,1368603.5,38563.5,16561.0,0,,8710.0,3940.0,3930.0,3930.0,2343.0,10.0,3907.0,3907.0,3868.0,3907.0,3907.0,3907.0,3907.0,8732.0,8710.0,2768.5,2342.0,2342.0,60.0,17886.0,0.0,1550760529.662898,8710.0,8710.5,3941.0,3931.0,1726.0,3930.5,0,0,119287.5,214757.0,1.0,3907.5,3907.5,3868.0,3907.5,3907.3600000001497,3907.5,17886.0,18484.5,52.00634050275,49541.0,1561265.5,,,,,,0.0,215117.5,12750.0,0.74,0.93,0.3,1328.616,3917.885,13629.12,3917.887,19282.3900000019,,5497.0,0.38,0.9,8732.5,8710.5,8710.0,0,-1,-1,1,3900,191.0,35.0,191.0,136.5,0.0,54.5,0,1.5,57.0,91.0,-1,100.0,-1,-1,97.0,100.0,-1,100.0,0,2.0,0,1,0,26113.5,0,10386.0,10386.0,12550.0,4750,4750,4750,8550,9000,9000,1550760499,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190221_XE_adfe41d121400347a821de8c2c1057df,170,Dulles:Chrome,0,,2,https://www.webpagetest.org/results.php?test=190221_XE_adfe41d121400347a821de8c2c1057df,,https://jet.com,VM04-05-192.168.10.93,https://jet.com,21,2,home,8,2019,200,Test Complete,18.1
24,3684.0,,3659.5,,3659.9825000003502,3659.97750000315,4287.5,1976.0,6891.5,,0,1,737.5,0.0,1819848.0,1368595.5,36380.0,16698.5,0,,8731.0,3530.5,3517.0,3516.5,1987.0,5.0,3659.5,3659.5,3611.5,6038.0,6038.0,3659.5,3659.5,8755.5,8731.0,2424.5,1986.5,1986.5,57.0,17569.5,0.0,1550761297.9319634,8731.5,8731.0,3531.0,3517.0,1688.5,3517.0,0,0,116716.0,202602.0,1.0,3660.0,3660.0,3611.5,6038.5,3659.97750000315,3660.0,17569.5,19584.5,56.0729475771,20115.5,1529230.0,,,,,,0.0,214131.5,12950.0,0.74,0.93,0.3,1642.141,3893.667,19797.601,3893.669,19797.601,,5529.0,0.38,0.9,8756.0,8731.5,8731.5,0,-1,-1,1,3650,181.0,35.0,181.0,129.0,0.0,52.0,0,1.5,56.0,90.0,-1,100.0,-1,-1,99.0,100.0,-1,100.0,0,2.0,0,1,0,26919.5,0,10667.0,10667.0,12750.0,4400,4400,4400,8650,9000,9000,1550761265,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190221_WS_a637ebeee2fb6895daab7feb5cc52f48,170,Dulles:Chrome,0,,2,https://www.webpagetest.org/results.php?test=190221_WS_a637ebeee2fb6895daab7feb5cc52f48,,https://jet.com,VM04-02-192.168.10.90,https://jet.com,21,2,home,8,2019,200,Test Complete,18.1
24,3263.5,,3243.5,,3244.2349999964504,3244.2349999964504,3850.5,1753.0,12622.0,1600.5,0,1,702.5,0.0,1818580.5,1368021.0,38009.0,16561.0,0,6191.5,8272.5,3133.5,3122.5,3122.5,1770.0,17.0,3243.5,3244.0,3202.0,3244.0,3244.0,3243.5,3243.5,8302.5,8273.5,2205.0,1768.0,1768.0,59.5,15770.0,789.5,1550761920.4523776,8273.5,8273.5,3133.5,3123.5,1726.5,3122.5,0,0,122848.5,210008.0,1.0,3244.0,3244.0,3202.5,3244.0,3244.2349999964504,3244.0,16559.5,19709.5,55.350345013600005,20114.5,1530740.0,,,,,,0.0,215075.0,12500.0,0.74,0.93,0.3,36.9427083333,3505.916,18925.791,12773.698,18925.791,,5229.0,0.38,0.9,8302.5,8273.5,8273.5,0,-1,-1,1,3250,169.0,35.0,169.0,124.5,0.0,44.5,0,1.5,57.0,90.5,-1,100.0,-1,-1,99.0,100.0,-1,100.0,0,1.5,0,1,0,26752.5,0,9905.5,9905.5,12050.0,3950,3950,3950,8350,9000,9000,1550761897,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190221_50_2916f9f135adab6f7620096a0ef814a5,170,Dulles:Chrome,0,,2,https://www.webpagetest.org/results.php?test=190221_50_2916f9f135adab6f7620096a0ef814a5,,https://jet.com,VM02-03-192.168.10.71,https://jet.com,21,2,home,8,2019,200,Test Complete,18.1
