data.average.firstView.Colordepth,data.average.firstView.FirstInteractive,data.average.firstView.FirstPaintedHero,data.average.firstView.LastInteractive,data.average.firstView.LastPaintedHero,data.average.firstView.PerformancePaintTiming.first-contentful-paint,data.average.firstView.PerformancePaintTiming.first-paint,data.average.firstView.SpeedIndex,data.average.firstView.TTFB,data.average.firstView.TTIMeasurementEnd,data.average.firstView.TimeToInteractive,data.average.firstView.aft,data.average.firstView.avgRun,data.average.firstView.basePageSSLTime,data.average.firstView.bigImageCount,data.average.firstView.bytesIn,data.average.firstView.bytesInDoc,data.average.firstView.bytesOut,data.average.firstView.bytesOutDoc,data.average.firstView.cached,data.average.firstView.chromeUserTiming.InteractiveTime,data.average.firstView.chromeUserTiming.domComplete,data.average.firstView.chromeUserTiming.domContentLoadedEventEnd,data.average.firstView.chromeUserTiming.domContentLoadedEventStart,data.average.firstView.chromeUserTiming.domInteractive,data.average.firstView.chromeUserTiming.domLoading,data.average.firstView.chromeUserTiming.fetchStart,data.average.firstView.chromeUserTiming.firstContentfulPaint,data.average.firstView.chromeUserTiming.firstImagePaint,data.average.firstView.chromeUserTiming.firstLayout,data.average.firstView.chromeUserTiming.firstMeaningfulPaint,data.average.firstView.chromeUserTiming.firstMeaningfulPaintCandidate,data.average.firstView.chromeUserTiming.firstPaint,data.average.firstView.chromeUserTiming.firstTextPaint,data.average.firstView.chromeUserTiming.loadEventEnd,data.average.firstView.chromeUserTiming.loadEventStart,data.average.firstView.chromeUserTiming.responseEnd,data.average.firstView.chromeUserTiming.unloadEventEnd,data.average.firstView.chromeUserTiming.unloadEventStart,data.average.firstView.connections,data.average.firstView.cpu.Idle,data.average.firstView.cpu.Paint,data.average.firstView.date,data.average.firstView.docTime,data.average.firstView.domComplete,data.average.firstView.domContentLoadedEventEnd,data.average.firstView.domContentLoadedEventStart,data.average.firstView.domElements,data.average.firstView.domInteractive,data.average.firstView.domLoading,data.average.firstView.domTime,data.average.firstView.effectiveBps,data.average.firstView.effectiveBpsDoc,data.average.firstView.final_base_page_request,data.average.firstView.firstContentfulPaint,data.average.firstView.firstImagePaint,data.average.firstView.firstLayout,data.average.firstView.firstMeaningfulPaint,data.average.firstView.firstPaint,data.average.firstView.firstTextPaint,data.average.firstView.fullyLoaded,data.average.firstView.fullyLoadedCPUms,data.average.firstView.fullyLoadedCPUpct,data.average.firstView.gzip_savings,data.average.firstView.gzip_total,data.average.firstView.heroElementTimes.BackgroundImage,data.average.firstView.heroElementTimes.FirstPaintedHero,data.average.firstView.heroElementTimes.Heading,data.average.firstView.heroElementTimes.Image,data.average.firstView.heroElementTimes.LastPaintedHero,data.average.firstView.image_savings,data.average.firstView.image_total,data.average.firstView.lastVisualChange,data.average.firstView.lighthouse.Accessibility,data.average.firstView.lighthouse.BestPractices,data.average.firstView.lighthouse.Performance,data.average.firstView.lighthouse.Performance.estimated-input-latency,data.average.firstView.lighthouse.Performance.first-contentful-paint,data.average.firstView.lighthouse.Performance.first-cpu-idle,data.average.firstView.lighthouse.Performance.first-meaningful-paint,data.average.firstView.lighthouse.Performance.interactive,data.average.firstView.lighthouse.Performance.max-potential-fid,data.average.firstView.lighthouse.Performance.speed-index,data.average.firstView.lighthouse.ProgressiveWebApp,data.average.firstView.lighthouse.SEO,data.average.firstView.loadEventEnd,data.average.firstView.loadEventStart,data.average.firstView.loadTime,data.average.firstView.maybeCaptcha,data.average.firstView.minify_savings,data.average.firstView.minify_total,data.average.firstView.optimization_checked,data.average.firstView.render,data.average.firstView.requests,data.average.firstView.requestsDoc,data.average.firstView.requestsFull,data.average.firstView.responses_200,data.average.firstView.responses_404,data.average.firstView.responses_other,data.average.firstView.result,data.average.firstView.run,data.average.firstView.score_cache,data.average.firstView.score_cdn,data.average.firstView.score_combine,data.average.firstView.score_compress,data.average.firstView.score_cookies,data.average.firstView.score_etags,data.average.firstView.score_gzip,data.average.firstView.score_keep-alive,data.average.firstView.score_minify,data.average.firstView.score_progressive_jpeg,data.average.firstView.server_rtt,data.average.firstView.smallImageCount,data.average.firstView.start_epoch,data.average.firstView.step,data.average.firstView.testStartOffset,data.average.firstView.test_run_time_ms,data.average.firstView.titleTime,data.average.firstView.userTime,data.average.firstView.userTime.first_paint,data.average.firstView.visualComplete,data.average.firstView.visualComplete85,data.average.firstView.visualComplete90,data.average.firstView.visualComplete95,data.average.firstView.visualComplete99,data.bwDown,data.bwUp,data.completed,data.connectivity,data.from,data.fvonly,data.id,data.latency,data.location,data.mobile,data.plr,data.successfulFVRuns,data.summary,data.testRuns,data.testUrl,data.tester,data.url,speedtracker.day,speedtracker.month,speedtracker.slug,speedtracker.week,speedtracker.year,statusCode,statusText,webPagetestVersion
24,4914,,3598,,3598.6550000015995,3598.6499999999,8051,2401,13723,3598,0,1,886.0,0,1350149,1280891,20037,18284,0,,9463,4914,4914,3978,2412,10.0,3598,3598,3511,3598,3598,3598,,9464,9463,3721,2411,2411,23,11796,151,1553080174.370275,9464,9464,4914,4914,3558,3978,0,0,141436,181352.0,0,3599.0,3599.0,3512.0,3599.0,3598.6499999999,,11947,9950,36.2741523879,0,1307329,,,,,,0,431224,12300,0.56,0.86,,38.9194285714,3773.5170000000003,8802.905,3773.518,,,16797.0,0.23,0.75,9464,9464,9464,0,-1,-1,1,3600,87,82,87,83,1,3,99999,1,97,97,-1,100,-1,-1,100,100,-1,-1,0,44,0,1,0,19361,0,3374,3374,12300,8500,11500,11700,11900,9000,9000,1553080183,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190320_N0_7c42bfb9d9ba818f85a6f69ea74d733b,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190320_N0_7c42bfb9d9ba818f85a6f69ea74d733b,,https://www.flipkart.com/,VM03-06-192.168.10.85,https://www.flipkart.com/,20,3,flipkart-home,12,2019,200,Test Complete,18.1
24,5112,,3567,,3567.7950000027004,3567.790000001,8090,2233,13514,3567,0,1,834.0,0,1370696,1281102,20022,18274,0,,9412,5111,5111,3827,2248,8.0,3567,3567,3463,3567,3567,3567,,9413,9412,3474,2247,2247,23,11705,224,1553124155.540718,9413,9413,5112,5112,3551,3827,0,0,141367,178426.0,0,3568.0,3568.0,3464.0,3568.0,3567.790000001,,11929,12079,43.783979702799996,0,1327539,,,,,,0,450699,12400,0.56,0.86,,63.9536666667,4911.209,10679.423,4911.21,,,19918.0,0.23,0.75,9413,9413,9413,0,-1,-1,1,3600,87,82,87,83,1,3,99999,1,95,95,-1,100,-1,-1,100,100,-1,-1,0,43,0,1,0,20233,0,3257,3257,12400,8700,11700,11700,11700,9000,9000,1553124120,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190320_9R_dc32aa0b0e6946d1fc064a97d8b6d856,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190320_9R_dc32aa0b0e6946d1fc064a97d8b6d856,,https://www.flipkart.com/,VM04-02-192.168.10.90,https://www.flipkart.com/,20,3,flipkart-home,12,2019,200,Test Complete,18.1
24,4844,,3396,,3396.9500000021003,3396.9500000021003,7540,2248,13061,3396,0,1,844.0,0,1367207,1277613,20017,19504,0,5325.0,9198,4844,4843,3727,2257,8.0,3396,3396,3350,3396,3396,3396,,9199,9198,3502,2256,2256,23,11663,158,1553168311.682034,9199,9199,4844,4844,3552,3728,0,0,142819,183802.0,0,3397.0,3397.0,3350.0,3397.0,3396.9500000021003,,11821,10419,37.4012921752,0,1324065,,,,,,0,445872,12200,0.56,0.86,,43.626875,3903.112,9001.708,3903.115,,,17164.0,0.23,0.75,9200,9199,9199,0,-1,-1,1,3400,87,83,87,83,1,3,99999,1,96,97,-1,100,-1,-1,100,100,-1,-1,0,42,0,1,0,19191,0,3217,3217,12200,8400,8400,8400,11500,9000,9000,1553168320,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190321_1D_c8d2b8b73fbefa2b20237ee43736f08e,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190321_1D_c8d2b8b73fbefa2b20237ee43736f08e,,https://www.flipkart.com/,VM01-01-192.168.10.43,https://www.flipkart.com/,21,3,flipkart-home,12,2019,200,Test Complete,18.1
24,5430,,3930,,3930.1100000011998,3930.1049999995003,8209,2244,13926,3930,0,1,836.0,0,1397884,1295290,20701,18953,0,,9814,5429,5429,3982,2660,15.0,3930,3930,3878,3930,3930,3930,,9815,9815,3489,2659,2659,23,12057,168,1553212408.482318,9815,9815,5430,5429,3598,3983,0,0,140054,171085.0,0,3930.0,3930.0,3879.0,3930.0,3930.1049999995003,,12225,8390,29.4592696629,0,1355076,,,,,,0,474456,12500,0.56,0.86,0.19,32.267428571399996,3582.84,9470.29,3582.841,58242.47900000001,,16276.0,0.23,0.75,9816,9815,9815,0,-1,-1,1,3900,91,86,91,87,1,3,99999,1,97,97,-1,100,-1,-1,100,100,-1,0,0,45,0,1,0,19774,0,3737,3737,12500,8700,11700,11800,11900,9000,9000,1553212374,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190321_J0_fe1564b462c7761ac36b416afcf9cbd6,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190321_J0_fe1564b462c7761ac36b416afcf9cbd6,,https://www.flipkart.com/,VM02-07-192.168.10.75,https://www.flipkart.com/,21,3,flipkart-home,12,2019,200,Test Complete,18.1
24,5444,,4047,,4047.8500000008003,4047.8500000008003,8444,960,13606,4047,0,1,,0,1371384,1281719,21048,19300,0,,9842,5444,5443,4098,2765,9.0,4047,4047,3978,4047,4047,4047,,9843,9843,3633,2764,2764,23,12140,171,1553256630.265471,9843,9843,5444,5444,3600,4098,0,0,120816,144288.0,0,4048.0,4048.0,3979.0,4048.0,4047.8500000008003,,12311,9109,32.1794418933,0,1327563,,,,,,0,442738,12800,0.56,0.86,,43.2711428571,3970.903,9733.747,3970.9040000000014,,,17733.0,0.23,0.75,9843,9843,9843,0,-1,-1,1,4100,94,89,94,90,1,3,99999,1,97,97,-1,100,-1,-1,100,100,-1,-1,0,48,0,1,0,19689,0,3823,3823,12800,8900,8900,12000,12100,9000,9000,1553256636,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190322_CF_7920cc3128afbba8fd4976fd63284f5d,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190322_CF_7920cc3128afbba8fd4976fd63284f5d,,https://www.flipkart.com/,VM01-05-192.168.10.63,https://www.flipkart.com/,22,3,flipkart-home,12,2019,200,Test Complete,18.1
24,5635,,4172,,4172.5200000001005,4172.5200000001005,8682,2353,11656,4172,0,1,884.0,0,1282403,1279611,19504,19333,0,,10163,5635,5635,4238,2798,19.0,4172,4172,4094,4172,4172,4172,,10164,10163,3685,2797,2797,23,10470,141,1553301411.038733,10164,10164,5635,5635,3558,4239,0,0,155292,163821.0,0,4173.0,4173.0,4095.0,4173.0,4172.5200000001005,,10611,10240,41.025641025700004,0,1239577,,,,,,0,361679,10300,0.56,0.86,,57.0978333333,3830.3309999999997,8831.62,3830.3320000000003,,,19256.0,0.23,0.75,10164,10164,10164,0,-1,-1,1,4300,84,82,84,80,1,3,99999,1,96,97,-1,100,-1,-1,100,100,-1,-1,0,41,0,1,0,18658,0,3887,3887,10100,10100,10100,10100,10100,9000,9000,1553301417,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190323_8X_52a0977379f9f2f5a20c58dcd45c8ac0,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190323_8X_52a0977379f9f2f5a20c58dcd45c8ac0,,https://www.flipkart.com/,VM03-05-192.168.10.84,https://www.flipkart.com/,22,3,flipkart-home,12,2019,200,Test Complete,18.1
24,4871,,3586,,3586.3700000009003,3586.3650000009998,7925,2330,13420,3586,0,1,841.0,0,1369397,1303503,19676,19163,0,,9205,4870,4870,3846,2340,13.0,3586,3586,3520,3586,3586,3586,,9205,9205,3592,2340,2340,23,11448,160,1553344693.455796,9205,9205,4871,4870,3553,3847,0,0,147596,189600.0,0,3586.0,3586.0,3521.0,3586.0,3586.3650000009998,,11608,10119,37.1785451874,0,1326578,,,,,,0,446793,11900,0.56,0.86,,34.2145714286,3602.107,9094.306999999999,3602.1079999999997,,,17349.0,0.23,0.75,9206,9206,9205,0,-1,-1,1,3600,86,82,86,82,1,3,99999,1,95,95,-1,100,-1,-1,100,100,-1,-1,0,39,0,1,0,19351,0,3367,3367,11900,11200,11200,11300,11600,9000,9000,1553344698,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190323_50_d67d4df38c19aae21a88ead3d9590058,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190323_50_d67d4df38c19aae21a88ead3d9590058,,https://www.flipkart.com/,VM01-07-192.168.10.65,https://www.flipkart.com/,23,3,flipkart-home,12,2019,200,Test Complete,18.1
24,5663,,4105,,4105.389999997,4105.389999997,8608,693,14193,4105,0,1,,0,1373538,1303308,17942,16189,0,,9916,5662,5662,4135,2769,15.0,4105,4105,4023,4105,4105,4105,,9917,9916,3608,2769,2769,23,12242,164,1553388780.125466,9917,9916,5663,5663,3532,4135,0,0,117266,141295.0,0,4105.0,4105.0,4024.0,4105.0,4105.389999997,,12406,9039,31.6859446197,0,1329872,,,,,,0,455980,12700,0.56,0.86,,47.345,3528.725,8984.167,3528.727000000001,,,17797.0,0.23,0.75,9917,9917,9917,0,-1,-1,1,4100,82,77,82,78,1,3,99999,1,96,96,-1,100,-1,-1,100,100,-1,-1,0,37,0,1,0,19744,0,3889,3889,12700,9400,12000,12100,12300,9000,9000,1553388785,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190324_F4_54520c48f28b148b15bac044b2a334ac,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190324_F4_54520c48f28b148b15bac044b2a334ac,,https://www.flipkart.com/,VM01-05-192.168.10.63,https://www.flipkart.com/,23,3,flipkart-home,12,2019,200,Test Complete,18.1
24,5356,,4038,,4038.1349999989,4038.1300000008,8316,2336,13250,4038,0,1,853.0,0,1383217,1312987,18098,16350,0,,9581,5355,5355,4063,2763,6.0,4038,4038,3946,4038,4038,4038,,9581,9581,3610,2762,2762,23,11811,156,1553432930.733056,9582,9582,5356,5356,3534,4064,0,0,143621,181201.0,0,4038.0,4038.0,3946.0,4038.0,4038.1300000008,,11967,9390,33.2271762208,0,1340427,,,,,,0,460907,12300,0.56,0.86,0.2,42.91275,3476.4959999999996,9257.9,3476.497000000001,34794.147000000004,,13704.0,0.23,0.75,9582,9582,9582,0,-1,-1,1,4000,82,77,82,78,1,3,99999,1,96,96,-1,100,-1,-1,100,100,-1,0,0,38,0,1,0,19433,0,3814,3814,12300,9200,11600,11700,12000,9000,9000,1553432844,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190324_99_8f9d4c78174830ee85cd419b62002c0f,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190324_99_8f9d4c78174830ee85cd419b62002c0f,,https://www.flipkart.com/,VM04-01-192.168.10.80,https://www.flipkart.com/,24,3,flipkart-home,12,2019,200,Test Complete,18.1
24,5516,,3903,,3902.9999999984,3902.8550000003,8639,2210,14182,3903,0,1,819.0,0,1445809,1324840,20359,19846,0,,9877,5516,5516,3931,2622,9.0,3903,3903,3805,3903,3903,3902,,9877,9877,3445,2622,2622,23,12390,179,1553477008.258214,9877,9877,5516,5516,3547,3931,0,0,139570,172797.0,0,3903.0,3903.0,3806.0,3903.0,3902.8550000003,,12569,11020,38.1578947369,0,1401930,,,,,,0,525324,13000,0.56,0.86,0.22,44.3021428571,4090.847,9303.533000000001,4090.848,12235.896,,11517.0,0.23,0.75,9877,9877,9877,0,-1,-1,1,3900,90,86,90,86,1,3,99999,1,97,97,-1,100,-1,-1,100,100,-1,0,0,44,0,1,0,19873,0,3640,3640,12900,12000,12000,12100,12900,9000,9000,1553476903,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190325_C3_b8a7feb0c4cf53307cd66c75ced03d76,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190325_C3_b8a7feb0c4cf53307cd66c75ced03d76,,https://www.flipkart.com/,VM04-03-192.168.10.91,https://www.flipkart.com/,24,3,flipkart-home,12,2019,200,Test Complete,18.1
24,5527,,3913,,3913.9649999996996,3913.9599999999,8451,2193,13731,3913,0,1,820.0,0,1402199,1285969,20193,18445,0,8962.0,10051,5526,5526,3969,2604,17.0,3913,3913,3856,3913,3913,3913,,10052,10051,3413,2603,2603,23,12406,171,1553521114.988369,10052,10052,5527,5527,3557,3970,0,0,135034,163630.0,0,3914.0,3914.0,3856.0,3914.0,3913.9599999999,,12577,10340,35.4838709677,0,1359355,,,,,,0,481715,13000,0.56,0.86,,41.5111666667,4188.5920000000015,9890.888,4188.5920000000015,,,18264.0,0.23,0.75,10052,10052,10052,0,-1,-1,1,3900,88,83,88,84,1,3,99999,1,97,97,-1,100,-1,-1,100,100,-1,0,0,43,0,1,0,20122,0,3709,3709,12900,9000,9100,12100,12900,9000,9000,1553521119,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190325_YX_7c9d4a9f2172f19b87c256b75a69a906,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190325_YX_7c9d4a9f2172f19b87c256b75a69a906,,https://www.flipkart.com/,VM01-05-192.168.10.63,https://www.flipkart.com/,25,3,flipkart-home,13,2019,200,Test Complete,18.1
24,4732,,3577,,3577.2649999999,3577.2649999999,7814,2215,12789,3577,0,1,820.0,0,1382368,1299184,20022,18269,0,8474.0,8970,4732,4732,3809,2229,9.0,3577,3577,3421,3577,3577,3577,,8970,8970,3526,2228,2228,24,11343,151,1553565211.161339,8970,8970,4732,4732,3564,3809,0,0,148978,192329.0,0,3577.0,3577.0,3422.0,3577.0,3577.2649999999,,11494,9369,34.742306266199996,0,1339866,,,,,,0,454324,12000,0.56,0.86,,33.8718,3884.853,9725.034,3884.854,,,18106.0,0.23,0.75,8971,8970,8970,0,-1,-1,1,3600,87,82,87,83,1,3,99999,1,97,97,-1,100,-1,-1,100,100,-1,0,0,43,0,1,0,18694,0,3278,3278,12000,8200,11100,11200,12000,9000,9000,1553565212,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190326_PJ_c838da0bc4636971a651f4398522b1b5,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190326_PJ_c838da0bc4636971a651f4398522b1b5,,https://www.flipkart.com/,VM03-01-192.168.10.79,https://www.flipkart.com/,25,3,flipkart-home,13,2019,200,Test Complete,18.1
24,4910,8500.0,3472,12000.0,3472.1299999991998,3472.1249999993,8151,2292,13159,3472,0,1,878.0,0,1399823,1313077,20208,18455,0,5358.0,9323,4910,4910,3835,2301,6.0,3472,3472,3394,3472,3472,3472,,9324,9324,3608,2301,2301,23,11691,162,1553612499.559164,9324,9324,4910,4910,3558,3836,0,0,146409,186728.0,0,3472.0,3472.0,3395.0,3472.0,3472.1249999993,,11853,9629,33.9922343805,0,1357288,8500.0,8500.0,8500.0,12000.0,12000.0,0,467172,12300,0.56,0.86,,36.5163333333,3736.892,9202.748,3736.893,,,17602.0,0.23,0.75,9324,9324,9324,0,-1,-1,1,3500,88,83,88,84,1,3,99999,1,97,97,-1,100,-1,-1,100,100,-1,-1,0,44,0,1,0,26485,0,3255,3255,12300,8500,11500,11600,12300,9000,9000,1553612509,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190326_AW_687fc8965d122ca4689c567e8a8557ca,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190326_AW_687fc8965d122ca4689c567e8a8557ca,,https://www.flipkart.com/,VM01-08-192.168.10.66,https://www.flipkart.com/,26,3,flipkart-home,13,2019,200,Test Complete,18.1
24,5174,,3830,,3830.1949999986,3830.1949999986,7982,2220,13729,3830,0,1,844.0,0,1377527,1302170,18611,18098,0,,9513,5174,5174,3880,2644,13.0,3830,3830,3744,3830,3830,3830,,9513,9513,3486,2643,2643,23,11773,173,1553653459.022249,9513,9513,5174,5174,3567,3880,0,0,141633,178550.0,0,3830.0,3830.0,3745.0,3830.0,3830.1949999986,,11946,8350,30.2426657008,0,1334682,,,,,,0,453831,12300,0.56,0.86,0.17,39.9546666667,3903.788,9564.056,3903.791,32380.938,,14284.0,0.23,0.75,9513,9513,9513,0,-1,-1,1,3800,85,81,85,81,1,3,99999,1,96,97,-1,100,-1,-1,100,100,-1,-1,0,41,0,1,0,19125,0,3596,3596,12300,8500,9000,11600,11600,9000,9000,1553653389,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190327_75_9013bc02de46def826154bd97d3b7df3,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190327_75_9013bc02de46def826154bd97d3b7df3,,https://www.flipkart.com/,VM02-01-192.168.10.69,https://www.flipkart.com/,26,3,flipkart-home,13,2019,200,Test Complete,18.1
24,5132,,3785,,3785.745000001,3785.745000001,8311,2506,14037,3785,0,1,839.0,0,1355000,1284564,20022,18274,0,,9470,5131,5131,4009,2526,15.0,3785,3785,3689,3785,3785,3785,,9470,9470,3769,2523,2523,23,12129,195,1553697538.3179722,9470,9470,5132,5132,3550,4010,0,0,138011,184457.0,0,3786.0,3786.0,3690.0,3786.0,3785.745000001,,12324,9999,35.625222657600006,0,1312200,,,,,,0,430724,12800,0.56,0.86,,52.7798571429,3670.569,9518.499,3670.571,,,18625.0,0.23,0.75,9470,9470,9470,0,-1,-1,1,3800,87,82,87,83,1,3,99999,1,96,97,-1,100,-1,-1,100,100,-1,-1,0,42,0,1,0,20009,0,3552,3552,12800,8900,9000,12000,12800,9000,9000,1553697537,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190327_BB_d9c857ce0b1a166a0802b17602588220,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190327_BB_d9c857ce0b1a166a0802b17602588220,,https://www.flipkart.com/,VM03-04-192.168.10.83,https://www.flipkart.com/,27,3,flipkart-home,13,2019,200,Test Complete,18.1
24,5521,,4026,,4026.8349999969,4026.8299999952,8436,683,14247,4026,0,1,,0,1372520,1278466,20188,19675,0,,9851,5521,5521,4064,2729,5.0,4026,4026,3957,4026,4026,4026,,9851,9851,3581,2729,2729,23,12357,177,1553741660.820659,9851,9851,5521,5521,3563,4065,0,0,115814,139448.0,0,4027.0,4027.0,3958.0,4027.0,4026.8299999952,,12534,11049,38.4615384615,0,1328546,,,,,,0,443253,12900,0.56,0.86,,61.4085,3838.437,9100.513,3838.438,,,20556.0,0.23,0.75,9852,9851,9851,0,-1,-1,1,4100,89,85,89,85,1,3,99999,1,95,95,-1,100,-1,-1,100,100,-1,-1,0,43,0,1,0,20393,0,3795,3795,12900,9000,9000,12900,12900,9000,9000,1553741663,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190328_AB_9d679c88cc0270e0d836f17ccc7c7816,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190328_AB_9d679c88cc0270e0d836f17ccc7c7816,,https://www.flipkart.com/,VM01-02-192.168.10.60,https://www.flipkart.com/,27,3,flipkart-home,13,2019,200,Test Complete,18.1
24,5507,,4066,,4066.0999999964,4066.0949999874,8418,2188,13999,4066,0,1,822.0,0,1374266,1288935,19837,18089,0,5835.0,9612,5506,5506,4325,2598,13.0,4066,4066,3964,4066,4066,4066,,9613,9612,3424,2598,2598,24,12164,158,1553785871.8853538,9613,9613,5507,5507,3574,4326,0,0,135609,173593.0,0,4066.0,4066.0,3964.0,4066.0,4066.0949999874,,12322,11139,39.005602240900004,0,1331479,,,,,,0,451397,12700,0.56,0.86,,43.7068571429,3981.377,9838.615,3981.377,,,17343.0,0.23,0.75,9614,9613,9613,0,-1,-1,1,4100,87,82,87,83,1,3,99999,1,95,95,-1,100,-1,-1,100,100,-1,-1,0,40,0,1,0,20782,0,3807,3807,12700,8900,11900,12000,12700,9000,9000,1553785872,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190328_CZ_46e8882de80c6fc068d28218477396a0,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190328_CZ_46e8882de80c6fc068d28218477396a0,,https://www.flipkart.com/,VM03-05-192.168.10.84,https://www.flipkart.com/,28,3,flipkart-home,13,2019,200,Test Complete,18.1
24,5400,,3979,,3979.5699999995,3979.5649999978004,8342,2294,13416,3979,0,1,844.0,0,1408662,1340304,20188,19675,0,,9696,5400,5400,4029,2717,14.0,3979,3979,3913,3979,3979,3979,,9697,9696,3564,2716,2716,23,12021,178,1553829740.0081036,9697,9696,5400,5400,3575,4029,0,0,142217,181048.0,0,3980.0,3980.0,3914.0,3980.0,3979.5649999978004,,12199,9749,34.8837209302,0,1365820,,,,,,0,475270,12600,0.56,0.86,0.17,45.62375,4023.6040000000003,9963.54,4023.605,25349.585,,13133.0,0.23,0.75,9697,9696,9697,0,-1,-1,1,4000,88,84,88,84,1,3,99999,1,97,97,-1,100,-1,-1,100,100,-1,0,0,39,0,1,0,20040,0,3772,3772,12600,8800,10200,11900,12600,9000,9000,1553829686,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190329_86_d9b554e16c25dca7b872c5cd901c5f65,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190329_86_d9b554e16c25dca7b872c5cd901c5f65,,https://www.flipkart.com/,VM01-08-192.168.10.66,https://www.flipkart.com/,28,3,flipkart-home,13,2019,200,Test Complete,18.1
24,4954,,3656,,3656.805000006,3656.805000006,7982,2171,13663,3656,0,1,821.0,0,1350640,1282282,20359,18611,0,,9214,4953,4953,3764,2186,11.0,3656,3656,3442,3656,3656,3656,,9215,9214,3425,2185,2185,23,11726,161,1553873992.517627,9215,9215,4954,4954,3571,3764,0,0,139011,182038.0,0,3657.0,3657.0,3442.0,3657.0,3656.805000006,,11887,10639,38.5646973541,0,1307847,,,,,,0,426145,12300,0.56,0.86,,50.1088333333,3680.427,9287.173,3680.428,,,16431.0,0.23,0.75,9215,9215,9215,0,-1,-1,1,3600,89,84,89,85,1,3,99999,1,97,97,-1,100,-1,-1,100,100,-1,-1,0,45,0,1,0,19783,0,3300,3300,12300,8400,9300,11500,12300,9000,9000,1553873966,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190329_ZP_50d62eee3ed3c7009a3fe95c9f74a7c8,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190329_ZP_50d62eee3ed3c7009a3fe95c9f74a7c8,,https://www.flipkart.com/,VM02-03-192.168.10.71,https://www.flipkart.com/,29,3,flipkart-home,13,2019,200,Test Complete,18.1
