data.average.firstView.Colordepth,data.average.firstView.FirstInteractive,data.average.firstView.LastInteractive,data.average.firstView.PerformancePaintTiming.first-contentful-paint,data.average.firstView.PerformancePaintTiming.first-paint,data.average.firstView.SpeedIndex,data.average.firstView.TTFB,data.average.firstView.TTIMeasurementEnd,data.average.firstView.TimeToInteractive,data.average.firstView.aft,data.average.firstView.avgRun,data.average.firstView.basePageSSLTime,data.average.firstView.bigImageCount,data.average.firstView.bytesIn,data.average.firstView.bytesInDoc,data.average.firstView.bytesOut,data.average.firstView.bytesOutDoc,data.average.firstView.cached,data.average.firstView.chromeUserTiming.domComplete,data.average.firstView.chromeUserTiming.domContentLoadedEventEnd,data.average.firstView.chromeUserTiming.domContentLoadedEventStart,data.average.firstView.chromeUserTiming.domInteractive,data.average.firstView.chromeUserTiming.domLoading,data.average.firstView.chromeUserTiming.fetchStart,data.average.firstView.chromeUserTiming.firstContentfulPaint,data.average.firstView.chromeUserTiming.firstImagePaint,data.average.firstView.chromeUserTiming.firstLayout,data.average.firstView.chromeUserTiming.firstMeaningfulPaint,data.average.firstView.chromeUserTiming.firstMeaningfulPaintCandidate,data.average.firstView.chromeUserTiming.firstPaint,data.average.firstView.chromeUserTiming.firstTextPaint,data.average.firstView.chromeUserTiming.loadEventEnd,data.average.firstView.chromeUserTiming.loadEventStart,data.average.firstView.chromeUserTiming.responseEnd,data.average.firstView.chromeUserTiming.unloadEventEnd,data.average.firstView.chromeUserTiming.unloadEventStart,data.average.firstView.connections,data.average.firstView.cpu.Idle,data.average.firstView.cpu.Paint,data.average.firstView.date,data.average.firstView.docTime,data.average.firstView.domComplete,data.average.firstView.domContentLoadedEventEnd,data.average.firstView.domContentLoadedEventStart,data.average.firstView.domElements,data.average.firstView.domInteractive,data.average.firstView.domLoading,data.average.firstView.domTime,data.average.firstView.effectiveBps,data.average.firstView.effectiveBpsDoc,data.average.firstView.final_base_page_request,data.average.firstView.firstContentfulPaint,data.average.firstView.firstImagePaint,data.average.firstView.firstLayout,data.average.firstView.firstMeaningfulPaint,data.average.firstView.firstPaint,data.average.firstView.firstTextPaint,data.average.firstView.fullyLoaded,data.average.firstView.fullyLoadedCPUms,data.average.firstView.fullyLoadedCPUpct,data.average.firstView.gzip_savings,data.average.firstView.gzip_total,data.average.firstView.image_savings,data.average.firstView.image_total,data.average.firstView.lastVisualChange,data.average.firstView.lighthouse.Accessibility,data.average.firstView.lighthouse.BestPractices,data.average.firstView.lighthouse.Performance,data.average.firstView.lighthouse.Performance.estimated-input-latency,data.average.firstView.lighthouse.Performance.first-contentful-paint,data.average.firstView.lighthouse.Performance.first-cpu-idle,data.average.firstView.lighthouse.Performance.first-meaningful-paint,data.average.firstView.lighthouse.Performance.interactive,data.average.firstView.lighthouse.Performance.speed-index,data.average.firstView.lighthouse.ProgressiveWebApp,data.average.firstView.lighthouse.SEO,data.average.firstView.loadEventEnd,data.average.firstView.loadEventStart,data.average.firstView.loadTime,data.average.firstView.maybeCaptcha,data.average.firstView.minify_savings,data.average.firstView.minify_total,data.average.firstView.optimization_checked,data.average.firstView.render,data.average.firstView.requests,data.average.firstView.requestsDoc,data.average.firstView.requestsFull,data.average.firstView.responses_200,data.average.firstView.responses_404,data.average.firstView.responses_other,data.average.firstView.result,data.average.firstView.run,data.average.firstView.score_cache,data.average.firstView.score_cdn,data.average.firstView.score_combine,data.average.firstView.score_compress,data.average.firstView.score_cookies,data.average.firstView.score_etags,data.average.firstView.score_gzip,data.average.firstView.score_keep-alive,data.average.firstView.score_minify,data.average.firstView.score_progressive_jpeg,data.average.firstView.server_rtt,data.average.firstView.smallImageCount,data.average.firstView.start_epoch,data.average.firstView.step,data.average.firstView.testStartOffset,data.average.firstView.test_run_time_ms,data.average.firstView.titleTime,data.average.firstView.visualComplete,data.average.firstView.visualComplete85,data.average.firstView.visualComplete90,data.average.firstView.visualComplete95,data.average.firstView.visualComplete99,data.bwDown,data.bwUp,data.completed,data.connectivity,data.from,data.fvonly,data.id,data.latency,data.location,data.mobile,data.plr,data.successfulFVRuns,data.summary,data.testUrl,data.tester,data.url,speedtracker.day,speedtracker.month,speedtracker.slug,speedtracker.week,speedtracker.year,statusCode,statusText,webPagetestVersion
24,,,3701.5999999999,3701.5999999999,3950,1809,,,0,1,699,1,2378120,2349696,55933,52629,0,10717,3732,3732,3731,1818,11,3701,3701,3675,8659,8659,3701,3701,10756,10717,2216,1817,1817,22,,,1547891777.8873286,10717,10717,3733,3732,1157,3732,0,0,215702,263773,1,3702,3702,3676,8659,3701.5999999999,3702,12834,11270,38.5167464115,13915,1685948,75375,644305,7100,0.53,0.86,0.35,1075.476,3529.101,17576.485,4440.991,17576.485,4660,0.38,1,10756,10717,10717,0,-1,-1,1,3700,86,80,86,82,1,3,99999,1,49,97,-1,89,-1,-1,100,100,-1,0,0,11,0,1,0,20235,0,7100,3700,3700,6700,7100,9000,9000,1547891789,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190119_JN_8d9d3f96da487a38d1443077386748d5,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190119_JN_8d9d3f96da487a38d1443077386748d5,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24&disable_analytics=true,VM03-06-192.168.10.85,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24&disable_analytics=true,19,1,product2-noanalytics,3,2019,200,Test Complete,18.1
24,3564.0,3525.0,3525.3999999986,3525.2999999939,3799,1854,9393.0,3525.0,0,1,705,1,2369938,2341514,55913,52610,0,11386,3564,3563,3562,1864,14,3525,3525,3493,9535,9535,3525,3525,11432,11386,2254,1863,1863,22,13463.0,0.0,1547907716.477642,11386,11386,3564,3563,1161,3562,0,0,204146,245647,1,3525,3525,3493,9535,3525.2999999939,3525,13463,13700,44.9917898194,13915,1686673,73437,635404,7300,0.53,0.86,0.32,707.8695,3712.502,18493.812,4679.674,18493.8120000153,4877,0.38,1,11432,11386,11386,0,-1,-1,1,3500,86,80,86,82,1,3,99999,1,49,97,-1,89,-1,-1,100,100,-1,0,0,12,0,1,0,21772,0,7300,3500,3500,7100,7300,9000,9000,1547907727,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190119_ZA_95a77ea6c018d1f365d044bbdb5a1e26,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190119_ZA_95a77ea6c018d1f365d044bbdb5a1e26,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24&disable_analytics=true,VM03-02-192.168.10.81,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24&disable_analytics=true,19,1,product2-noanalytics,3,2019,200,Test Complete,18.1
24,3518.0,3518.0,3518.7999999979997,3518.7999999979997,3754,1746,8406.0,,0,1,698,1,2370063,1699798,55870,43166,0,7531,3321,3321,3320,1753,12,3518,3518,3483,8407,8407,3518,3518,7534,7531,2140,1753,1753,22,10909.0,0.0,1547931985.147537,7532,7531,3322,3321,1161,3321,0,0,258655,293777,1,3519,3519,3484,8407,3518.7999999979997,3519,10909,10059,38.7668593449,13915,1686822,73437,635404,6700,0.53,0.86,0.34,1176.869,3597.798,17594.817,4515.713,17594.8170000076,4753,0.38,1,7535,7532,7532,0,-1,-1,1,3500,86,47,86,82,1,3,99999,1,49,97,-1,89,-1,-1,100,100,-1,0,0,12,0,1,0,17970,0,6700,3500,3500,6500,6700,9000,9000,1547931980,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190119_86_9fb0a3458fbd5b46590e80dff350cbd9,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190119_86_9fb0a3458fbd5b46590e80dff350cbd9,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24&disable_analytics=true,VM02-03-192.168.10.71,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24&disable_analytics=true,19,1,product2-noanalytics,3,2019,200,Test Complete,18.1
24,3731.0,3716.0,3716.3,3716.3,3976,1861,8649.0,,0,1,702,1,2370073,1699848,55890,43185,0,7752,3731,3730,3729,1871,14,3716,3716,3682,8651,8651,3716,3716,7755,7752,2262,1870,1870,22,11204.0,0.0,1547935404.458298,7753,7752,3731,3730,1161,3729,0,0,253673,288501,1,3716,3716,3683,8651,3716.3,3716,11204,10069,38.3472962681,13915,1686825,73437,635404,6900,0.53,0.86,,1677.3929999999998,3761.615,18501.906000000006,4722.601,,4958,0.38,1,7755,7752,7753,0,-1,-1,1,3700,86,47,86,82,1,3,99999,1,49,97,-1,89,-1,-1,100,100,-1,0,0,12,0,1,0,18264,0,6900,3700,3700,6800,6900,9000,9000,1547935401,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190119_YA_6661a6d0dd70d0058ea8965ceb27abe5,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190119_YA_6661a6d0dd70d0058ea8965ceb27abe5,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24&disable_analytics=true,VM02-07-192.168.10.75,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24&disable_analytics=true,19,1,product2-noanalytics,3,2019,200,Test Complete,18.1
24,3794.0,3769.0,3769.7000000044,3769.7000000044,4021,2031,10273.0,3769.0,0,1,713,1,2369664,1692223,55890,39311,0,7550,3793,3793,3792,2040,6,3769,3769,3733,8827,8827,3769,3769,7554,7550,2431,2039,2039,22,10580.0,30.0,1547935928.5852349,7551,7551,3794,3793,1161,3793,0,0,276216,306562,1,3770,3770,3734,8827,3769.7000000044,3770,10610,9919,39.0551181102,13915,1686417,73437,635404,6700,0.53,0.86,0.35,1053.565,3623.275,17550.072,4335.953,17550.0719999924,4731,0.38,1,7555,7551,7551,0,-1,-1,1,3800,86,45,86,82,1,3,99999,1,49,87,-1,89,-1,-1,100,100,-1,0,0,12,0,1,0,17517,0,6700,3800,3800,6500,6700,9000,9000,1547935931,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190119_R4_435d2b08a5659ad31675820b9ac11c4c,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190119_R4_435d2b08a5659ad31675820b9ac11c4c,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24&disable_analytics=true,VM03-03-192.168.10.82,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24&disable_analytics=true,19,1,product2-noanalytics,3,2019,200,Test Complete,18.1
24,3271.0,3271.0,3271.4000000051,3271.4000000051,3601,1666,8676.0,3271.0,0,1,719,1,2370061,2341637,55913,52610,0,10344,3062,3061,3061,1676,18,3271,3271,3236,8659,8659,3271,3271,10398,10344,2195,1674,1674,22,12464.0,0.0,1547951817.3668811,10345,10344,3062,3061,1161,3061,0,0,219490,269804,1,3271,3271,3236,8659,3271.4000000051,3271,12464,11619,39.9175541051,13915,1686810,73437,635404,7100,0.53,0.86,0.37,1204.924,3331.494,17551.051,4273.891,17551.051,4503,0.38,1,10398,10344,10345,0,-1,-1,1,3300,86,80,86,82,1,3,99999,1,48,97,-1,89,-1,-1,100,100,-1,0,0,12,0,1,0,19998,0,7100,3300,3300,7000,7100,9000,9000,1547951825,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190120_W6_941090ae1f96935c11b934be656a93be,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190120_W6_941090ae1f96935c11b934be656a93be,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24&disable_analytics=true,VM01-04-192.168.10.62,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24&disable_analytics=true,19,1,product2-noanalytics,3,2019,200,Test Complete,18.1
24,,,3450.2,3450.1,3636,1723,,,0,1,699,1,2691648,1699799,55890,43185,0,7297,3490,3490,3489,1735,10,3450,3450,3398,8600,8600,3450,3450,7299,7297,2131,1734,1734,22,,,1547979402.167655,7297,7297,3490,3490,1161,3489,0,0,303832,304951,1,3450,3450,3398,8601,3450.1,3450,10582,9970,39.6106475963,334460,2007988,73437,635404,6500,0.53,0.86,0.37,1113.765,3419.208,17628.571,4348.498,17628.571,4556,0.38,1,7300,7297,7297,0,-1,-1,1,3400,86,47,86,82,1,3,99999,1,49,97,-1,89,-1,-1,84,100,-1,0,0,12,0,1,0,17828,0,6500,3400,3400,6300,6500,9000,9000,1547979407,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190120_N5_12cadeac34ca758d6a7b3e85e1e5dc14,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190120_N5_12cadeac34ca758d6a7b3e85e1e5dc14,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24&disable_analytics=true,VM01-06-192.168.10.64,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24&disable_analytics=true,20,1,product2-noanalytics,3,2019,200,Test Complete,18.1
24,,,4051.1000000006,4051.1000000006,4273,2476,,,0,1,752,1,2378791,2350367,56040,52610,0,10928,4075,4075,4074,2491,4,4051,4051,4022,9618,9618,4051,4051,10998,10928,2918,2490,2490,22,,,1547995915.0060186,10929,10929,4075,4075,1157,4075,0,0,225927,278051,1,4051,4051,4022,9618,4051.1000000006,4051,13005,11489,38.673847189499995,13915,1686661,75375,644305,7500,0.53,0.86,0.33,1112.239,3660.133,17687.705,4400.35,20058.578,4794,0.38,1,10999,10929,10929,0,-1,-1,1,4000,86,80,86,82,1,3,99999,1,49,97,-1,89,-1,-1,100,100,-1,0,0,11,0,1,0,20253,0,7500,4000,4000,7400,7500,9000,9000,1547995923,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190120_BD_c8a64287fa71e7af542449848205bd0b,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190120_BD_c8a64287fa71e7af542449848205bd0b,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24&disable_analytics=true,VM01-04-192.168.10.62,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24&disable_analytics=true,20,1,product2-noanalytics,3,2019,200,Test Complete,18.1
24,4022.0,4006.0,4006.9000000076003,4006.9000000076003,4287,2269,11390.0,4006.0,0,1,718,1,2369745,1699838,55870,43166,0,8263,4022,4021,4021,2283,9,4006,4006,3959,9156,9156,4006,4006,8269,8263,2676,2280,2280,22,11760.0,43.0,1548022922.1040778,8263,8263,4022,4021,1161,4021,0,0,248557,283589,1,4007,4007,3960,9157,4006.9000000076003,4007,11803,11309,41.0526315789,13915,1686503,73437,635404,7500,0.53,0.86,0.35,1302.799,3471.848,18449.367,4472.428,18449.367,4639,0.38,1,8269,8263,8263,0,-1,-1,1,4000,86,47,86,82,1,3,99999,1,49,97,-1,89,-1,-1,100,100,-1,0,0,12,0,1,0,19746,0,7500,4000,4000,7200,7500,9000,9000,1548022929,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190120_83_eb930916bab551ad42bca1a2fc6846c5,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190120_83_eb930916bab551ad42bca1a2fc6846c5,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24&disable_analytics=true,VM01-02-192.168.10.60,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24&disable_analytics=true,20,1,product2-noanalytics,3,2019,200,Test Complete,18.1
24,3329.0,3321.0,3321.4999999982,3321.4999999982,3568,1693,8507.0,3321.0,0,1,700,1,2369620,1699796,55890,43185,0,7510,3328,3328,3324,1705,15,3321,3321,3232,8489,8489,3321,3321,7515,7510,2092,1704,1704,22,10243.0,0.0,1548040150.3811948,7511,7511,3329,3329,1161,3325,0,0,277148,292161,1,3321,3321,3232,8489,3321.4999999982,3321,10243,10789,43.21185422510001,13915,1686365,73437,635404,6600,0.53,0.86,0.11,1203.977,6380.303000000001,22158.508,7273.939,22158.508,7542,0.38,1,7516,7511,7511,0,-1,-1,1,3300,86,47,86,82,1,3,99999,1,49,97,-1,89,-1,-1,100,100,-1,0,0,12,0,1,0,17256,0,6600,3300,3300,6400,6600,9000,9000,1548040157,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190121_YD_5612c81cea5392c6b9d9a5505bf404db,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190121_YD_5612c81cea5392c6b9d9a5505bf404db,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24&disable_analytics=true,VM03-04-192.168.10.83,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24&disable_analytics=true,20,1,product2-noanalytics,3,2019,200,Test Complete,18.1
24,3482.0,3452.0,3452.8,3452.8,3777,1787,8795.0,3452.0,0,1,707,1,2370658,2342234,55893,52591,0,11145,3481,3480,3480,1795,27,3452,3452,3424,8776,8776,3452,3452,11197,11145,2205,1794,1794,22,13237.0,0.0,1548067037.989624,11145,11145,3482,3481,1161,3481,0,0,207044,250292,1,3453,3453,3424,8776,3452.8,3453,13237,12449,40.9135721328,13915,1687434,73437,635404,7000,0.53,0.86,0.36,1287.672,3401.598,17956.055,4377.3809999999985,17956.055,4564,0.38,1,11198,11146,11145,0,-1,-1,1,3500,86,80,86,82,1,3,99999,1,49,97,-1,89,-1,-1,100,100,-1,0,0,12,0,1,0,20823,0,7000,3500,3500,6900,7000,9000,9000,1548067025,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190121_8M_e931a02671a6e2acca2ac84164eb8288,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190121_8M_e931a02671a6e2acca2ac84164eb8288,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24&disable_analytics=true,VM04-03-192.168.10.91,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24&disable_analytics=true,21,1,product2-noanalytics,4,2019,200,Test Complete,18.1
24,3811.0,3794.0,3794.4999999963,3794.4999999963,4066,1983,8377.0,,0,1,705,1,2199034,2170610,51623,48319,0,10817,3810,3810,3808,1991,7,3794,3794,3763,9082,9082,3794,3794,10863,10818,2393,1990,1990,22,12943.0,2.0,1548110916.3203151,10818,10818,3811,3810,1168,3809,0,0,200605,245683,1,3794,3794,3764,9083,3794.4999999963,3794,12945,10950,36.8562773477,13915,1689079,25487,366076,7100,0.53,0.86,0.33,1224.254,3747.608,17771.272,4696.847,17771.272,4897,0.38,1,10863,10818,10818,0,-1,-1,1,3800,65,59,65,61,1,3,99999,1,48,96,-1,94,-1,-1,100,100,-1,0,0,4,0,1,0,20335,0,7100,3800,3800,6900,7100,9000,9000,1548110920,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190121_2A_6773f9c8297984eff9a36787e0941401,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190121_2A_6773f9c8297984eff9a36787e0941401,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24&disable_analytics=true,VM03-03-192.168.10.82,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24&disable_analytics=true,21,1,product2-noanalytics,4,2019,200,Test Complete,18.1
24,3309.0,3283.0,3283.3000000028005,3283.3000000028005,3604,1702,11164.0,3283.0,0,1,713,1,2198340,1701794,51628,43192,0,7742,3309,3308,3308,1716,11,3283,3283,3248,8942,8942,3283,3283,7746,7742,2101,1714,1714,22,11404.0,25.0,1548128231.33671,7743,7742,3309,3308,1168,3308,0,0,226003,281707,1,3283,3283,3248,8943,3283.3000000028005,3283,11429,12600,47.279549718599995,13915,1754010,25487,366076,7100,0.53,0.86,0.33,1877.404,3610.078,17967.134,4629.326,17967.1340000076,4854,0.38,1,7746,7742,7743,0,-1,-1,1,3300,65,47,65,61,1,3,99999,1,48,96,-1,94,-1,-1,100,100,-1,0,0,4,0,1,0,19662,0,7100,3300,3300,6800,7100,9000,9000,1548128226,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190122_JZ_6256c3dcde44f10e2c6d66a0645b1a71,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190122_JZ_6256c3dcde44f10e2c6d66a0645b1a71,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24&disable_analytics=true,VM02-06-192.168.10.74,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24&disable_analytics=true,21,1,product2-noanalytics,4,2019,200,Test Complete,18.1
24,3609.0,3576.0,3576.4999999991996,3576.4999999991996,3827,1723,8415.0,,0,1,755,1,2199326,1701819,51625,42889,0,7371,3608,3607,3607,1735,9,3576,3576,3538,8414,8414,3576,3576,7374,7371,2142,1731,1731,22,11036.0,0.0,1548155081.646195,7371,7372,3609,3608,1168,3608,0,0,236156,301313,1,3576,3576,3538,8415,3576.4999999991996,3576,11036,10600,41.0058027079,13915,1689535,25487,366076,6700,0.53,0.86,0.35,817.42,3627.09,16744.953999999998,4525.210999999998,16744.953999999998,4719,0.38,1,7375,7372,7371,0,-1,-1,1,3600,65,46,65,61,1,3,99999,1,48,96,-1,94,-1,-1,100,100,-1,0,0,4,0,1,0,18009,0,6700,3600,3600,6500,6700,9000,9000,1548155084,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190122_VH_67f0be25144c21ee627565ef078f9be9,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190122_VH_67f0be25144c21ee627565ef078f9be9,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24&disable_analytics=true,VM01-05-192.168.10.63,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24&disable_analytics=true,22,1,product2-noanalytics,4,2019,200,Test Complete,18.1
24,,,3931.099999998,3931.099999998,4139,2356,,,0,1,730,1,2199208,2170784,51602,48299,0,10432,3941,3940,3940,2364,16,3931,3931,3895,8797,8797,3931,3931,10473,10432,2876,2363,2363,22,,,1548170156.48669,10432,10432,3941,3941,1168,3940,0,0,217205,268794,1,3931,3931,3896,8797,3931.099999998,3931,12481,10619,37.0810055866,13915,1754593,25487,366076,6900,0.53,0.86,0.32,1169.948,3815.266,17266.242,4877.969,17266.242,4956,0.38,1,10473,10432,10432,0,-1,-1,1,3900,65,59,65,61,1,3,99999,1,48,96,-1,94,-1,-1,100,100,-1,0,0,4,0,1,0,19668,0,6900,3900,3900,6900,6900,9000,9000,1548170141,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190122_YY_5458324f789dbd599db8a08dbba003e2,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190122_YY_5458324f789dbd599db8a08dbba003e2,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24&disable_analytics=true,VM04-06-192.168.10.94,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24&disable_analytics=true,22,1,product2-noanalytics,4,2019,200,Test Complete,18.1
24,,,3720.6000000006,3720.6000000006,4051,1999,,,0,1,706,1,2199053,2170629,51581,48279,0,10877,3762,3761,3760,2006,13,3720,3720,3687,3720,3720,3720,3720,10923,10877,2398,2006,2006,22,,,1548172327.644947,10877,10877,3763,3761,1168,3761,0,0,199189,244495,1,3721,3721,3688,3721,3720.6000000006,3721,13039,10650,35.7502517623,13915,1689056,25487,366076,7100,0.53,0.86,0.28,1399.815,4167.335,18420.367,5088.223,18420.367,5356,0.38,1,10924,10877,10877,0,-1,-1,1,3800,65,59,65,61,1,3,99999,1,48,96,-1,94,-1,-1,100,100,-1,0,0,4,0,1,0,20714,0,7100,3800,3800,7000,7100,9000,9000,1548172332,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190122_XE_980ddbd68e1eece26055247714850d1c,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190122_XE_980ddbd68e1eece26055247714850d1c,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24&disable_analytics=true,VM03-01-192.168.10.79,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24&disable_analytics=true,22,1,product2-noanalytics,4,2019,200,Test Complete,18.1
24,,,3486.0999999983,3486.0999999983,3733,1715,,,0,1,701,1,2140662,2112238,51623,48319,0,11604,3551,3550,3549,1725,12,3486,3486,3434,8793,8793,3486,3486,11669,11604,2112,1725,1725,22,,,1548198654.0702848,11605,11605,3552,3551,1168,3550,0,0,178940,213573,1,3486,3486,3434,8794,3486.0999999983,3486,13678,11590,37.6420915882,13915,1630783,25487,366076,6800,0.53,0.86,0.31,1215.799,3903.159,18422.092,4880.09,18422.092,5006,0.38,1,11670,11605,11605,0,-1,-1,1,3500,65,59,65,61,1,3,99999,1,48,96,-1,94,-1,-1,100,100,-1,0,0,4,0,1,0,22035,0,6800,3500,3500,6300,6800,9000,9000,1548198661,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190122_5D_d2433401deff84e0465a75536cbe24a3,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190122_5D_d2433401deff84e0465a75536cbe24a3,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24&disable_analytics=true,VM03-02-192.168.10.81,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24&disable_analytics=true,22,1,product2-noanalytics,4,2019,200,Test Complete,18.1
