data.average.firstView.Colordepth,data.average.firstView.FirstInteractive,data.average.firstView.LastInteractive,data.average.firstView.PerformancePaintTiming.first-contentful-paint,data.average.firstView.PerformancePaintTiming.first-paint,data.average.firstView.SpeedIndex,data.average.firstView.TTFB,data.average.firstView.TTIMeasurementEnd,data.average.firstView.TimeToInteractive,data.average.firstView.aft,data.average.firstView.avgRun,data.average.firstView.basePageSSLTime,data.average.firstView.bigImageCount,data.average.firstView.bytesIn,data.average.firstView.bytesInDoc,data.average.firstView.bytesOut,data.average.firstView.bytesOutDoc,data.average.firstView.cached,data.average.firstView.chromeUserTiming.InteractiveTime,data.average.firstView.chromeUserTiming.domComplete,data.average.firstView.chromeUserTiming.domContentLoadedEventEnd,data.average.firstView.chromeUserTiming.domContentLoadedEventStart,data.average.firstView.chromeUserTiming.domInteractive,data.average.firstView.chromeUserTiming.domLoading,data.average.firstView.chromeUserTiming.fetchStart,data.average.firstView.chromeUserTiming.firstContentfulPaint,data.average.firstView.chromeUserTiming.firstImagePaint,data.average.firstView.chromeUserTiming.firstLayout,data.average.firstView.chromeUserTiming.firstMeaningfulPaint,data.average.firstView.chromeUserTiming.firstMeaningfulPaintCandidate,data.average.firstView.chromeUserTiming.firstPaint,data.average.firstView.chromeUserTiming.firstTextPaint,data.average.firstView.chromeUserTiming.loadEventEnd,data.average.firstView.chromeUserTiming.loadEventStart,data.average.firstView.chromeUserTiming.responseEnd,data.average.firstView.chromeUserTiming.unloadEventEnd,data.average.firstView.chromeUserTiming.unloadEventStart,data.average.firstView.connections,data.average.firstView.cpu.Idle,data.average.firstView.cpu.Paint,data.average.firstView.date,data.average.firstView.docTime,data.average.firstView.domComplete,data.average.firstView.domContentLoadedEventEnd,data.average.firstView.domContentLoadedEventStart,data.average.firstView.domElements,data.average.firstView.domInteractive,data.average.firstView.domLoading,data.average.firstView.domTime,data.average.firstView.effectiveBps,data.average.firstView.effectiveBpsDoc,data.average.firstView.final_base_page_request,data.average.firstView.firstContentfulPaint,data.average.firstView.firstImagePaint,data.average.firstView.firstLayout,data.average.firstView.firstMeaningfulPaint,data.average.firstView.firstPaint,data.average.firstView.firstTextPaint,data.average.firstView.fullyLoaded,data.average.firstView.fullyLoadedCPUms,data.average.firstView.fullyLoadedCPUpct,data.average.firstView.gzip_savings,data.average.firstView.gzip_total,data.average.firstView.image_savings,data.average.firstView.image_total,data.average.firstView.lastVisualChange,data.average.firstView.lighthouse.Accessibility,data.average.firstView.lighthouse.BestPractices,data.average.firstView.lighthouse.Performance,data.average.firstView.lighthouse.Performance.estimated-input-latency,data.average.firstView.lighthouse.Performance.first-contentful-paint,data.average.firstView.lighthouse.Performance.first-cpu-idle,data.average.firstView.lighthouse.Performance.first-meaningful-paint,data.average.firstView.lighthouse.Performance.interactive,data.average.firstView.lighthouse.Performance.speed-index,data.average.firstView.lighthouse.ProgressiveWebApp,data.average.firstView.lighthouse.SEO,data.average.firstView.loadEventEnd,data.average.firstView.loadEventStart,data.average.firstView.loadTime,data.average.firstView.maybeCaptcha,data.average.firstView.minify_savings,data.average.firstView.minify_total,data.average.firstView.optimization_checked,data.average.firstView.render,data.average.firstView.requests,data.average.firstView.requestsDoc,data.average.firstView.requestsFull,data.average.firstView.responses_200,data.average.firstView.responses_404,data.average.firstView.responses_other,data.average.firstView.result,data.average.firstView.run,data.average.firstView.score_cache,data.average.firstView.score_cdn,data.average.firstView.score_combine,data.average.firstView.score_compress,data.average.firstView.score_cookies,data.average.firstView.score_etags,data.average.firstView.score_gzip,data.average.firstView.score_keep-alive,data.average.firstView.score_minify,data.average.firstView.score_progressive_jpeg,data.average.firstView.server_rtt,data.average.firstView.smallImageCount,data.average.firstView.start_epoch,data.average.firstView.step,data.average.firstView.testStartOffset,data.average.firstView.test_run_time_ms,data.average.firstView.titleTime,data.average.firstView.visualComplete,data.average.firstView.visualComplete85,data.average.firstView.visualComplete90,data.average.firstView.visualComplete95,data.average.firstView.visualComplete99,data.bwDown,data.bwUp,data.completed,data.connectivity,data.from,data.fvonly,data.id,data.latency,data.location,data.mobile,data.plr,data.successfulFVRuns,data.summary,data.testUrl,data.tester,data.url,speedtracker.day,speedtracker.month,speedtracker.slug,speedtracker.week,speedtracker.year,statusCode,statusText,webPagetestVersion
24,,2242.0,2242.9999999986,2242.9950000004997,12849,854,4973.0,,0,1,187,1,39318248,3242742,145785,49490,0,10711.0,7555,2645,2643,2643,865,24,2242,2242,2171,2391,2391,2242,2242,7595,7555,1261,864,864,16,120037.0,0.0,1548872284.115718,7556,7556,2645,2644,2654,2643,0,0,329898,483846,0,2243,2243,2171,2391,2242.9950000004997,2243,120037,92339,41.0618996798,230034,2239017,311510,2365474,41300,0.81,0.86,0.26,78.7734,2358.215,13284.74,2434.554,22384.835000003797,12693,0.23,0.73,7596,7556,7556,0,-1,-1,1,2300,638,222,638,499,0,139,0,1,74,93,-1,87,-1,-1,90,100,-1,0,0,107,0,1,0,149104,0,41300,2600,2600,2600,2700,9000,9000,1548872425,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190130_ER_860d600c95681ab5556d5f55fc484980,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190130_ER_860d600c95681ab5556d5f55fc484980,https://www.amazon.com/,VM02-08-192.168.10.76,https://www.amazon.com/,30,1,amazon-home,5,2019,200,Test Complete,18.1
24,2836.0,2475.0,2475.7499999978,2475.7450000034,5915,1130,9063.0,2475.0,0,1,351,0,4239102,2626691,87386,43403,0,,7837,2836,2833,2833,1145,23,2475,2475,2462,2475,2475,2475,2475,7866,7837,1539,1144,1144,9,14217.0,0.0,1548877954.553046,7837,7837,2836,2834,2027,2834,0,0,323917,391634,0,2476,2476,2462,2476,2475.7450000034,2476,14217,15600,48.76523913720001,0,1303318,147208,2196362,15200,0.81,0.86,0.24,97.217,2543.216,12539.0,2684.638,23255.627999996206,17921,0.23,0.73,7866,7837,7837,0,-1,-1,1,2500,346,202,346,299,0,47,0,1,90,93,-1,94,-1,-1,100,100,-1,0,0,105,0,1,0,27141,0,15000,14400,14400,14400,14900,9000,9000,1548877980,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190130_HX_b3e1ffd49f3c46d1d6eb1a6f2baedb0e,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190130_HX_b3e1ffd49f3c46d1d6eb1a6f2baedb0e,https://www.amazon.com/,VM02-05-192.168.10.73,https://www.amazon.com/,30,1,amazon-home,5,2019,200,Test Complete,18.1
24,2576.0,2138.0,2138.0399999907,2138.0399999907,5835,988,8582.0,2138.0,0,1,361,0,4108983,2599383,85986,41824,0,,6948,2575,2573,2573,996,5,2138,2138,2128,2193,2193,2138,2138,6971,6948,1300,995,995,9,13718.0,0.0,1548922054.264111,6948,6948,2576,2573,2022,2573,0,0,322779,436138,0,2138,2138,2129,2194,2138.0399999907,2138,13718,12380,40.090673575100006,0,1198360,159041,2169677,14000,0.79,0.86,,34.3208421053,2722.0690000000004,6135.92,2768.458,,29689,0.23,0.73,6971,6948,6948,0,-1,-1,1,2100,342,199,342,296,0,46,0,1,90,93,-1,93,-1,-1,100,100,-1,0,0,101,0,1,0,24772,0,14000,13600,13700,13700,13800,9000,9000,1548922109,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190131_CA_f4508a8f6dd1c6384f6e0edc87367fbe,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190131_CA_f4508a8f6dd1c6384f6e0edc87367fbe,https://www.amazon.com/,VM04-03-192.168.10.91,https://www.amazon.com/,31,1,amazon-home,5,2019,200,Test Complete,18.1
24,,,2356.8850000011,2356.8850000011,16382,1117,,,0,1,354,1,52133967,12022577,139817,66108,0,42335.0,37439,2739,2738,2737,1126,13,2356,2427,2344,2356,2356,2356,2356,37459,37440,1547,1125,1125,16,,,1548966130.516002,37440,37440,2739,2738,2933,2738,0,0,438483,330990,0,2357,2427,2345,2357,2356.8850000011,2357,120013,96289,42.9099821747,144388,1991966,185252,2037061,58500,0.81,0.86,0.31,62.696666666700004,2512.82,6480.91,2512.822,22132.413,15155,0.23,0.73,37460,37441,37440,0,-1,-1,1,2400,634,301,634,496,0,138,0,1,75,93,-1,91,-1,-1,93,100,-1,0,0,124,0,1,0,147214,0,58500,3300,3300,3300,3300,9000,9000,1548966282,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190131_DC_b3edd926a67680cf61c6d8031e5b9475,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190131_DC_b3edd926a67680cf61c6d8031e5b9475,https://www.amazon.com/,VM03-05-192.168.10.84,https://www.amazon.com/,31,1,amazon-home,5,2019,200,Test Complete,18.1
24,,2158.0,2158.7650000001,2158.7599999912,5568,992,4129.0,,0,1,199,0,4049110,2445315,86642,40087,0,,7190,2397,2396,2396,999,21,2158,2158,2148,2158,2158,2158,2158,7205,7190,1321,998,998,9,13747.0,0.0,1549010248.670939,7190,7190,2397,2396,1986,2396,0,0,317452,394532,0,2159,2159,2148,2159,2158.7599999912,2159,13747,11220,36.1003861004,0,1227489,142754,2026022,14100,0.79,0.86,0.44,28.4504285714,2393.735,6627.127,2393.736,8480.0180000153,12978,0.23,0.73,7206,7190,7190,0,-1,-1,1,2100,339,192,339,292,0,47,0,1,89,93,-1,93,-1,-1,100,100,-1,0,0,99,0,1,0,24355,0,14000,13700,13700,13700,13900,9000,9000,1549010264,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190201_Q1_005fee7f2e414a335588c3d020d7d747,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190201_Q1_005fee7f2e414a335588c3d020d7d747,https://www.amazon.com/,VM03-04-192.168.10.83,https://www.amazon.com/,1,2,amazon-home,5,2019,200,Test Complete,18.1
24,,1996.0,1996.2900000028,1996.2900000028,5957,825,4131.0,,0,1,186,0,4038725,2304159,86449,39929,0,7052.0,6353,2363,2362,2362,834,15,1996,1996,1967,2078,2078,1996,1996,6377,6353,1147,833,833,9,15493.0,0.0,1549075050.217341,6354,6354,2363,2362,1969,2362,0,0,275342,416740,0,1996,1996,1968,2079,1996.2900000028,1996,15493,12609,36.7103347889,0,1290384,135019,1878739,14000,0.79,0.86,0.54,37.9035652174,2249.199,6172.016,2347.666,6172.0160000076,10667,0.23,0.73,6378,6354,6354,0,-1,-1,1,2000,335,188,335,288,0,47,0,1,89,93,-1,93,-1,-1,100,100,-1,0,0,106,0,1,0,27876,0,14000,13900,13900,13900,14000,9000,9000,1549075064,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190202_MF_97dbe2bea30ce06c1302423b13740f3c,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190202_MF_97dbe2bea30ce06c1302423b13740f3c,https://www.amazon.com/,VM03-05-192.168.10.84,https://www.amazon.com/,1,2,amazon-home,5,2019,200,Test Complete,18.1
24,2743.0,2622.0,2622.1700000024,2622.1700000024,4350,1048,12566.0,2622.0,0,1,359,0,4163159,2546072,83682,40148,0,,7113,2742,2740,2740,1065,21,2622,2622,2535,2622,2622,2622,2622,7136,7113,1414,1063,1063,8,13408.0,95.0,1549097647.18321,7113,7113,2743,2740,1982,2740,0,0,334256,419797,0,2622,2622,2536,2622,2622.1700000024,2622,13503,12679,47.137546468400004,0,1327551,147970,2118517,9200,0.79,0.86,0.44,34.3167222222,2987.506,7356.038,2987.509,7356.038,10607,0.23,0.73,7136,7113,7113,0,-1,-1,1,2600,334,190,334,290,0,44,0,1,89,93,-1,94,-1,-1,100,100,-1,0,0,87,0,1,0,22188,0,9200,9100,9100,9200,9200,9000,9000,1549097636,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190202_2Z_c7a2cfbb73f995cc00c934ddbd64d70a,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190202_2Z_c7a2cfbb73f995cc00c934ddbd64d70a,https://www.amazon.com/,VM04-08-192.168.10.96,https://www.amazon.com/,2,2,amazon-home,5,2019,200,Test Complete,18.1
24,2416.0,2086.0,2086.2149999957,2086.2100000013,5838,887,8323.0,2086.0,0,1,187,0,4246460,2509994,85992,39485,0,7618.0,6885,2416,2416,2415,898,19,2086,2086,2064,2164,2164,2086,2086,6904,6886,1320,897,897,9,16052.0,0.0,1549141738.7830222,6886,6886,2416,2416,1981,2415,0,0,280017,418402,0,2086,2086,2065,2164,2086.2100000013,2086,16052,12870,36.3148984199,0,1320443,138936,2083193,14100,0.79,0.86,0.49,31.5455789474,2302.57,6069.149,2302.572,7632.669,10951,0.5,0.73,6905,6886,6886,0,-1,-1,1,2100,337,190,337,290,0,47,0,1,89,93,-1,94,-1,-1,100,100,-1,0,0,90,0,1,0,28296,0,14100,13900,13900,14000,14000,9000,9000,1549141742,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190202_AW_ac4ab48853d487092087710e234b0c74,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190202_AW_ac4ab48853d487092087710e234b0c74,https://www.amazon.com/,VM02-01-192.168.10.69,https://www.amazon.com/,2,2,amazon-home,5,2019,200,Test Complete,18.1
24,,,2169.9900000094,2169.9900000094,4137,888,,,0,1,184,0,3838754,2199444,86070,39242,0,7235.0,6478,2515,2512,2512,895,11,2169,2169,2153,2169,2169,2169,2169,6535,6479,1224,895,895,9,,,1549185825.0167189,6479,6478,2515,2512,1960,2512,0,0,259954,393390,0,2170,2170,2154,2170,2169.9900000094,2170,15655,11959,34.5864661654,0,1250361,133950,1778639,14600,0.79,0.86,0.45,33.53325,2390.742,7650.084,2390.744,7650.084,12042,0.42,0.82,6535,6479,6479,0,-1,-1,1,2200,334,187,334,287,0,47,0,1,89,93,-1,93,-1,-1,100,100,-1,0,0,113,0,1,0,27278,0,14600,2300,2300,14000,14400,9000,9000,1549185839,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190203_Q7_8d6d6410f813f7b075c06e7e27319f22,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190203_Q7_8d6d6410f813f7b075c06e7e27319f22,https://www.amazon.com/,VM01-04-192.168.10.62,https://www.amazon.com/,3,2,amazon-home,5,2019,200,Test Complete,18.1
24,2681.0,2369.0,2369.7350000001998,2369.7300000022,4287,842,7209.0,,0,1,187,0,4100929,2385549,82951,40317,0,,5882,2681,2680,2680,851,15,2369,2369,2351,2477,2477,2369,2369,5929,5882,1156,850,850,10,12258.0,0.0,1549229927.2499812,5883,5882,2681,2680,1985,2680,0,0,359226,473229,0,2370,2370,2351,2477,2369.7300000022,2370,12258,12280,47.819314641800005,0,1365316,124495,1959976,9400,0.79,0.86,0.5,49.061875,2673.385,6825.69,2673.387,6825.69,9490,0.23,0.82,5929,5882,5883,0,-1,-1,1,2300,334,191,334,290,0,44,0,1,89,93,-1,94,-1,-1,100,100,-1,0,0,110,0,1,0,21703,0,9400,9300,9300,9300,9400,9000,9000,1549229932,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190203_FD_e81dd58eba740c7a5a3143ea37e80006,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190203_FD_e81dd58eba740c7a5a3143ea37e80006,https://www.amazon.com/,VM03-07-192.168.10.86,https://www.amazon.com/,3,2,amazon-home,5,2019,200,Test Complete,18.1
24,,2137.0,2137.53,2137.53,7754,950,4418.0,,0,1,191,1,41517897,2872998,144226,45520,0,8911.0,6702,2615,2614,2614,958,20,2137,2206,2123,2137,2137,2137,2137,6728,6702,1386,957,957,14,119875.0,0.0,1549300389.235472,6703,6703,2615,2614,2662,2614,0,0,349109,499391,0,2138,2206,2124,2138,2137.53,2138,119875,94269,41.7881998316,405023,2120497,251199,1998225,29900,0.81,0.86,0.39,72.3908,2531.974,2798.8320000000012,2531.975,22536.855,10033,0.23,0.82,6728,6703,6703,0,-1,-1,1,2100,619,202,619,484,0,135,0,1,72,91,-1,88,-1,-1,81,100,-1,0,0,115,0,1,0,155323,0,3400,2300,2300,2300,2500,9000,9000,1549300558,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190204_5S_b8d66291b458d9cc9a5c678da879e119,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190204_5S_b8d66291b458d9cc9a5c678da879e119,https://www.amazon.com/,VM03-06-192.168.10.85,https://www.amazon.com/,4,2,amazon-home,6,2019,200,Test Complete,18.1
24,2534.0,2237.0,2237.215000001,2237.2099999992997,9774,874,8845.0,2237.0,0,1,213,1,44948316,3444911,150007,50149,0,10329.0,7512,2534,2531,2531,883,21,2237,2237,2223,2237,2237,2237,2237,7541,7512,1229,882,882,16,120036.0,0.0,1549318129.107444,7513,7512,2534,2531,2800,2531,0,0,377203,518890,0,2237,2237,2223,2237,2237.2099999992997,2237,120036,93219,40.5886707014,424748,2218763,305065,2236259,35800,0.81,0.86,0.26,81.146,2537.199,11926.815,2537.2,40216.656,11513,0.23,0.82,7541,7512,7513,0,-1,-1,1,2200,643,223,643,503,0,140,0,1,73,91,-1,87,-1,-1,81,100,-1,0,0,126,0,1,0,145064,0,35800,2600,2600,2600,2800,9000,9000,1549318303,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190204_53_8fdc36d630c400759f61d14e4f7508a4,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190204_53_8fdc36d630c400759f61d14e4f7508a4,https://www.amazon.com/,VM01-07-192.168.10.65,https://www.amazon.com/,4,2,amazon-home,6,2019,200,Test Complete,18.1
24,2768.0,2293.0,2293.245000008,2293.2399999991,5955,1057,5388.0,,0,1,360,0,4182938,2444796,83595,38030,0,7630.0,6369,2767,2766,2766,1068,14,2293,2293,2280,2361,2361,2293,2293,6390,6369,1371,1067,1067,11,15600.0,0.0,1549362256.341388,6369,6369,2768,2767,1959,2766,0,0,287625,460240,0,2293,2293,2281,2362,2293.2399999991,2293,15600,13530,39.9468556244,0,1381391,144256,2019196,15100,0.79,0.86,0.44,37.3196666667,2535.883,7488.728,2535.885,7488.728,16304,0.42,0.82,6390,6370,6369,0,-1,-1,1,2300,329,183,329,282,0,47,0,1,89,93,-1,93,-1,-1,100,100,-1,0,0,94,0,1,0,26100,0,15000,14200,14200,14700,15000,9000,9000,1549362256,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190205_C8_8f876b16cbc4e53c27ef2c17c2652ce3,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190205_C8_8f876b16cbc4e53c27ef2c17c2652ce3,https://www.amazon.com/,VM04-03-192.168.10.91,https://www.amazon.com/,5,2,amazon-home,6,2019,200,Test Complete,18.1
24,2918.0,2494.0,2494.6400000044,2494.6350000027,10653,837,5652.0,,0,1,187,1,52426341,3714237,150153,46072,0,11238.0,7744,2917,2916,2915,846,13,2494,2494,2451,2494,2494,2494,2494,7889,7744,1305,845,845,16,119544.0,0.0,1549406341.138185,7744,7744,2918,2916,2836,2916,0,0,441644,537749,0,2495,2495,2451,2495,2494.6350000027,2495,119544,105390,46.3150955834,88104,1741875,865064,2921509,36200,0.81,0.86,0.26,92.2186,3049.446,7435.48,3049.448,34889.161,12568,0.23,0.82,7889,7744,7744,0,-1,-1,1,2500,641,210,641,504,0,137,0,1,74,91,-1,71,-1,-1,95,100,-1,0,0,116,0,1,0,147143,0,3700,2600,2600,2600,3000,9000,9000,1549406515,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190205_MB_566cd23c5f8c480664841dbcab03c72c,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190205_MB_566cd23c5f8c480664841dbcab03c72c,https://www.amazon.com/,VM01-01-192.168.10.43,https://www.amazon.com/,5,2,amazon-home,6,2019,200,Test Complete,18.1
24,,,2316.8449999939003,2316.8449999939003,4915,889,,,0,1,196,0,4101247,2460575,83946,40015,0,,7029,2766,2764,2764,902,17,2316,2316,2269,2462,2462,2316,2316,7064,7029,1247,900,900,8,,,1549450470.523817,7029,7029,2767,2764,1983,2764,0,0,328757,400745,0,2317,2317,2269,2463,2316.8449999939003,2317,13364,14789,55.89569161,0,1419699,178207,2032617,8900,0.79,0.86,0.28,31.545,2356.656,7980.635999999998,2356.657,34496.099,17849,0.42,0.82,7065,7029,7029,0,-1,-1,1,2300,337,192,337,292,0,45,0,1,89,93,-1,92,-1,-1,100,100,-1,0,0,103,0,1,0,23994,0,8900,8800,8800,8800,8800,9000,9000,1549450492,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190206_NX_4d05f4b7359267976881054a4f58151e,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190206_NX_4d05f4b7359267976881054a4f58151e,https://www.amazon.com/,VM03-05-192.168.10.84,https://www.amazon.com/,6,2,amazon-home,6,2019,200,Test Complete,18.1
24,3102.0,2751.0,2751.5800000036998,2751.5800000036998,13852,1051,12845.0,2751.0,0,1,357,1,50994178,3767212,143118,51923,0,12171.0,11411,3101,3099,3099,1061,14,2751,2871,2742,2824,2824,2751,2751,11454,11412,1471,1060,1060,14,119805.0,0.0,1549494544.296971,11412,11412,3102,3100,2745,3099,0,0,429410,363595,0,2752,2871,2743,2825,2751.5800000036998,2752,119805,89450,39.523683280300006,112278,2329454,620686,2643543,43100,0.81,0.86,,84.337625,2845.886,12911.26,2845.888,,6306,0.23,0.82,11455,11412,11412,0,-1,-1,1,2700,630,231,630,489,0,141,0,1,75,93,-1,77,-1,-1,96,100,-1,0,0,123,0,1,0,144373,0,43100,3300,3300,4000,43100,9000,9000,1549494753,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190206_82_f5765a8d9111e89c8a650d1e5bcb33ec,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190206_82_f5765a8d9111e89c8a650d1e5bcb33ec,https://www.amazon.com/,VM02-07-192.168.10.75,https://www.amazon.com/,6,2,amazon-home,6,2019,200,Test Complete,18.1
24,3116.0,2792.0,2792.5299999988,2792.5199999990996,6780,1203,5291.0,,0,1,273,0,4076852,2371303,84420,38592,0,,8476,3116,3115,3114,1217,14,2792,2792,2772,2889,2889,2792,2792,8496,8476,1637,1216,1216,9,14852.0,0.0,1549538644.54807,8477,8477,3116,3115,1952,3115,0,0,298692,325997,0,2793,2793,2772,2889,2792.5199999990996,2793,14852,12370,37.5531268974,0,1262787,222033,1950453,15200,0.79,0.79,0.27,39.9573333333,2924.626,6983.2109999999975,2924.627,23519.1199999981,18449,0.23,0.73,8496,8477,8477,0,-1,-1,1,2800,332,185,332,285,0,47,0,1,89,93,-1,89,-1,-1,100,100,-1,0,0,106,0,1,0,26963,0,15200,14600,14700,14700,15000,9000,9000,1549538652,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190207_9Z_f68782c553b7d0649c3f8510e958e618,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190207_9Z_f68782c553b7d0649c3f8510e958e618,https://www.amazon.com/,VM02-01-192.168.10.69,https://www.amazon.com/,7,2,amazon-home,6,2019,200,Test Complete,18.1
24,,,2727.8399999996,2727.8349999979,12522,1060,,,0,1,352,1,46036015,2937534,140660,43886,0,11107.0,7632,3152,3148,3148,1074,8,2727,2727,2670,2727,2727,2727,2727,7790,7632,1500,1073,1073,16,,,1549582765.70042,7633,7633,3153,3149,2839,3148,0,0,387710,446909,0,2728,2728,2670,2728,2727.8349999979,2728,119798,96360,42.989069819300006,220149,1969072,374703,2124321,41500,0.81,0.79,0.22,128.2232,2902.793,12212.369,2902.793,36284.2360000076,17414,0.42,0.73,7791,7633,7633,0,-1,-1,1,2900,617,201,617,476,0,141,0,1,75,92,-1,83,-1,-1,89,100,-1,0,0,118,0,1,0,146807,0,41500,3000,3000,4200,4500,9000,9000,1549582916,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190207_CA_be5e2351fa99e7e6f494bfac7f20940f,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190207_CA_be5e2351fa99e7e6f494bfac7f20940f,https://www.amazon.com/,VM04-01-192.168.10.80,https://www.amazon.com/,7,2,amazon-home,6,2019,200,Test Complete,18.1
24,,,2285.4200000001997,2285.4200000001997,34935,1060,,,0,1,354,0,3926362,2322397,86934,45423,0,,77410,2576,2574,2574,1072,22,2285,2285,2269,2285,2285,2285,2285,77431,77410,1622,1071,1071,9,,,1549626840.6266642,77410,77410,2577,2575,1950,2574,0,0,47496,30417,0,2285,2285,2270,2285,2285.4200000001997,2285,83726,16989,10.5692068429,0,1246181,222056,1899739,82800,0.79,0.79,0.44,31.4665294118,2503.736,7590.49,2503.738,7590.49,13596,0.23,0.82,77432,77410,77410,0,-1,-1,1,2300,335,193,335,286,0,49,0,1,89,93,-1,89,-1,-1,100,100,-1,0,0,110,0,1,0,100845,0,82800,82700,82700,82800,82800,9000,9000,1549626975,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190208_ZE_15e72239c351598b5b0b74f6b78443d7,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190208_ZE_15e72239c351598b5b0b74f6b78443d7,https://www.amazon.com/,VM01-04-192.168.10.62,https://www.amazon.com/,8,2,amazon-home,6,2019,200,Test Complete,18.1
24,3127.0,2804.0,2804.4049999953004,2804.4000000009005,7908,1343,11262.0,2804.0,0,1,260,0,4050168,2311860,84875,40209,0,,10010,3127,3126,3126,1352,8,2804,2804,2795,2891,2891,2804,2804,10066,10010,2240,1351,1351,9,16448.0,0.0,1549671237.816207,10010,10010,3127,3126,1944,3126,0,0,268134,266742,0,2804,2804,2795,2892,2804.4000000009005,2804,16448,14710,42.9991230634,0,1980324,154456,1871848,15500,0.79,0.86,0.47,40.026125,2729.382,6647.4119999999975,2943.401,6647.4119999999975,16510,0.23,0.82,10066,10010,10010,0,-1,-1,1,2800,333,188,333,286,0,47,0,1,89,93,-1,92,-1,-1,100,100,-1,0,0,105,0,1,0,27736,0,15500,15500,15500,15500,15500,9000,9000,1549671228,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190209_0M_f71cee0e3fa95098e2caafbcb7a2be44,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190209_0M_f71cee0e3fa95098e2caafbcb7a2be44,https://www.amazon.com/,VM04-01-192.168.10.80,https://www.amazon.com/,8,2,amazon-home,6,2019,200,Test Complete,18.1
24,2470.0,2181.0,2181.4299999969,2181.4250000025,5692,878,7848.0,2181.0,0,1,186,0,4009902,2370221,84355,38764,0,7114.0,6545,2470,2467,2467,885,10,2181,2181,2124,2301,2301,2181,2181,6575,6545,1225,884,884,9,15691.0,0.0,1549715061.389976,6545,6545,2470,2467,1946,2467,0,0,270701,418249,0,2181,2181,2125,2302,2181.4250000025,2181,15691,11720,33.1541725601,0,1267574,158475,1948507,14100,0.79,0.86,0.45,29.3126666667,2315.078,7470.074,2315.079,7470.074,17813,0.23,0.82,6575,6545,6545,0,-1,-1,1,2200,332,185,332,285,0,47,0,1,89,93,-1,92,-1,-1,100,100,-1,0,0,99,0,1,0,26266,0,13900,13500,13600,13600,13800,9000,9000,1549715050,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190209_7N_8e7ee4bf21bfdb0e62dc05cfcef6e7ee,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190209_7N_8e7ee4bf21bfdb0e62dc05cfcef6e7ee,https://www.amazon.com/,VM04-08-192.168.10.96,https://www.amazon.com/,9,2,amazon-home,6,2019,200,Test Complete,18.1
