data.average.firstView.Colordepth,data.average.firstView.FirstInteractive,data.average.firstView.FirstPaintedHero,data.average.firstView.LastInteractive,data.average.firstView.LastPaintedHero,data.average.firstView.PerformancePaintTiming.first-contentful-paint,data.average.firstView.PerformancePaintTiming.first-paint,data.average.firstView.SpeedIndex,data.average.firstView.TTFB,data.average.firstView.TTIMeasurementEnd,data.average.firstView.TimeToInteractive,data.average.firstView.aft,data.average.firstView.avgRun,data.average.firstView.basePageSSLTime,data.average.firstView.bigImageCount,data.average.firstView.bytesIn,data.average.firstView.bytesInDoc,data.average.firstView.bytesOut,data.average.firstView.bytesOutDoc,data.average.firstView.cached,data.average.firstView.chromeUserTiming.InteractiveTime,data.average.firstView.chromeUserTiming.domComplete,data.average.firstView.chromeUserTiming.domContentLoadedEventEnd,data.average.firstView.chromeUserTiming.domContentLoadedEventStart,data.average.firstView.chromeUserTiming.domInteractive,data.average.firstView.chromeUserTiming.domLoading,data.average.firstView.chromeUserTiming.fetchStart,data.average.firstView.chromeUserTiming.firstContentfulPaint,data.average.firstView.chromeUserTiming.firstImagePaint,data.average.firstView.chromeUserTiming.firstLayout,data.average.firstView.chromeUserTiming.firstMeaningfulPaint,data.average.firstView.chromeUserTiming.firstMeaningfulPaintCandidate,data.average.firstView.chromeUserTiming.firstPaint,data.average.firstView.chromeUserTiming.firstTextPaint,data.average.firstView.chromeUserTiming.loadEventEnd,data.average.firstView.chromeUserTiming.loadEventStart,data.average.firstView.chromeUserTiming.responseEnd,data.average.firstView.chromeUserTiming.unloadEventEnd,data.average.firstView.chromeUserTiming.unloadEventStart,data.average.firstView.connections,data.average.firstView.cpu.Idle,data.average.firstView.cpu.Paint,data.average.firstView.date,data.average.firstView.docTime,data.average.firstView.domComplete,data.average.firstView.domContentLoadedEventEnd,data.average.firstView.domContentLoadedEventStart,data.average.firstView.domElements,data.average.firstView.domInteractive,data.average.firstView.domLoading,data.average.firstView.domTime,data.average.firstView.effectiveBps,data.average.firstView.effectiveBpsDoc,data.average.firstView.final_base_page_request,data.average.firstView.firstContentfulPaint,data.average.firstView.firstImagePaint,data.average.firstView.firstLayout,data.average.firstView.firstMeaningfulPaint,data.average.firstView.firstPaint,data.average.firstView.firstTextPaint,data.average.firstView.fullyLoaded,data.average.firstView.fullyLoadedCPUms,data.average.firstView.fullyLoadedCPUpct,data.average.firstView.gzip_savings,data.average.firstView.gzip_total,data.average.firstView.heroElementTimes.BackgroundImage,data.average.firstView.heroElementTimes.FirstPaintedHero,data.average.firstView.heroElementTimes.Heading,data.average.firstView.heroElementTimes.LastPaintedHero,data.average.firstView.image_savings,data.average.firstView.image_total,data.average.firstView.lastVisualChange,data.average.firstView.lighthouse.Accessibility,data.average.firstView.lighthouse.BestPractices,data.average.firstView.lighthouse.Performance,data.average.firstView.lighthouse.Performance.estimated-input-latency,data.average.firstView.lighthouse.Performance.first-contentful-paint,data.average.firstView.lighthouse.Performance.first-cpu-idle,data.average.firstView.lighthouse.Performance.first-meaningful-paint,data.average.firstView.lighthouse.Performance.interactive,data.average.firstView.lighthouse.Performance.max-potential-fid,data.average.firstView.lighthouse.Performance.speed-index,data.average.firstView.lighthouse.ProgressiveWebApp,data.average.firstView.lighthouse.SEO,data.average.firstView.loadEventEnd,data.average.firstView.loadEventStart,data.average.firstView.loadTime,data.average.firstView.maybeCaptcha,data.average.firstView.minify_savings,data.average.firstView.minify_total,data.average.firstView.optimization_checked,data.average.firstView.render,data.average.firstView.requests,data.average.firstView.requestsDoc,data.average.firstView.requestsFull,data.average.firstView.responses_200,data.average.firstView.responses_404,data.average.firstView.responses_other,data.average.firstView.result,data.average.firstView.run,data.average.firstView.score_cache,data.average.firstView.score_cdn,data.average.firstView.score_combine,data.average.firstView.score_compress,data.average.firstView.score_cookies,data.average.firstView.score_etags,data.average.firstView.score_gzip,data.average.firstView.score_keep-alive,data.average.firstView.score_minify,data.average.firstView.score_progressive_jpeg,data.average.firstView.server_rtt,data.average.firstView.smallImageCount,data.average.firstView.start_epoch,data.average.firstView.step,data.average.firstView.testStartOffset,data.average.firstView.test_run_time_ms,data.average.firstView.titleTime,data.average.firstView.userTime,data.average.firstView.userTime.snaptr,data.average.firstView.visualComplete,data.average.firstView.visualComplete85,data.average.firstView.visualComplete90,data.average.firstView.visualComplete95,data.average.firstView.visualComplete99,data.bwDown,data.bwUp,data.completed,data.connectivity,data.from,data.fvonly,data.id,data.latency,data.location,data.mobile,data.plr,data.successfulFVRuns,data.summary,data.testRuns,data.testUrl,data.tester,data.url,speedtracker.day,speedtracker.month,speedtracker.slug,speedtracker.week,speedtracker.year,statusCode,statusText,webPagetestVersion
24,4364.0,,4294.0,,4294.6199999988,4294.6149999989,7921,2416,9164.0,,0,1,705.0,4,2900571,2778180,61830,52683,0,,13794,4364,4337,4334,2427,12,4294,4294,4246,4294.0,4294,4294,4294.0,13852,13794,2851,2427,2427,57,19527.0,0.0,1549300558.13999,13795,13795,4364,4337,1664,4335,0,0,169514,244149,1,4295,4295,4246,4295.0,4294.6149999989,4295.0,19527,15649,37.458113930100005,15439,1716463,,,,,422664,902276,9400,0.74,0.79,0.14,1822.76,5211.084,7131.763000000001,5211.085,30037.164,,11405,0.38,0.9,13853,13795,13795,0,-1,-1,1,4300,226,168,226,168,1,57,99999,1,54,91,-1,54,-1,-1,100,100,-1,0,0,31,0,1,0,29599,0,10034.0,10034.0,9400,9400,9400,9400,9400,9000,9000,1549300560,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190204_87_1d5313e61fcefe03c9ba7bdc11dff484,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190204_87_1d5313e61fcefe03c9ba7bdc11dff484,,https://jet.com/search?term=headphones&experienceId=26,VM02-06-192.168.10.74,https://jet.com/search?term=headphones&experienceId=26,4,2,search26,6,2019,200,Test Complete,18.1
24,4417.0,,4312.0,,4312.6400000001,4312.6400000001,6936,2411,11447.0,4312.0,0,1,704.0,4,3057572,2935179,66973,54693,0,,15102,4416,4367,4366,2428,10,4312,4312,4221,4312.0,4312,4312,4312.0,15187,15102,2845,2427,2427,61,22863.0,0.0,1549318131.4590788,15102,15102,4417,4367,1682,4367,0,0,149499,231280,1,4313,4313,4221,4313.0,4312.6400000001,4313.0,22863,20749,43.410041841,15439,1775584,,,,,422664,889446,10200,0.74,0.79,0.14,1886.439,5462.188,6501.31,5462.19,30343.3280000038,,11447,0.38,0.9,15187,15102,15102,0,-1,-1,1,4300,231,165,231,172,1,58,99999,1,54,94,-1,53,-1,-1,100,100,-1,0,0,26,0,1,0,34868,0,10650.0,10650.0,10200,10200,10200,10200,10200,9000,9000,1549318154,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190204_FA_88098d0c2df7466e466ed065197cd8a4,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190204_FA_88098d0c2df7466e466ed065197cd8a4,,https://jet.com/search?term=headphones&experienceId=26,VM01-01-192.168.10.43,https://jet.com/search?term=headphones&experienceId=26,4,2,search26,6,2019,200,Test Complete,18.1
24,4379.0,,4379.0,,4379.4650000054,4379.4600000109995,8129,2563,8192.0,,0,1,701.0,4,2954115,2831725,65233,52790,0,,14426,3883,3857,3857,2573,5,4379,4379,4284,4379.0,4379,4379,4379.0,14525,14426,3090,2572,2572,58,21442.0,0.0,1549362256.759336,14426,14426,3883,3858,1683,3857,0,0,156476,238702,1,4379,4379,4285,4379.0,4379.4600000109995,4379.0,21442,17770,41.8019289579,15439,1734840,,,,,422664,883087,9900,0.74,0.79,0.19,1871.276,4715.657,5824.899,4715.6590000000015,24817.608,,11316,0.38,0.9,14526,14426,14426,0,-1,-1,1,4400,223,158,223,168,1,54,99999,1,53,93,-1,53,-1,-1,100,100,-1,0,0,23,0,1,0,30285,0,11024.0,11024.0,9900,9900,9900,9900,9900,9000,9000,1549362254,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190205_GG_a78d192182c2e9c8d0da242d6e702414,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190205_GG_a78d192182c2e9c8d0da242d6e702414,,https://jet.com/search?term=headphones&experienceId=26,VM02-06-192.168.10.74,https://jet.com/search?term=headphones&experienceId=26,5,2,search26,6,2019,200,Test Complete,18.1
24,4130.0,,4057.0,,4057.6399999991,4057.6399999991,7426,2312,11478.0,4057.0,0,1,705.0,4,2780411,2750725,57764,50870,0,,14262,4129,4106,4105,2330,25,4057,4057,4006,4057.0,4057,4057,4057.0,14302,14262,3007,2327,2327,56,18217.0,0.0,1549406339.6470866,14262,14262,4130,4106,1687,4105,0,0,174813,230186,1,4058,4058,4006,4058.0,4057.6399999991,4058.0,18217,16590,46.224575090600005,15439,1679853,,,,,422664,877095,9900,0.74,0.79,0.2,1642.178,4431.055,6157.343000000003,4431.055,30167.044,,10655,0.38,0.9,14302,14262,14262,0,-1,-1,1,4100,206,157,206,153,1,52,99999,1,54,92,-1,52,-1,-1,100,100,-1,0,0,21,0,1,0,26476,0,10954.0,10954.0,9900,9900,9900,9900,9900,9000,9000,1549406350,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190205_1A_7f1d830446c4500d3b36e08bbb1679d7,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190205_1A_7f1d830446c4500d3b36e08bbb1679d7,,https://jet.com/search?term=headphones&experienceId=26,VM03-07-192.168.10.86,https://jet.com/search?term=headphones&experienceId=26,5,2,search26,6,2019,200,Test Complete,18.1
24,3851.0,,3789.0,,3789.2800000009,3789.2750000009996,6934,2062,10223.0,3789.0,0,1,699.0,4,2778985,2749187,61840,50805,0,,13431,3850,3827,3827,2072,7,3789,3789,3748,3789.0,3789,3789,3789.0,13515,13431,2476,2071,2071,58,18779.0,0.0,1549450477.967433,13431,13431,3851,3828,1626,3828,0,0,166237,241814,1,3789,3789,3749,3789.0,3789.2750000009996,3789.0,18779,15230,38.4984833165,15439,1725357,,,,,422664,879863,8800,0.74,0.79,0.22,1577.53,4378.668,5362.223000000001,4378.6709999999985,29414.975,,10375,0.38,0.9,13515,13432,13431,0,-1,-1,1,3800,219,158,219,163,1,55,99999,1,53,93,-1,52,-1,-1,100,100,-1,0,0,22,0,1,0,27797,0,9680.0,9680.0,8800,8800,8800,8800,8800,9000,9000,1549450463,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190206_YY_3538ef318b78653fe06c44952a963bf0,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190206_YY_3538ef318b78653fe06c44952a963bf0,,https://jet.com/search?term=headphones&experienceId=26,VM04-05-192.168.10.93,https://jet.com/search?term=headphones&experienceId=26,6,2,search26,6,2019,200,Test Complete,18.1
24,3926.0,,3877.0,,3877.2499999995002,3877.2499999995002,6667,2235,8725.0,,0,1,702.0,4,2746879,2717224,55448,48546,0,,13376,3925,3881,3880,2243,22,3877,3877,3817,3877.0,3877,3877,3877.0,13418,13376,2661,2242,2242,55,17290.0,0.0,1549494559.5104609,13377,13376,3926,3881,1687,3880,0,0,182456,243872,1,3877,3877,3817,3877.0,3877.2499999995002,3877.0,17290,13229,38.4257914609,15439,1647712,,,,,422664,873254,8600,0.74,0.79,0.19,1508.26,4895.552,5864.87,4895.554,20651.698,,11317,0.38,0.9,13418,13376,13377,0,-1,-1,1,3900,201,152,201,151,1,49,99999,1,55,93,-1,52,-1,-1,100,100,-1,0,0,18,0,1,0,24433,0,9920.0,9920.0,8600,7700,7700,8600,8600,9000,9000,1549494535,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190206_8G_e55d2b44b7faef599f69ddd0da2faed9,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190206_8G_e55d2b44b7faef599f69ddd0da2faed9,,https://jet.com/search?term=headphones&experienceId=26,VM04-07-192.168.10.95,https://jet.com/search?term=headphones&experienceId=26,6,2,search26,6,2019,200,Test Complete,18.1
24,4310.0,,4248.0,,4248.9199999982,4248.9199999982,7515,2475,11209.0,4248.0,0,1,705.0,4,2776787,2744974,57056,49778,0,10873.0,14023,4310,4284,4284,2487,14,4248,4248,4198,4248.0,4248,4248,4248.0,14058,14023,2896,2486,2486,55,19862.0,0.0,1549582746.862278,14023,14023,4310,4285,1680,4284,0,0,159704,237701,1,4249,4249,4198,4249.0,4248.9199999982,4249.0,19862,16860,40.2963671128,44867,1681196,,,,,422664,876150,9800,0.64,0.79,0.2,1880.456,4576.438,5625.859,4576.44,24626.94100000001,,11044,0.38,0.9,14058,14024,14023,0,-1,-1,1,4200,209,152,209,154,1,54,99999,1,55,93,-1,52,-1,-1,98,100,-1,0,0,21,0,1,0,29589,0,10750.0,10750.0,9800,9800,9800,9800,9800,9000,9000,1549582754,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190207_EY_aa8545702d7454cc67ca1fc4b9ec2731,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190207_EY_aa8545702d7454cc67ca1fc4b9ec2731,,https://jet.com/search?term=headphones&experienceId=26,VM03-07-192.168.10.86,https://jet.com/search?term=headphones&experienceId=26,7,2,search26,6,2019,200,Test Complete,18.1
24,4043.0,,3950.0,,3950.6999999976,3950.6949999995,7123,2212,8698.0,,0,1,699.0,4,2773539,2743494,55567,48679,0,,13089,4043,4017,4017,2221,13,3950,3950,3886,3950.0,3950,3950,3950.0,13165,13090,2641,2220,2220,54,16740.0,0.0,1549715050.498237,13090,13090,4043,4017,1653,4017,0,0,190909,252205,1,3951,3951,3887,3951.0,3950.6949999995,3951.0,16740,14249,42.3728813559,15439,1711627,,,,,422664,878026,8800,0.74,0.79,0.22,1696.741,4448.655,5410.694,4448.656,26770.468,,10311,0.38,0.9,13166,13090,13090,0,-1,-1,1,4000,203,151,203,151,1,51,99999,1,54,93,-1,52,-1,-1,100,100,-1,0,0,21,0,1,0,24531,0,9652.0,9652.0,8800,8800,8800,8800,8800,9000,9000,1549715038,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190209_00_7cb666379a7298e1d8d66df5f8403608,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190209_00_7cb666379a7298e1d8d66df5f8403608,,https://jet.com/search?term=headphones&experienceId=26,VM02-01-192.168.10.69,https://jet.com/search?term=headphones&experienceId=26,9,2,search26,6,2019,200,Test Complete,18.1
24,4033.0,,3963.0,,3963.4100000039,3963.4050000022,6554,2276,12132.0,3963.0,0,1,699.0,4,2857670,2827955,59644,52195,0,,13636,4032,4003,4001,2288,7,3963,3963,3912,3963.0,3963,3963,3963.0,13776,13636,2699,2287,2287,56,18271.0,0.0,1549755730.6926858,13636,13637,4033,4003,1653,4002,0,0,178660,248939,1,3963,3963,3912,3963.0,3963.4050000022,3963.0,18271,17620,49.5918941739,15439,1669136,,,,,422664,878070,9200,0.74,0.79,0.23,1747.7089999999994,4326.184,5367.696,4326.185,20334.544,,10162,0.38,0.9,13777,13637,13636,0,-1,-1,1,4100,208,156,208,153,1,54,99999,1,55,92,-1,52,-1,-1,100,100,-1,0,0,21,0,1,0,26678,0,10199.0,10199.0,9200,9100,9100,9200,9200,9000,9000,1549755708,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190209_T3_274fc359e83e3d5f884b8e716a38c797,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190209_T3_274fc359e83e3d5f884b8e716a38c797,,https://jet.com/search?term=headphones&experienceId=26,VM04-05-192.168.10.93,https://jet.com/search?term=headphones&experienceId=26,9,2,search26,6,2019,200,Test Complete,18.1
24,8427.0,,8427.0,,8427.0400000023,8427.0299999989,8430,7029,11958.0,8427.0,0,1,705.0,0,1659314,1629377,36327,31832,0,,15900,8282,8277,8276,7038,16,8427,11122,8397,10838.0,10838,8427,8427.0,15904,15900,7404,7038,7038,55,19559.0,0.0,1549758555.355527,15901,15901,8283,8277,375,8276,0,0,132427,183653,1,8427,11122,8398,10838.0,8427.0299999989,8427.0,19559,10050,25.815566401199998,15439,1533087,,,,,0,75368,11000,0.74,0.79,0.18,1781.957,5048.978,6080.0059999999985,5048.98,19124.869,,10950,0.38,0.9,15904,15901,15901,0,-1,-1,1,8400,171,124,171,120,1,50,99999,1,52,92,-1,100,-1,-1,99,100,-1,-1,0,2,0,1,0,26150,0,12598.0,12598.0,11000,8400,8400,8400,8400,9000,9000,1549758608,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190210_G7_45e8d6b45e9f9961ecbd1fbf8708780b,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190210_G7_45e8d6b45e9f9961ecbd1fbf8708780b,,https://jet.com/search?term=headphones&experienceId=26,VM01-04-192.168.10.62,https://jet.com/search?term=headphones&experienceId=26,9,2,search26,6,2019,200,Test Complete,18.1
24,4176.0,,4084.0,,4084.6849999944,4084.6799999999,7372,2385,8741.0,,0,1,702.0,4,2669549,2639962,56007,47794,0,,13706,4176,4147,4146,2395,13,4084,4084,4038,4084.0,4084,4084,4084.0,13758,13707,2805,2394,2394,58,18556.0,0.0,1549802695.372161,13707,13707,4176,4148,1206,4147,0,0,165082,233170,1,4085,4085,4039,4085.0,4084.6799999999,4085.0,18556,15550,39.436976921100005,44867,1654416,,,,,422664,878239,8500,0.74,0.79,0.2,1896.36,4697.295,5762.493,4697.297000000001,23759.448,,10549,0.38,0.9,13759,13707,13707,0,-1,-1,1,4100,213,160,213,155,1,57,99999,1,55,94,-1,52,-1,-1,98,100,-1,0,0,22,0,1,0,28043,0,9936.0,9936.0,8500,8500,8500,8500,8500,9000,9000,1549802697,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190210_6D_3bc7c65525fe842481ddcbcfbc1be28f,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190210_6D_3bc7c65525fe842481ddcbcfbc1be28f,,https://jet.com/search?term=headphones&experienceId=26,VM01-01-192.168.10.43,https://jet.com/search?term=headphones&experienceId=26,10,2,search26,6,2019,200,Test Complete,18.1
24,4309.0,,4232.0,,4232.759999999001,4232.7549999973,7236,2514,12149.0,4232.0,0,1,724.0,4,2752582,2720809,58393,50680,0,14960.0,14907,4309,4285,4284,2524,10,4232,4232,4180,4232.0,4232,4232,4232.0,14953,14908,2931,2523,2523,57,22364.0,0.0,1549846756.6138961,14908,14908,4309,4285,1642,4285,0,0,138669,219526,1,4233,4233,4180,4233.0,4232.7549999973,4233.0,22364,17640,38.2397572079,15439,1641298,,,,,422664,880339,9300,0.74,0.79,0.2,1809.315,4647.193,5739.387,4647.195,24610.826,,10575,0.38,0.9,14953,14908,14908,0,-1,-1,1,4200,215,159,215,158,1,56,99999,1,56,94,-1,52,-1,-1,100,100,-1,0,0,23,0,1,0,32742,0,10605.0,10605.0,9300,8300,9300,9300,9300,9000,9000,1549846750,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190211_G6_dfcfa1f80269099eacf0cce4b1614055,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190211_G6_dfcfa1f80269099eacf0cce4b1614055,,https://jet.com/search?term=headphones&experienceId=26,VM02-01-192.168.10.69,https://jet.com/search?term=headphones&experienceId=26,10,2,search26,6,2019,200,Test Complete,18.1
24,4456.0,,4347.0,,4347.7349999994,4347.7349999994,8237,2693,8653.0,,0,1,759.0,4,2765387,2736714,60540,53877,0,14683.0,74099,4455,4406,4405,2704,23,4347,4347,4301,4347.0,4347,4347,4347.0,74123,74099,3109,2703,2703,57,76312.0,0.0,1549934999.824733,74099,74099,4456,4406,1702,4406,0,0,37563,38326,1,4348,4348,4302,4348.0,4347.7349999994,4348.0,76312,29249,19.935932388199998,44867,1653165,,,,,422664,907456,10500,0.64,0.79,0.18,1784.386,4942.773,6085.392,4942.775,24409.836,,10658,0.38,0.9,74123,74099,74099,0,-1,-1,1,4300,225,213,225,167,1,57,99999,1,54,94,-1,54,-1,-1,98,100,-1,0,0,33,0,1,0,93335,0,11778.0,11778.0,10500,10500,10500,10500,10500,9000,9000,1549935041,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190212_XZ_5ad3dca63bf303862179de387cdbda6d,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190212_XZ_5ad3dca63bf303862179de387cdbda6d,,https://jet.com/search?term=headphones&experienceId=26,VM04-02-192.168.10.90,https://jet.com/search?term=headphones&experienceId=26,11,2,search26,7,2019,200,Test Complete,18.1
24,4369.0,,4274.0,,4274.6099999999,4274.6049999997995,7516,2383,12368.0,4274.0,0,1,771.0,4,2750025,2718275,61271,53559,0,18792.0,14876,4368,4333,4332,2395,10,4274,4274,4175,4274.0,4274,4274,4274.0,14901,14876,2805,2394,2394,59,22490.0,0.0,1549979093.23405,14876,14876,4369,4333,1718,4333,0,0,136769,217583,1,4275,4275,4176,4275.0,4274.6049999997995,4275.0,22490,18099,38.9834158949,15439,1605279,,,,,422664,916469,9600,0.64,0.79,0.12,1087.04,4634.952,18585.661,4634.9540000000015,23040.1189999998,,10354,0.38,0.9,14901,14876,14876,0,-1,-1,1,4300,232,175,232,173,1,58,99999,1,55,95,-1,54,-1,-1,100,100,-1,0,0,38,0,1,0,32855,0,10578.0,10578.0,9600,9600,9600,9600,9600,9000,9000,1549979097,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190212_HE_a41755c8c28fa28200fd8e1728ca57cf,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190212_HE_a41755c8c28fa28200fd8e1728ca57cf,,https://jet.com/search?term=headphones&experienceId=26,VM03-03-192.168.10.82,https://jet.com/search?term=headphones&experienceId=26,12,2,search26,7,2019,200,Test Complete,18.1
24,4004.0,,3946.0,,3946.1499999998,3946.1449999999,7315,2188,9254.0,3946.0,0,1,718.0,4,2440998,1995293,49725,20590,0,,9487,4003,3980,3979,2200,25,3946,3946,3901,3946.0,3946,3946,3946.0,9515,9487,2665,2199,2199,57,18411.0,0.0,1550111415.377155,9487,9488,4004,3980,1546,3980,0,0,150465,273365,1,3946,3946,3902,3946.0,3946.1449999999,3946.0,18411,22459,62.388888888900006,15439,1519377,,,,,422664,839856,9500,0.64,0.86,0.17,1661.2089999999994,4392.932,14003.869,4392.933,14003.869,,10589,0.38,0.9,9516,9488,9487,0,-1,-1,1,4000,216,60,216,159,0,57,0,1,54,93,-1,50,-1,-1,99,100,-1,0,0,31,0,1,0,29116,0,11180.0,11180.0,9500,9500,9500,9500,9500,9000,9000,1550111409,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190214_BR_5f346ff5dd21c7add22d5496391eeb6e,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190214_BR_5f346ff5dd21c7add22d5496391eeb6e,,https://jet.com/search?term=headphones&experienceId=26,VM02-04-192.168.10.72,https://jet.com/search?term=headphones&experienceId=26,13,2,search26,7,2019,200,Test Complete,18.1
24,4369.0,,4280.0,,4280.6250000012,4280.6200000014005,8194,2444,9757.0,4280.0,0,1,718.0,4,2445005,1999578,49855,20800,0,,9974,4368,4340,4340,2460,24,4280,4280,4226,4280.0,4280,4280,4280.0,9994,9974,2871,2459,2459,55,18669.0,0.0,1550199578.2102098,9975,9975,4369,4341,1722,4340,0,0,150693,265512,1,4281,4281,4227,4281.0,4280.6200000014005,4281.0,18669,22740,61.8775510204,15439,1519908,,,,,422952,844019,10000,0.64,0.86,0.11,1914.773,4882.469,19520.076,4882.471,22735.581,,10680,0.38,0.9,9995,9975,9975,0,-1,-1,1,4300,206,61,206,161,0,45,0,1,54,94,-1,50,-1,-1,99,100,-1,0,0,32,0,1,0,29106,0,11636.0,11636.0,10000,10000,10000,10000,10000,9000,9000,1550199552,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190215_XT_a08294f9f965b25ba49b0789a4efcd96,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190215_XT_a08294f9f965b25ba49b0789a4efcd96,,https://jet.com/search?term=headphones&experienceId=26,VM04-02-192.168.10.90,https://jet.com/search?term=headphones&experienceId=26,14,2,search26,7,2019,200,Test Complete,18.1
24,4474.0,,4346.0,,4346.0200000009,4346.0200000009,7355,2352,9457.0,4346.0,0,1,706.0,4,2433769,1983322,48235,21158,0,,11536,4473,4433,4432,2376,14,4346,4346,4270,4346.0,4346,4346,4346.0,11559,11536,2766,2373,2373,59,20732.0,0.0,1550243698.18606,11537,11536,4474,4433,1707,4432,0,0,132413,215930,1,4346,4346,4271,4346.0,4346.0200000009,4346.0,20732,28000,68.7285223368,15439,1519360,,,,,422664,827989,11200,0.64,0.86,0.09,1803.143,5259.413000000001,21869.518,5259.4180000000015,21869.518,,10624,0.38,0.9,11560,11537,11537,0,-1,-1,1,4300,209,58,209,156,0,53,0,1,54,92,-1,49,-1,-1,99,100,-1,0,0,26,0,1,0,33869,0,13335.0,13335.0,11200,11200,11200,11200,11200,9000,9000,1550243699,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190215_6Y_f708849e498e3d27699cf2291f70834e,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190215_6Y_f708849e498e3d27699cf2291f70834e,,https://jet.com/search?term=headphones&experienceId=26,VM02-08-192.168.10.76,https://jet.com/search?term=headphones&experienceId=26,15,2,search26,7,2019,200,Test Complete,18.1
24,4122.0,,4050.0,,4050.1299999959997,4050.1299999959997,6304,2173,7848.0,,0,1,704.0,4,2436261,1990472,48122,21354,0,,8428,4122,4097,4096,2184,17,4050,4050,3995,4050.0,4050,4050,4050.0,8478,8428,2639,2183,2183,57,17877.0,0.0,1550287749.511294,8428,8428,4122,4098,1678,4096,0,0,155136,318220,1,4050,4050,3995,4050.0,4050.1299999959997,4050.0,17877,21890,62.205171923900004,15439,1519981,,,,,422664,834844,8700,0.64,0.86,0.15,1964.035,4382.238,15180.146,4382.24,20920.464,,10034,0.38,0.9,8478,8428,8428,0,-1,-1,1,4200,208,59,208,155,0,53,0,1,53,93,-1,50,-1,-1,99,100,-1,0,0,29,0,1,0,28014,0,10750.0,10750.0,8700,8700,8700,8700,8700,9000,9000,1550287753,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190216_50_06fb8af152a5152b9c5414619a7fc322,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190216_50_06fb8af152a5152b9c5414619a7fc322,,https://jet.com/search?term=headphones&experienceId=26,VM03-07-192.168.10.86,https://jet.com/search?term=headphones&experienceId=26,15,2,search26,7,2019,200,Test Complete,18.1
24,4188.0,,4116.0,,4116.1299999949,4116.1250000005,6895,2425,9346.0,4116.0,0,1,725.0,4,2444875,1999010,47415,20800,0,,9582,4187,4161,4160,2443,17,4116,4116,4061,4116.0,4116,4116,4116.0,9606,9582,2877,2442,2442,57,18370.0,0.0,1550331882.06114,9583,9583,4188,4162,1689,4161,0,0,153331,279269,1,4116,4116,4062,4116.0,4116.1250000005,4116.0,18370,21129,57.8112175103,15439,1520063,,,,,422664,843423,9300,0.64,0.71,0.24,1704.9370000000001,4326.515,5385.403,4326.518,20275.143,,9943,0.31,0.9,9607,9583,9583,0,-1,-1,1,4100,211,61,211,159,0,52,0,1,54,93,-1,50,-1,-1,99,100,-1,0,0,32,0,1,0,28599,0,11225.0,11225.0,9300,8400,9300,9300,9300,9000,9000,1550331852,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190216_9P_b0826b1a789ddf284c319488fc5c48fc,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190216_9P_b0826b1a789ddf284c319488fc5c48fc,,https://jet.com/search?term=headphones&experienceId=26,VM04-02-192.168.10.90,https://jet.com/search?term=headphones&experienceId=26,16,2,search26,7,2019,200,Test Complete,18.1
