data.average.firstView.Colordepth,data.average.firstView.FirstInteractive,data.average.firstView.FirstPaintedHero,data.average.firstView.LastInteractive,data.average.firstView.LastPaintedHero,data.average.firstView.PerformancePaintTiming.first-contentful-paint,data.average.firstView.PerformancePaintTiming.first-paint,data.average.firstView.SpeedIndex,data.average.firstView.TTFB,data.average.firstView.TTIMeasurementEnd,data.average.firstView.TimeToInteractive,data.average.firstView.aft,data.average.firstView.avgRun,data.average.firstView.basePageSSLTime,data.average.firstView.bigImageCount,data.average.firstView.bytesIn,data.average.firstView.bytesInDoc,data.average.firstView.bytesOut,data.average.firstView.bytesOutDoc,data.average.firstView.cached,data.average.firstView.chromeUserTiming.domComplete,data.average.firstView.chromeUserTiming.domContentLoadedEventEnd,data.average.firstView.chromeUserTiming.domContentLoadedEventStart,data.average.firstView.chromeUserTiming.domInteractive,data.average.firstView.chromeUserTiming.domLoading,data.average.firstView.chromeUserTiming.fetchStart,data.average.firstView.chromeUserTiming.firstContentfulPaint,data.average.firstView.chromeUserTiming.firstImagePaint,data.average.firstView.chromeUserTiming.firstLayout,data.average.firstView.chromeUserTiming.firstMeaningfulPaint,data.average.firstView.chromeUserTiming.firstMeaningfulPaintCandidate,data.average.firstView.chromeUserTiming.firstPaint,data.average.firstView.chromeUserTiming.firstTextPaint,data.average.firstView.chromeUserTiming.loadEventEnd,data.average.firstView.chromeUserTiming.loadEventStart,data.average.firstView.chromeUserTiming.responseEnd,data.average.firstView.chromeUserTiming.unloadEventEnd,data.average.firstView.chromeUserTiming.unloadEventStart,data.average.firstView.connections,data.average.firstView.cpu.Idle,data.average.firstView.cpu.Paint,data.average.firstView.date,data.average.firstView.docTime,data.average.firstView.domComplete,data.average.firstView.domContentLoadedEventEnd,data.average.firstView.domContentLoadedEventStart,data.average.firstView.domElements,data.average.firstView.domInteractive,data.average.firstView.domLoading,data.average.firstView.domTime,data.average.firstView.effectiveBps,data.average.firstView.effectiveBpsDoc,data.average.firstView.final_base_page_request,data.average.firstView.firstContentfulPaint,data.average.firstView.firstImagePaint,data.average.firstView.firstLayout,data.average.firstView.firstMeaningfulPaint,data.average.firstView.firstPaint,data.average.firstView.firstTextPaint,data.average.firstView.fullyLoaded,data.average.firstView.fullyLoadedCPUms,data.average.firstView.fullyLoadedCPUpct,data.average.firstView.gzip_savings,data.average.firstView.gzip_total,data.average.firstView.heroElementTimes.BackgroundImage,data.average.firstView.heroElementTimes.FirstPaintedHero,data.average.firstView.heroElementTimes.Heading,data.average.firstView.heroElementTimes.LastPaintedHero,data.average.firstView.image_savings,data.average.firstView.image_total,data.average.firstView.lastVisualChange,data.average.firstView.lighthouse.Accessibility,data.average.firstView.lighthouse.BestPractices,data.average.firstView.lighthouse.Performance,data.average.firstView.lighthouse.Performance.estimated-input-latency,data.average.firstView.lighthouse.Performance.first-contentful-paint,data.average.firstView.lighthouse.Performance.first-cpu-idle,data.average.firstView.lighthouse.Performance.first-meaningful-paint,data.average.firstView.lighthouse.Performance.interactive,data.average.firstView.lighthouse.Performance.max-potential-fid,data.average.firstView.lighthouse.Performance.speed-index,data.average.firstView.lighthouse.ProgressiveWebApp,data.average.firstView.lighthouse.SEO,data.average.firstView.loadEventEnd,data.average.firstView.loadEventStart,data.average.firstView.loadTime,data.average.firstView.maybeCaptcha,data.average.firstView.minify_savings,data.average.firstView.minify_total,data.average.firstView.optimization_checked,data.average.firstView.render,data.average.firstView.requests,data.average.firstView.requestsDoc,data.average.firstView.requestsFull,data.average.firstView.responses_200,data.average.firstView.responses_404,data.average.firstView.responses_other,data.average.firstView.result,data.average.firstView.run,data.average.firstView.score_cache,data.average.firstView.score_cdn,data.average.firstView.score_combine,data.average.firstView.score_compress,data.average.firstView.score_cookies,data.average.firstView.score_etags,data.average.firstView.score_gzip,data.average.firstView.score_keep-alive,data.average.firstView.score_minify,data.average.firstView.score_progressive_jpeg,data.average.firstView.server_rtt,data.average.firstView.smallImageCount,data.average.firstView.start_epoch,data.average.firstView.step,data.average.firstView.testStartOffset,data.average.firstView.test_run_time_ms,data.average.firstView.titleTime,data.average.firstView.visualComplete,data.average.firstView.visualComplete85,data.average.firstView.visualComplete90,data.average.firstView.visualComplete95,data.average.firstView.visualComplete99,data.bwDown,data.bwUp,data.completed,data.connectivity,data.from,data.fvonly,data.id,data.latency,data.location,data.mobile,data.plr,data.successfulFVRuns,data.summary,data.testRuns,data.testUrl,data.tester,data.url,speedtracker.day,speedtracker.month,speedtracker.slug,speedtracker.week,speedtracker.year,statusCode,statusText,webPagetestVersion
24,,,2503,,2503.079999995,2311.1699999936,3086,1285,3952,,0,1,701.0,0,1140581,1118199,24206,23627,0,4544,3542,3515,3514,1293,16.0,2503,2503,2299,3470,3470,2311,2902.0,4550,4549,1291,1292,1292,7,4753,34,1552065714.175469,4550,4544,3542,3515,587,3514,0,0,325694,342480.0,1,2503.0,2503.0,2300.0,3471.0,2311.1699999936,2902.0,4787,4489,31.2456506611,20833,420304,,,,,48337,182957,3900,0.9,0.86,0.62,16.0,3462.005,6755.778,6755.778,4217.168,,5654.0,0.31,0.86,4550,4549,4550,0,-1,-1,1,2300,47,46,47,46,0,1,0,1,17,100,-1,74,-1,-1,96,100,-1,100,0,16,0,1,0,10501,0,3800,3800,3800,3800,3800,9000,9000,1552065628,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190308_PZ_c8d31a446843ce62d01068d82ce3043d,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190308_PZ_c8d31a446843ce62d01068d82ce3043d,,https://www.apple.com/,VM02-08-192.168.10.76,https://www.apple.com/,8,3,apple-home,10,2019,200,Test Complete,18.1
24,,,2456,,2456.2999999979997,2357.0949999994,3219,1376,4007,,0,1,713.0,0,1140581,1118199,24204,23625,0,4711,3616,3593,3592,1383,29.0,2456,2456,2350,3524,3524,2357,3086.0,4720,4720,1380,1382,1382,7,4912,27,1552109814.913932,4720,4711,3617,3593,587,3593,0,0,320118,334389.0,1,2456.0,2456.0,2350.0,3524.0,2357.0949999994,3087.0,4939,5039,33.962264150900005,20833,420404,,,,,48337,182957,4000,0.9,0.86,0.52,16.0,3250.647,7125.715,7125.715,7117.444,,5541.0,0.31,0.86,4721,4720,4720,0,-1,-1,1,2400,47,46,47,46,0,1,0,1,17,100,-1,74,-1,-1,96,100,-1,100,0,16,0,1,0,11482,0,4000,3900,3900,3900,4000,9000,9000,1552109731,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190309_1G_beef34560233ed98542e5ba430b08d8c,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190309_1G_beef34560233ed98542e5ba430b08d8c,,https://www.apple.com/,VM02-07-192.168.10.75,https://www.apple.com/,9,3,apple-home,10,2019,200,Test Complete,18.1
24,,,2677,,2677.3450000037,2520.8700000076,3185,1386,3949,,0,1,707.0,0,1140581,1118199,24449,23870,0,4395,3368,3308,3308,1394,20.0,2677,2677,2454,3475,3475,2520,2993.0,4401,4400,1392,1393,1393,7,4607,23,1552154825.412293,4401,4395,3368,3308,587,3308,0,0,351597,370878.0,1,2677.0,2677.0,2455.0,3475.0,2520.8700000076,2993.0,4630,4520,31.4763231198,20833,420303,,,,,48337,182957,3800,0.9,0.86,0.53,16.0,3378.978,6844.307,6844.307,6841.016,,5563.0,0.31,0.86,4401,4400,4401,0,-1,-1,1,2500,47,46,47,46,0,1,0,1,18,100,-1,74,-1,-1,96,100,-1,100,0,16,0,1,0,10000,0,3700,3700,3700,3700,3700,9000,9000,1552154720,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190309_2Q_8f6ace5e44bc3b088613e6e76753bd1c,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190309_2Q_8f6ace5e44bc3b088613e6e76753bd1c,,https://www.apple.com/,VM04-08-192.168.10.96,https://www.apple.com/,9,3,apple-home,10,2019,200,Test Complete,18.1
24,,,2659,,2659.6000000063,2618.7400000053,3551,1298,4193,,0,1,703.0,0,1140581,1118199,24204,23625,0,4873,3785,3760,3759,1305,17.0,2659,2659,2511,3736,3736,2618,3201.0,4883,4882,1302,1305,1305,7,5095,31,1552198202.105278,4882,4874,3786,3760,587,3760,0,0,297957,311997.0,1,2660.0,2660.0,2511.0,3736.0,2618.7400000053,3202.0,5126,4899,32.7540106952,20833,420303,,,,,48337,182957,4400,0.9,0.86,0.55,16.0,3019.6009999999997,6758.891,6758.891,6756.189,,5593.0,0.31,0.86,4883,4882,4882,0,-1,-1,1,2600,47,46,47,46,0,1,0,1,17,100,-1,74,-1,-1,96,100,-1,100,0,16,0,1,0,10864,0,4300,4300,4300,4300,4300,9000,9000,1552198137,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190310_WH_71efb0a422098faf90bb1fcac5e6aaf6,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190310_WH_71efb0a422098faf90bb1fcac5e6aaf6,,https://www.apple.com/,VM03-08-192.168.10.87,https://www.apple.com/,10,3,apple-home,10,2019,200,Test Complete,18.1
24,,,2697,,2697.0399999991,2525.5199999956,3422,1334,4148,,0,1,704.0,0,1140581,1118199,24208,23629,0,4699,3636,3613,3612,1349,11.0,2697,2697,2517,3718,3718,2525,3057.0,4705,4705,1344,1348,1348,7,4908,31,1552242099.4444141,4705,4699,3637,3614,587,3613,0,0,316388,331711.0,1,2697.0,2697.0,2517.0,3718.0,2525.5199999956,3058.0,4939,4880,32.9507089804,20833,420302,,,,,48337,182957,4200,0.9,0.86,0.5,16.0,4045.219,6862.232,6862.232,6625.59,,5512.0,0.31,0.86,4706,4706,4705,0,-1,-1,1,2600,47,46,47,46,0,1,0,1,18,100,-1,74,-1,-1,96,100,-1,100,0,16,0,1,0,10312,0,4200,4100,4100,4100,4200,9000,9000,1552242030,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190310_AK_dac5fba5e065c8bea329acd5358955d7,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190310_AK_dac5fba5e065c8bea329acd5358955d7,,https://www.apple.com/,VM03-06-192.168.10.85,https://www.apple.com/,10,3,apple-home,10,2019,200,Test Complete,18.1
24,,,2685,,2685.209999996,2645.1499999966,3308,1394,3998,,0,1,710.0,0,1140581,1118199,24206,23627,0,4658,3528,3503,3502,1403,12.0,2685,2685,2542,3630,3630,2645,3153.0,4665,4664,1403,1402,1402,7,4868,22,1552286195.464451,4665,4659,3529,3503,587,3503,0,0,326253,341852.0,1,2685.0,2685.0,2543.0,3630.0,2645.1499999966,3153.0,4890,4850,33.083219645300005,20833,420306,,,,,48337,182957,3900,0.9,0.86,0.52,16.0,3288.239,6882.726,6808.736,6882.7260000076,,5702.0,0.58,0.86,4665,4665,4665,0,-1,-1,1,2600,47,46,47,46,0,1,0,1,18,100,-1,74,-1,-1,96,100,-1,100,0,16,0,1,0,10352,0,3900,3900,3900,3900,3900,9000,9000,1552286129,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190311_GT_d910c9295cac43bc0f5e4adb08ef780d,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190311_GT_d910c9295cac43bc0f5e4adb08ef780d,,https://www.apple.com/,VM01-01-192.168.10.43,https://www.apple.com/,11,3,apple-home,11,2019,200,Test Complete,18.1
24,,,2401,,2401.6399999964,2304.8649999982,3109,1302,3917,,0,1,699.0,0,1140581,1118199,24206,23627,0,4470,3470,3446,3446,1310,14.0,2401,2401,2292,3539,3539,2304,2931.0,4484,4484,1306,1309,1309,7,4699,32,1552330319.132802,4484,4470,3471,3447,587,3447,0,0,332627,351413.0,1,2402.0,2402.0,2293.0,3540.0,2304.8649999982,2932.0,4731,4869,34.1754385965,20833,420302,,,,,48337,182957,3900,0.9,0.86,0.51,16.0,3443.9509999999996,7100.911,6303.959,7100.911,,5645.0,0.58,0.86,4485,4484,4484,0,-1,-1,1,2300,47,46,47,46,0,1,0,1,18,100,-1,74,-1,-1,96,100,-1,100,0,16,0,1,0,10759,0,3900,3800,3800,3800,3900,9000,9000,1552330231,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190311_1D_586671b1261bf4f88e0503fcfd849277,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190311_1D_586671b1261bf4f88e0503fcfd849277,,https://www.apple.com/,VM02-05-192.168.10.73,https://www.apple.com/,11,3,apple-home,11,2019,200,Test Complete,18.1
24,,,2679,,2679.805000007,2506.2800000014004,3261,1444,3944,,0,1,705.0,0,1137399,1115017,24522,23943,0,4536,3455,3397,3396,1453,17.0,2679,2679,2498,3530,3530,2506,3037.0,4542,4541,1450,1453,1453,7,4740,21,1552374444.828073,4542,4537,3455,3397,584,3397,0,0,342899,359915.0,1,2680.0,2680.0,2498.0,3530.0,2506.2800000014004,3037.0,4761,3899,26.8225584594,20833,417125,,,,,48337,182957,3900,0.9,0.86,0.35,16.0,4973.245,7908.012,7908.012,7901.295,,6775.0,0.31,0.86,4542,4542,4542,0,-1,-1,1,2500,47,46,47,46,0,1,0,1,17,100,-1,74,-1,-1,96,100,-1,100,0,16,0,1,0,10317,0,3800,3800,3800,3800,3800,9000,9000,1552374337,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190312_X0_8d0ef00c7daf0fb0a80d366fc0947610,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190312_X0_8d0ef00c7daf0fb0a80d366fc0947610,,https://www.apple.com/,VM04-03-192.168.10.91,https://www.apple.com/,12,3,apple-home,11,2019,200,Test Complete,18.1
24,,,2338,,2338.5199999993,2162.1950000008,3097,1307,3886,,0,1,699.0,0,1137399,1115017,24318,23739,0,4450,3464,3390,3390,1313,7.0,2338,2338,2153,3494,3494,2162,2933.0,4457,4456,1311,1312,1312,7,4659,32,1552418521.988002,4457,4450,3465,3391,584,3390,0,0,336110,353973.0,1,2339.0,2339.0,2154.0,3494.0,2162.1950000008,2934.0,4691,4260,30.3418803419,20833,417199,,,,,48337,182957,3800,0.9,0.86,0.57,16.0,2872.811,6696.709,6696.709,6619.717,,5501.0,0.31,0.86,4458,4457,4457,0,-1,-1,1,2200,47,46,47,46,0,1,0,1,17,100,-1,74,-1,-1,96,100,-1,100,0,16,0,1,0,9906,0,3800,3800,3800,3800,3800,9000,9000,1552418430,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190312_DJ_2a9481506a20300372378dca97ad5dd4,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190312_DJ_2a9481506a20300372378dca97ad5dd4,,https://www.apple.com/,VM02-01-192.168.10.69,https://www.apple.com/,12,3,apple-home,11,2019,200,Test Complete,18.1
24,,,2591,,2591.6800000005,2431.345,3172,1377,3799,,0,1,699.0,0,1137399,1115017,24270,23692,0,4415,3321,3299,3299,1387,8.0,2591,2591,2420,3622,3622,2431,,4421,4420,1384,1386,1386,7,4603,35,1552462646.7666562,4421,4415,3322,3300,584,3299,0,0,348788,366299.0,1,2592.0,2592.0,2420.0,3622.0,2431.345,,4638,4659,32.4061196106,20833,417099,,,,,48337,182957,3600,0.9,0.86,0.55,16.0,3489.543,6381.726,6381.726,6376.55,,5648.0,0.58,0.86,4421,4421,4421,0,-1,-1,1,2500,47,46,47,46,0,1,0,1,17,100,-1,74,-1,-1,96,100,-1,100,0,16,0,1,0,9852,0,3600,3600,3600,3600,3600,9000,9000,1552462534,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190313_97_ee436978af2c7602d495795764e3502e,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190313_97_ee436978af2c7602d495795764e3502e,,https://www.apple.com/,VM04-01-192.168.10.80,https://www.apple.com/,13,3,apple-home,11,2019,200,Test Complete,18.1
24,,,2657,,2657.4499999988,2519.3050000016,3257,906,3982,,0,1,,0,1139677,1117295,24274,23696,0,4534,3500,3474,3474,1443,12.0,2657,2657,2465,3686,3686,2519,,4543,4542,1439,1441,1441,7,4726,35,1552506699.646792,4542,4534,3500,3474,584,3474,0,0,295636,307286.0,0,2657.0,2657.0,2466.0,3687.0,2519.3050000016,,4761,4530,31.2629399586,20833,417121,,,,,48337,182957,3800,0.9,0.86,0.62,16.0,3271.522,6993.98,6993.98,4453.417,,5625.0,0.31,0.86,4543,4542,4542,0,-1,-1,1,2500,49,48,49,48,0,1,0,1,16,100,-1,74,-1,-1,96,100,-1,100,0,16,0,1,0,10302,0,3800,3800,3800,3800,3800,9000,9000,1552506628,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190313_2H_38c2a08d5c4d4c5a3f99ff7e8547864f,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190313_2H_38c2a08d5c4d4c5a3f99ff7e8547864f,,https://www.apple.com/,VM01-04-192.168.10.62,https://www.apple.com/,13,3,apple-home,11,2019,200,Test Complete,18.1
24,,,2526,,2526.9849999986,2362.7149999993,3273,1389,4070,,0,1,742.0,0,1137399,1115017,24272,23694,0,4628,3549,3524,3523,1401,43.0,2526,2526,2351,3706,3706,2362,,4634,4634,1401,1399,1399,7,4802,45,1552551085.084199,4634,4629,3549,3524,584,3523,0,0,328918,343610.0,1,2527.0,2527.0,2352.0,3706.0,2362.7149999993,,4847,5519,36.8245496998,20833,417121,,,,,48337,182957,4100,0.9,0.86,0.55,16.0,2988.495,6923.946999999999,6923.946999999999,6919.828,,5504.0,0.31,0.86,4634,4634,4634,0,-1,-1,1,2400,47,46,47,46,0,1,0,1,17,100,-1,74,-1,-1,96,100,-1,100,0,16,0,1,0,10555,0,4000,4000,4000,4000,4000,9000,9000,1552550972,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190314_H9_e366fbb2af605350e143f94712d566ed,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190314_H9_e366fbb2af605350e143f94712d566ed,,https://www.apple.com/,VM04-02-192.168.10.90,https://www.apple.com/,14,3,apple-home,11,2019,200,Test Complete,18.1
24,,,2315,,2315.6549999985,2149.0550000017,3055,2145,3699,,0,1,,0,1139250,1116868,23749,23171,0,4317,3188,3164,3163,1271,12.0,2315,2315,2138,3526,3526,2149,,4323,4323,1268,1271,1271,7,4499,28,1552594921.8371599,4323,4317,3188,3164,577,3164,0,0,478274,512795.0,0,2316.0,2316.0,2139.0,3527.0,2149.0550000017,,4527,4390,31.0466760962,20833,417474,,,,,48337,182174,3600,0.9,0.86,0.54,16.0,2987.077,6836.68,6836.68,6831.159000000002,,5664.0,0.31,0.86,4324,4324,4323,0,-1,-1,1,2200,48,47,48,47,0,1,0,1,18,100,-1,74,-1,-1,96,100,-1,100,0,15,0,1,0,10022,0,3600,3600,3600,3600,3600,9000,9000,1552594848,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190314_95_a74e308c6746a9df2c0604fac096b3c6,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190314_95_a74e308c6746a9df2c0604fac096b3c6,,https://www.apple.com/,VM03-07-192.168.10.86,https://www.apple.com/,14,3,apple-home,11,2019,200,Test Complete,18.1
24,,,2451,,2451.0900000023003,2323.2449999995997,3242,657,3867,,0,1,,0,1138109,1115727,23977,23380,0,4471,3468,3444,3443,1302,9.0,2451,2451,2295,3709,3709,2323,,4480,4479,1304,1300,1300,7,4668,33,1552639047.788245,4480,4471,3468,3444,577,3444,0,0,281431,291845.0,0,2451.0,2451.0,2295.0,3710.0,2323.2449999995997,,4701,5510,37.921541638,20833,417451,,,,,48337,182174,3800,0.9,0.86,0.54,16.0,3120.8790000000013,6896.194,6632.313,6896.1939999924,,5504.0,0.31,0.86,4480,4479,4480,0,-1,-1,1,2400,47,46,47,46,0,1,0,1,18,100,-1,74,-1,-1,96,100,-1,100,0,15,0,1,0,10535,0,3800,3800,3800,3800,3800,9000,9000,1552638935,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190315_GA_9fac746062476cd87f23d0cc8350ae75,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190315_GA_9fac746062476cd87f23d0cc8350ae75,,https://www.apple.com/,VM04-06-192.168.10.94,https://www.apple.com/,15,3,apple-home,11,2019,200,Test Complete,18.1
24,,,2939,,2939.9800000101,2784.6400000126,3923,1553,4768,,0,1,761.0,0,1137911,1115529,23864,23173,0,5521,4131,4097,4096,1564,19.0,2939,2939,2771,4375,4375,2784,,5527,5527,1561,1563,1563,7,5717,39,1552683103.88379,5527,5522,4131,4097,577,4097,0,0,270737,280706.0,1,2940.0,2940.0,2771.0,4376.0,2784.6400000126,,5756,6060,37.453646477199996,20833,417491,,,,,48337,182174,4900,0.9,0.86,0.59,16.0,3038.667,6839.522,6839.522,5473.748000000001,,5649.0,0.31,0.86,5528,5527,5527,0,-1,-1,1,2800,48,47,48,47,0,1,0,1,19,100,-1,74,-1,-1,96,100,-1,100,0,15,0,1,0,11651,0,4900,4800,4800,4800,4900,9000,9000,1552683032,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190315_J6_dc4a99858aa616b65c791fb30f71a69c,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190315_J6_dc4a99858aa616b65c791fb30f71a69c,,https://www.apple.com/,VM03-08-192.168.10.87,https://www.apple.com/,15,3,apple-home,11,2019,200,Test Complete,18.1
24,,,2481,,2481.5000000017003,2337.9950000017,3508,1328,4455,,0,1,704.0,0,1137911,1115529,23747,23169,0,5505,4026,3991,3991,1337,16.0,2481,2481,2327,3872,3872,2337,,5515,5514,1333,1336,1336,7,5706,42,1552727205.2040892,5515,5506,4027,3992,577,3992,0,0,257445,266426.0,1,2481.0,2482.0,2328.0,3873.0,2337.9950000017,,5748,6389,38.563669281799996,20833,417489,,,,,48337,182174,4500,0.9,0.86,0.53,16.0,3025.3590000000013,7000.115,7000.115,6992.946,,5754.0,0.31,0.86,5516,5515,5515,0,-1,-1,1,2400,48,47,48,47,0,1,0,1,20,100,-1,74,-1,-1,96,100,-1,100,0,15,0,1,0,11617,0,4500,4400,4400,4400,4500,9000,9000,1552727133,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190316_A5_a78279088a6ce860c2d605f349e070a2,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190316_A5_a78279088a6ce860c2d605f349e070a2,,https://www.apple.com/,VM01-06-192.168.10.64,https://www.apple.com/,16,3,apple-home,11,2019,200,Test Complete,18.1
24,,,2381,,2381.6350000052,2260.2699999989,3101,1275,3816,,0,1,701.0,0,1137911,1115529,23864,23173,0,4669,3303,3279,3279,1284,12.0,2381,2381,2170,3456,3456,2260,,4682,4680,1290,1283,1283,7,4878,29,1552771305.801649,4681,4669,3303,3279,577,3279,0,0,313301,327518.0,1,2382.0,2382.0,2171.0,3457.0,2260.2699999989,,4907,3939,26.912568306,20833,417452,,,,,48337,182174,3800,0.9,0.86,0.54,16.0,3044.3590000000013,6885.128000000002,6885.128000000002,6872.093000007601,,5628.0,0.31,0.86,4682,4681,4681,0,-1,-1,1,2300,48,47,48,47,0,1,0,1,17,100,-1,74,-1,-1,96,100,-1,100,0,15,0,1,0,10722,0,3800,3700,3700,3700,3800,9000,9000,1552771231,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190316_TC_2a5432b3f6be2eac5f5a2a7a5a311719,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190316_TC_2a5432b3f6be2eac5f5a2a7a5a311719,,https://www.apple.com/,VM01-05-192.168.10.63,https://www.apple.com/,16,3,apple-home,11,2019,200,Test Complete,18.1
24,,,2388,,2388.380000004,2220.5549999999,3074,4209,3933,,0,1,,0,1139052,1116670,23749,23171,0,4802,3344,3319,3319,1314,8.0,2388,2388,2211,3556,3556,2220,,4813,4813,1312,1312,1312,7,4985,39,1552815428.4500349,4813,4803,3344,3320,577,3320,0,0,1397609,1848791.0,0,2388.0,2388.0,2212.0,3556.0,2220.5549999999,,5024,5180,34.8821548822,20833,417454,,,,,48337,182174,3800,0.9,0.86,0.55,16.0,2893.8459999999995,6846.167,6846.167,6842.31,,5513.0,0.31,0.86,4814,4813,4813,0,-1,-1,1,2200,49,48,49,48,0,1,0,1,15,100,-1,74,-1,-1,96,100,-1,100,0,15,0,1,0,11518,0,3800,3700,3700,3700,3800,9000,9000,1552815332,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190317_EA_304a722b7aeecbbd892d1faf74cc7832,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190317_EA_304a722b7aeecbbd892d1faf74cc7832,,https://www.apple.com/,VM02-07-192.168.10.75,https://www.apple.com/,17,3,apple-home,11,2019,200,Test Complete,18.1
24,,,2452,,2452.1349999995,2306.9899999973,3104,1315,3816,,0,1,734.0,0,1137911,1115529,23751,23173,0,4781,3327,3304,3304,1325,9.0,2452,2452,2290,3565,3565,2306,,4791,4790,1322,1325,1325,7,4989,28,1552859527.728934,4791,4781,3328,3304,577,3304,0,0,307377,320923.0,1,2452.0,2452.0,2290.0,3565.0,2306.9899999973,,5017,4609,30.570291777199998,20833,417455,,,,,48337,182174,3800,0.9,0.86,0.5,16.0,3635.586,7008.765,6520.514,7008.765,,5606.0,0.58,0.86,4791,4790,4791,0,-1,-1,1,2300,48,47,48,47,0,1,0,1,15,100,-1,74,-1,-1,96,100,-1,100,0,15,0,1,0,11038,0,3800,3700,3700,3700,3800,9000,9000,1552859431,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190317_0K_d365d16eb74f4a7c4452966141656cc2,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190317_0K_d365d16eb74f4a7c4452966141656cc2,,https://www.apple.com/,VM02-08-192.168.10.76,https://www.apple.com/,17,3,apple-home,11,2019,200,Test Complete,18.1
24,,,2300,,2300.4450000008,2198.1650000016,3030,1308,3699,,0,1,708.0,0,1137793,1115411,35159,27824,0,4604,3134,3107,3106,1315,19.0,2300,2300,2193,3504,3504,2198,,4609,4609,1313,1314,1314,7,6616,27,1552903632.821356,4609,4605,3135,3107,577,3107,0,0,213269,337900.0,1,2300.0,2300.0,2193.0,3504.0,2198.1650000016,,6643,4430,23.945945946,20833,417335,,,,,48337,182174,3700,0.9,0.79,0.67,16.0,2698.16,6698.847,6698.847,4163.789000000002,,5503.0,0.58,0.86,4610,4610,4609,0,-1,-1,1,2200,68,56,68,46,0,22,0,1,15,100,-1,74,-1,-1,96,100,-1,100,0,15,0,1,0,11957,0,3600,3600,3600,3600,3600,9000,9000,1552903558,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190318_G3_b5b8cd870f780fc10ec083461b8ca21a,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190318_G3_b5b8cd870f780fc10ec083461b8ca21a,,https://www.apple.com/,VM01-06-192.168.10.64,https://www.apple.com/,18,3,apple-home,12,2019,200,Test Complete,18.1
