data.average.firstView.Colordepth,data.average.firstView.FirstInteractive,data.average.firstView.FirstPaintedHero,data.average.firstView.LastInteractive,data.average.firstView.LastPaintedHero,data.average.firstView.PerformancePaintTiming.first-contentful-paint,data.average.firstView.PerformancePaintTiming.first-paint,data.average.firstView.SpeedIndex,data.average.firstView.TTFB,data.average.firstView.TTIMeasurementEnd,data.average.firstView.TimeToInteractive,data.average.firstView.aft,data.average.firstView.avgRun,data.average.firstView.basePageSSLTime,data.average.firstView.bigImageCount,data.average.firstView.bytesIn,data.average.firstView.bytesInDoc,data.average.firstView.bytesOut,data.average.firstView.bytesOutDoc,data.average.firstView.cached,data.average.firstView.chromeUserTiming.InteractiveTime,data.average.firstView.chromeUserTiming.domComplete,data.average.firstView.chromeUserTiming.domContentLoadedEventEnd,data.average.firstView.chromeUserTiming.domContentLoadedEventStart,data.average.firstView.chromeUserTiming.domInteractive,data.average.firstView.chromeUserTiming.domLoading,data.average.firstView.chromeUserTiming.fetchStart,data.average.firstView.chromeUserTiming.firstContentfulPaint,data.average.firstView.chromeUserTiming.firstImagePaint,data.average.firstView.chromeUserTiming.firstLayout,data.average.firstView.chromeUserTiming.firstMeaningfulPaint,data.average.firstView.chromeUserTiming.firstMeaningfulPaintCandidate,data.average.firstView.chromeUserTiming.firstPaint,data.average.firstView.chromeUserTiming.firstTextPaint,data.average.firstView.chromeUserTiming.loadEventEnd,data.average.firstView.chromeUserTiming.loadEventStart,data.average.firstView.chromeUserTiming.responseEnd,data.average.firstView.chromeUserTiming.unloadEventEnd,data.average.firstView.chromeUserTiming.unloadEventStart,data.average.firstView.connections,data.average.firstView.cpu.Idle,data.average.firstView.cpu.Paint,data.average.firstView.date,data.average.firstView.docTime,data.average.firstView.domComplete,data.average.firstView.domContentLoadedEventEnd,data.average.firstView.domContentLoadedEventStart,data.average.firstView.domElements,data.average.firstView.domInteractive,data.average.firstView.domLoading,data.average.firstView.domTime,data.average.firstView.effectiveBps,data.average.firstView.effectiveBpsDoc,data.average.firstView.final_base_page_request,data.average.firstView.firstContentfulPaint,data.average.firstView.firstImagePaint,data.average.firstView.firstLayout,data.average.firstView.firstMeaningfulPaint,data.average.firstView.firstPaint,data.average.firstView.firstTextPaint,data.average.firstView.fullyLoaded,data.average.firstView.fullyLoadedCPUms,data.average.firstView.fullyLoadedCPUpct,data.average.firstView.gzip_savings,data.average.firstView.gzip_total,data.average.firstView.heroElementTimes.BackgroundImage,data.average.firstView.heroElementTimes.FirstPaintedHero,data.average.firstView.heroElementTimes.Heading,data.average.firstView.heroElementTimes.Image,data.average.firstView.heroElementTimes.LastPaintedHero,data.average.firstView.image_savings,data.average.firstView.image_total,data.average.firstView.lastVisualChange,data.average.firstView.lighthouse.Accessibility,data.average.firstView.lighthouse.BestPractices,data.average.firstView.lighthouse.Performance,data.average.firstView.lighthouse.Performance.estimated-input-latency,data.average.firstView.lighthouse.Performance.first-contentful-paint,data.average.firstView.lighthouse.Performance.first-cpu-idle,data.average.firstView.lighthouse.Performance.first-meaningful-paint,data.average.firstView.lighthouse.Performance.interactive,data.average.firstView.lighthouse.Performance.max-potential-fid,data.average.firstView.lighthouse.Performance.speed-index,data.average.firstView.lighthouse.ProgressiveWebApp,data.average.firstView.lighthouse.SEO,data.average.firstView.loadEventEnd,data.average.firstView.loadEventStart,data.average.firstView.loadTime,data.average.firstView.maybeCaptcha,data.average.firstView.minify_savings,data.average.firstView.minify_total,data.average.firstView.optimization_checked,data.average.firstView.render,data.average.firstView.requests,data.average.firstView.requestsDoc,data.average.firstView.requestsFull,data.average.firstView.responses_200,data.average.firstView.responses_404,data.average.firstView.responses_other,data.average.firstView.result,data.average.firstView.run,data.average.firstView.score_cache,data.average.firstView.score_cdn,data.average.firstView.score_combine,data.average.firstView.score_compress,data.average.firstView.score_cookies,data.average.firstView.score_etags,data.average.firstView.score_gzip,data.average.firstView.score_keep-alive,data.average.firstView.score_minify,data.average.firstView.score_progressive_jpeg,data.average.firstView.server_rtt,data.average.firstView.smallImageCount,data.average.firstView.start_epoch,data.average.firstView.step,data.average.firstView.testStartOffset,data.average.firstView.test_run_time_ms,data.average.firstView.titleTime,data.average.firstView.visualComplete,data.average.firstView.visualComplete85,data.average.firstView.visualComplete90,data.average.firstView.visualComplete95,data.average.firstView.visualComplete99,data.bwDown,data.bwUp,data.completed,data.connectivity,data.from,data.fvonly,data.id,data.latency,data.location,data.mobile,data.plr,data.successfulFVRuns,data.summary,data.testRuns,data.testUrl,data.tester,data.url,speedtracker.day,speedtracker.month,speedtracker.slug,speedtracker.week,speedtracker.year,statusCode,statusText,webPagetestVersion
24,3557.5,,3557.5,,3558.1399999983,3558.13499999385,3960.5,1799.0,12112.5,3557.5,0,1,701.0,1,1401431.5,1373007.5,17723.0,15067.0,0,,6834.5,2025.5,2025.0,2024.5,1809.0,20.5,3557.5,3557.5,3479.0,3557.5,3557.5,3557.5,3557.5,6931.0,6834.5,2018.0,1808.0,1808.0,9.0,9586.0,506.5,1551971563.3134801,6834.5,6835.0,2026.0,2026.0,1630.0,2025.0,0,0,169092.5,272935.5,1.0,3558.0,3558.0,3479.0,3558.0,3558.13499999385,3558.0,10092.5,12144.5,49.759883241050005,13915,981845.5,,,,,,0.0,346684.0,7350,0.74,0.93,0.37,1627.219,4003.487,4920.262,4003.488,15082.063999999995,,6351.0,0.38,0.9,6931.5,6835.0,6834.5,0,-1,-1,1,3550,31.0,25.0,31.0,30.0,0,1.0,0,1.5,72.0,96.0,-1,100,-1,-1,99,100,-1,100,0,0.0,0,1,0,17685.5,0,7350,3600,3600,7350,7350,9000,9000,1551971504,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190307_DM_0dddf92a8caae22c640cf2d3c5abcefa,170,Dulles:Chrome,0,,2,https://www.webpagetest.org/results.php?test=190307_DM_0dddf92a8caae22c640cf2d3c5abcefa,,https://jet.com/?disable_analytics=true,VM02-01-192.168.10.69,https://jet.com/?disable_analytics=true,7,3,home-noanalytics,10,2019,200,Test Complete,18.1
24,3343.0,,3343.0,,3343.3175,3343.3124999998,3931.5,1936.5,12486.0,3343.0,0,1,711.0,1,1401451.0,1373027.0,17719.0,15063.5,0,,7181.0,2160.5,2159.5,2159.5,1948.0,13.5,3343.0,3343.0,3275.5,3343.0,3343.0,3343.0,3343.0,7303.5,7181.0,2151.5,1947.0,1947.0,9.0,9904.0,556.0,1551977516.2039745,7182.0,7182.0,2161.0,2160.5,1630.0,2160.0,0,0,164819.0,263445.5,1.0,3343.0,3343.0,3276.5,3343.0,3343.3124999998,3343.0,10460.0,13719.0,54.6413085321,13915,981874.5,,,,,,0.0,346684.0,8600,0.74,0.93,0.23,1541.5339999999999,4416.753,14850.556999999999,4416.7559999999985,14850.556999999999,,6830.0,0.38,0.9,7304.0,7182.0,7182.0,0,-1,-1,1,3350,31.0,25.0,31.0,30.0,0,1.0,0,1.5,72.0,96.0,-1,100,-1,-1,99,100,-1,100,0,0.0,0,1,0,18129.5,0,8600,3450,3450,8600,8600,9000,9000,1551977456,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190307_YN_8f56b06739afea94309efeb7ca78ad3b,170,Dulles:Chrome,0,,2,https://www.webpagetest.org/results.php?test=190307_YN_8f56b06739afea94309efeb7ca78ad3b,,https://jet.com/?disable_analytics=true,VM03-02-192.168.10.81,https://jet.com/?disable_analytics=true,7,3,home-noanalytics,10,2019,200,Test Complete,18.1
24,3161.0,,3161.0,,3161.34500000225,3161.34500000225,3284.0,1787.0,11864.0,3161.0,0,1,702.5,1,1401184.5,1372760.5,17723.0,15067.0,0,,6736.5,2019.5,2018.5,2018.0,1796.5,9.5,3161.0,3161.0,3094.5,3161.0,3161.0,3161.0,3161.0,6817.0,6736.5,2005.0,1796.5,1796.5,9.0,9336.5,504.0,1552015119.3778481,6737.0,6737.0,2019.5,2019.0,1631.0,2019.0,0,0,174015.5,277341.0,1.0,3161.5,3161.5,3095.0,3161.5,3161.34500000225,3161.5,9840.5,12174.5,50.94668510525,13915,981613.5,,,,,,0.0,346684.0,7000,0.74,0.93,0.45,1562.406,3827.923,4555.064,3827.9240000000004,14773.598999999998,,4808.0,0.38,0.9,6817.5,6737.0,6737.0,0,-1,-1,1,3150,31.0,25.0,31.0,30.0,0,1.0,0,1.5,72.0,96.0,-1,100,-1,-1,99,100,-1,100,0,0.0,0,1,0,17188.5,0,3350,3300,3300,3300,3300,9000,9000,1552015052,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190308_5V_4f5e8e2d30be9929edea915f23f7fbd9,170,Dulles:Chrome,0,,2,https://www.webpagetest.org/results.php?test=190308_5V_4f5e8e2d30be9929edea915f23f7fbd9,,https://jet.com/?disable_analytics=true,VM01-01-192.168.10.43,https://jet.com/?disable_analytics=true,7,3,home-noanalytics,10,2019,200,Test Complete,18.1
24,3108.5,,3108.5,,3109.335,3109.33,3270.5,1685.5,12030.0,3108.5,0,1,699.0,1,1401110.0,1372686.0,17723.0,15067.0,0,,6671.5,1936.0,1936.0,1935.0,1693.0,9.0,3108.5,3108.5,3040.0,3108.5,3108.5,3108.5,3108.5,6779.0,6671.5,1927.5,1693.0,1693.0,9.0,9407.5,569.5,1552021664.0004857,6671.5,6671.5,1936.5,1936.5,1631.0,1936.0,0,0,168982.5,275339.0,1.0,3109.5,3109.5,3041.0,3109.5,3109.33,3109.5,9977.0,13504.5,55.44361525705,13915,981536.0,,,,,,0.0,346684.0,7000,0.74,0.93,0.45,1587.2679999999998,3768.223,4557.988,3768.225,14360.983,,5002.0,0.38,0.89,6779.5,6672.0,6671.5,0,-1,-1,1,3150,31.0,25.0,31.0,30.0,0,1.0,0,1.5,72.0,96.0,-1,100,-1,-1,99,100,-1,100,0,0.0,0,1,0,17496.0,0,5100,3300,3300,3300,3300,9000,9000,1552021599,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190308_5B_21ad51d27f41b1c1042701c46e191f54,170,Dulles:Chrome,0,,2,https://www.webpagetest.org/results.php?test=190308_5B_21ad51d27f41b1c1042701c46e191f54,,https://jet.com/?disable_analytics=true,VM01-04-192.168.10.62,https://jet.com/?disable_analytics=true,8,3,home-noanalytics,10,2019,200,Test Complete,18.1
24,3485.0,,3485.0,,3485.7649999939504,3485.7624999967493,3597.5,1811.5,12499.0,3485.0,0,1,707.5,1,1401202.0,1372778.0,17719.0,15063.5,0,,7121.5,2040.0,2039.5,2039.5,1822.5,25.0,3485.0,3485.0,3295.0,3485.0,3485.0,3485.0,3485.0,7234.5,7123.5,2030.5,1822.0,1822.0,9.0,9920.0,525.5,1552059153.7703538,7124.0,7122.5,2040.5,2040.5,1625.0,2039.5,0,0,162297.0,258512.5,1.0,3486.0,3486.0,3295.0,3486.0,3485.7624999967493,3486.0,10445.5,13769.0,55.12951348470001,13915,981627.0,,,,,,0.0,346684.0,7600,0.74,0.93,0.38,1570.253,4480.732,5384.3409999999985,4480.735,15145.568000000001,,5289.0,0.38,0.9,7235.5,7124.0,7124.0,0,-1,-1,1,3550,31.0,25.0,31.0,30.0,0,1.0,0,1.5,72.0,96.0,-1,100,-1,-1,99,100,-1,100,0,0.0,0,1,0,18305.0,0,7600,3550,3550,3550,3550,9000,9000,1552059083,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190308_VX_32a20205227c8b3c6b3499726bfaa1e2,170,Dulles:Chrome,0,,2,https://www.webpagetest.org/results.php?test=190308_VX_32a20205227c8b3c6b3499726bfaa1e2,,https://jet.com/?disable_analytics=true,VM02-07-192.168.10.75,https://jet.com/?disable_analytics=true,8,3,home-noanalytics,10,2019,200,Test Complete,18.1
24,3225.0,,3225.0,,3225.18000000125,3225.18000000125,3385.5,1814.0,11901.5,3225.0,0,1,712.0,1,1401232.5,1372808.5,17719.0,15063.5,0,,6649.5,2041.5,2041.5,2041.0,1829.0,21.5,3225.0,3225.0,3164.0,3225.0,3225.0,3225.0,3225.0,6768.5,6649.5,2033.0,1828.0,1828.0,9.0,9305.5,532.0,1552065701.091044,6649.5,6649.5,2042.0,2041.5,1625.0,2041.0,0,0,174839.0,284203.0,1.0,3225.0,3225.0,3165.0,3225.0,3225.18000000125,3225.0,9837.5,12884.5,53.209775861400004,13915,981652.0,,,,,,0.0,346684.0,7050,0.74,0.93,0.41,1364.14,4074.0679999999998,4830.327,4074.07,14442.8990000153,,5289.0,0.38,0.89,6769.0,6649.5,6649.5,0,-1,-1,1,3250,31.0,25.0,31.0,30.0,0,1.0,0,1.5,72.0,93.0,-1,100,-1,-1,99,100,-1,100,0,0.0,0,1,0,17223.0,0,5300,3400,3400,3400,3400,9000,9000,1552065655,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190308_Y4_55816140848100fe38a3bd12b0f11dfa,170,Dulles:Chrome,0,,2,https://www.webpagetest.org/results.php?test=190308_Y4_55816140848100fe38a3bd12b0f11dfa,,https://jet.com/?disable_analytics=true,VM03-07-192.168.10.86,https://jet.com/?disable_analytics=true,8,3,home-noanalytics,10,2019,200,Test Complete,18.1
24,3240.0,,3240.0,,3240.1499999959497,3240.1499999959497,3308.0,1790.5,12076.5,3240.0,0,1,703.0,1,1401237.0,1372813.0,17723.0,15067.0,0,,6722.0,2014.5,2014.0,2014.0,1799.5,17.5,3240.0,3240.0,3173.5,3240.0,3240.0,3240.0,3240.0,6826.5,6722.5,2005.0,1798.5,1798.5,9.0,9512.5,528.5,1552102385.1248364,6722.5,6722.5,2015.0,2014.5,1615.0,2014.0,0,0,169925.5,278481.0,1.0,3240.0,3240.0,3174.0,3240.0,3240.1499999959497,3240.0,10041.0,12934.5,53.021886989399995,13915,981652.5,,,,,,0.0,346684.0,7000,0.74,0.93,0.47,1885.066,3424.048,5217.444,3424.051,15000.513,,4754.0,0.38,0.89,6826.5,6722.5,6722.5,0,-1,-1,1,3200,31.0,25.0,31.0,30.0,0,1.0,0,1.5,72.0,96.0,-1,100,-1,-1,99,100,-1,100,0,0.0,0,1,0,17813.5,0,5150,3300,3300,3300,3300,9000,9000,1552102340,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190309_34_6d19834951a874ce62969bc4112fe48a,170,Dulles:Chrome,0,,2,https://www.webpagetest.org/results.php?test=190309_34_6d19834951a874ce62969bc4112fe48a,,https://jet.com/?disable_analytics=true,VM03-08-192.168.10.87,https://jet.com/?disable_analytics=true,8,3,home-noanalytics,10,2019,200,Test Complete,18.1
24,3553.5,,3553.5,,3554.169999999451,3554.1649999977503,3673.0,1743.0,12164.0,3553.5,0,1,701.0,1,1401265.0,1372841.0,17719.0,15063.5,0,,6875.0,1968.5,1968.0,1967.5,1754.5,19.0,3553.5,3553.5,3449.0,3553.5,3553.5,3553.5,3553.5,6965.0,6875.0,1958.0,1753.5,1753.5,9.0,9567.0,508.5,1552109794.4422655,6875.0,6875.0,1969.0,1968.5,1615.0,1967.5,0,0,168177.5,267514.0,1.0,3554.5,3554.5,3449.0,3554.5,3554.1649999977503,3554.5,10075.5,13694.5,56.16808534955,13915,981681.5,,,,,,0.0,346684.0,7200,0.74,0.93,0.45,1719.07,3886.164,4806.702,3886.167,14346.8879999847,,4695.0,0.38,0.89,6965.5,6875.0,6875.0,0,-1,-1,1,3600,31.0,25.0,31.0,30.0,0,1.0,0,1.5,72.0,96.0,-1,100,-1,-1,99,100,-1,100,0,0.0,0,1,0,18002.0,0,5400,3650,3650,3650,3650,9000,9000,1552109749,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190309_56_a1a2d06dbee9badb2108958781615862,170,Dulles:Chrome,0,,2,https://www.webpagetest.org/results.php?test=190309_56_a1a2d06dbee9badb2108958781615862,,https://jet.com/?disable_analytics=true,VM01-07-192.168.10.65,https://jet.com/?disable_analytics=true,9,3,home-noanalytics,10,2019,200,Test Complete,18.1
24,3585.5,,3585.5,,3585.7049999977003,3585.700000003301,3625.0,1922.5,12058.5,3585.5,0,1,705.5,1,1401307.0,1372883.0,17723.0,15067.0,0,,6899.5,2148.0,2148.0,2147.0,1944.5,14.5,3585.5,3585.5,3506.0,3585.5,3585.5,3585.5,3585.5,7000.5,6899.5,2139.5,1943.5,1943.5,9.0,9502.0,530.0,1552146457.5172539,6900.0,6900.0,2148.5,2148.0,1615.0,2147.5,0,0,172929.0,276551.0,1.0,3585.5,3585.5,3506.0,3585.5,3585.700000003301,3585.5,10032.0,12804.5,52.437284979,13915,981738.0,,,,,,0.0,346684.0,7200,0.74,0.93,0.32,1483.124,4565.475,14100.423999999999,4565.478,14100.423999999999,,4860.0,0.38,0.89,7001.0,6900.0,6900.0,0,-1,-1,1,3550,31.0,25.0,31.0,30.0,0,1.0,0,1.5,72.0,96.0,-1,100,-1,-1,99,100,-1,100,0,0.0,0,1,0,17439.0,0,5450,3600,3600,3600,3600,9000,9000,1552146399,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190309_PV_7dc267ac7c4f378cfbc8e6a472de2133,170,Dulles:Chrome,0,,2,https://www.webpagetest.org/results.php?test=190309_PV_7dc267ac7c4f378cfbc8e6a472de2133,,https://jet.com/?disable_analytics=true,VM02-07-192.168.10.75,https://jet.com/?disable_analytics=true,9,3,home-noanalytics,10,2019,200,Test Complete,18.1
24,3142.5,,3142.5,,3143.220000001749,3143.2175000009,3288.5,1728.5,12218.5,3142.5,0,1,706.0,1,1401348.5,1372924.5,17723.0,15067.0,0,,6785.5,1956.0,1955.5,1955.5,1739.0,17.5,3142.5,3142.5,3092.5,3142.5,3142.5,3142.5,3142.5,6926.0,6785.5,1947.0,1738.0,1738.0,9.0,9638.0,540.5,1552154807.445907,6786.0,6786.5,1957.0,1956.5,1615.0,1956.0,0,0,166307.0,271816.5,1.0,3143.5,3143.5,3092.5,3143.5,3143.2175000009,3143.5,10178.5,13725.0,56.0603229833,13915,981772.0,,,,,,0.0,346684.0,7150,0.74,0.93,0.43,1594.1629999999998,4070.295,4977.023,4070.297,14270.868999999999,,4859.0,0.38,0.89,6926.5,6786.5,6786.0,0,-1,-1,1,3150,31.0,25.0,31.0,30.0,0,1.0,0,1.5,72.0,96.0,-1,100,-1,-1,99,100,-1,100,0,0.0,0,1,0,17860.5,0,5400,3300,3300,3300,3300,9000,9000,1552154749,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190309_S7_151b56ae6b1e819bccb9ddb2f6c92a94,170,Dulles:Chrome,0,,2,https://www.webpagetest.org/results.php?test=190309_S7_151b56ae6b1e819bccb9ddb2f6c92a94,,https://jet.com/?disable_analytics=true,VM02-03-192.168.10.71,https://jet.com/?disable_analytics=true,9,3,home-noanalytics,10,2019,200,Test Complete,18.1
24,3272.0,,3272.0,,3272.734999991401,3272.734999991401,3403.0,1822.0,11980.5,3272.0,0,1,723.0,1,1401291.0,1372867.0,17723.0,15067.0,0,,6697.5,2051.0,2050.5,2050.0,1830.0,18.5,3272.0,3272.0,3198.5,3272.0,3272.0,3272.0,3272.0,6798.0,6698.0,2042.5,1830.0,1830.0,9.0,9472.5,483.0,1552189693.4874346,6698.0,6698.0,2051.5,2051.0,1602.0,2050.5,0,0,172298.0,281567.5,1.0,3273.0,3273.0,3198.5,3273.0,3272.734999991401,3273.0,9955.5,12789.5,52.43468799625,13915,981708.5,,,,,,0.0,346684.0,6950,0.74,0.93,0.41,1507.392,3359.803,14295.537,3359.8059999999996,14295.537,,4459.0,0.38,0.89,6799.0,6698.0,6698.0,0,-1,-1,1,3300,31.0,25.0,31.0,30.0,0,1.0,0,1.5,72.0,96.0,-1,100,-1,-1,99,100,-1,100,0,0.0,0,1,0,17307.0,0,3400,3400,3400,3400,3400,9000,9000,1552189635,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190310_TX_5ca0f214f74626a51c02b1cc7215892c,170,Dulles:Chrome,0,,2,https://www.webpagetest.org/results.php?test=190310_TX_5ca0f214f74626a51c02b1cc7215892c,,https://jet.com/?disable_analytics=true,VM01-03-192.168.10.61,https://jet.com/?disable_analytics=true,9,3,home-noanalytics,10,2019,200,Test Complete,18.1
24,3623.5,,3623.5,,3623.922499999,3623.9174999972997,3751.0,2240.5,12189.0,3623.5,0,1,703.0,1,1401340.5,1372916.5,17723.0,15067.0,0,,7043.0,2497.5,2497.0,2494.0,2250.5,11.5,3623.5,3623.5,3559.5,3623.5,3623.5,3623.5,3623.5,7155.0,7043.5,2481.5,2249.5,2249.5,9.0,9677.5,485.5,1552198117.7750466,7043.5,7044.0,2498.0,2498.0,1602.0,2495.0,0,0,176883.0,285881.5,1.0,3624.0,3624.0,3560.0,3624.0,3623.9174999972997,3624.0,10163.0,12145.0,49.73563220125,13915,980716.0,,,,,,0.0,346684.0,7300,0.74,0.93,0.4,1462.1970000000001,4310.264,5142.903,4310.265,14447.85,,5075.0,0.38,0.89,7156.0,7044.0,7043.5,0,-1,-1,1,3650,31.0,25.0,31.0,30.0,0,1.0,0,1.5,72.0,96.0,-1,100,-1,-1,99,100,-1,100,0,0.0,0,1,0,17518.5,0,7300,3750,3750,3750,3750,9000,9000,1552198038,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190310_5N_ac6b3d2661bcfc5f44438aedf118bc8a,170,Dulles:Chrome,0,,2,https://www.webpagetest.org/results.php?test=190310_5N_ac6b3d2661bcfc5f44438aedf118bc8a,,https://jet.com/?disable_analytics=true,VM04-08-192.168.10.96,https://jet.com/?disable_analytics=true,10,3,home-noanalytics,10,2019,200,Test Complete,18.1
24,3317.5,,3317.5,,3317.9350000064,3317.9325000019,3422.0,1747.0,12030.0,3317.5,0,1,701.5,1,1401731.5,1373307.5,17723.0,15067.0,0,,6785.5,1969.5,1969.5,1969.0,1755.5,15.5,3317.5,3317.5,3243.0,1728.5,3317.5,3317.5,3317.5,6869.5,6785.5,1962.5,1754.5,1754.5,9.0,9529.0,467.5,1552233977.3341892,6786.5,6785.5,1970.0,1969.5,1610.0,1969.5,0,0,169920.5,272549.0,1.0,3318.0,3318.0,3243.0,1729.0,3317.9325000019,3318.0,9996.5,12694.5,51.990589471149995,13915,982151.5,,,,,,0.0,346684.0,7100,0.74,0.93,0.47,1402.896,3829.803,4690.248,3829.804,14049.3050000153,,4598.0,0.38,0.89,6869.5,6786.0,6786.5,0,-1,-1,1,3350,31.0,25.0,31.0,30.0,0,1.0,0,1.5,72.0,96.0,-1,100,-1,-1,99,100,-1,100,0,0.0,0,1,0,17582.0,0,3450,3400,3400,3400,3450,9000,9000,1552233917,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190310_E6_4ee9b4033c4324890b39d949becad4dc,170,Dulles:Chrome,0,,2,https://www.webpagetest.org/results.php?test=190310_E6_4ee9b4033c4324890b39d949becad4dc,,https://jet.com/?disable_analytics=true,VM02-07-192.168.10.75,https://jet.com/?disable_analytics=true,10,3,home-noanalytics,10,2019,200,Test Complete,18.1
24,3194.0,,3194.0,,3194.79000000135,3194.7875000004997,3307.0,1775.5,12479.5,3194.0,0,1,713.5,1,1401800.0,1373376.0,17723.0,15067.0,0,,6816.0,2006.0,2006.0,2005.5,1785.0,24.0,3194.0,3194.0,3120.5,3194.0,3194.0,3194.0,3194.0,6938.0,6816.0,1996.0,1784.5,1784.5,9.0,9815.5,587.5,1552242107.7589154,6816.0,6816.5,2007.0,2006.0,1619.0,2006.0,0,0,162495.5,272561.5,1.0,3195.0,3195.0,3121.0,3195.0,3194.7875000004997,3195.0,10403.0,14309.5,57.007001431599996,13915,982227.0,,,,,,0.0,346684.0,7300,0.74,0.93,0.43,1897.1270000000002,4002.961,4915.08,4002.9640000000004,15148.4640000076,,4912.0,0.38,0.89,6939.0,6816.5,6816.0,0,-1,-1,1,3200,31.0,25.0,31.0,30.0,0,1.0,0,1.5,72.0,93.0,-1,100,-1,-1,99,100,-1,100,0,0.0,0,1,0,18379.5,0,3350,3300,3300,3300,3300,9000,9000,1552242064,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190310_F4_b2637950caa69bf33128a9df4b849c38,170,Dulles:Chrome,0,,2,https://www.webpagetest.org/results.php?test=190310_F4_b2637950caa69bf33128a9df4b849c38,,https://jet.com/?disable_analytics=true,VM03-04-192.168.10.83,https://jet.com/?disable_analytics=true,10,3,home-noanalytics,10,2019,200,Test Complete,18.1
24,3375.0,,3375.0,,3375.39250000005,3375.3875000002004,3475.0,1845.0,12331.0,3375.0,0,1,721.0,1,1401781.5,1373357.5,17723.0,15067.0,0,,6950.5,2075.5,2075.0,2074.5,1856.5,15.5,3375.0,3375.0,3247.5,3375.0,3375.0,3375.0,3375.0,7099.5,6950.5,2066.0,1855.5,1855.5,9.0,9786.0,511.5,1552277886.524469,6951.0,6951.0,2076.0,2075.5,1629.0,2075.0,0,0,165971.0,269044.5,1.0,3375.5,3375.5,3247.5,3375.5,3375.3875000002004,3375.5,10297.5,13405.0,54.07128808305,13915,982211.0,,,,,,0.0,346684.0,7250,0.74,0.93,0.45,1652.656,3926.077,4826.664000000002,3926.079,14389.127,,4744.0,0.38,0.89,7100.0,6951.0,6951.0,0,-1,-1,1,3400,31.0,25.0,31.0,30.0,0,1.0,0,1.5,72.0,93.0,-1,100,-1,-1,99,100,-1,100,0,0.0,0,1,0,17673.0,0,7250,3450,3450,3450,3450,9000,9000,1552277837,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190311_AH_75f0d7bc7b14ad86862182a0f41f2c94,170,Dulles:Chrome,0,,2,https://www.webpagetest.org/results.php?test=190311_AH_75f0d7bc7b14ad86862182a0f41f2c94,,https://jet.com/?disable_analytics=true,VM03-06-192.168.10.85,https://jet.com/?disable_analytics=true,11,3,home-noanalytics,11,2019,200,Test Complete,18.1
24,3240.0,,3240.0,,3240.19999999815,3240.1974999979493,3330.0,1772.0,12706.0,3240.0,0,1,702.5,1,1401750.0,1373326.0,17723.0,15067.0,0,,7142.0,1998.0,1997.5,1997.0,1780.0,7.0,3240.0,3240.0,3163.5,3240.0,3240.0,3240.0,3240.0,7281.5,7142.0,1992.0,1779.5,1779.5,9.0,10070.5,573.0,1552286218.9695766,7142.5,7142.5,1998.0,1998.0,1620.0,1998.0,0,0,158005.5,255763.0,1.0,3240.0,3240.0,3164.5,3240.0,3240.1974999979493,3240.0,10643.5,14049.5,55.51634177930001,13915,982174.0,,,,,,0.0,346684.0,7600,0.74,0.93,0.4,1860.6960000000001,3354.857,14624.696000000002,3354.8590000000013,14624.696000000002,,4677.0,0.38,0.89,7282.0,7142.5,7142.5,0,-1,-1,1,3250,31.0,25.0,31.0,30.0,0,1.0,0,1.5,72.0,96.0,-1,100,-1,-1,99,100,-1,100,0,0.0,0,1,0,18633.5,0,5350,3300,3300,3300,3300,9000,9000,1552286151,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190311_17_4579a830f94c78b9b32fc4f5bd7f8c2c,170,Dulles:Chrome,0,,2,https://www.webpagetest.org/results.php?test=190311_17_4579a830f94c78b9b32fc4f5bd7f8c2c,,https://jet.com/?disable_analytics=true,VM02-04-192.168.10.72,https://jet.com/?disable_analytics=true,11,3,home-noanalytics,11,2019,200,Test Complete,18.1
