data.average.firstView.Colordepth,data.average.firstView.FirstInteractive,data.average.firstView.FirstPaintedHero,data.average.firstView.LastInteractive,data.average.firstView.LastPaintedHero,data.average.firstView.PerformancePaintTiming.first-contentful-paint,data.average.firstView.PerformancePaintTiming.first-paint,data.average.firstView.SpeedIndex,data.average.firstView.TTFB,data.average.firstView.TTIMeasurementEnd,data.average.firstView.TimeToInteractive,data.average.firstView.aft,data.average.firstView.avgRun,data.average.firstView.basePageSSLTime,data.average.firstView.bigImageCount,data.average.firstView.bytesIn,data.average.firstView.bytesInDoc,data.average.firstView.bytesOut,data.average.firstView.bytesOutDoc,data.average.firstView.cached,data.average.firstView.chromeUserTiming.InteractiveTime,data.average.firstView.chromeUserTiming.domComplete,data.average.firstView.chromeUserTiming.domContentLoadedEventEnd,data.average.firstView.chromeUserTiming.domContentLoadedEventStart,data.average.firstView.chromeUserTiming.domInteractive,data.average.firstView.chromeUserTiming.domLoading,data.average.firstView.chromeUserTiming.fetchStart,data.average.firstView.chromeUserTiming.firstContentfulPaint,data.average.firstView.chromeUserTiming.firstImagePaint,data.average.firstView.chromeUserTiming.firstLayout,data.average.firstView.chromeUserTiming.firstMeaningfulPaint,data.average.firstView.chromeUserTiming.firstMeaningfulPaintCandidate,data.average.firstView.chromeUserTiming.firstPaint,data.average.firstView.chromeUserTiming.firstTextPaint,data.average.firstView.chromeUserTiming.loadEventEnd,data.average.firstView.chromeUserTiming.loadEventStart,data.average.firstView.chromeUserTiming.responseEnd,data.average.firstView.chromeUserTiming.unloadEventEnd,data.average.firstView.chromeUserTiming.unloadEventStart,data.average.firstView.connections,data.average.firstView.cpu.Idle,data.average.firstView.cpu.Paint,data.average.firstView.date,data.average.firstView.docTime,data.average.firstView.domComplete,data.average.firstView.domContentLoadedEventEnd,data.average.firstView.domContentLoadedEventStart,data.average.firstView.domElements,data.average.firstView.domInteractive,data.average.firstView.domLoading,data.average.firstView.domTime,data.average.firstView.effectiveBps,data.average.firstView.effectiveBpsDoc,data.average.firstView.final_base_page_request,data.average.firstView.firstContentfulPaint,data.average.firstView.firstImagePaint,data.average.firstView.firstLayout,data.average.firstView.firstMeaningfulPaint,data.average.firstView.firstPaint,data.average.firstView.firstTextPaint,data.average.firstView.fullyLoaded,data.average.firstView.fullyLoadedCPUms,data.average.firstView.fullyLoadedCPUpct,data.average.firstView.gzip_savings,data.average.firstView.gzip_total,data.average.firstView.heroElementTimes.BackgroundImage,data.average.firstView.heroElementTimes.FirstPaintedHero,data.average.firstView.heroElementTimes.Heading,data.average.firstView.heroElementTimes.Image,data.average.firstView.heroElementTimes.LastPaintedHero,data.average.firstView.image_savings,data.average.firstView.image_total,data.average.firstView.lastVisualChange,data.average.firstView.lighthouse.Accessibility,data.average.firstView.lighthouse.BestPractices,data.average.firstView.lighthouse.Performance,data.average.firstView.lighthouse.Performance.estimated-input-latency,data.average.firstView.lighthouse.Performance.first-contentful-paint,data.average.firstView.lighthouse.Performance.first-cpu-idle,data.average.firstView.lighthouse.Performance.first-meaningful-paint,data.average.firstView.lighthouse.Performance.interactive,data.average.firstView.lighthouse.Performance.max-potential-fid,data.average.firstView.lighthouse.Performance.speed-index,data.average.firstView.lighthouse.ProgressiveWebApp,data.average.firstView.lighthouse.SEO,data.average.firstView.loadEventEnd,data.average.firstView.loadEventStart,data.average.firstView.loadTime,data.average.firstView.maybeCaptcha,data.average.firstView.minify_savings,data.average.firstView.minify_total,data.average.firstView.optimization_checked,data.average.firstView.render,data.average.firstView.requests,data.average.firstView.requestsDoc,data.average.firstView.requestsFull,data.average.firstView.responses_200,data.average.firstView.responses_404,data.average.firstView.responses_other,data.average.firstView.result,data.average.firstView.run,data.average.firstView.score_cache,data.average.firstView.score_cdn,data.average.firstView.score_combine,data.average.firstView.score_compress,data.average.firstView.score_cookies,data.average.firstView.score_etags,data.average.firstView.score_gzip,data.average.firstView.score_keep-alive,data.average.firstView.score_minify,data.average.firstView.score_progressive_jpeg,data.average.firstView.server_rtt,data.average.firstView.smallImageCount,data.average.firstView.start_epoch,data.average.firstView.step,data.average.firstView.testStartOffset,data.average.firstView.test_run_time_ms,data.average.firstView.titleTime,data.average.firstView.visualComplete,data.average.firstView.visualComplete85,data.average.firstView.visualComplete90,data.average.firstView.visualComplete95,data.average.firstView.visualComplete99,data.bwDown,data.bwUp,data.completed,data.connectivity,data.from,data.fvonly,data.id,data.latency,data.location,data.mobile,data.plr,data.successfulFVRuns,data.summary,data.testRuns,data.testUrl,data.tester,data.url,speedtracker.day,speedtracker.month,speedtracker.slug,speedtracker.week,speedtracker.year,statusCode,statusText,webPagetestVersion
24,3237.0,,2170.0,,2170.4950000057997,2170.4900000041002,2480,1360,8498.0,2170.0,0,1,355.0,0,968502,280430,116713,30906,0,,3250,3236,3236,2826,1391,7.0,2170,2307,2152,2822,2822,2170,2170.0,3252,3250,1719,1390,1390,38,12382.0,0.0,1552438344.496083,3250,3250,3237,3237,4611,2826,0,0,87869,148375.0,0,2170.0,2308.0,2152,2823.0,2170.4900000041002,2170.0,12382,13689,47.6837338906,16007,852800,,,,,,5817,119653,14500,0.36,0.79,0.55,321.851,2364.501,11070.515,3328.324,11070.515,,3294.0,0.23,0.58,3253,3250,3250,0,-1,-1,1,2200,119,16,119,104,0,15,0,1,68,90,-1,96,-1,-1,99,100,-1,4,0,12,0,1,0,20786,0,6100,2900,2900,2900,5900,9000,9000,1552438269,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190313_KH_73a626fe931923f8007add09c4eaef47,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190313_KH_73a626fe931923f8007add09c4eaef47,,https://www.bhphotovideo.com/c/buy/wi-fi-cameras/ci/24056/N/3880127372?origSearch=wireless+camera,VM04-05-192.168.11.123,https://www.bhphotovideo.com/c/buy/wi-fi-cameras/ci/24056/N/3880127372?origSearch=wireless+camera,12,3,bhphoto-search,11,2019,200,Test Complete,18.1
24,3145.0,,2290.0,,2290.2350000004003,2290.2350000004003,2571,714,9596.0,2290.0,0,1,,0,977594,287991,117859,31159,0,,3154,3145,3144,2942,1517,27.0,2290,2441,2277,2957,2957,2290,,3157,3154,1872,1517,1517,39,11763.0,0.0,1552482456.39628,3154,3154,3145,3144,4617,2942,0,0,88478,118029.0,0,2290.0,2441.0,2278,2958.0,2290.2350000004003,,11763,11620,41.5445119771,16007,859673,,,,,,5817,119653,13800,0.36,0.79,0.55,297.4602,2566.567,10576.98,3154.877,10576.9800000038,,3428.0,0.23,0.58,3157,3154,3154,0,-1,-1,1,2300,124,19,124,108,0,16,0,1,65,89,-1,96,-1,-1,99,100,-1,4,0,12,0,1,0,19754,0,5200,3000,3000,3000,5000,9000,9000,1552482384,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190313_9Q_40ed7688bdf59edf9b4f187fa15f9bcb,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190313_9Q_40ed7688bdf59edf9b4f187fa15f9bcb,,https://www.bhphotovideo.com/c/buy/wi-fi-cameras/ci/24056/N/3880127372?origSearch=wireless+camera,VM04-07-192.168.10.95,https://www.bhphotovideo.com/c/buy/wi-fi-cameras/ci/24056/N/3880127372?origSearch=wireless+camera,13,3,bhphoto-search,11,2019,200,Test Complete,18.1
24,2983.0,,2924.0,,2924.6150000108,2924.6100000018,2971,1497,8149.0,2924.0,0,1,348.0,0,980938,291366,119295,34060,0,,3240,2982,2982,2973,1513,12.0,2924,2924,2848,2924,2924,2924,,3243,3240,1861,1512,1512,39,11883.0,0.0,1552526521.9311562,3241,3241,2983,2983,4602,2974,0,0,94448,167067.0,0,2925.0,2925.0,2849,2925.0,2924.6100000018,,11883,9869,35.1997146933,16007,865496,,,,,,5817,119653,13100,0.36,0.79,0.57,259.8524,2320.975,10959.714,2893.865,10959.714,,3093.0,0.23,0.58,3244,3241,3241,0,-1,-1,1,2900,118,18,118,102,0,16,0,1,66,89,-1,96,-1,-1,99,100,-1,4,0,12,0,1,0,18653,0,5500,2900,2900,2900,5300,9000,9000,1552526460,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190314_1W_42a733741496953be791aa7c6d7b1990,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190314_1W_42a733741496953be791aa7c6d7b1990,,https://www.bhphotovideo.com/c/buy/wi-fi-cameras/ci/24056/N/3880127372?origSearch=wireless+camera,VM02-04-192.168.10.72,https://www.bhphotovideo.com/c/buy/wi-fi-cameras/ci/24056/N/3880127372?origSearch=wireless+camera,13,3,bhphoto-search,11,2019,200,Test Complete,18.1
24,3169.0,,2266.0,,2266.6200000021,2266.6200000021,2537,1440,9605.0,2266.0,0,1,351.0,0,968898,280364,115299,30860,0,,3178,3168,3168,2901,1454,13.0,2266,2391,2257,2930,2930,2266,,3180,3178,1811,1454,1454,37,11960.0,0.0,1552570625.3316019,3178,3178,3169,3169,4608,2902,0,0,92100,161314.0,0,2267.0,2392.0,2258,2930.0,2266.6200000021,,11960,10840,39.0912369275,16007,853382,,,,,,5817,119653,13100,0.36,0.79,0.58,276.9826,2357.5570000000002,9540.59,2963.808,11075.583,,3089.0,0.23,0.58,3181,3179,3178,0,-1,-1,1,2300,112,16,112,98,0,14,0,1,66,89,-1,96,-1,-1,99,100,-1,4,0,12,0,1,0,18916,0,5500,3000,3000,3000,5300,9000,9000,1552570561,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190314_R2_3945a1948435bc8dfc71897bbdbcfde5,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190314_R2_3945a1948435bc8dfc71897bbdbcfde5,,https://www.bhphotovideo.com/c/buy/wi-fi-cameras/ci/24056/N/3880127372?origSearch=wireless+camera,VM02-04-192.168.10.72,https://www.bhphotovideo.com/c/buy/wi-fi-cameras/ci/24056/N/3880127372?origSearch=wireless+camera,14,3,bhphoto-search,11,2019,200,Test Complete,18.1
24,3084.0,,2275.0,,2275.2899999996,2275.2849999997,2532,1467,9170.0,2275.0,0,1,347.0,0,975806,286119,118801,33812,0,7781.0,3093,3083,3083,2868,1477,6.0,2275,2403,2264,2884,2884,2275,,3100,3093,1834,1477,1477,37,11684.0,0.0,1552614705.953242,3094,3094,3084,3084,4588,2869,0,0,95508,175856.0,0,2275.0,2403.0,2264,2884.0,2275.2849999997,,11684,10060,36.4492753623,16007,856394,,,,,,5817,119653,12800,0.36,0.79,0.55,221.5238,2480.069,11108.611,2996.783,11108.611,,3296.0,0.23,0.58,3101,3094,3094,0,-1,-1,1,2300,116,17,116,101,0,15,0,1,66,89,-1,96,-1,-1,99,100,-1,4,0,12,0,1,0,18995,0,5200,2900,2900,2900,5000,9000,9000,1552614666,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190315_9T_49aa3552fc0702fe33e39cd9e492cf6c,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190315_9T_49aa3552fc0702fe33e39cd9e492cf6c,,https://www.bhphotovideo.com/c/buy/wi-fi-cameras/ci/24056/N/3880127372?origSearch=wireless+camera,VM01-06-192.168.10.64,https://www.bhphotovideo.com/c/buy/wi-fi-cameras/ci/24056/N/3880127372?origSearch=wireless+camera,14,3,bhphoto-search,11,2019,200,Test Complete,18.1
24,3016.0,,2312.0,,2312.3800000003,2312.3749999995002,2637,1462,9682.0,2312.0,0,1,354.0,0,971425,281992,108776,31087,0,,3084,3016,3015,2990,1478,25.0,2312,2464,2296,3045,3045,2312,,3087,3084,1827,1476,1476,39,11451.0,0.0,1552658803.242614,3085,3084,3016,3016,4627,2990,0,0,97249,173747.0,0,2312.0,2464.0,2296,3046.0,2312.3749999995002,,11451,11200,41.282712864000004,16007,847907,,,,,,5817,120650,13200,0.36,0.79,0.56,278.3038,2448.415,10920.67,3125.687,10920.67,,3204.0,0.23,0.58,3087,3085,3085,0,-1,-1,1,2400,119,17,119,103,1,15,99999,1,68,89,-1,96,-1,-1,99,100,-1,4,0,12,0,1,0,18653,0,4800,3100,3100,3100,4800,9000,9000,1552658761,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190315_D2_e5949ccdf7fb6c166c68ad647bb0ac58,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190315_D2_e5949ccdf7fb6c166c68ad647bb0ac58,,https://www.bhphotovideo.com/c/buy/wi-fi-cameras/ci/24056/N/3880127372?origSearch=wireless+camera,VM01-08-192.168.10.66,https://www.bhphotovideo.com/c/buy/wi-fi-cameras/ci/24056/N/3880127372?origSearch=wireless+camera,15,3,bhphoto-search,11,2019,200,Test Complete,18.1
24,2908.0,,2027.0,,2027.814999994,2027.8099999996,2290,784,8917.0,2027.0,0,1,,0,982633,292127,119675,34051,0,,2918,2908,2908,2695,1366,11.0,2027,2151,2015,2710,2710,2027,,2920,2918,1704,1365,1365,39,11292.0,0.0,1552791149.218981,2918,2918,2908,2908,4625,2695,0,0,93512,136891.0,0,2028.0,2152.0,2016,2710.0,2027.8099999996,,11292,10040,37.2956909361,16007,865820,,,,,,5817,120585,12600,0.36,0.79,0.6,262.8942,2416.333,6973.651,3206.287000000001,10805.0689999924,,3169.0,0.23,0.58,2921,2918,2918,0,-1,-1,1,2000,117,19,117,102,0,15,0,1,64,89,-1,96,-1,-1,99,100,-1,4,0,12,0,1,0,18358,0,4900,2700,2700,2700,4100,9000,9000,1552791062,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190317_XQ_c285364a4dbf12e445a593fcea7bc684,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190317_XQ_c285364a4dbf12e445a593fcea7bc684,,https://www.bhphotovideo.com/c/buy/wi-fi-cameras/ci/24056/N/3880127372?origSearch=wireless+camera,VM04-04-192.168.10.92,https://www.bhphotovideo.com/c/buy/wi-fi-cameras/ci/24056/N/3880127372?origSearch=wireless+camera,16,3,bhphoto-search,11,2019,200,Test Complete,18.1
24,3707.0,,2428.0,,2428.5450000025,2428.5450000025,3156,1437,11665.0,2428.0,0,1,353.0,0,972896,280300,114731,30870,0,,3802,3707,3707,3693,1456,19.0,2428,2653,2403,3723,3723,2428,,3809,3803,1806,1456,1456,37,14011.0,0.0,1552835220.571499,3803,3802,3707,3707,4610,3693,0,0,77373,118469.0,0,2429.0,2653.0,2404,3723.0,2428.5450000025,,14011,16749,53.3609429755,16007,854205,,,,,,5817,122656,16000,0.36,0.79,0.55,327.2224,2769.3509999999997,8680.665,3604.1490000000003,10240.404,,3838.0,0.23,0.58,3809,3803,3803,0,-1,-1,1,2500,114,16,114,100,0,14,0,1,65,89,-1,96,-1,-1,99,100,-1,4,0,12,0,1,0,23317,0,7800,3800,3800,7600,7800,9000,9000,1552835186,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190317_W3_d0d7824dc77173d2607cb96b60691b22,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190317_W3_d0d7824dc77173d2607cb96b60691b22,,https://www.bhphotovideo.com/c/buy/wi-fi-cameras/ci/24056/N/3880127372?origSearch=wireless+camera,VM01-07-192.168.10.65,https://www.bhphotovideo.com/c/buy/wi-fi-cameras/ci/24056/N/3880127372?origSearch=wireless+camera,17,3,bhphoto-search,11,2019,200,Test Complete,18.1
24,3057.0,,2184.0,,2184.2800000013,2184.2800000013,2544,1446,9283.0,2184.0,0,1,348.0,0,983285,283981,115263,30834,0,7593.0,3065,3056,3056,2679,1456,16.0,2184,2306,2175,2707,2707,2184,,3072,3065,1810,1455,1455,38,13995.0,0.0,1552879328.193689,3066,3066,3057,3057,4630,2680,0,0,78355,175296.0,0,2184.0,2306.0,2175,2707.0,2184.2800000013,,13995,8569,26.890492626300002,16007,862920,,,,,,5817,122740,15600,0.36,0.79,0.59,212.9854,2645.454,7481.0390000000025,3151.579,9991.858,,3476.0,0.23,0.58,3073,3066,3066,0,-1,-1,1,2200,126,17,126,107,0,19,0,1,65,89,-1,96,-1,-1,99,100,-1,4,0,13,0,1,0,20930,0,5100,2700,2700,4800,5100,9000,9000,1552879258,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190318_Q9_0fab41d4246223ac6b6e1a26fcbccce8,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190318_Q9_0fab41d4246223ac6b6e1a26fcbccce8,,https://www.bhphotovideo.com/c/buy/wi-fi-cameras/ci/24056/N/3880127372?origSearch=wireless+camera,VM02-07-192.168.10.75,https://www.bhphotovideo.com/c/buy/wi-fi-cameras/ci/24056/N/3880127372?origSearch=wireless+camera,17,3,bhphoto-search,11,2019,200,Test Complete,18.1
24,3318.0,,2296.0,,2296.8199999996,2296.8199999996,2746,1506,9238.0,2296.0,0,1,351.0,0,984366,282963,114819,30850,0,,3327,3317,3317,2920,1518,11.0,2296,2440,2286,2914,2914,2296,,3333,3327,1874,1517,1517,37,12321.0,0.0,1552923406.704418,3328,3328,3318,3318,4618,2921,0,0,91018,155303.0,0,2297.0,2440.0,2286,2915.0,2296.8199999996,,12321,11899,41.5502793296,16007,865275,,,,,,5817,122697,14600,0.36,0.79,0.57,188.895,2414.655,10453.396,3319.612,10453.396,,3304.0,0.23,0.58,3333,3328,3328,0,-1,-1,1,2300,120,16,120,102,0,18,0,1,67,89,-1,96,-1,-1,99,100,-1,4,0,12,0,1,0,19870,0,6000,2900,2900,5900,6000,9000,9000,1552923364,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190318_N4_a530a9464580b2685122f4d55ca2fa49,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190318_N4_a530a9464580b2685122f4d55ca2fa49,,https://www.bhphotovideo.com/c/buy/wi-fi-cameras/ci/24056/N/3880127372?origSearch=wireless+camera,VM01-05-192.168.10.63,https://www.bhphotovideo.com/c/buy/wi-fi-cameras/ci/24056/N/3880127372?origSearch=wireless+camera,18,3,bhphoto-search,12,2019,200,Test Complete,18.1
24,2979.0,,2161.0,,2161.1250000023997,2161.1250000023997,2542,1362,9364.0,2161.0,0,1,347.0,0,986543,285852,118463,33798,0,,2989,2979,2979,2793,1372,14.0,2161,2287,2151,2815,2815,2161,,2993,2989,1724,1372,1372,37,11351.0,0.0,1552967507.4054134,2989,2989,2979,2979,4614,2793,0,0,98762,175692.0,0,2161.0,2288.0,2152,2815.0,2161.1250000023997,,11351,9679,36.3227016886,16007,867854,,,,,,5817,122697,12600,0.36,0.79,0.63,225.8982,2316.981,7631.4519999999975,2828.307,9643.748,,3143.0,0.23,0.58,2993,2989,2989,0,-1,-1,1,2200,115,17,115,101,0,14,0,1,63,89,-1,96,-1,-1,99,100,-1,4,0,12,0,1,0,18186,0,5000,2800,2800,4900,5000,9000,9000,1552967457,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190319_N9_7ca94122ec2335c458f1ba12f9226bd3,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190319_N9_7ca94122ec2335c458f1ba12f9226bd3,,https://www.bhphotovideo.com/c/buy/wi-fi-cameras/ci/24056/N/3880127372?origSearch=wireless+camera,VM03-03-192.168.10.82,https://www.bhphotovideo.com/c/buy/wi-fi-cameras/ci/24056/N/3880127372?origSearch=wireless+camera,18,3,bhphoto-search,12,2019,200,Test Complete,18.1
24,3029.0,,2172.0,,2172.4300000060002,2172.4300000060002,2542,1419,9116.0,2172.0,0,1,347.0,0,985601,287348,117670,31108,0,,3037,3028,3027,2827,1430,6.0,2172,2297,2161,2817,2817,2172,,3042,3037,1785,1430,1430,40,11588.0,0.0,1553012309.911774,3038,3038,3029,3028,4613,2828,0,0,96922,177484.0,0,2172.0,2298.0,2162,2818.0,2172.4300000060002,,11588,9700,35.3112486349,16007,865719,,,,,,5817,123254,13500,0.36,0.79,0.62,212.319,2508.878,7061.769,3059.512,9370.6300000038,,3352.0,0.23,0.58,3042,3038,3038,0,-1,-1,1,2200,129,17,129,108,0,21,0,1,65,89,-1,96,-1,-1,99,100,-1,4,0,13,0,1,0,18746,0,5100,2800,2800,4900,5100,9000,9000,1553012217,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190319_AW_53857b83e340fee9052211489ec4b039,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190319_AW_53857b83e340fee9052211489ec4b039,,https://www.bhphotovideo.com/c/buy/wi-fi-cameras/ci/24056/N/3880127372?origSearch=wireless+camera,VM04-01-192.168.10.80,https://www.bhphotovideo.com/c/buy/wi-fi-cameras/ci/24056/N/3880127372?origSearch=wireless+camera,19,3,bhphoto-search,12,2019,200,Test Complete,18.1
24,3397.0,,2209.0,,2209.2050000065,2209.1950000031,2705,863,8358.0,2209.0,0,1,,0,983124,287186,118497,33823,0,,3407,3396,3396,3296,1446,10.0,2209,2344,2194,2878,2878,2209,,3410,3407,1801,1445,1445,37,11994.0,0.0,1553055928.1026108,3408,3408,3397,3397,4620,3297,0,0,88323,112843.0,0,2209.0,2344.0,2195,2878.0,2209.1950000031,,11994,11789,41.616660783600004,16007,862966,,,,,,5817,123254,13300,0.36,0.79,0.55,305.7668,2426.878,10160.107,3100.592,11610.9099999847,,3417.0,0.23,0.58,3411,3408,3408,0,-1,-1,1,2300,114,18,114,100,0,14,0,1,65,89,-1,96,-1,-1,99,100,-1,4,0,12,0,1,0,19160,0,5800,3000,3000,5800,5800,9000,9000,1553055857,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190320_4V_917fa5ae80ff07190f762e905a3fe5f8,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190320_4V_917fa5ae80ff07190f762e905a3fe5f8,,https://www.bhphotovideo.com/c/buy/wi-fi-cameras/ci/24056/N/3880127372?origSearch=wireless+camera,VM02-03-192.168.10.71,https://www.bhphotovideo.com/c/buy/wi-fi-cameras/ci/24056/N/3880127372?origSearch=wireless+camera,20,3,bhphoto-search,12,2019,200,Test Complete,18.1
24,3002.0,,2196.0,,2196.6649999958,2196.6649999958,2565,522,9508.0,2196.0,0,1,,0,979721,281794,114602,30884,0,,3012,3002,3001,2775,1423,12.0,2196,2314,2188,2791,2791,2196,,3014,3012,1771,1422,1422,37,14302.0,0.0,1553099832.832104,3012,3013,3002,3002,4605,2776,0,0,71097,113170.0,0,2197.0,2314.0,2188,2791.0,2196.6649999958,,14302,10219,36.5914786967,16007,857801,,,,,,5817,124646,13800,0.36,0.79,0.57,267.0502,2539.1620000000007,9831.984,3234.296,9831.984,,3449.0,0.23,0.58,3015,3013,3012,0,-1,-1,1,2200,121,17,121,104,0,17,0,1,67,89,-1,96,-1,-1,99,100,-1,4,0,12,0,1,0,19010,0,5200,2800,2800,5100,5200,9000,9000,1553099763,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190320_N6_3eba90711719eb1942202f2115dbed29,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190320_N6_3eba90711719eb1942202f2115dbed29,,https://www.bhphotovideo.com/c/buy/wi-fi-cameras/ci/24056/N/3880127372?origSearch=wireless+camera,VM02-01-192.168.10.69,https://www.bhphotovideo.com/c/buy/wi-fi-cameras/ci/24056/N/3880127372?origSearch=wireless+camera,20,3,bhphoto-search,12,2019,200,Test Complete,18.1
24,2928.0,,2112.0,,2112.764999998,2112.764999998,2467,858,8706.0,2112.0,0,1,,0,977851,281844,115823,30900,0,7598.0,2938,2927,2927,2726,1380,24.0,2112,2223,2100,2735,2735,2112,,2945,2938,1732,1379,1379,38,11892.0,0.0,1553143954.473556,2939,2938,2928,2928,4608,2726,0,0,88621,135436.0,0,2113.0,2223.0,2101,2736.0,2112.764999998,,11892,9490,34.014336917600005,16007,856267,,,,,,5817,124646,13500,0.36,0.79,0.58,226.363,2269.682,10458.242,2891.7940000000012,10458.242,,3119.0,0.23,0.58,2945,2938,2939,0,-1,-1,1,2100,115,17,115,101,0,14,0,1,66,89,-1,96,-1,-1,99,100,-1,4,0,12,0,1,0,18886,0,5000,2800,2800,4900,5000,9000,9000,1553143860,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190321_2G_36e219dd83dc0f46b13d5400a3bbc9a6,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190321_2G_36e219dd83dc0f46b13d5400a3bbc9a6,,https://www.bhphotovideo.com/c/buy/wi-fi-cameras/ci/24056/N/3880127372?origSearch=wireless+camera,VM04-06-192.168.10.94,https://www.bhphotovideo.com/c/buy/wi-fi-cameras/ci/24056/N/3880127372?origSearch=wireless+camera,21,3,bhphoto-search,12,2019,200,Test Complete,18.1
24,2963.0,,2198.0,,2198.1999999989002,2198.1950000045003,2424,1436,7506.0,2198.0,0,1,350.0,0,978384,280389,115285,30930,0,7538.0,2978,2962,2962,2776,1445,18.0,2198,2300,2186,2794,2794,2198,,2984,2978,1801,1444,1444,37,11506.0,0.0,1553232136.827018,2979,2978,2963,2962,4626,2777,0,0,97158,181716.0,0,2198.0,2301.0,2186,2795.0,2198.1950000045003,,11506,8430,31.0154525386,16007,857593,,,,,,5817,124646,12600,0.36,0.79,0.58,201.3972,2462.555,9336.435,2998.753,10575.633999999998,,3177.0,0.23,0.58,2984,2978,2979,0,-1,-1,1,2200,114,16,114,100,0,14,0,1,65,88,-1,96,-1,-1,99,100,-1,4,0,12,0,1,0,18136,0,5000,2800,2800,2800,4100,9000,9000,1553232062,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190322_Q2_c964ffb33fc91d30ec45a4f74a0ad275,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190322_Q2_c964ffb33fc91d30ec45a4f74a0ad275,,https://www.bhphotovideo.com/c/buy/wi-fi-cameras/ci/24056/N/3880127372?origSearch=wireless+camera,VM02-02-192.168.10.70,https://www.bhphotovideo.com/c/buy/wi-fi-cameras/ci/24056/N/3880127372?origSearch=wireless+camera,22,3,bhphoto-search,12,2019,200,Test Complete,18.1
24,3197.0,,2254.0,,2254.15,2254.15,2545,1425,9683.0,2254.0,0,1,354.0,0,983926,288191,117803,31173,0,,3205,3196,3196,2977,1439,7.0,2254,2403,2223,3009,3009,2254,,3210,3206,1808,1438,1438,39,11860.0,0.0,1553276283.450822,3206,3206,3197,3197,4616,2977,0,0,94290,161814.0,0,2254.0,2404.0,2223,3009.0,2254.15,,11860,10949,39.2332497313,16007,864827,,,,,,5817,123254,13800,0.36,0.79,0.58,211.3424,2713.99,8020.215,3252.012,9895.352,,3489.0,0.23,0.58,3211,3206,3206,0,-1,-1,1,2300,118,17,118,103,0,15,0,1,65,89,-1,96,-1,-1,99,100,-1,4,0,12,0,1,0,19029,0,5300,3000,3000,3000,4500,9000,9000,1553276208,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190322_VG_c87c54a289f14f42b55a6fcee411ef8a,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190322_VG_c87c54a289f14f42b55a6fcee411ef8a,,https://www.bhphotovideo.com/c/buy/wi-fi-cameras/ci/24056/N/3880127372?origSearch=wireless+camera,VM02-01-192.168.10.69,https://www.bhphotovideo.com/c/buy/wi-fi-cameras/ci/24056/N/3880127372?origSearch=wireless+camera,22,3,bhphoto-search,12,2019,200,Test Complete,18.1
